,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
207,1842,15,98,1145,385,595,0,2001-09-22 17:25:36,1001179536,135,433
208,895,12,35,605,307,327,0,2001-09-22 17:30:36,1001179836,13,85
209,1295,14,90,876,297,358,0,2001-09-22 17:35:36,1001180136,45,291
210,1049,14,56,584,396,409,0,2001-09-22 17:40:36,1001180436,29,336
211,495,14,46,307,196,281,0,2001-09-22 17:45:36,1001180736,14,106
212,1257,14,43,536,277,371,2,2001-09-22 17:50:36,1001181036,23,369
213,509,14,31,353,138,257,0,2001-09-22 17:55:36,1001181336,13,100
214,585,15,24,467,143,248,0,2001-09-22 18:00:36,1001181636,23,98
215,928,14,97,538,185,232,0,2001-09-22 18:05:36,1001181936,35,165
216,685,11,58,473,171,261,0,2001-09-22 18:10:36,1001182236,15,139
217,763,14,46,504,224,225,0,2001-09-22 18:15:36,1001182536,68,190
218,651,14,61,361,187,258,0,2001-09-22 18:20:36,1001182836,12,163
219,450,14,27,344,150,194,0,2001-09-22 18:25:36,1001183136,10,73
220,1658,14,101,885,679,550,0,2001-09-22 18:30:36,1001183436,17,83
221,1082,13,79,612,378,267,0,2001-09-22 18:35:36,1001183736,95,230
222,965,16,26,799,302,305,0,2001-09-22 18:40:36,1001184036,30,301
223,714,15,39,499,208,289,0,2001-09-22 18:45:36,1001184336,23,143
224,507,15,19,387,178,233,0,2001-09-22 18:50:36,1001184636,25,138
225,932,12,82,658,274,332,0,2001-09-22 18:55:36,1001184936,38,178
226,672,12,19,528,232,259,0,2001-09-22 19:00:36,1001185236,28,161
227,579,12,39,314,186,247,0,2001-09-22 19:05:36,1001185536,42,113
228,459,14,30,328,175,256,0,2001-09-22 19:10:36,1001185836,38,120
229,640,14,17,433,229,300,0,2001-09-22 19:15:36,1001186136,50,208
230,820,10,83,610,168,288,0,2001-09-22 19:20:36,1001186436,38,153
231,748,19,56,479,246,278,0,2001-09-22 19:25:36,1001186736,222,558
232,548,19,21,432,210,288,0,2001-09-22 19:30:36,1001187036,176,464
233,652,13,30,400,156,283,0,2001-09-22 19:35:36,1001187336,53,210
234,1202,14,25,1003,322,296,0,2001-09-22 19:40:36,1001187636,22,223
235,604,13,27,366,207,219,0,2001-09-22 19:45:36,1001187936,14,369
236,1170,12,42,891,536,342,0,2001-09-22 19:50:36,1001188236,13,164
237,1288,16,75,978,356,358,0,2001-09-22 19:55:36,1001188536,36,472
238,1437,11,31,766,524,335,0,2001-09-22 20:00:36,1001188836,7,208
239,859,11,62,414,226,249,0,2001-09-22 20:05:36,1001189136,2,83
240,1058,17,68,641,278,288,0,2001-09-22 20:10:36,1001189436,49,191
241,868,16,51,566,253,347,0,2001-09-22 20:15:36,1001189736,9,114
242,1309,11,93,846,235,276,0,2001-09-22 20:20:36,1001190036,13,392
243,415,13,19,309,110,238,0,2001-09-22 20:25:36,1001190336,12,75
244,2590,12,25,1764,505,449,7,2001-09-22 20:30:36,1001190636,165,399
245,3044,13,178,2424,512,507,0,2001-09-22 20:35:36,1001190936,124,681
246,1488,12,27,832,627,457,0,2001-09-22 20:40:36,1001191236,16,98
247,608,16,18,458,175,284,0,2001-09-22 20:45:36,1001191536,50,189
248,946,16,25,694,193,273,0,2001-09-22 20:50:36,1001191836,81,291
249,1394,14,268,840,369,297,0,2001-09-22 20:55:36,1001192136,323,812
250,869,11,57,464,293,345,0,2001-09-22 21:00:36,1001192436,110,344
251,2257,12,73,1787,557,407,0,2001-09-22 21:05:36,1001192736,27,240
252,723,12,34,536,244,306,0,2001-09-22 21:10:36,1001193036,11,130
253,593,14,31,285,191,191,0,2001-09-22 21:15:36,1001193336,43,157
254,332,12,21,222,100,198,0,2001-09-22 21:20:36,1001193636,66,177
255,857,12,67,644,198,322,0,2001-09-22 21:25:36,1001193936,23,101
256,499,12,29,369,173,223,0,2001-09-22 21:30:36,1001194236,5,60
257,3169,18,270,1608,544,962,5,2001-09-22 21:35:36,1001194536,71,1356
258,2526,12,66,1095,602,766,0,2001-09-22 21:40:36,1001194836,86,391
259,572,12,58,368,135,246,0,2001-09-22 21:45:36,1001195136,12,136
260,326,14,27,198,99,213,0,2001-09-22 21:50:36,1001195436,4,99
261,470,12,90,263,169,209,0,2001-09-22 21:55:36,1001195736,9,66
262,666,10,89,420,215,277,0,2001-09-22 22:00:36,1001196036,26,94
263,1054,10,117,703,250,310,2,2001-09-22 22:05:36,1001196336,19,136
264,829,14,73,645,272,286,0,2001-09-22 22:10:36,1001196636,0,59
265,466,12,35,313,136,267,0,2001-09-22 22:15:36,1001196936,4,108
266,795,11,163,515,231,290,0,2001-09-22 22:20:36,1001197236,22,164
267,1620,16,85,956,322,475,0,2001-09-22 22:25:36,1001197536,85,310
268,1791,16,176,1314,323,448,0,2001-09-22 22:30:36,1001197836,57,250
269,1481,14,27,862,635,446,0,2001-09-22 22:35:36,1001198136,65,232
270,1311,16,79,987,357,398,0,2001-09-22 22:40:36,1001198436,178,573
271,1741,16,86,1344,341,405,0,2001-09-22 22:45:36,1001198736,327,1085
272,354,16,20,269,78,233,0,2001-09-22 22:50:36,1001199036,71,227
273,1664,14,53,933,650,558,0,2001-09-22 22:55:36,1001199336,16,92
274,496,14,23,311,164,271,0,2001-09-22 23:00:36,1001199636,46,157
275,943,14,109,482,277,298,0,2001-09-22 23:05:36,1001199936,33,152
276,1406,16,61,873,441,481,0,2001-09-22 23:10:36,1001200236,341,789
277,624,13,67,407,181,339,8,2001-09-22 23:15:36,1001200536,114,380
278,490,16,28,327,161,219,0,2001-09-22 23:20:36,1001200836,59,158
279,329,13,39,205,87,203,0,2001-09-22 23:25:36,1001201136,27,109
280,358,14,30,246,103,186,0,2001-09-22 23:30:36,1001201436,18,83
281,381,10,39,240,107,182,0,2001-09-22 23:35:36,1001201736,2,69
282,488,12,34,346,117,161,0,2001-09-22 23:40:36,1001202036,9,103
283,1084,14,26,927,414,351,0,2001-09-22 23:45:36,1001202336,37,116
284,349,15,18,214,93,216,0,2001-09-22 23:50:36,1001202636,3,73
285,1046,12,151,675,214,280,0,2001-09-22 23:55:36,1001202936,21,166
286,643,14,54,493,182,312,0,2001-09-23 00:00:36,1001203236,13,136
287,1926,14,74,1273,665,467,0,2001-09-23 00:05:36,1001203536,3,180
288,24,8,0,17,16,11,0,2001-09-23 00:10:36,1001203836,0,67
