,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
29,2208,14,246,1491,632,841,0,2001-09-19 02:34:58,1000866898,63,649
30,2177,21,95,1386,629,808,0,2001-09-19 02:39:58,1000867198,26,481
31,1551,15,89,946,626,709,0,2001-09-19 02:44:58,1000867498,34,421
32,1740,13,70,1067,688,619,0,2001-09-19 02:49:58,1000867798,27,451
33,5100,21,842,3594,1389,1098,1,2001-09-19 02:54:58,1000868098,160,822
34,3098,21,168,1963,987,928,0,2001-09-19 02:59:58,1000868398,131,751
35,3121,19,249,1943,801,1080,0,2001-09-19 03:04:58,1000868698,154,1026
36,2879,21,151,1653,768,944,0,2001-09-19 03:09:58,1000868998,55,608
37,5017,17,230,3209,1567,1117,4,2001-09-19 03:14:58,1000869298,109,1255
38,2083,15,147,1534,887,594,0,2001-09-19 03:19:58,1000869598,27,532
39,1720,15,146,1012,588,583,0,2001-09-19 03:24:58,1000869898,29,225
40,3698,16,304,2358,814,1053,0,2001-09-19 03:29:58,1000870198,82,897
41,2939,16,77,2187,836,820,0,2001-09-19 03:34:58,1000870498,71,587
42,2091,15,144,1522,765,686,7,2001-09-19 03:39:58,1000870798,24,391
43,3680,21,122,3034,989,825,0,2001-09-19 03:44:58,1000871098,128,837
44,2383,15,111,1567,763,737,0,2001-09-19 03:49:58,1000871398,26,456
45,3077,17,203,1666,851,999,0,2001-09-19 03:54:58,1000871698,54,492
46,2323,16,264,1420,579,758,0,2001-09-19 03:59:58,1000871998,29,463
47,1547,15,79,900,596,606,0,2001-09-19 04:04:58,1000872298,76,431
48,2495,12,200,1572,736,933,2,2001-09-19 04:09:58,1000872598,32,575
49,3162,16,159,1776,966,1030,0,2001-09-19 04:14:58,1000872898,204,1310
50,4696,16,351,3449,1286,1126,0,2001-09-19 04:19:58,1000873198,110,873
51,2544,19,155,1510,672,888,0,2001-09-19 04:24:58,1000873498,70,595
52,1959,15,174,1144,632,763,0,2001-09-19 04:29:58,1000873798,63,518
53,4041,15,147,2888,1168,998,0,2001-09-19 04:34:58,1000874098,121,852
54,3519,17,160,2278,1056,1001,0,2001-09-19 04:39:58,1000874398,31,477
55,2431,18,167,1646,783,807,2,2001-09-19 04:44:58,1000874698,41,644
56,2000,14,162,1322,650,847,0,2001-09-19 04:49:58,1000874998,17,487
57,2812,16,70,1806,976,731,12,2001-09-19 04:54:58,1000875298,30,734
58,1820,13,61,1134,652,776,10,2001-09-19 04:59:58,1000875598,29,416
59,1555,14,94,913,578,653,0,2001-09-19 05:04:58,1000875898,25,449
60,4114,14,221,3191,1249,900,1,2001-09-19 05:09:58,1000876198,90,619
61,2194,14,128,1281,651,803,0,2001-09-19 05:14:58,1000876498,45,639
62,3807,15,743,1111,1353,1123,0,2001-09-19 05:19:58,1000876798,57,333
63,2346,15,175,1544,665,716,1,2001-09-19 05:24:58,1000877098,43,507
64,2329,15,196,1297,687,695,0,2001-09-19 05:29:58,1000877398,73,698
65,2672,13,225,1563,727,813,0,2001-09-19 05:34:58,1000877698,105,895
66,2384,16,118,1458,769,767,0,2001-09-19 05:39:58,1000877998,29,366
67,4763,19,207,3758,1105,1181,0,2001-09-19 05:44:58,1000878298,116,749
68,2251,15,230,1258,746,857,0,2001-09-19 05:49:58,1000878598,33,470
69,1698,16,130,961,605,621,0,2001-09-19 05:54:58,1000878898,99,595
70,2223,14,176,1419,676,789,0,2001-09-19 05:59:58,1000879198,75,651
71,3006,15,107,2195,722,714,0,2001-09-19 06:04:58,1000879498,277,1817
72,2013,15,138,1326,677,765,0,2001-09-19 06:09:58,1000879798,23,375
73,4102,15,186,2246,930,848,0,2001-09-19 06:14:58,1000880098,80,755
74,2210,16,154,1188,730,782,1,2001-09-19 06:19:58,1000880398,9,671
75,2227,18,212,1432,649,859,0,2001-09-19 06:24:58,1000880698,56,525
76,2288,20,113,1206,713,859,0,2001-09-19 06:29:58,1000880998,68,696
77,2762,16,96,1771,941,769,0,2001-09-19 06:34:58,1000881298,45,602
78,1974,15,74,1333,665,714,0,2001-09-19 06:39:58,1000881598,46,517
79,2924,13,154,1721,855,806,4,2001-09-19 06:44:58,1000881898,30,591
80,4070,19,119,3310,1252,1019,0,2001-09-19 06:49:58,1000882198,68,723
81,2547,18,210,1500,738,860,0,2001-09-19 06:54:58,1000882498,69,806
82,3284,14,225,2113,869,1070,0,2001-09-19 06:59:58,1000882798,221,988
83,4562,17,221,3032,1352,1409,0,2001-09-19 07:04:58,1000883098,118,905
84,2892,16,263,1989,803,807,0,2001-09-19 07:09:58,1000883398,52,665
85,5268,19,191,3971,1343,948,0,2001-09-19 07:14:58,1000883698,34,1060
86,3146,15,93,2219,1335,1134,0,2001-09-19 07:19:58,1000883998,25,613
87,3900,17,256,2464,1091,1102,0,2001-09-19 07:24:58,1000884298,129,1173
88,3306,15,145,2037,965,1070,3,2001-09-19 07:29:58,1000884598,124,802
89,5818,16,183,3797,1762,1254,0,2001-09-19 07:34:58,1000884898,314,2690
90,4994,16,201,2909,1055,1063,2,2001-09-19 07:39:58,1000885198,172,1044
91,2031,14,137,1116,740,829,0,2001-09-19 07:44:58,1000885498,38,630
92,1467,16,71,757,552,609,0,2001-09-19 07:49:58,1000885798,7,268
93,1505,16,93,883,543,609,0,2001-09-19 07:54:58,1000886098,87,544
94,3087,16,205,1870,847,888,0,2001-09-19 07:59:58,1000886398,211,774
95,3072,15,168,2007,1233,960,0,2001-09-19 08:04:58,1000886698,53,601
96,2826,16,195,1983,721,934,0,2001-09-19 08:09:58,1000886998,65,479
97,1660,18,135,1043,666,634,0,2001-09-19 08:14:58,1000887298,57,675
98,1899,14,112,1163,585,796,0,2001-09-19 08:19:58,1000887598,37,417
99,1673,18,72,1026,402,703,0,2001-09-19 08:24:58,1000887898,199,657
100,2235,13,125,1294,802,801,0,2001-09-19 08:29:58,1000888198,21,435
101,5088,18,277,3993,1704,1141,0,2001-09-19 08:34:58,1000888498,73,768
102,5442,15,259,4115,1745,1238,0,2001-09-19 08:39:58,1000888798,86,982
103,2015,11,204,1353,467,673,0,2001-09-19 08:44:58,1000889098,27,331
104,1947,11,136,922,891,628,0,2001-09-19 08:49:58,1000889398,20,351
105,1650,13,89,1112,733,594,0,2001-09-19 08:54:58,1000889698,16,512
106,3122,16,188,1962,1056,1001,0,2001-09-19 08:59:58,1000889998,52,547
107,2063,17,171,1242,786,744,7,2001-09-19 09:04:58,1000890298,46,740
108,1649,15,201,974,591,711,3,2001-09-19 09:09:58,1000890598,67,482
109,2407,14,144,1481,709,849,0,2001-09-19 09:14:58,1000890898,18,630
110,2313,20,143,1309,818,891,0,2001-09-19 09:19:58,1000891198,197,932
111,3229,18,215,1980,1053,907,0,2001-09-19 09:24:58,1000891498,56,639
112,3074,15,131,1850,998,883,0,2001-09-19 09:29:58,1000891798,44,616
113,9616,18,177,5547,4728,2256,0,2001-09-19 09:34:58,1000892098,82,670
114,3270,18,264,2126,1111,1011,0,2001-09-19 09:39:58,1000892398,51,1021
115,2842,18,454,1732,852,840,0,2001-09-19 09:44:58,1000892698,35,695
116,7078,18,744,3527,5282,2023,0,2001-09-19 09:49:58,1000892998,40,1295
117,5479,16,229,3962,1492,1195,0,2001-09-19 09:54:58,1000893298,72,484
118,3398,20,187,2670,910,928,0,2001-09-19 09:59:58,1000893598,121,756
119,3006,14,127,1977,769,771,0,2001-09-19 10:04:58,1000893898,98,696
120,2643,13,269,1818,670,768,0,2001-09-19 10:09:58,1000894198,82,464
121,2250,14,131,1327,719,724,0,2001-09-19 10:14:58,1000894498,49,582
122,1585,16,46,1088,430,780,0,2001-09-19 10:19:58,1000894798,80,474
123,3486,16,269,2274,980,932,0,2001-09-19 10:24:58,1000895098,58,801
124,2205,15,138,1514,632,767,0,2001-09-19 10:29:58,1000895398,13,451
125,1801,16,136,1061,627,681,0,2001-09-19 10:34:58,1000895698,58,494
126,2497,17,205,1587,691,802,0,2001-09-19 10:39:58,1000895998,59,598
127,1893,15,116,1150,635,787,0,2001-09-19 10:44:58,1000896298,82,446
128,2282,13,102,1326,642,888,0,2001-09-19 10:49:58,1000896598,62,683
129,2211,16,129,1329,655,1033,0,2001-09-19 10:54:58,1000896898,124,701
130,1827,16,83,1189,536,711,0,2001-09-19 10:59:58,1000897198,57,535
131,1390,15,104,891,467,451,0,2001-09-19 11:04:58,1000897498,41,429
132,1694,16,82,979,573,680,0,2001-09-19 11:09:58,1000897798,29,198
133,1658,15,71,1046,625,740,0,2001-09-19 11:14:58,1000898098,44,431
134,5785,16,404,4567,1417,1119,0,2001-09-19 11:19:58,1000898398,59,628
135,2520,17,307,1653,739,877,4,2001-09-19 11:24:58,1000898698,51,652
136,2421,16,145,1581,698,734,0,2001-09-19 11:29:58,1000898998,34,922
137,3007,15,90,2428,630,500,0,2001-09-19 11:34:58,1000899298,14,649
138,3929,16,117,2648,1140,911,0,2001-09-19 11:39:58,1000899598,41,765
139,1982,17,153,1318,584,513,0,2001-09-19 11:44:58,1000899898,37,630
140,1542,20,96,908,556,683,0,2001-09-19 11:49:58,1000900198,79,358
141,1169,14,125,750,338,549,0,2001-09-19 11:54:58,1000900498,9,234
142,2298,15,173,1549,687,777,0,2001-09-19 11:59:58,1000900798,42,658
143,1808,13,152,952,680,676,0,2001-09-19 12:04:58,1000901098,40,437
144,3228,15,228,1791,1509,993,0,2001-09-19 12:09:58,1000901398,58,489
145,1808,14,469,902,865,668,0,2001-09-19 12:14:58,1000901698,46,267
146,1656,15,68,995,499,706,0,2001-09-19 12:19:58,1000901998,53,467
147,4797,16,381,3439,943,843,0,2001-09-19 12:24:58,1000902298,37,877
148,2465,18,180,1546,724,818,0,2001-09-19 12:29:58,1000902598,43,683
149,2670,19,267,1567,470,1060,3,2001-09-19 12:34:58,1000902898,53,697
150,3398,15,290,2613,1084,759,0,2001-09-19 12:39:58,1000903198,68,405
151,1860,17,120,1276,503,719,5,2001-09-19 12:44:58,1000903498,49,601
152,2915,15,532,1755,1060,935,2,2001-09-19 12:49:58,1000903798,102,709
153,1816,18,78,1037,542,663,0,2001-09-19 12:54:58,1000904098,64,393
154,4651,17,202,3415,999,1000,0,2001-09-19 12:59:58,1000904398,108,825
155,2902,17,169,1820,882,952,0,2001-09-19 13:04:58,1000904698,64,707
156,2346,15,181,1490,685,1036,0,2001-09-19 13:09:58,1000904998,48,418
157,1459,15,122,874,539,598,0,2001-09-19 13:14:58,1000905298,42,319
158,2393,11,254,1596,740,773,0,2001-09-19 13:19:58,1000905598,48,445
159,1608,14,82,1096,401,566,0,2001-09-19 13:24:58,1000905898,38,320
160,6422,21,2493,1734,2641,1146,0,2001-09-19 13:29:58,1000906198,33,312
161,2676,16,135,1771,698,990,5,2001-09-19 13:34:58,1000906498,109,1058
162,3604,17,151,2155,934,1138,0,2001-09-19 13:39:58,1000906798,134,665
163,2073,17,140,1401,551,788,0,2001-09-19 13:44:58,1000907098,185,582
164,1883,12,155,1312,536,752,0,2001-09-19 13:49:58,1000907398,38,400
165,2260,15,167,1552,524,850,0,2001-09-19 13:54:58,1000907698,75,350
166,2513,16,165,1664,861,987,0,2001-09-19 13:59:58,1000907998,115,653
167,2326,21,154,1575,537,996,0,2001-09-19 14:04:58,1000908298,91,565
168,1673,15,125,1207,503,684,0,2001-09-19 14:09:58,1000908598,60,362
169,1949,15,115,1268,477,615,0,2001-09-19 14:14:58,1000908898,51,575
170,2299,21,187,1613,575,769,0,2001-09-19 14:19:58,1000909198,75,305
171,3070,12,248,2029,650,921,0,2001-09-19 14:24:58,1000909498,118,523
172,4303,16,381,3109,1273,882,0,2001-09-19 14:29:58,1000909798,65,610
173,4427,16,433,2629,1201,1156,0,2001-09-19 14:34:58,1000910098,230,1317
174,5103,18,369,3459,862,1137,9,2001-09-19 14:39:58,1000910398,73,726
175,2935,15,290,1846,886,768,2,2001-09-19 14:44:58,1000910698,49,566
176,2121,16,88,1530,582,739,0,2001-09-19 14:49:58,1000910998,58,456
177,1513,14,87,980,404,494,0,2001-09-19 14:54:58,1000911298,19,184
178,3421,15,473,2383,1100,825,0,2001-09-19 14:59:58,1000911598,30,209
179,2137,14,106,1617,501,725,0,2001-09-19 15:04:58,1000911898,39,389
180,3585,17,285,2762,862,860,0,2001-09-19 15:09:58,1000912198,63,603
181,5680,14,181,2683,3877,1434,1,2001-09-19 15:14:58,1000912498,110,414
182,5055,15,97,4596,3845,1278,1,2001-09-19 15:19:58,1000912798,80,432
183,1486,13,97,1140,402,602,0,2001-09-19 15:24:58,1000913098,43,228
184,2826,12,235,1586,761,738,0,2001-09-19 15:29:58,1000913398,240,911
185,1949,14,184,1412,501,780,0,2001-09-19 15:34:58,1000913698,36,380
186,1574,17,132,907,454,536,0,2001-09-19 15:39:58,1000913998,41,265
187,2552,15,162,1782,573,739,0,2001-09-19 15:44:58,1000914298,60,538
188,6952,16,260,5940,1173,1142,0,2001-09-19 15:49:58,1000914598,35,743
189,1467,14,194,976,422,562,0,2001-09-19 15:54:58,1000914898,32,222
190,1632,12,94,1181,548,627,0,2001-09-19 15:59:58,1000915198,25,291
191,1192,15,58,875,340,448,0,2001-09-19 16:04:58,1000915498,48,216
192,1390,16,129,870,487,502,0,2001-09-19 16:09:58,1000915798,8,163
193,1638,16,133,1131,496,606,0,2001-09-19 16:14:58,1000916098,18,189
194,1230,15,79,856,327,481,0,2001-09-19 16:19:58,1000916398,13,202
195,1121,13,67,718,369,509,0,2001-09-19 16:24:58,1000916698,28,202
196,1620,17,117,1070,555,594,11,2001-09-19 16:29:58,1000916998,59,392
197,1947,14,103,1257,509,691,0,2001-09-19 16:34:58,1000917298,61,565
198,1795,20,222,1186,485,580,0,2001-09-19 16:39:58,1000917598,78,405
199,1304,13,71,869,371,488,2,2001-09-19 16:44:58,1000917898,135,452
200,1406,15,113,903,325,519,0,2001-09-19 16:49:58,1000918198,78,421
201,1282,16,84,927,336,388,0,2001-09-19 16:54:58,1000918498,28,232
202,6141,15,200,5206,4765,1359,0,2001-09-19 16:59:58,1000918798,27,373
203,6079,15,235,5138,4621,1306,2,2001-09-19 17:04:58,1000919098,27,320
204,914,16,58,555,292,428,0,2001-09-19 17:09:58,1000919398,7,158
205,3535,15,186,2971,923,705,0,2001-09-19 17:14:58,1000919698,99,581
206,1204,15,93,809,336,523,0,2001-09-19 17:19:58,1000919998,19,406
207,998,14,81,660,264,403,0,2001-09-19 17:24:58,1000920298,9,161
208,1153,14,92,816,324,478,0,2001-09-19 17:29:58,1000920598,32,194
209,988,15,83,687,267,584,1,2001-09-19 17:34:58,1000920898,61,279
210,1712,13,130,1102,392,606,0,2001-09-19 17:39:58,1000921198,44,251
211,1470,15,97,1002,373,659,0,2001-09-19 17:44:58,1000921498,49,388
212,943,14,65,645,267,422,22,2001-09-19 17:49:58,1000921798,20,199
213,1072,14,53,777,294,414,0,2001-09-19 17:54:58,1000922098,13,740
214,3343,15,228,2315,972,588,0,2001-09-19 17:59:58,1000922398,41,236
215,1225,13,105,844,352,465,0,2001-09-19 18:04:58,1000922698,40,282
216,5308,14,300,2370,3563,1059,0,2001-09-19 18:09:58,1000922998,37,323
217,3160,14,73,2648,1022,710,0,2001-09-19 18:14:58,1000923298,40,222
218,1868,15,93,1481,708,682,0,2001-09-19 18:19:58,1000923598,32,256
219,2638,21,304,1793,506,473,0,2001-09-19 18:24:58,1000923898,34,488
220,3529,14,104,2528,588,537,0,2001-09-19 18:29:58,1000924198,200,1026
221,5288,15,2546,2006,2710,836,0,2001-09-19 18:34:58,1000924498,98,484
222,6336,15,378,5456,1026,985,0,2001-09-19 18:39:58,1000924798,240,1230
223,5120,15,549,3544,977,804,5,2001-09-19 18:44:58,1000925098,31,696
224,2106,16,217,1488,520,647,5,2001-09-19 18:49:58,1000925398,41,438
225,2285,19,103,1601,509,519,4,2001-09-19 18:54:58,1000925698,22,290
226,1787,12,197,1203,510,678,0,2001-09-19 18:59:58,1000925998,47,316
227,1746,13,257,1222,600,538,0,2001-09-19 19:04:58,1000926298,12,170
228,1408,12,99,952,420,449,0,2001-09-19 19:09:58,1000926598,28,271
229,1048,17,48,746,313,418,0,2001-09-19 19:14:58,1000926898,23,211
230,2205,14,173,1405,738,556,0,2001-09-19 19:19:58,1000927198,45,256
231,1244,14,103,823,387,485,0,2001-09-19 19:24:58,1000927498,24,222
232,1192,20,87,746,350,442,0,2001-09-19 19:29:58,1000927798,22,293
233,1048,16,66,730,293,390,4,2001-09-19 19:34:58,1000928098,21,318
234,942,16,61,556,259,398,0,2001-09-19 19:39:58,1000928398,16,176
235,1049,16,59,725,288,459,0,2001-09-19 19:44:58,1000928698,30,173
236,1825,15,122,1377,737,500,0,2001-09-19 19:49:58,1000928998,18,192
237,3092,19,226,2436,790,718,0,2001-09-19 19:54:58,1000929298,30,288
238,1415,14,103,1029,365,516,0,2001-09-19 19:59:58,1000929598,33,360
239,2740,12,265,2039,607,663,0,2001-09-19 20:04:58,1000929898,18,454
240,2304,13,216,1416,470,653,3,2001-09-19 20:09:58,1000930198,9,293
241,3679,20,152,2718,839,839,11,2001-09-19 20:14:58,1000930498,30,632
242,2312,13,153,1832,544,555,0,2001-09-19 20:19:58,1000930798,172,1014
243,1125,12,159,729,421,382,0,2001-09-19 20:24:58,1000931098,48,284
244,1159,16,67,772,356,535,1,2001-09-19 20:29:58,1000931398,28,206
245,1233,14,63,992,448,441,0,2001-09-19 20:34:58,1000931698,22,297
246,922,14,40,659,286,436,2,2001-09-19 20:39:58,1000931998,15,133
247,1954,20,106,1586,527,443,5,2001-09-19 20:44:58,1000932298,192,747
248,2642,15,95,1660,603,579,0,2001-09-19 20:49:58,1000932598,15,187
249,1610,10,175,1216,547,449,3,2001-09-19 20:54:58,1000932898,31,213
250,1860,12,81,1306,793,474,7,2001-09-19 20:59:58,1000933198,48,241
251,1065,12,69,696,318,491,0,2001-09-19 21:04:58,1000933498,14,161
252,747,13,85,519,243,336,0,2001-09-19 21:09:58,1000933798,10,107
253,3159,14,83,1872,751,698,0,2001-09-19 21:14:58,1000934098,89,319
254,2494,13,78,1701,604,490,1,2001-09-19 21:19:58,1000934398,35,465
255,1787,12,95,1267,431,565,0,2001-09-19 21:24:58,1000934698,54,279
256,1070,14,63,768,327,483,0,2001-09-19 21:29:58,1000934998,37,202
257,734,14,63,510,229,431,0,2001-09-19 21:34:58,1000935298,18,178
258,1439,14,112,1091,607,511,0,2001-09-19 21:39:58,1000935598,36,259
259,1748,14,276,1203,362,561,1,2001-09-19 21:44:58,1000935898,44,240
260,1286,18,160,791,334,442,11,2001-09-19 21:49:58,1000936198,18,249
261,1017,13,93,686,277,419,0,2001-09-19 21:54:58,1000936498,23,231
262,1367,12,88,968,333,611,0,2001-09-19 21:59:58,1000936798,5,207
263,1473,12,126,968,467,603,0,2001-09-19 22:04:58,1000937098,35,209
264,1507,15,100,1004,671,518,0,2001-09-19 22:09:58,1000937398,38,351
265,1023,22,101,749,324,413,0,2001-09-19 22:14:58,1000937698,45,198
266,1338,16,70,1032,360,439,0,2001-09-19 22:19:58,1000937998,39,520
267,1760,12,204,1200,433,519,0,2001-09-19 22:24:58,1000938298,39,342
268,1606,15,129,1119,345,524,0,2001-09-19 22:29:58,1000938598,30,317
269,2232,15,712,1084,1183,631,0,2001-09-19 22:34:58,1000938898,27,150
270,1251,15,66,854,376,425,0,2001-09-19 22:39:58,1000939198,30,221
271,1349,11,194,906,324,474,0,2001-09-19 22:44:58,1000939498,12,192
272,1205,11,253,788,306,408,0,2001-09-19 22:49:58,1000939798,23,222
273,1045,19,128,769,326,380,0,2001-09-19 22:54:58,1000940098,16,162
274,2351,19,84,1533,508,547,0,2001-09-19 22:59:58,1000940398,13,321
275,1686,14,149,1169,360,546,0,2001-09-19 23:04:58,1000940698,33,354
276,1365,15,143,927,373,460,0,2001-09-19 23:09:58,1000940998,18,329
277,3920,17,78,3512,3205,833,0,2001-09-19 23:14:58,1000941298,16,169
278,1155,16,95,847,340,395,0,2001-09-19 23:19:58,1000941598,14,178
279,872,12,71,614,250,366,0,2001-09-19 23:24:58,1000941898,20,236
280,1355,20,211,832,356,492,4,2001-09-19 23:29:58,1000942198,17,161
281,1061,16,73,800,301,427,0,2001-09-19 23:34:58,1000942498,21,189
282,2813,16,431,2157,700,601,0,2001-09-19 23:39:58,1000942798,25,542
283,2968,14,273,2435,706,607,0,2001-09-19 23:44:58,1000943098,118,1048
284,984,17,79,663,325,425,1,2001-09-19 23:49:58,1000943398,17,181
285,1166,14,50,741,307,443,0,2001-09-19 23:54:58,1000943698,57,275
286,1076,15,125,761,308,398,0,2001-09-19 23:59:58,1000943998,23,196
287,2457,15,70,1314,543,409,0,2001-09-20 00:04:58,1000944298,24,169
288,17,10,1,16,14,12,0,2001-09-20 00:09:58,1000944598,0,2
