dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02631578947368421, 0.07894736842105263, 0.14473684210526316, 0.17105263157894737, 0.18421052631578946, 0.19736842105263158, 0.23684210526315788, 0.25, 0.27631578947368424, 0.3026315789473684, 0.35526315789473684, 0.40789473684210525, 0.4473684210526316, 0.5, 0.5526315789473685, 0.5657894736842105, 0.5789473684210527, 0.5789473684210527, 0.5921052631578947, 0.5921052631578947, 0.6052631578947368]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05128205128205127, 0.14634146341463414, 0.2528735632183908, 0.29213483146067415, 0.3111111111111111, 0.32967032967032966, 0.38297872340425526, 0.4, 0.4329896907216495, 0.46464646464646464, 0.5242718446601942, 0.5794392523364486, 0.6126126126126126, 0.6608695652173913, 0.7058823529411765, 0.7166666666666667, 0.7272727272727273, 0.7272727272727273, 0.7377049180327868, 0.7377049180327868, 0.7419354838709677]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9714285714285714, 0.9743589743589743, 0.9767441860465116, 0.9772727272727273, 0.9777777777777777, 0.9777777777777777, 0.9782608695652174, 0.9782608695652174, 0.9583333333333334]",0.9466666666666667,0.10028248587570622,0.18135376756066393
"[0.7954545454545454, 0.7727272727272727, 0.7727272727272727, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7727272727272727, 0.7727272727272727, 0.7727272727272727, 0.7727272727272727, 0.7954545454545454, 0.7954545454545454, 0.7954545454545454, 0.7954545454545454, 0.7954545454545454, 0.7954545454545454, 0.7954545454545454, 0.8181818181818182, 0.8181818181818182, 0.8636363636363636, 0.8636363636363636, 0.8636363636363636, 0.8636363636363636, 0.8636363636363636, 0.8863636363636364, 0.8863636363636364, 0.8863636363636364, 0.8863636363636364]","[0.875, 0.8607594936708862, 0.8607594936708862, 0.8311688311688312, 0.8311688311688312, 0.8311688311688312, 0.8311688311688312, 0.8311688311688312, 0.8607594936708862, 0.8607594936708862, 0.8607594936708862, 0.8607594936708862, 0.875, 0.875, 0.875, 0.875, 0.875, 0.875, 0.875, 0.8888888888888891, 0.8888888888888891, 0.9156626506024097, 0.9156626506024097, 0.9156626506024097, 0.9156626506024097, 0.9156626506024097, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9176470588235294]","[0.9722222222222222, 0.9714285714285714, 0.9714285714285714, 0.9696969696969697, 0.9696969696969697, 0.9696969696969697, 0.9696969696969697, 0.9696969696969697, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.972972972972973, 0.972972972972973, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.975, 0.975, 0.975, 0.9512195121951219]",0.9647058823529412,0.11581920903954802,0.20680958385876397
"[0.8105726872246696, 0.9118942731277533, 0.9427312775330396, 0.960352422907489, 0.9779735682819384, 0.9823788546255506, 0.9911894273127754, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.8578088578088578, 0.8961038961038961, 0.9164882226980727, 0.9276595744680852, 0.940677966101695, 0.948936170212766, 0.9574468085106383, 0.9552238805970148, 0.9552238805970148, 0.9531914893617022, 0.9531914893617022, 0.9511677282377919, 0.9491525423728813, 0.9552238805970148, 0.9531914893617022, 0.9593147751605996, 0.96137339055794, 0.96137339055794, 0.9593147751605996, 0.9655172413793103, 0.9634408602150538, 0.9634408602150538, 0.9655172413793103, 0.9676025917926566, 0.9655172413793103, 0.9676025917926566, 0.9696969696969696, 0.9655172413793103, 0.9718004338394794, 0.9739130434782609]","[0.9108910891089109, 0.8808510638297873, 0.8916666666666667, 0.897119341563786, 0.9061224489795918, 0.9176954732510288, 0.9259259259259259, 0.9256198347107438, 0.9256198347107438, 0.9218106995884774, 0.9218106995884774, 0.9180327868852459, 0.9142857142857143, 0.9256198347107438, 0.9218106995884774, 0.9333333333333333, 0.9372384937238494, 0.9372384937238494, 0.9333333333333333, 0.9451476793248945, 0.9411764705882353, 0.9411764705882353, 0.9451476793248945, 0.9491525423728814, 0.9451476793248945, 0.9491525423728814, 0.9531914893617022, 0.9451476793248945, 0.9572649572649573, 0.9613733905579399]",0.9947780678851175,0.538135593220339,0.6984417965169565
"[0.9485179407176287, 0.9609984399375975, 0.9609984399375975, 0.9609984399375975, 0.9594383775351014, 0.9594383775351014, 0.953198127925117, 0.9516380655226209, 0.9516380655226209, 0.9516380655226209, 0.9485179407176287, 0.9500780031201248, 0.9500780031201248, 0.9438377535101404, 0.9422776911076443, 0.9422776911076443, 0.9422776911076443, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404, 0.9438377535101404]","[0.9177358490566038, 0.8992700729927007, 0.9038884812912693, 0.9146250927988121, 0.9199700822737472, 0.9255079006772009, 0.9271623672230652, 0.932009167303285, 0.9370199692780339, 0.9377401998462721, 0.9382716049382716, 0.9390902081727062, 0.9405405405405405, 0.9416342412451362, 0.9393468118195957, 0.9393468118195957, 0.9422776911076443, 0.942367601246106, 0.9431021044427124, 0.942367601246106, 0.9431021044427124, 0.9445745511319282, 0.9453125000000001, 0.9453125000000001, 0.94679186228482, 0.9482758620689655, 0.9482758620689655, 0.9490196078431372, 0.9497645211930926, 0.9497645211930926]","[0.8888888888888888, 0.8449931412894376, 0.853185595567867, 0.8725212464589235, 0.8836206896551724, 0.8938953488372093, 0.9025110782865583, 0.9131736526946108, 0.9228441754916793, 0.9242424242424242, 0.9282442748091603, 0.9283536585365854, 0.9311926605504587, 0.9394409937888198, 0.9364341085271318, 0.9364341085271318, 0.9422776911076443, 0.9409020217729394, 0.942367601246106, 0.9409020217729394, 0.942367601246106, 0.9453125, 0.94679186228482, 0.94679186228482, 0.9497645211930926, 0.952755905511811, 0.952755905511811, 0.9542586750788643, 0.9557661927330173, 0.9557661927330173]",0.9967741935483871,0.4364406779661017,0.6070726915520624
"[0.9534883720930233, 0.9534883720930233, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7592592592592593, 0.7522935779816513, 0.75, 0.7567567567567568, 0.7567567567567568, 0.75, 0.7567567567567568, 0.7678571428571428, 0.7962962962962964, 0.8190476190476191, 0.8431372549019608, 0.8431372549019608, 0.86, 0.8686868686868687, 0.8865979381443299, 0.8958333333333334, 0.8958333333333334, 0.8958333333333334, 0.8958333333333334, 0.9148936170212766, 0.9148936170212766, 0.9148936170212766, 0.9148936170212766, 0.924731182795699, 0.924731182795699, 0.924731182795699, 0.945054945054945, 0.945054945054945, 0.9555555555555556, 0.9662921348314606]","[0.6307692307692307, 0.6212121212121212, 0.6086956521739131, 0.6176470588235294, 0.6176470588235294, 0.6086956521739131, 0.6176470588235294, 0.6231884057971014, 0.6615384615384615, 0.6935483870967742, 0.7288135593220338, 0.7288135593220338, 0.7543859649122807, 0.7678571428571429, 0.7962962962962963, 0.8113207547169812, 0.8113207547169812, 0.8113207547169812, 0.8113207547169812, 0.8431372549019608, 0.8431372549019608, 0.8431372549019608, 0.8431372549019608, 0.86, 0.86, 0.86, 0.8958333333333334, 0.8958333333333334, 0.9148936170212766, 0.9347826086956522]",1.0,0.3008474576271186,0.46254071661237744
"[0.8850574712643678, 0.9442970822281167, 0.9805481874447391, 0.9902740937223696, 0.9920424403183024, 0.9929266136162688, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9938107869142352, 0.9946949602122016, 0.9920424403183024, 0.995579133510168, 0.9805481874447391, 0.9964633068081344, 0.9513704686118479, 0.9964633068081344, 0.982316534040672, 0.9964633068081344, 0.9832007073386384, 0.9964633068081344, 0.9805481874447391, 0.9964633068081344, 0.97789566755084, 0.9964633068081344, 0.9814323607427056, 0.9964633068081344, 0.9849690539345711, 0.9964633068081344]","[0.8548249359521776, 0.9198966408268735, 0.9458422174840085, 0.9589041095890412, 0.9680759275237272, 0.9731369150779896, 0.9761388286334057, 0.979538528515455, 0.9829619921363041, 0.9859772129710779, 0.9868305531167691, 0.9859772129710779, 0.988110964332893, 0.9821194941125164, 0.9870939029817534, 0.96160409556314, 0.9741964689904935, 0.9522602450359104, 0.9884341637010676, 0.9711331322705731, 0.9888839484215207, 0.9740708729472775, 0.98753339269813, 0.9719706770159552, 0.9861792242532325, 0.968213058419244, 0.9879839786381842, 0.9736501079913606, 0.9897823189693469, 0.9732297063903282]","[0.8265895953757225, 0.8967254408060453, 0.913509060955519, 0.9294605809128631, 0.945240101095198, 0.9541206457094308, 0.9582623509369677, 0.9648370497427101, 0.9715025906735751, 0.9774109470026064, 0.979947689625109, 0.9774109470026064, 0.9842105263157894, 0.9690189328743546, 0.9937275985663082, 0.9291014014839242, 0.9981447124304267, 0.9118122977346278, 0.9946284691136974, 0.9470588235294117, 0.9946332737030411, 0.9526627218934911, 0.9946188340807175, 0.9486531986531986, 0.9946043165467626, 0.9415204678362573, 0.9946236559139785, 0.9518581081081081, 0.9946428571428572, 0.9510548523206751]",0.7367864693446089,0.9844632768361582,0.8428053204353078
"[0.7524314765694076, 0.9964633068081344, 0.9708222811671088, 0.9964633068081344, 0.9708222811671088, 0.9964633068081344, 0.9610963748894783, 0.9964633068081344, 0.9451812555260831, 0.9964633068081344, 0.9425287356321839, 0.9964633068081344, 0.9549071618037135, 0.9964633068081344, 0.9557913351016799, 0.9964633068081344, 0.9531388152077808, 0.9964633068081344, 0.9584438549955792, 0.9964633068081344, 0.9593280282935456, 0.9964633068081344, 0.9584438549955792, 0.9964633068081344, 0.9593280282935456, 0.9973474801061007, 0.9664014146772767, 0.9973474801061007, 0.9699381078691424, 0.9973474801061007]","[0.858728557013118, 0.8790951638065522, 0.9721115537848607, 0.9275720164609053, 0.9764339706536238, 0.9302517540239372, 0.9748878923766816, 0.9211279117286474, 0.9687358405074762, 0.904857486953031, 0.9673321234119783, 0.9055845721173162, 0.972972972972973, 0.9177524429967426, 0.9734353894642053, 0.9132901134521879, 0.9724853405502931, 0.9096045197740114, 0.9739442946990116, 0.9218813905930471, 0.9739676840215439, 0.9233920524375256, 0.9748201438848921, 0.9144016227180528, 0.9752808988764046, 0.923076923076923, 0.977638640429338, 0.9287772745986003, 0.9790272199910753, 0.9322314049586777]","[1.0, 0.7864619678995115, 0.973404255319149, 0.867590454195535, 0.9821109123434705, 0.8722910216718266, 0.989080982711556, 0.8563829787234043, 0.9934944237918215, 0.8286764705882353, 0.9934762348555451, 0.8298969072164949, 0.9917355371900827, 0.850566037735849, 0.9917431192660551, 0.8429319371727748, 0.992633517495396, 0.8366740905716407, 0.9899543378995433, 0.8576864535768646, 0.9890610756608933, 0.8603053435114504, 0.9917657822506862, 0.8448275862068966, 0.9917733089579525, 0.8591012947448591, 0.9891402714932127, 0.8690292758089369, 0.9882882882882883, 0.8750969743987588]",0.9746621621621622,0.8149717514124294,0.8876923076923072
"[0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.8767123287671232, 0.9161554192229039, 0.9411764705882353, 0.9511677282377919, 0.9511677282377919, 0.9593147751605996, 0.9593147751605996, 0.9570815450643777, 0.9591397849462365, 0.9591397849462365, 0.9591397849462365, 0.96137339055794, 0.96137339055794, 0.96137339055794, 0.96137339055794, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9634408602150538, 0.9655172413793103, 0.9655172413793103, 0.9655172413793103]","[0.7887323943661971, 0.8549618320610687, 0.8995983935742972, 0.9180327868852459, 0.9180327868852459, 0.9333333333333333, 0.9333333333333333, 0.9330543933054394, 0.9369747899159664, 0.9369747899159664, 0.9369747899159664, 0.9372384937238494, 0.9372384937238494, 0.9372384937238494, 0.9372384937238494, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.9451476793248945, 0.9451476793248945, 0.9451476793248945]",1.0,0.4576271186440678,0.6279069767441855
"[0.783625730994152, 0.783625730994152, 0.7894736842105263, 0.783625730994152, 0.7894736842105263, 0.7894736842105263, 0.7894736842105263, 0.8245614035087719, 0.8538011695906432, 0.8713450292397661, 0.8888888888888888, 0.8947368421052632, 0.9005847953216374, 0.9122807017543859, 0.9122807017543859, 0.9122807017543859, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602, 0.9239766081871345, 0.9298245614035088, 0.9298245614035088, 0.9415204678362573, 0.9415204678362573, 0.9473684210526315, 0.9473684210526315, 0.9415204678362573, 0.9415204678362573, 0.9415204678362573]","[0.5654008438818566, 0.6305882352941176, 0.6601466992665037, 0.6683291770573566, 0.6887755102040817, 0.7012987012987013, 0.706806282722513, 0.7362924281984334, 0.7545219638242894, 0.7641025641025642, 0.7794871794871795, 0.7846153846153846, 0.7917737789203085, 0.8041237113402061, 0.8103896103896103, 0.8124999999999999, 0.8241469816272966, 0.8263157894736842, 0.8351063829787234, 0.841823056300268, 0.8471849865951743, 0.8617886178861788, 0.8808864265927979, 0.8870523415977962, 0.8944444444444446, 0.9050279329608939, 0.9075630252100839, 0.9173789173789174, 0.9173789173789174, 0.9199999999999999]","[0.44224422442244227, 0.5275590551181102, 0.5672268907563025, 0.5826086956521739, 0.6108597285067874, 0.6308411214953271, 0.6398104265402843, 0.6650943396226415, 0.6759259259259259, 0.680365296803653, 0.6940639269406392, 0.6986301369863014, 0.7064220183486238, 0.7188940092165899, 0.7289719626168224, 0.7323943661971831, 0.7476190476190476, 0.7511961722488039, 0.7658536585365854, 0.7772277227722773, 0.7821782178217822, 0.803030303030303, 0.8368421052631579, 0.8385416666666666, 0.8518518518518519, 0.8663101604278075, 0.8709677419354839, 0.8944444444444445, 0.8944444444444445, 0.8994413407821229]",0.7884615384615384,0.05790960451977401,0.10789473684210514
"[0.9779735682819384, 0.9779735682819384, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.973568281938326, 0.9779735682819384, 0.973568281938326, 0.973568281938326]","[0.8862275449101796, 0.8933601609657947, 0.9132231404958678, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.9208333333333332, 0.9266247379454927, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9305263157894736, 0.9305263157894736, 0.9305263157894736, 0.9305263157894736, 0.9344608879492601, 0.9344608879492601, 0.9364406779661018, 0.9364406779661018, 0.9404255319148935, 0.9384288747346071, 0.9404255319148935, 0.9404255319148935, 0.9404255319148935, 0.9426751592356688, 0.9444444444444444, 0.9464668094218416]","[0.8102189781021898, 0.8222222222222222, 0.8599221789883269, 0.8700787401574803, 0.8700787401574803, 0.8700787401574803, 0.8700787401574803, 0.8735177865612648, 0.884, 0.8875502008032129, 0.8875502008032129, 0.8875502008032129, 0.8875502008032129, 0.8875502008032129, 0.8911290322580645, 0.8911290322580645, 0.8911290322580645, 0.8911290322580645, 0.8983739837398373, 0.8983739837398373, 0.9020408163265307, 0.9020408163265307, 0.9094650205761317, 0.9057377049180327, 0.9094650205761317, 0.9094650205761317, 0.9094650205761317, 0.9098360655737705, 0.91701244813278, 0.9208333333333333]",0.8992805755395683,0.3531073446327684,0.5070993914807298
