dataset_slammer_513_5_rrc04.csv_f1,dataset_slammer_513_15_rrc04.csv_f1,dataset_code-red_6893_15_rrc04.csv_precision,dataset_code-red_513_1_rrc04.csv_recall,dataset_code-red_6893_1_rrc04.csv_precision,dataset_slammer_559_5_rrc04.csv_f1,dataset_slammer_6893_1_rrc04.csv_precision,dataset_moscow_blackout_1853_5_rrc05.csv_recall,dataset_moscow_blackout_1853_1_rrc05.csv_f1,dataset_slammer_6893_5_rrc04.csv_recall,dataset_code-red_513_5_rrc04.csv_precision,dataset_slammer_6893_5_rrc04.csv_precision,dataset_moscow_blackout_12793_1_rrc05.csv_precision,dataset_slammer_6893_1_rrc04.csv_recall,dataset_slammer_513_5_rrc04.csv_recall,dataset_slammer_513_1_rrc04.csv_precision,dataset_slammer_559_1_rrc04.csv_precision,dataset_slammer_6893_5_rrc04.csv_f1,dataset_code-red_6893_15_rrc04.csv_f1,dataset_moscow_blackout_12793_5_rrc05.csv_recall,dataset_code-red_6893_5_rrc04.csv_precision,dataset_code-red_6893_15_rrc04.csv_recall,dataset_code-red_513_15_rrc04.csv_recall,dataset_moscow_blackout_1853_5_rrc05.csv_precision,dataset_code-red_6893_5_rrc04.csv_recall,dataset_slammer_559_1_rrc04.csv_f1,dataset_moscow_blackout_12793_5_rrc05.csv_precision,dataset_moscow_blackout_1853_5_rrc05.csv_f1,dataset_code-red_6893_1_rrc04.csv_recall,dataset_code-red_513_1_rrc04.csv_f1,dataset_code-red_513_1_rrc04.csv_precision,dataset_slammer_559_15_rrc04.csv_precision,dataset_slammer_513_1_rrc04.csv_f1,dataset_moscow_blackout_12793_1_rrc05.csv_f1,dataset_slammer_6893_15_rrc04.csv_f1,dataset_slammer_559_1_rrc04.csv_recall,dataset_slammer_6893_15_rrc04.csv_recall,dataset_slammer_6893_1_rrc04.csv_f1,dataset_code-red_6893_5_rrc04.csv_f1,dataset_moscow_blackout_1853_1_rrc05.csv_recall,dataset_moscow_blackout_12793_5_rrc05.csv_f1,dataset_slammer_559_5_rrc04.csv_recall,dataset_code-red_513_15_rrc04.csv_precision,dataset_slammer_559_15_rrc04.csv_recall,dataset_slammer_559_15_rrc04.csv_f1,dataset_code-red_513_5_rrc04.csv_recall,dataset_slammer_559_5_rrc04.csv_precision,dataset_slammer_6893_15_rrc04.csv_precision,dataset_slammer_513_1_rrc04.csv_recall,dataset_slammer_513_15_rrc04.csv_recall,dataset_code-red_513_5_rrc04.csv_f1,dataset_code-red_6893_1_rrc04.csv_f1,dataset_slammer_513_15_rrc04.csv_precision,dataset_moscow_blackout_12793_1_rrc05.csv_recall,dataset_slammer_513_5_rrc04.csv_precision,dataset_moscow_blackout_1853_1_rrc05.csv_precision,dataset_code-red_513_15_rrc04.csv_f1
0.5391849529780565,0.46760187040748163,0.0,0.0,0.0,0.6382978723404256,0.8947368421052632,0.6410256410256411,0.8333333333333333,0.8,0.0,0.7567567567567568,0.82,0.7906976744186046,0.3788546255506608,1.0,1.0,0.7777777777777778,0.0,0.7984496124031008,0.0,0.0,0.0,0.8819951338199513,0.0,0.12087912087912087,0.8512396694214877,0.742447516641065,0.0,0.0,0.0,1.0,0.5098039215686275,0.8723404255319149,0.736,0.06432748538011696,0.6052631578947368,0.8395061728395061,0.0,0.7307692307692307,0.824,0.4907161803713528,0.0,0.41409691629955947,0.5856697819314641,0.0,0.912828947368421,0.9387755102040817,0.34210526315789475,0.3094606542882405,0.0,0.0,0.9562841530054644,0.9318181818181818,0.9347826086956522,0.9693877551020408,0.0
0.8467153284671532,0.8150000000000001,0.7575757575757576,0.7906976744186046,0.7426160337552743,0.948051948051948,0.5466666666666666,0.9575596816976127,0.3680981595092024,0.9473684210526315,0.8491620111731844,0.9,0.8339622641509434,0.9318181818181818,0.7631578947368421,0.8396946564885496,0.6322722283205269,0.9230769230769231,0.7432432432432433,1.0,0.5303030303030303,0.7294429708222812,0.8571428571428571,0.8298850574712644,0.8187134502923976,0.7417900837089504,0.5,0.8891625615763548,0.8237129485179407,0.8360655737704918,0.8869565217391304,0.8667805294619982,0.842911877394636,0.8983739837398375,0.9234135667396061,0.897196261682243,0.9295154185022027,0.6890756302521007,0.6436781609195402,0.8571428571428571,0.6666666666666666,0.9605263157894737,0.5660377358490566,0.8974358974358975,0.8818418766290183,0.8888888888888888,0.9358974358974359,0.9173913043478261,0.8461538461538461,0.7180616740088106,0.8685714285714285,0.7810650887573964,0.9421965317919075,0.973568281938326,0.9508196721311475,0.234375,0.6818181818181818
0.896969696969697,0.6869806094182825,0.43613707165109034,0.9858532272325375,0.3625,0.7339449541284404,0.6603351955307263,0.8604651162790697,0.8210526315789475,0.8857142857142857,0.8283582089552238,0.44285714285714284,0.947136563876652,0.9205607476635514,0.9814323607427056,0.8674698795180723,0.7273838630806846,0.5904761904761905,0.5691056910569106,0.9532163742690059,0.7526555386949925,0.8187134502923976,0.9605263157894737,0.7816901408450704,0.8770999115826702,0.8156271418779987,0.6653061224489796,0.8191881918819188,0.8285714285714286,0.8824693312227938,0.7987106017191977,0.9016393442622951,0.9056603773584905,0.9471365638766521,0.9473684210526315,0.9282371294851794,0.9473684210526315,0.7690305790500976,0.8101265822784811,0.9069767441860465,0.7836538461538461,0.9090909090909091,0.8488372093023255,0.9691629955947136,0.9341825902335457,0.9779735682819384,0.6153846153846154,0.9473684210526315,0.9473684210526315,0.9538461538461539,0.8969696969696969,0.5043478260869566,0.5367965367965368,0.947136563876652,0.8258928571428571,0.75,0.9012345679012346
0.5849056603773585,0.9090909090909091,0.7215189873417721,0.8682170542635659,0.6557377049180327,0.625,0.8607888631090487,0.9515418502202643,0.8029556650246306,0.9252336448598131,0.9473684210526315,0.6578073089700996,0.9282700421940928,0.9840848806366048,0.8857142857142857,0.9427312775330396,0.2803738317757009,0.7689320388349514,0.7916666666666667,0.9902740937223696,0.7647058823529411,0.8769230769230769,0.9485179407176287,0.9037656903765691,0.9069767441860465,0.4225352112676056,0.8446455505279035,0.927038626609442,0.9090909090909091,0.7943262411347518,0.7320261437908496,0.8390804597701149,0.9427312775330396,0.9482758620689655,0.8419258628035791,0.8571428571428571,0.8735632183908046,0.9183168316831684,0.8297872340425532,0.9532163742690059,0.9116809116809117,0.8187134502923976,0.772554002541296,0.9605263157894737,0.8957055214723926,0.9473684210526315,0.5054151624548736,0.8125,0.9427312775330396,0.9210526315789473,0.9473684210526315,0.761904761904762,0.8974358974358975,0.9691629955947136,0.43661971830985913,0.6936170212765957,0.8515406162464986
0.6326530612244897,0.8835750686005489,0.25,0.986784140969163,0.6748878923766816,0.8588235294117647,0.9053708439897699,0.9605263157894737,0.7453416149068324,0.9605263157894737,0.8014440433212996,0.7019230769230769,0.6507936507936508,0.9389920424403183,0.8857142857142857,0.8264462809917356,0.3942307692307692,0.811111111111111,0.3870967741935483,0.8604651162790697,0.47315436241610737,0.8571428571428571,0.9779735682819384,0.7684210526315789,0.8245614035087719,0.5540540540540541,0.7602739726027398,0.8538011695906433,0.9376947040498442,0.9014084507042254,0.8296296296296296,0.8148951554591468,0.8778346744696415,0.7735849056603774,0.7893462469733655,0.9318181818181818,0.9532163742690059,0.921875,0.6012793176972281,0.9230769230769231,0.8072727272727273,0.9605263157894737,0.8987854251012146,0.9964633068081344,0.8965791567223549,0.9779735682819384,0.776595744680851,0.6735537190082644,0.9360374414976599,0.9964633068081344,0.880952380952381,0.7848761408083442,0.793661971830986,0.9534883720930233,0.49206349206349204,0.625,0.9367088607594938
0.5857142857142857,0.8998003992015968,0.8029197080291971,0.8571428571428571,0.7090909090909091,0.8148148148148148,0.45695364238410596,0.8857142857142857,0.9485458612975392,0.935672514619883,0.7997347480106101,0.7920792079207921,0.8333333333333334,0.8070175438596491,0.9318181818181818,0.9384088964927289,0.6951219512195121,0.8579088471849865,0.8782435129740519,0.9964633068081344,0.9240506329113924,0.9691629955947136,0.973568281938326,0.5636363636363636,0.9605263157894737,0.7755102040816327,0.8480060195635817,0.6888888888888889,0.9069767441860465,0.4195804195804196,0.2777777777777778,0.7373737373737373,0.9539130434782609,0.875,0.7719298245614036,0.8769230769230769,0.8527131782945736,0.5835095137420718,0.9419354838709677,0.933920704845815,0.9162601626016261,0.942367601246106,0.91701244813278,0.9605263157894737,0.8342857142857143,0.9407176287051482,0.7176749703440095,0.7051282051282052,0.9699381078691424,0.9964633068081344,0.864516129032258,0.7959183673469388,0.8202328966521106,0.9210526315789473,0.4270833333333333,0.9636363636363636,0.9444444444444444
0.7045454545454545,0.919917864476386,0.740909090909091,0.8527131782945736,0.703016241299304,0.8549618320610688,0.49310344827586206,0.9473684210526315,0.8957055214723926,0.9266770670826833,0.7849462365591398,0.8330995792426368,0.7548387096774194,0.8362573099415205,0.8857142857142857,0.30927835051546393,0.9295652173913044,0.8774002954209749,0.8337595907928389,0.9964633068081344,0.9371332774518022,0.9532163742690059,0.9318181818181818,0.8089887640449438,0.9885057471264368,0.9373081981587024,0.848644578313253,0.8727272727272727,0.9439252336448598,0.7746478873239436,0.7096774193548387,0.948051948051948,0.4545454545454546,0.8210526315789475,0.7368421052631579,0.9451812555260831,0.9767441860465116,0.6203904555314533,0.9621342512908779,0.9605263157894737,0.9166327775518505,0.986784140969163,0.5061728395061729,0.9647577092511013,0.9563318777292577,0.9605263157894737,0.7542087542087542,0.5915492957746479,0.8571428571428571,0.986784140969163,0.863905325443787,0.8058510638297873,0.8615384615384616,0.9,0.5849056603773585,0.8390804597701149,0.656
0.5766871165644172,0.5714285714285715,0.7689655172413793,0.9235569422776911,0.9347826086956522,0.9586056644880174,0.3125,0.9473684210526315,0.7799999999999999,0.9605263157894737,0.7715736040609137,0.9240506329113924,0.8029197080291971,0.8571428571428571,0.8245614035087719,0.7684210526315789,0.8536585365853658,0.9419354838709677,0.862669245647969,0.9619805481874447,0.8708430007733952,0.9823788546255506,0.9076923076923077,0.7980295566502463,0.995579133510168,0.8333333333333333,0.9104602510460251,0.8663101604278075,0.9885057471264368,0.8895567242674681,0.8579710144927536,0.9246861924686193,0.8538011695906433,0.8270676691729323,0.8606060606060606,0.813953488372093,0.9342105263157895,0.4580152671755725,0.9290429042904291,0.8863636363636364,0.9355116079105762,0.9691629955947136,0.644808743169399,0.973568281938326,0.9484978540772532,0.9470404984423676,0.9482758620689655,0.797752808988764,0.9605263157894737,0.9142857142857143,0.8503496503496504,0.9608938547486033,0.4155844155844156,0.8527131782945736,0.44339622641509435,0.6964285714285714,0.7539936102236422
0.6045548654244306,0.7922705314009661,0.8007246376811594,0.9282371294851794,0.3333333333333333,0.9426751592356688,0.6724137931034483,0.9605263157894737,0.9498069498069498,0.9473684210526315,0.7133757961783439,0.782608695652174,0.4230769230769231,0.9069767441860465,0.8538011695906432,0.78,0.7429620563035496,0.8571428571428571,0.878727634194831,0.9605263157894737,0.8148951554591468,0.973568281938326,0.9849690539345711,0.6403508771929824,0.9964633068081344,0.832076764907471,0.7373737373737373,0.768421052631579,0.8571428571428571,0.8981132075471697,0.8698830409356725,0.9322033898305084,0.8357142857142857,0.5840707964601769,0.6776859504132231,0.9454828660436138,0.9318181818181818,0.7722772277227723,0.8965791567223549,0.9787798408488063,0.8342857142857143,0.9779735682819384,0.9440677966101695,0.9691629955947136,0.9503239740820735,0.8682170542635659,0.9098360655737705,0.5324675324675324,0.9,0.9590643274853801,0.7832167832167831,0.48,0.6748971193415638,0.9428571428571428,0.46794871794871795,0.9225,0.9640848117697965
0.9446808510638298,0.5979381443298969,0.2912621359223301,0.9473684210526315,0.8662567255956957,0.7959183673469389,0.8021978021978022,0.9090909090909091,0.7068965517241379,0.9485981308411215,0.8510028653295129,0.7738246505717916,0.7553191489361702,0.9605263157894737,0.9779735682819384,0.8916139240506329,0.4177215189873418,0.8523442967109867,0.43478260869565216,0.8604651162790697,0.703862660944206,0.8571428571428571,0.9823788546255506,0.547945205479452,0.9590643274853801,0.5789473684210527,0.7254901960784313,0.6837606837606837,0.9964633068081344,0.8622754491017963,0.7912087912087912,0.9318936877076412,0.9411273486430063,0.8352941176470589,0.8745098039215685,0.9428571428571428,0.9823788546255506,0.874251497005988,0.8118811881188119,0.9534883720930233,0.7872340425531916,0.9,0.7585034013605442,0.9920424403183024,0.9610278372591008,0.9266770670826833,0.7134146341463414,0.7879858657243817,0.9964633068081344,0.847953216374269,0.8872292755787902,0.9268092105263157,0.46178343949044587,0.9342105263157895,0.9135802469135802,0.5616438356164384,0.8560460652591171
