dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
[0.986784140969163],[0.9014084507042254],[0.8296296296296296],0.9875776397515528,0.4491525423728814,0.6174757281553395
[0.9911582670203359],[0.9626449119793902],[0.9357262103505843],0.9964912280701754,0.4011299435028249,0.5720040281973813
[0.9473684210526315],[0.8727272727272727],[0.8089887640449438],0.9866666666666667,0.4180790960451977,0.5873015873015868
[0.8538011695906432],[0.6121593291404612],[0.477124183006536],1.0,0.2768361581920904,0.4336283185840704
[0.8449612403100775],[0.8288973384030418],[0.8134328358208955],0.9956896551724138,0.326271186440678,0.49148936170212726
[0.9605263157894737],[0.9542483660130718],[0.948051948051948],0.9959016393442623,0.3432203389830508,0.5105042016806718
[0.8571428571428571],[0.49586776859504134],[0.3488372093023256],0.9954337899543378,0.307909604519774,0.4703344120819844
[0.9266770670826833],[0.8898876404494381],[0.8559077809798271],0.985632183908046,0.4844632768361582,0.6496212121212116
[0.9534883720930233],[0.7321428571428571],[0.5942028985507246],0.9851632047477745,0.4689265536723164,0.6354066985645929
[0.8888888888888888],[0.6427061310782242],[0.5033112582781457],0.995049504950495,0.2838983050847458,0.44175824175824147
[0.9415204678362573],[0.8944444444444446],[0.8518518518518519],0.9949748743718593,0.2796610169491525,0.43660418963616276
[0.9691629955947136],[0.9670329670329672],[0.9649122807017544],0.9960159362549801,0.3531073446327684,0.5213764337851925
[0.9946949602122016],[0.9582623509369677],[0.924404272801972],0.9935691318327974,0.4364406779661017,0.6064769381746806
[0.8857142857142857],[0.4769230769230769],[0.3263157894736842],0.9961240310077519,0.3629943502824859,0.5320910973084882
[0.9938107869142352],[0.9610944848225736],[0.9304635761589404],0.9185840707964602,0.7330508474576272,0.8153967007069908
[0.986784140969163],[0.8190127970749543],[0.7],0.9430379746835443,0.6313559322033898,0.756345177664974
[0.9545454545454546],[0.6086956521739131],[0.44680851063829785],0.9655172413793104,0.5536723163841808,0.7037701974865345
[0.9929266136162688],[0.971033290099438],[0.9500846023688664],0.9853372434017595,0.4745762711864407,0.6406101048617726
[0.9473684210526315],[0.8181818181818181],[0.72],0.9769452449567724,0.4788135593220339,0.6426540284360185
[0.9534883720930233],[0.7321428571428571],[0.5942028985507246],0.9907692307692307,0.4548022598870056,0.6234269119070663
[0.9076923076923077],[0.8644688644688644],[0.8251748251748252],0.9967105263157895,0.4279661016949153,0.5988142292490114
[0.9142857142857143],[0.7710843373493975],[0.6666666666666666],0.9965753424657534,0.4110169491525424,0.5819999999999995
[0.9473684210526315],[0.8727272727272727],[0.8089887640449438],0.9898648648648649,0.4138418079096045,0.5836653386454179
[0.9282371294851794],[0.8987915407854985],[0.8711566617862372],0.9857549857549858,0.4887005649717514,0.6534466477809249
[0.9605263157894737],[0.8342857142857143],[0.7373737373737373],0.9774011299435028,0.4887005649717514,0.651600753295668
[0.8682170542635659],[0.7750865051903114],[0.7],0.9968354430379747,0.4449152542372881,0.6152343749999996
[0.986784140969163],[0.9237113402061856],[0.8682170542635659],0.9966101694915255,0.4152542372881356,0.5862412761714851
[0.9485981308411215],[0.8712446351931331],[0.8055555555555556],0.9868073878627969,0.5282485875706214,0.6881324747010114
[0.9005847953216374],[0.6272912423625254],[0.48125],0.9955156950672646,0.3135593220338983,0.4769065520945216
[0.921996879875195],[0.8995433789954338],[0.8781575037147102],0.9910979228486647,0.4717514124293785,0.639234449760765
[0.9090909090909091],[0.6896551724137931],[0.5555555555555556],0.9846625766871165,0.4533898305084746,0.6208897485493226
[0.9885057471264368],[0.9637931034482758],[0.9402859545836838],0.9963898916967509,0.3898305084745763,0.560406091370558
[0.9473684210526315],[0.8727272727272727],[0.8089887640449438],0.9897959183673469,0.4110169491525424,0.5808383233532929
[0.8604651162790697],[0.7985611510791367],[0.7449664429530202],0.9964788732394366,0.3997175141242938,0.5705645161290318
[0.9964633068081344],[0.9518581081081081],[0.9110751818916734],0.9858490566037735,0.5903954802259888,0.73851590106007
[1.0],[0.6935483870967741],[0.5308641975308642],0.9791666666666666,0.5310734463276836,0.6886446886446881
[0.9153846153846154],[0.8592057761732852],[0.8095238095238095],0.9970326409495549,0.4745762711864407,0.6430622009569373
[0.9532710280373832],[0.8812095032397408],[0.8192771084337349],0.9845360824742269,0.53954802259887,0.6970802919708025
[0.986784140969163],[0.9451476793248945],[0.9068825910931174],0.9785522788203753,0.5155367231638418,0.6753006475485657
[0.9964633068081344],[0.962014511310286],[0.9298679867986799],0.9328743545611016,0.7655367231638418,0.840961986035686
[0.9736842105263158],[0.7326732673267327],[0.5873015873015873],0.9340463458110517,0.7401129943502824,0.8258471237194637
[0.986784140969163],[0.8452830188679246],[0.7392739273927392],0.9733333333333334,0.6186440677966102,0.7564766839378233
[0.9142857142857143],[0.6464646464646465],[0.5],0.978891820580475,0.5240112994350282,0.6826126954921798
[0.9823788546255506],[0.8560460652591171],[0.7585034013605442],0.9884726224783862,0.4844632768361582,0.650236966824644
[0.9473684210526315],[0.8520710059171597],[0.7741935483870968],0.9883720930232558,0.480225988700565,0.6463878326996193
[0.9532163742690059],[0.8534031413612566],[0.7725118483412322],0.996551724137931,0.4081920903954802,0.5791583166332661
[0.8571428571428571],[0.47244094488188976],[0.32608695652173914],1.0,0.3629943502824859,0.5326424870466316
[0.9605263157894737],[0.935897435897436],[0.9125],0.9961832061068703,0.3686440677966102,0.5381443298969069
[0.9090909090909091],[0.7843137254901961],[0.6896551724137931],0.9961832061068703,0.3686440677966102,0.5381443298969069
[0.8888888888888888],[0.6710816777041942],[0.5390070921985816],1.0,0.2570621468926554,0.4089887640449435
[0.9266770670826833],[0.8972809667673716],[0.8696925329428989],0.9885386819484241,0.4872881355932203,0.6527909176915795
[0.8837209302325582],[0.7889273356401383],[0.7125],0.9938461538461538,0.4562146892655367,0.6253630203291379
[0.9534883720930233],[0.7961165048543688],[0.6833333333333333],0.9935483870967742,0.4350282485875706,0.6051080550098227
[0.9532163742690059],[0.8624338624338626],[0.7874396135265701],0.996309963099631,0.3813559322033898,0.5515832482124612
[0.9691629955947136],[0.9606986899563319],[0.9523809523809523],0.9966555183946488,0.4209039548022599,0.5918570009930482
[0.9973474801061007],[0.9608177172061328],[0.9268693508627773],0.9185059422750425,0.7641242937853108,0.8342328450269848
[0.9605263157894737],[0.7564766839378239],[0.6239316239316239],0.9117647058823529,0.7443502824858758,0.81959564541213
[0.9230769230769231],[0.7619047619047619],[0.6486486486486487],0.9806295399515739,0.5720338983050848,0.7225691347011591
[0.8857142857142857],[0.43661971830985913],[0.2897196261682243],0.9823008849557522,0.4703389830508475,0.6361031518624637
[0.986784140969163],[0.9032258064516129],[0.8327137546468402],0.9967637540453075,0.4350282485875706,0.6057030481809238
[0.9485981308411215],[0.885818181818182],[0.8308321964529332],0.984375,0.5338983050847458,0.6923076923076918
[0.9938107869142352],[0.9782419495213229],[0.9631533847472151],0.9941002949852508,0.4759887005649718,0.6437440305635144
[0.9473684210526315],[0.8421052631578948],[0.7578947368421053],0.9855907780979827,0.4830508474576271,0.6483412322274876
[0.9849690539345711],[0.9665943600867678],[0.948892674616695],0.9964912280701754,0.4011299435028249,0.5720040281973813
[0.9823788546255506],[0.8796844181459565],[0.7964285714285714],0.9963369963369964,0.384180790960452,0.5545361875637101
[0.9142857142857143],[0.8],[0.7111111111111111],0.9961538461538462,0.365819209039548,0.5351239669421484
[0.9473684210526315],[0.9],[0.8571428571428571],0.9962825278810409,0.3785310734463277,0.5486182190378706
[0.9251170046801872],[0.9053435114503817],[0.8863976083707026],0.9971181556195965,0.4887005649717514,0.6559241706161132
[0.9532163742690059],[0.8511749347258486],[0.7688679245283019],0.9965635738831615,0.4096045197740113,0.5805805805805802
[0.9823788546255506],[0.8884462151394422],[0.8109090909090909],0.9964028776978417,0.3912429378531073,0.5618661257606486
[0.9605263157894737],[0.935897435897436],[0.9125],0.9964028776978417,0.3912429378531073,0.5618661257606486
[0.9005847953216374],[0.6859688195991092],[0.5539568345323741],1.0,0.268361581920904,0.4231625835189306
[0.8857142857142857],[0.8732394366197184],[0.8611111111111112],1.0,0.2838983050847458,0.44224422442244193
[0.9090909090909091],[0.8510638297872342],[0.8],1.0,0.2838983050847458,0.44224422442244193
[0.8604651162790697],[0.844106463878327],[0.8283582089552238],0.995850622406639,0.3389830508474576,0.5057955742887246
[0.9691629955947136],[0.9649122807017544],[0.9606986899563319],0.996309963099631,0.3813559322033898,0.5515832482124612
[0.9964633068081344],[0.9399499582985822],[0.8895027624309392],0.9736263736263736,0.6257062146892656,0.7618228718830605
[0.986784140969163],[0.8682170542635659],[0.7750865051903114],0.9722921914357683,0.5451977401129944,0.6986425339366512
[0.9973474801061007],[0.9636907304570695],[0.9322314049586777],0.9267461669505963,0.768361581920904,0.8401544401544396
[0.8857142857142857],[0.39743589743589736],[0.256198347107438],0.9766355140186916,0.5903954802259888,0.735915492957746
[0.9849690539345711],[0.9686956521739131],[0.9529512403763901],1.0,0.3912429378531073,0.5624365482233498
[0.8923076923076924],[0.8754716981132076],[0.8592592592592593],0.9966329966329966,0.4180790960451977,0.5890547263681587
[0.9534883720930233],[0.8200000000000001],[0.7192982456140351],0.9965986394557823,0.4138418079096045,0.5848303393213568
[0.9517133956386293],[0.8867924528301887],[0.8301630434782609],0.9871134020618557,0.5409604519774012,0.6989051094890506
[0.9605263157894737],[0.8248587570621468],[0.7227722772277227],0.9769230769230769,0.538135593220339,0.6939890710382508
[0.986784140969163],[0.8582375478927203],[0.7593220338983051],0.9914285714285714,0.4901129943502825,0.6559546313799617
[0.9532710280373832],[0.8927789934354484],[0.8395061728395061],0.9870466321243523,0.538135593220339,0.6965265082266905
[0.9532163742690059],[0.8402061855670102],[0.7511520737327189],0.9968553459119497,0.4477401129943503,0.6179337231968807
[0.8857142857142857],[0.4806201550387597],[0.32978723404255317],1.0,0.3855932203389831,0.5565749235474001
[0.9090909090909091],[0.7547169811320754],[0.6451612903225806],1.0,0.3742937853107345,0.544707091469681
[0.8604651162790697],[0.8131868131868132],[0.7708333333333334],1.0,0.3714689265536723,0.5417095777548914
[0.9473684210526315],[0.8944099378881987],[0.8470588235294118],1.0,0.3757062146892655,0.5462012320328538
[0.9210526315789473],[0.8805031446540881],[0.8433734939759037],0.9963768115942029,0.3884180790960452,0.5589430894308939
[0.8682170542635659],[0.823529411764706],[0.7832167832167832],0.9964285714285714,0.3940677966101695,0.5647773279352222
[0.9005847953216374],[0.6936936936936936],[0.5641025641025641],1.0,0.2810734463276836,0.4388092613009919
[0.8692307692307693],[0.91869918699187],[0.9741379310344828],0.9959016393442623,0.3432203389830508,0.5105042016806718
[0.973568281938326],[0.9505376344086022],[0.9285714285714286],0.9961538461538462,0.365819209039548,0.5351239669421484
[0.9938107869142352],[0.952542372881356],[0.9145646867371847],0.9149659863945578,0.7598870056497176,0.8302469135802464
[0.9946949602122016],[0.9719222462203024],[0.950168918918919],0.9815303430079155,0.5254237288135594,0.6844526218951237
[0.9142857142857143],[0.7032967032967032],[0.5714285714285714],0.9832869080779945,0.4985875706214689,0.6616682286785375
[0.9911582670203359],[0.9647160068846815],[0.9396479463537301],0.9968553459119497,0.4477401129943503,0.6179337231968807
[0.9779735682819384],[0.961038961038961],[0.9446808510638298],0.9969230769230769,0.4576271186440678,0.6272991287512096
[0.9282371294851794],[0.9008327024981075],[0.875],0.9914772727272727,0.4929378531073446,0.6584905660377354
[0.9605263157894737],[0.863905325443787],[0.7849462365591398],0.9914285714285714,0.4901129943502825,0.6559546313799617
[0.9823788546255506],[0.862669245647969],[0.7689655172413793],0.9967845659163987,0.4378531073446328,0.6084396467124628
[0.9532163742690059],[0.8670212765957447],[0.7951219512195122],1.0,0.3884180790960452,0.5595116988809762
[0.9973474801061007],[0.964102564102564],[0.9330024813895782],0.9299474605954466,0.75,0.8303362001563718
[0.9605263157894737],[0.752577319587629],[0.6186440677966102],0.9153439153439153,0.7330508474576272,0.8141176470588231
[0.9532710280373832],[0.9053254437869822],[0.8619718309859155],0.9871794871794872,0.5437853107344632,0.70127504553734
[0.8837209302325582],[0.7450980392156863],[0.6440677966101694],0.9915014164305949,0.4943502824858757,0.6597549481621108
[0.986784140969163],[0.9531914893617022],[0.9218106995884774],1.0,0.4759887005649718,0.6449760765550234
[0.9605263157894737],[0.874251497005988],[0.8021978021978022],0.9970149253731343,0.4717514124293785,0.640460210930009
[0.9142857142857143],[0.7529411764705883],[0.64],0.9967948717948718,0.4392655367231638,0.609803921568627
[0.986784140969163],[0.9124236252545824],[0.8484848484848485],1.0,0.4180790960451977,0.5896414342629478
[0.9076923076923077],[0.8905660377358491],[0.8740740740740741],1.0,0.423728813559322,0.5952380952380948
[0.9204368174726989],[0.9035222052067382],[0.8872180451127819],0.9943820224719101,0.5,0.665413533834586
[0.9946949602122016],[0.979538528515455],[0.9648370497427101],0.9943661971830986,0.4985875706214689,0.664158043273753
[0.9005847953216374],[0.6511627906976745],[0.5099337748344371],1.0,0.3149717514124294,0.47905477980665906
[0.9090909090909091],[0.8163265306122449],[0.7407407407407407],1.0,0.326271186440678,0.4920127795527153
[0.8571428571428571],[0.5504587155963303],[0.40540540540540543],1.0,0.2909604519774011,0.4507658643326035
[0.8372093023255814],[0.8470588235294119],[0.8571428571428571],1.0,0.3064971751412429,0.4691891891891888
[0.9964633068081344],[0.9256673511293635],[0.8642638036809815],0.9855769230769231,0.5790960451977402,0.7295373665480422
[0.9605263157894737],[0.8202247191011237],[0.7156862745098039],0.9737470167064439,0.576271186440678,0.7240461401952081
[0.986784140969163],[0.8871287128712871],[0.8057553956834532],0.9786666666666667,0.518361581920904,0.6777469990766384
[0.9428571428571428],[0.7586206896551724],[0.6346153846153846],0.9941348973607038,0.4788135593220339,0.6463298379408956
[0.9122807017543859],[0.6624203821656051],[0.52],1.0,0.326271186440678,0.4920127795527153
[0.9964633068081344],[0.9482541018090029],[0.9044943820224719],0.9856733524355301,0.4858757062146893,0.6508987701040677
[0.9153846153846154],[0.8782287822878229],[0.8439716312056738],0.9855907780979827,0.4830508474576271,0.6483412322274876
[0.8857142857142857],[0.4696969696969696],[0.31958762886597936],0.9966887417218543,0.4251412429378531,0.5960396039603956
[0.9532163742690059],[0.8931506849315068],[0.8402061855670103],1.0,0.3884180790960452,0.5595116988809762
[0.9823788546255506],[0.8866799204771371],[0.8079710144927537],1.0,0.3728813559322034,0.5432098765432095
[0.9517133956386293],[0.8880813953488372],[0.832425068119891],0.9804878048780488,0.5677966101694916,0.7191413237924861
[0.9605263157894737],[0.8295454545454545],[0.73],0.966183574879227,0.5649717514124294,0.7130124777183596
[0.9946949602122016],[0.97868638538495],[0.9631849315068494],0.9859943977591037,0.4971751412429379,0.6610328638497648
[0.9605263157894737],[0.8588235294117647],[0.776595744680851],0.9831460674157303,0.4943502824858757,0.6578947368421048
[0.9973474801061007],[0.964102564102564],[0.9330024813895782],0.9305555555555556,0.7570621468926554,0.8348909657320867
[0.9545454545454546],[0.5384615384615384],[0.375],0.9483747609942639,0.7005649717514124,0.805848903330625
[0.986784140969163],[0.9180327868852459],[0.8582375478927203],0.9793103448275862,0.6016949152542372,0.7454068241469811
[0.8914728682170543],[0.7692307692307693],[0.6764705882352942],0.9866310160427807,0.5211864406779662,0.6820702402957481
[0.9767441860465116],[0.7433628318584069],[0.6],0.9913544668587896,0.4858757062146893,0.6521327014218005
[0.9473684210526315],[0.8571428571428571],[0.782608695652174],0.9912023460410557,0.4774011299435028,0.6444232602478547
[0.9266770670826833],[0.8986384266263238],[0.8722466960352423],0.9867021276595744,0.5240112994350282,0.6845018450184497
[0.986784140969163],[0.9050505050505051],[0.835820895522388],0.988950276243094,0.5056497175141242,0.6691588785046724
[0.9181286549707602],[0.6638477801268499],[0.5198675496688742],1.0,0.3432203389830508,0.511041009463722
[0.9142857142857143],[0.8767123287671234],[0.8421052631578947],1.0,0.3531073446327684,0.5219206680584547
[0.9973474801061007],[0.9616368286445013],[0.928395061728395],0.9294532627865961,0.7443502824858758,0.8266666666666661
[0.9964633068081344],[0.9554896142433235],[0.9177524429967426],0.9941860465116279,0.4830508474576271,0.6501901140684405
[0.9532710280373832],[0.9073387694588585],[0.8656294200848657],0.9875311720698254,0.559322033898305,0.7141568981064015
[0.9605263157894737],[0.8342857142857143],[0.7373737373737373],0.9710144927536232,0.5677966101694916,0.7165775401069513
[0.9318181818181818],[0.6456692913385826],[0.4939759036144578],0.9816272965879265,0.5282485875706214,0.6868686868686864
[0.9473684210526315],[0.8520710059171597],[0.7741935483870968],0.9865229110512129,0.5169491525423728,0.678405931417979
[0.9779735682819384],[0.9568965517241379],[0.9367088607594937],0.9944903581267218,0.5098870056497176,0.6741363211951442
[0.9532163742690059],[0.8693333333333334],[0.7990196078431373],1.0,0.4336158192090395,0.6049261083743838
[0.995579133510168],[0.9757365684575391],[0.9566694987255735],0.9893048128342246,0.5225988700564972,0.6839186691312379
[0.8857142857142857],[0.4661654135338346],[0.3163265306122449],1.0,0.4463276836158192,0.6171874999999996
[0.9076923076923077],[0.8838951310861423],[0.8613138686131386],1.0,0.4632768361581921,0.6332046332046327
[0.9251170046801872],[0.9025875190258753],[0.8811292719167905],0.9892183288409704,0.518361581920904,0.6802594995366076
[0.8914728682170543],[0.7876712328767123],[0.7055214723926381],1.0,0.4788135593220339,0.6475644699140396
[0.9767441860465116],[0.7706422018348624],[0.6363636363636364],1.0,0.4632768361581921,0.6332046332046327
[0.9823788546255506],[0.8849206349206349],[0.8050541516245487],1.0,0.4251412429378531,0.5966303270564911
[0.9605263157894737],[0.9299363057324841],[0.9012345679012346],1.0,0.422316384180791,0.5938430983118168
[0.9532163742690059],[0.8858695652173914],[0.8274111675126904],1.0,0.3870056497175141,0.5580448065173111
[0.9282371294851794],[0.9008327024981075],[0.875],0.991869918699187,0.5169491525423728,0.6796657381615594
[0.9946949602122016],[0.9778357235984355],[0.9615384615384616],0.9892761394101877,0.5211864406779662,0.6827012025901937
[0.9532710280373832],[0.9059955588452998],[0.8631875881523272],0.9903147699757869,0.577683615819209,0.7297056199821583
[0.8857142857142857],[0.45255474452554745],[0.30392156862745096],0.9970588235294118,0.4788135593220339,0.6469465648854957
[0.9973474801061007],[0.967409948542024],[0.9392173189009159],0.9401408450704225,0.7542372881355932,0.8369905956112847
[0.9545454545454546],[0.5316455696202531],[0.3684210526315789],0.9556840077071291,0.7005649717514124,0.8084759576202114
[0.9064327485380117],[0.6404958677685951],[0.4952076677316294],1.0,0.3516949152542373,0.520376175548589
[0.9605263157894737],[0.9182389937106917],[0.8795180722891566],1.0,0.3629943502824859,0.5326424870466316
[0.8682170542635659],[0.8145454545454545],[0.7671232876712328],1.0,0.3926553672316384,0.5638945233265715
[0.986784140969163],[0.9372384937238494],[0.8924302788844621],1.0,0.3912429378531073,0.5624365482233498
[0.973568281938326],[0.9650655021834061],[0.9567099567099567],1.0,0.4053672316384181,0.5768844221105524
[0.9473684210526315],[0.8780487804878049],[0.8181818181818182],0.9966555183946488,0.4209039548022599,0.5918570009930482
[0.9142857142857143],[0.8],[0.7111111111111111],1.0,0.4124293785310734,0.5839999999999995
[0.9069767441860465],[0.7959183673469388],[0.7090909090909091],1.0,0.4081920903954802,0.5797392176529584
[0.9946949602122016],[0.9594882729211087],[0.9266886326194399],1.0,0.4435028248587571,0.6144814090019565
[0.986784140969163],[0.8732943469785575],[0.7832167832167832],1.0,0.4194915254237288,0.5910447761194025
[0.9342105263157895],[0.8711656441717791],[0.8160919540229885],1.0,0.4251412429378531,0.5966303270564911
[0.9076923076923077],[0.8973384030418251],[0.8872180451127819],1.0,0.4463276836158192,0.6171874999999996
[0.9605263157894737],[0.8902439024390244],[0.8295454545454546],0.99375,0.4491525423728814,0.618677042801556
[0.9181286549707602],[0.6931567328918321],[0.5567375886524822],1.0,0.327683615819209,0.49361702127659535
[0.9605263157894737],[0.9605263157894737],[0.9605263157894737],1.0,0.3587570621468927,0.5280665280665277
[0.8837209302325582],[0.8351648351648352],[0.7916666666666666],1.0,0.365819209039548,0.5356773526370213
[0.9779735682819384],[0.9230769230769231],[0.8740157480314961],1.0,0.3700564971751412,0.5402061855670098
[0.9090909090909091],[0.8247422680412373],[0.7547169811320755],1.0,0.3700564971751412,0.5402061855670098
[0.9485981308411215],[0.8949301983835414],[0.847009735744089],0.9803439803439803,0.5635593220338984,0.7156950672645735
[0.9973474801061007],[0.9699054170249355],[0.9439330543933054],0.9460431654676259,0.7429378531073446,0.8322784810126578
[0.986784140969163],[0.8500948766603416],[0.7466666666666667],0.9563492063492064,0.6807909604519774,0.7953795379537948
[0.9911582670203359],[0.9655469422911284],[0.9412258606213266],1.0,0.4562146892655367,0.6265761396702225
[0.9779735682819384],[0.9694323144104803],[0.961038961038961],1.0,0.4830508474576271,0.6514285714285709
[0.9142857142857143],[0.7529411764705883],[0.64],1.0,0.4562146892655367,0.6265761396702225
[0.9282371294851794],[0.9049429657794678],[0.8827893175074184],0.9946380697050938,0.5240112994350282,0.6864014801110078
[0.9230769230769231],[0.8791208791208791],[0.8391608391608392],0.997275204359673,0.5169491525423728,0.680930232558139
[0.995579133510168],[0.9791304347826086],[0.9632164242942686],0.9921259842519685,0.5338983050847458,0.6942148760330575
[0.8914728682170543],[0.7876712328767123],[0.7055214723926381],1.0,0.5028248587570622,0.6691729323308265
[0.9532163742690059],[0.8670212765957447],[0.7951219512195122],1.0,0.4322033898305085,0.6035502958579877
[0.8857142857142857],[0.5166666666666666],[0.36470588235294116],1.0,0.384180790960452,0.5551020408163261
[0.9210526315789473],[0.89171974522293],[0.8641975308641975],1.0,0.3870056497175141,0.5580448065173111
[0.8857142857142857],[0.543859649122807],[0.3924050632911392],1.0,0.365819209039548,0.5356773526370213
[0.9473684210526315],[0.9171974522292994],[0.8888888888888888],1.0,0.3714689265536723,0.5417095777548914
[0.973568281938326],[0.9505376344086022],[0.9285714285714286],1.0,0.384180790960452,0.5551020408163261
[0.8837209302325582],[0.8444444444444444],[0.8085106382978723],1.0,0.3954802259887006,0.566801619433198
[0.9964633068081344],[0.9530655391120508],[0.913290113452188],0.986737400530504,0.5254237288135594,0.6857142857142852
[0.9946949602122016],[0.9816753926701569],[0.9689922480620154],0.9891891891891892,0.5169491525423728,0.6790352504638213
[0.986784140969163],[0.8784313725490196],[0.7915194346289752],1.0,0.4717514124293785,0.6410748560460647
[0.9779735682819384],[0.9694323144104803],[0.961038961038961],1.0,0.4788135593220339,0.6475644699140396
[0.9605263157894737],[0.8957055214723926],[0.8390804597701149],1.0,0.4774011299435028,0.6462715105162519
[1.0],[0.8037383177570093],[0.671875],1.0,0.4548022598870056,0.6252427184466014
[0.9548286604361371],[0.9001468428781204],[0.8513888888888889],0.9862068965517241,0.6059322033898306,0.7506561679790023
[0.9239766081871345],[0.6781115879828326],[0.535593220338983],1.0,0.3672316384180791,0.5371900826446276
[0.9210526315789473],[0.9032258064516129],[0.8860759493670886],1.0,0.3785310734463277,0.5491803278688521
[0.9076923076923077],[0.9182879377431907],[0.9291338582677166],1.0,0.4152542372881356,0.5868263473053887
[0.9329173166926678],[0.9088145896656535],[0.8859259259259259],0.9894459102902374,0.5296610169491526,0.6899724011039554
[0.9590643274853801],[0.870026525198939],[0.7961165048543689],1.0,0.4449152542372881,0.6158357771260993
[0.9973474801061007],[0.9628681177976953],[0.9306930693069307],0.9264957264957265,0.7655367231638418,0.838360402165506
[0.9428571428571428],[0.6226415094339622],[0.4647887323943662],0.9606299212598425,0.6892655367231638,0.8026315789473679
[0.9545454545454546],[0.6086956521739131],[0.44680851063829785],0.96875,0.6129943502824858,0.7508650519031137
[0.9590643274853801],[0.870026525198939],[0.7961165048543689],0.9911764705882353,0.4759887005649718,0.6431297709923659
[0.9779735682819384],[0.963123644251627],[0.9487179487179487],0.9912536443148688,0.480225988700565,0.6470028544243573
[0.9767441860465116],[0.7706422018348624],[0.6363636363636364],0.996969696969697,0.4646892655367232,0.6339113680154137
[0.9239766081871345],[0.7133182844243793],[0.5808823529411765],1.0,0.3333333333333333,0.4999999999999996
[0.956386292834891],[0.8983174835405999],[0.8468965517241379],0.9835294117647059,0.5903954802259888,0.7378640776699025
[0.9605263157894737],[0.8488372093023255],[0.7604166666666666],0.9741176470588235,0.5847457627118644,0.7308031774051186
[0.986784140969163],[0.8631984585741811],[0.7671232876712328],0.9919786096256684,0.5240112994350282,0.6857670979667277
[0.9318181818181818],[0.7068965517241379],[0.5694444444444444],0.9915730337078652,0.4985875706214689,0.6635338345864656
[0.9473684210526315],[0.8727272727272727],[0.8089887640449438],0.9971014492753624,0.4858757062146893,0.6533713200379863
[0.986784140969163],[0.9352818371607515],[0.8888888888888888],0.9970149253731343,0.4717514124293785,0.640460210930009
[0.9929266136162688],[0.9639484978540773],[0.9366138448707256],1.0,0.4703389830508475,0.6397694524495673
[0.8857142857142857],[0.5081967213114754],[0.3563218390804598],1.0,0.4251412429378531,0.5966303270564911
[0.9230769230769231],[0.9195402298850576],[0.916030534351145],1.0,0.4449152542372881,0.6158357771260993
[0.9428571428571428],[0.8048780487804879],[0.7021276595744681],1.0,0.4378531073446328,0.6090373280943021
[0.9605263157894737],[0.9299363057324841],[0.9012345679012346],1.0,0.4364406779661017,0.6076696165191736
[0.9329173166926678],[0.9067475360121304],[0.8820058997050148],0.994535519125683,0.5141242937853108,0.6778398510242082
[0.8914728682170543],[0.8041958041958042],[0.732484076433121],0.9971098265895953,0.4872881355932203,0.6546489563567358
[0.9973474801061007],[0.9661670235546038],[0.9368770764119602],0.9400352733686067,0.7528248587570622,0.8360784313725486
[0.995579133510168],[0.9778549717759444],[0.9607508532423208],0.9922077922077922,0.53954802259887,0.6989935956084167
[0.9605263157894737],[0.8588235294117647],[0.776595744680851],0.9871134020618557,0.5409604519774012,0.6989051094890506
[0.986784140969163],[0.8715953307392997],[0.7804878048780488],1.0,0.5,0.6666666666666662
[0.9605263157894737],[0.8902439024390244],[0.8295454545454546],0.9971671388101983,0.4971751412429379,0.6635249764373229
[1.0],[0.8037383177570093],[0.671875],1.0,0.4759887005649718,0.6449760765550234
[0.8914728682170543],[0.8394160583941606],[0.7931034482758621],1.0,0.4533898305084746,0.6239067055393582
[0.9973474801061007],[0.9715762273901809],[0.947103274559194],0.9500891265597148,0.7528248587570622,0.8400315208825843
[0.8857142857142857],[0.3924050632911393],[0.25203252032520324],0.9798206278026906,0.617231638418079,0.7573656845753894
[0.9307692307692308],[0.8642857142857142],[0.8066666666666666],0.9897172236503856,0.5437853107344632,0.7019143117593432
[0.9428571428571428],[0.7586206896551724],[0.6346153846153846],0.9945652173913043,0.5169491525423728,0.6802973977695163
[0.995579133510168],[0.9791304347826086],[0.9632164242942686],0.9945504087193461,0.5155367231638418,0.6790697674418599
[0.986784140969163],[0.9676025917926566],[0.9491525423728814],0.994579945799458,0.518361581920904,0.6815227483751155
[0.9911582670203359],[0.9672131147540984],[0.9443976411120472],1.0,0.4463276836158192,0.6171874999999996
[0.9090909090909091],[0.7272727272727273],[0.6060606060606061],1.0,0.4406779661016949,0.6117647058823524
[0.9605263157894737],[0.9240506329113923],[0.8902439024390244],1.0,0.4350282485875706,0.6062992125984248
[0.9532710280373832],[0.9107142857142857],[0.8717948717948718],0.9903846153846154,0.5819209039548022,0.7330960854092521
[0.9266770670826833],[0.9124423963133641],[0.8986384266263238],0.9946236559139785,0.5225988700564972,0.6851851851851847
[0.9532163742690059],[0.8647214854111406],[0.7912621359223301],1.0,0.4477401129943503,0.6185365853658532
[0.9181286549707602],[0.7136363636363637],[0.5836431226765799],1.0,0.3220338983050847,0.4871794871794867
[0.973568281938326],[0.9587852494577006],[0.9444444444444444],1.0,0.3446327683615819,0.5126050420168062
