,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,4231,18,0,865,297,154,0.09189356435643564,4,0.9704128440366973,0.14630111084849917,0.0359632004460552,0.0002363507445048452,0.8173008744977547,0.9640367995539448,0.9398496240601504,0.06015037593984962,0.24296856535098085,0.5017081503172279,0.01819900732687308,0.017962656582368234,0.9462759462759462,0.0,0.05372405372405373,0.24131411013944695,0.49829184968277207,0.029587155963302754,2016-04-20 00:05:01,1461110701,5,129
1,3646,15,0,866,298,256,0.08173340647284695,4,0.9421188630490956,0.0575973669775096,0.06487112655661743,0.0013713658804168952,0.8856280855732309,0.9351288734433826,0.8513471663053577,0.1486528336946423,0.235874931431706,0.5714285714285714,0.030718595721338452,0.024684585847504114,0.9343017497523936,0.0,0.06569825024760648,0.17690619857377948,0.42857142857142855,0.05788113695090439,2016-04-20 00:15:01,1461111301,6,224
2,4050,21,0,830,350,114,0.08641975308641975,4,0.9219212383337128,0.11160493827160493,0.09464679911699779,0.0019753086419753087,0.8101234567901234,0.9053532008830022,0.9725693386162755,0.027430661383724474,0.26938271604938274,0.5612139917695473,0.06,0.016049382716049384,0.946220036877689,0.0,0.053779963122311,0.2106172839506173,0.43878600823045266,0.07807876166628727,2016-04-20 00:25:01,1461111901,4,343
3,3302,18,0,594,337,79,0.10205935796486976,4,0.9182424916573971,0.06692913385826772,0.09610983981693363,0.0060569351907934586,0.8373712901271957,0.9038901601830663,0.969258589511754,0.03074141048824593,0.2674136886735312,0.539072039072039,0.07843731072077528,0.011205330102967898,0.9512113055181696,0.0,0.048788694481830416,0.22864930345245305,0.4609279609279609,0.0817575083426029,2016-04-20 00:35:01,1461112501,6,294
4,20070,23,0,5679,1051,1070,0.05236671649227703,3,0.9598737385814721,0.04613851519681116,0.04368426533374987,0.02391629297458894,0.915146985550573,0.9563157346662501,0.9957532531170034,0.004246746882996678,0.43398106626806177,0.5385852090032154,0.012805181863477828,0.001993024414549078,0.9513503160314116,0.0013407393219689715,0.04730894464661942,0.37179870453413055,0.46141479099678456,0.0401262614185279,2016-04-20 00:45:01,1461113101,4,839
5,20289,18,0,6118,425,934,0.020947311350978364,4,0.9584297793943974,0.023904578835822365,0.04462474645030426,0.031002020799447978,0.9285819902410173,0.9553752535496958,0.9975053078556263,0.002494692144373673,0.35255557198481935,0.44072704867529267,0.015919956626743555,0.0005914534969688008,0.9421042865095565,0.00037112636852848393,0.057524587121915015,0.4473852826654838,0.5592729513247073,0.04157022060560253,2016-04-20 00:55:01,1461113701,5,880
6,6401,14,0,2440,392,307,0.06124043118262772,4,0.9528133373027686,0.0720199968754882,0.05305439330543933,0.025308545539759413,0.8839243868145602,0.9469456066945606,0.991869918699187,0.008130081300813009,0.2782377753476019,0.42597464721358524,0.015935010154663334,0.0028120606155288236,0.9478699551569507,0.0,0.052130044843049325,0.3749414154038431,0.5740253527864148,0.04718666269723132,2016-04-20 01:05:01,1461114301,3,317
7,3094,20,0,509,219,99,0.07078215901745312,4,0.9617656201429904,0.1486748545572075,0.04719877206446661,0.0029088558500323207,0.8025210084033614,0.9528012279355333,0.9883205799436166,0.011679420056383408,0.2372333548804137,0.518361581920904,0.04266321913380737,0.003232062055591467,0.950227716330514,0.0,0.04977228366948601,0.22042663219133807,0.481638418079096,0.038234379857009636,2016-04-20 01:15:01,1461114901,6,123
8,2936,33,0,555,192,147,0.0653950953678474,3,0.9501618122977347,0.13862397820163488,0.06058221872541306,0.0020435967302452314,0.8133514986376021,0.939417781274587,0.9865996649916248,0.01340033500837521,0.18358310626702998,0.4521812080536913,0.03508174386920981,0.010899182561307902,0.945460378569137,0.0,0.05453962143086301,0.22241144414168937,0.5478187919463087,0.04983818770226537,2016-04-20 01:25:01,1461115501,5,154
9,3288,16,0,536,193,120,0.05869829683698296,3,0.8826845637583892,0.11100973236009733,0.14206762028608583,0.0021289537712895377,0.8026155717761557,0.8579323797139142,0.9856006062902615,0.014399393709738537,0.2816301703163017,0.587936507936508,0.08181265206812652,0.0024330900243309003,0.938034188034188,0.0018315018315018315,0.060134310134310136,0.19738442822384428,0.4120634920634921,0.11731543624161074,2016-04-20 01:35:01,1461116101,5,437
10,4000,21,0,835,187,177,0.04675,3,0.9603841536614646,0.1245,0.04874446085672083,0.00175,0.805,0.9512555391432792,0.953416149068323,0.046583850931677016,0.2395,0.5117521367521367,0.063,0.00575,0.9411955815464588,0.0,0.05880441845354126,0.2285,0.48824786324786323,0.03961584633853541,2016-04-20 01:45:01,1461116701,5,165
11,4932,23,0,1527,781,263,0.1583536090835361,5,0.9558139534883721,0.08698296836982969,0.050576752440106475,0.001419302514193025,0.8678021086780211,0.9494232475598935,0.9890186915887851,0.010981308411214953,0.32441200324412,0.5405405405405406,0.037915652879156526,0.005879967558799676,0.95522030651341,0.0,0.04477969348659004,0.275750202757502,0.4594594594594595,0.044186046511627906,2016-04-20 01:55:01,1461117301,4,228
12,2680,18,0,494,93,51,0.03470149253731343,3,0.9436619718309859,0.10186567164179104,0.06765327695560254,0.008208955223880597,0.8227611940298507,0.9323467230443975,0.9786848072562359,0.021315192743764172,0.14888059701492537,0.3647166361974406,0.05970149253731343,0.007462686567164179,0.9472250595846101,0.006469186244467144,0.04630575417092271,0.2593283582089552,0.6352833638025595,0.056338028169014086,2016-04-20 02:05:01,1461117901,4,160
13,3747,16,0,563,161,56,0.0429677074993328,4,0.9372186093046523,0.11369095276220977,0.07715954503535198,0.006938884440886042,0.8011742727515345,0.9228404549646481,0.9840106595602931,0.015989340439706862,0.22417934347477983,0.4949911608721273,0.07499332799572991,0.0032025620496397116,0.9572649572649573,0.0,0.042735042735042736,0.22871630637843607,0.5050088391278728,0.06278139069534767,2016-04-20 02:15:01,1461118501,5,251
14,4931,23,0,1508,224,77,0.045426891097140536,4,0.9561760713593175,0.05272764145203813,0.04829059829059829,0.003447576556479416,0.903265057797607,0.9517094017094017,0.9869779973057925,0.013022002694207453,0.23909957412289595,0.5119409465914025,0.03751774487933482,0.003041979314540661,0.9526270456503014,0.0,0.047372954349698536,0.2279456499695802,0.48805905340859745,0.04382392864068257,2016-04-20 02:25:01,1461119101,3,226
15,2810,16,0,435,154,149,0.054804270462633455,3,0.9518970189701897,0.09395017793594305,0.05617088607594937,0.002135231316725979,0.8491103202846975,0.9438291139240507,0.9899413243922883,0.010058675607711651,0.23451957295373665,0.5392798690671031,0.041637010676156584,0.013167259786476869,0.9513494318181818,0.0,0.048650568181818184,0.200355871886121,0.4607201309328969,0.048102981029810296,2016-04-20 02:35:01,1461119701,3,142
16,3236,21,0,549,210,136,0.06489493201483312,3,0.9374275782155272,0.14740420271940669,0.0762981278700106,0.003708281829419036,0.8080964153275649,0.9237018721299894,0.9824091778202677,0.017590822179732315,0.24752781211372063,0.553941908713693,0.0377008652657602,0.0030902348578491965,0.9470607340045469,0.0,0.052939265995453066,0.19932014833127318,0.4460580912863071,0.06257242178447277,2016-04-20 02:45:01,1461120301,3,216
17,3424,17,0,622,125,639,0.036507009345794386,4,0.9691480328332862,0.08644859813084112,0.035831689677843524,0.0017523364485981308,0.8566004672897196,0.9641683103221564,0.993181043300375,0.006818956699624957,0.2628504672897196,0.5131128848346637,0.04935747663551402,0.005841121495327103,0.9475844647931797,0.0,0.05241553520682034,0.24941588785046728,0.4868871151653364,0.03085196716671384,2016-04-20 02:55:01,1461120901,5,109
