,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,243,13,0,192,0,2,0.0,0,0.8350515463917526,0.053497942386831275,0.2033898305084746,0.102880658436214,0.7736625514403292,0.7966101694915254,0.9893617021276596,0.010638297872340425,0.11522633744855967,0.18791946308724833,0.00823045267489712,0.06172839506172839,0.8023255813953488,0.0,0.19767441860465115,0.49794238683127573,0.8120805369127517,0.16494845360824742,2001-07-17 00:50:50,995331050,5,48
1,197,14,0,107,0,13,0.0,0,0.7848605577689243,0.04060913705583756,0.2857142857142857,0.19796954314720813,0.6852791878172588,0.7142857142857143,0.9777777777777777,0.022222222222222223,0.17258883248730963,0.4657534246575342,0.04568527918781726,0.030456852791878174,0.8034188034188035,0.0,0.19658119658119658,0.19796954314720813,0.5342465753424658,0.2151394422310757,2001-07-17 00:55:50,995331350,5,54
2,255,13,0,146,0,20,0.0,0,0.7348703170028819,0.08627450980392157,0.32974910394265233,0.10588235294117647,0.7333333333333333,0.6702508960573477,0.9946524064171123,0.0053475935828877,0.24705882352941178,0.6702127659574468,0.023529411764705882,0.050980392156862744,0.8793103448275862,0.0,0.1206896551724138,0.12156862745098039,0.32978723404255317,0.26512968299711814,2001-07-17 01:00:50,995331650,5,92
3,223,14,0,149,0,0,0.0,0,0.9102040816326531,0.04035874439461883,0.12941176470588237,0.21524663677130046,0.6636771300448431,0.8705882352941177,0.9527027027027027,0.0472972972972973,0.2645739910313901,0.6483516483516484,0.04484304932735426,0.03587443946188341,0.9404761904761905,0.0,0.05952380952380952,0.14349775784753363,0.3516483516483517,0.08979591836734693,2001-07-17 01:05:50,995331950,6,22
4,172,11,0,88,14,2,0.15384615384615385,4,0.8911917098445595,0.05813953488372093,0.1390728476821192,0.023255813953488372,0.7558139534883721,0.8609271523178808,1.0,0.0,0.21511627906976744,0.44047619047619047,0.05813953488372093,0.10465116279069768,0.8737864077669902,0.0,0.1262135922330097,0.27325581395348836,0.5595238095238095,0.10880829015544041,2001-07-17 01:10:50,995332250,4,21
5,102,14,0,69,25,6,0.24509803921568624,3,0.8225806451612904,0.058823529411764705,0.23157894736842105,0.14705882352941177,0.7156862745098039,0.7684210526315789,0.958904109589041,0.0410958904109589,0.20588235294117646,0.65625,0.058823529411764705,0.0196078431372549,0.8387096774193549,0.0,0.16129032258064516,0.10784313725490197,0.34375,0.1774193548387097,2001-07-17 01:15:50,995332550,3,22
6,191,10,0,108,21,0,0.1099476439790576,2,0.7549407114624506,0.04712041884816754,0.3315508021390374,0.18324607329842932,0.6544502617801047,0.6684491978609626,0.984,0.016,0.24083769633507854,0.5287356321839081,0.041884816753926704,0.07329842931937172,0.8018867924528302,0.0,0.19811320754716982,0.21465968586387435,0.47126436781609193,0.2450592885375494,2001-07-17 01:20:50,995332850,4,62
7,156,14,0,85,18,0,0.1153846153846154,2,0.7323943661971831,0.08333333333333333,0.3877551020408163,0.20512820512820512,0.5769230769230769,0.6122448979591837,0.9777777777777777,0.022222222222222223,0.1794871794871795,0.4745762711864407,0.07692307692307693,0.057692307692307696,0.8860759493670886,0.0,0.11392405063291139,0.1987179487179487,0.5254237288135594,0.2676056338028169,2001-07-17 01:25:50,995333150,4,57
8,243,12,0,125,22,0,0.09053497942386833,2,0.8350515463917526,0.16872427983539096,0.2696629213483146,0.15637860082304528,0.5349794238683128,0.7303370786516854,0.9846153846153847,0.015384615384615385,0.26337448559670784,0.5714285714285714,0.13580246913580246,0.00411522633744856,0.8953488372093024,0.0,0.10465116279069768,0.19753086419753085,0.42857142857142855,0.16494845360824742,2001-07-17 01:30:50,995333450,4,48
9,453,14,0,324,25,1,0.05518763796909492,3,0.8118279569892473,0.013245033112582781,0.24249422632794457,0.17218543046357615,0.7240618101545254,0.7575057736720554,0.9939024390243902,0.006097560975609756,0.4326710816777042,0.5781710914454278,0.06181015452538632,0.02869757174392936,0.8314606741573034,0.0,0.16853932584269662,0.31567328918322296,0.4218289085545723,0.1881720430107527,2001-07-17 01:35:50,995333750,7,105
10,306,14,0,139,28,17,0.0915032679738562,3,0.8767908309455588,0.0784313725490196,0.15412186379928317,0.0718954248366013,0.7712418300653595,0.8458781362007168,0.9745762711864406,0.025423728813559324,0.30392156862745096,0.6118421052631579,0.06862745098039216,0.00980392156862745,0.875,0.0,0.125,0.19281045751633988,0.3881578947368421,0.12320916905444126,2001-07-17 01:40:50,995334050,6,43
11,415,14,0,210,30,19,0.07228915662650602,2,0.8011583011583011,0.21445783132530122,0.3102409638554217,0.10843373493975904,0.5518072289156627,0.6897590361445783,0.925764192139738,0.07423580786026202,0.3421686746987952,0.5941422594142259,0.1180722891566265,0.007228915662650603,0.8309859154929577,0.0,0.16901408450704225,0.23373493975903614,0.40585774058577406,0.19884169884169883,2001-07-17 01:45:50,995334350,3,103
12,995,17,0,459,33,16,0.033165829145728645,3,0.939565627950897,0.08743718592964825,0.0704070407040704,0.021105527638190954,0.8492462311557789,0.9295929592959296,0.9940828402366864,0.005917159763313609,0.11658291457286432,0.32132963988919666,0.04120603015075377,0.0010050251256281408,0.7705882352941177,0.0,0.22941176470588234,0.24623115577889448,0.6786703601108033,0.06043437204910293,2001-07-17 01:50:50,995334650,4,64
13,163,13,0,87,7,7,0.04294478527607362,2,0.740909090909091,0.1165644171779141,0.35403726708074534,0.12883435582822086,0.6380368098159509,0.6459627329192547,0.9519230769230769,0.04807692307692308,0.2392638036809816,0.5492957746478874,0.1165644171779141,0.0,0.8068181818181818,0.0,0.19318181818181818,0.19631901840490798,0.4507042253521127,0.2590909090909091,2001-07-17 01:55:50,995334950,3,57
14,99,15,0,61,10,1,0.101010101010101,2,0.9,0.1414141414141414,0.13924050632911392,0.13131313131313133,0.6868686868686869,0.8607594936708861,0.9705882352941176,0.029411764705882353,0.1919191919191919,0.4418604651162791,0.020202020202020204,0.020202020202020204,0.9016393442622951,0.0,0.09836065573770492,0.24242424242424243,0.5581395348837209,0.1,2001-07-17 02:00:50,995335250,3,11
