,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,272,13,0,135,0,0,0.0,0,0.8023598820058997,0.14705882352941177,0.26693227091633465,0.014705882352941176,0.6764705882352942,0.7330677290836654,0.9945652173913043,0.005434782608695652,0.4522058823529412,0.7784810126582279,0.09558823529411764,0.0661764705882353,0.8369565217391305,0.0,0.16304347826086957,0.12867647058823528,0.22151898734177214,0.1976401179941003,2003-01-23 00:00:08,1043280008,5,67
1,241,12,0,158,0,0,0.0,0,0.8339100346020761,0.058091286307053944,0.19433198380566802,0.029045643153526972,0.8257261410788381,0.805668016194332,0.9949748743718593,0.005025125628140704,0.6016597510373444,0.7004830917874396,0.07053941908713693,0.016597510373443983,0.8690476190476191,0.0,0.13095238095238096,0.2572614107883817,0.2995169082125604,0.16608996539792387,2003-01-23 00:05:08,1043280308,5,48
2,55,12,0,39,0,0,0.0,0,0.8333333333333334,0.2,0.2391304347826087,0.03636363636363636,0.6363636363636364,0.7608695652173914,0.9428571428571428,0.05714285714285714,0.2,0.5238095238095238,0.05454545454545454,0.07272727272727272,0.95,0.0,0.05,0.18181818181818182,0.47619047619047616,0.16666666666666666,2003-01-23 00:10:08,1043280608,4,11
3,84,12,0,48,0,0,0.0,0,0.7368421052631579,0.047619047619047616,0.3409090909090909,0.023809523809523808,0.6904761904761905,0.6590909090909091,0.9827586206896551,0.017241379310344827,0.21428571428571427,0.4186046511627907,0.16666666666666666,0.07142857142857142,0.7735849056603774,0.0,0.22641509433962265,0.2976190476190476,0.5813953488372093,0.2631578947368421,2003-01-23 00:15:08,1043280908,5,30
4,144,10,0,79,0,0,0.0,0,0.9,0.1111111111111111,0.12307692307692308,0.0,0.7916666666666666,0.8769230769230769,1.0,0.0,0.3541666666666667,0.7727272727272727,0.08333333333333333,0.013888888888888888,0.9438202247191011,0.0,0.056179775280898875,0.10416666666666667,0.22727272727272727,0.1,2003-01-23 00:20:08,1043281208,4,16
5,203,12,0,149,0,0,0.0,0,0.9227272727272727,0.04433497536945813,0.10967741935483871,0.0049261083743842365,0.6798029556650246,0.8903225806451613,1.0,0.0,0.30049261083743845,0.44525547445255476,0.11822660098522167,0.15270935960591134,0.9012345679012346,0.0,0.09876543209876543,0.37438423645320196,0.5547445255474452,0.07727272727272727,2003-01-23 00:25:08,1043281508,5,17
6,126,12,0,71,0,0,0.0,0,0.7241379310344828,0.023809523809523808,0.34285714285714286,0.0,0.7301587301587301,0.6571428571428571,1.0,0.0,0.6428571428571429,0.7641509433962265,0.23015873015873015,0.015873015873015872,0.9090909090909091,0.0,0.09090909090909091,0.1984126984126984,0.2358490566037736,0.27586206896551724,2003-01-23 00:30:08,1043281808,7,48
7,80,14,0,53,0,1,0.0,0,0.9090909090909091,0.0875,0.11267605633802817,0.025,0.7875,0.8873239436619719,0.9682539682539683,0.031746031746031744,0.3375,0.5625,0.0875,0.0125,0.9056603773584906,0.0,0.09433962264150944,0.2625,0.4375,0.09090909090909091,2003-01-23 00:35:08,1043282108,6,8
8,100,14,0,71,0,0,0.0,0,0.7518796992481203,0.07,0.3173076923076923,0.06,0.71,0.6826923076923077,0.9295774647887324,0.07042253521126761,0.33,0.5409836065573771,0.07,0.09,0.9473684210526315,0.0,0.05263157894736842,0.28,0.45901639344262296,0.24812030075187969,2003-01-23 00:40:08,1043282408,4,33
9,49,15,0,38,0,0,0.0,0,0.7424242424242424,0.08163265306122448,0.3469387755102041,0.061224489795918366,0.6530612244897959,0.6530612244897959,0.9375,0.0625,0.42857142857142855,0.7241379310344828,0.14285714285714285,0.061224489795918366,0.9705882352941176,0.0,0.029411764705882353,0.16326530612244897,0.27586206896551724,0.25757575757575757,2003-01-23 00:45:08,1043282708,6,17
10,254,15,0,152,0,0,0.0,0,0.9621212121212122,0.03937007874015748,0.046511627906976744,0.0,0.8070866141732284,0.9534883720930233,0.9707317073170731,0.02926829268292683,0.35039370078740156,0.4258373205741627,0.14566929133858267,0.007874015748031496,0.971830985915493,0.0,0.028169014084507043,0.47244094488188976,0.5741626794258373,0.03787878787878788,2003-01-23 00:50:08,1043283008,5,10
11,208,15,0,132,0,0,0.0,0,0.9203539823008849,0.038461538461538464,0.09183673469387756,0.0,0.8557692307692307,0.9081632653061225,1.0,0.0,0.39903846153846156,0.5496688741721855,0.10096153846153846,0.004807692307692308,0.96,0.0,0.04,0.3269230769230769,0.4503311258278146,0.07964601769911504,2003-01-23 00:55:08,1043283308,4,18
12,313,13,0,200,12,0,0.038338658146964855,2,0.945619335347432,0.25559105431309903,0.08695652173913043,0.019169329073482427,0.6038338658146964,0.9130434782608695,0.9629629629629629,0.037037037037037035,0.19808306709265175,0.3502824858757062,0.11501597444089456,0.006389776357827476,0.8761904761904762,0.0,0.12380952380952381,0.36741214057507987,0.6497175141242938,0.054380664652567974,2003-01-23 01:00:08,1043283608,4,18
