,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,38,15,0,21,0,0,0.0,0,0.926829268292683,0.0,0.125,0.0,0.5526315789473685,0.875,1.0,0.0,0.5,0.95,0.0,0.4473684210526316,1.0,0.0,0.0,0.02631578947368421,0.05,0.07317073170731707,2001-09-15 20:13:25,1000584805,6,3
1,43,14,0,26,0,1,0.0,0,0.7166666666666667,0.11627906976744186,0.4722222222222222,0.0,0.4418604651162791,0.5277777777777778,0.9473684210526315,0.05263157894736842,0.4186046511627907,0.9473684210526315,0.023255813953488372,0.4186046511627907,0.8888888888888888,0.0,0.1111111111111111,0.023255813953488372,0.05263157894736842,0.2833333333333333,2001-09-15 20:14:25,1000584865,5,17
2,9,10,0,8,0,2,0.0,0,0.3333333333333333,0.1111111111111111,0.782608695652174,0.0,0.5555555555555556,0.21739130434782608,0.2,0.8,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.1111111111111111,1.0,0.6666666666666666,2001-09-15 20:15:25,1000584925,5,18
3,39,10,0,32,0,0,0.0,0,0.975,0.5641025641025641,0.05555555555555555,0.0,0.4358974358974359,0.9444444444444444,0.9411764705882353,0.058823529411764705,0.20512820512820512,1.0,0.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0,0.025,2001-09-15 20:16:25,1000584985,9,1
4,73,10,0,37,0,0,0.0,0,1.0,0.3013698630136986,0.0,0.0136986301369863,0.6712328767123288,1.0,1.0,0.0,0.0684931506849315,0.125,0.0136986301369863,0.0,0.6785714285714286,0.0,0.32142857142857145,0.4794520547945205,0.875,0.0,2001-09-15 20:17:25,1000585045,5,0
5,14,6,0,13,0,0,0.0,0,0.9333333333333333,0.14285714285714285,0.07692307692307693,0.0,0.8571428571428571,0.9230769230769231,1.0,0.0,0.7857142857142857,0.9166666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.07142857142857142,0.08333333333333333,0.06666666666666667,2001-09-15 20:18:25,1000585105,5,1
6,19,15,0,17,0,0,0.0,0,0.95,0.2631578947368421,0.09090909090909091,0.0,0.5263157894736842,0.9090909090909091,0.9,0.1,0.05263157894736842,0.1111111111111111,0.05263157894736842,0.15789473684210525,0.5454545454545454,0.0,0.45454545454545453,0.42105263157894735,0.8888888888888888,0.05,2001-09-15 20:19:25,1000585165,7,1
7,16,17,0,12,0,0,0.0,0,1.0,0.1875,0.0,0.0,0.5,1.0,0.625,0.375,0.125,0.4,0.0625,0.25,0.6666666666666666,0.0,0.3333333333333333,0.1875,0.6,0.0,2001-09-15 20:20:25,1000585225,6,0
8,17,7,0,13,0,0,0.0,0,0.6296296296296297,0.0,0.37037037037037035,0.0,1.0,0.6296296296296297,0.9411764705882353,0.058823529411764705,0.6470588235294118,0.7857142857142857,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.17647058823529413,0.21428571428571427,0.37037037037037035,2001-09-15 20:21:25,1000585285,6,10
9,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001-09-15 20:22:25,1000585345,0,6
10,35,15,0,35,0,0,0.0,0,0.8974358974358975,0.0,0.10810810810810811,0.0,0.9428571428571428,0.8918918918918919,1.0,0.0,0.08571428571428572,1.0,0.02857142857142857,0.02857142857142857,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,0.10256410256410256,2001-09-15 20:23:25,1000585405,6,4
11,8,15,0,8,0,0,0.0,0,0.08080808080808081,0.125,0.9578947368421052,0.0,0.5,0.042105263157894736,0.75,0.25,0.25,0.5,0.25,0.125,1.0,0.0,0.0,0.25,0.5,0.9191919191919192,2001-09-15 20:24:25,1000585465,10,91
12,13,9,0,12,0,0,0.0,0,1.0,0.0,0.0,0.5384615384615384,0.23076923076923078,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.7777777777777778,0.0,0.2222222222222222,0.3076923076923077,1.0,0.0,2001-09-15 20:25:25,1000585525,6,0
13,15,11,0,9,0,0,0.0,0,1.0,0.0,0.0,0.4,0.5333333333333333,1.0,1.0,0.0,0.13333333333333333,0.25,0.0,0.06666666666666667,0.7142857142857143,0.0,0.2857142857142857,0.4,0.75,0.0,2001-09-15 20:26:25,1000585585,5,0
14,20,9,0,14,0,0,0.0,0,0.9090909090909091,0.0,0.09523809523809523,0.05,0.95,0.9047619047619048,0.7368421052631579,0.2631578947368421,0.35,0.6363636363636364,0.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.2,0.36363636363636365,0.09090909090909091,2001-09-15 20:27:25,1000585645,5,2
15,9,7,0,8,0,0,0.0,0,0.9,0.4444444444444444,0.16666666666666666,0.0,0.5555555555555556,0.8333333333333334,0.6,0.4,0.1111111111111111,0.3333333333333333,0.0,0.0,0.6,0.0,0.4,0.2222222222222222,0.6666666666666666,0.1,2001-09-15 20:28:25,1000585705,6,1
16,183,7,0,94,0,0,0.0,0,0.9786096256684492,0.01639344262295082,0.02197802197802198,0.0,0.9726775956284153,0.978021978021978,0.5056179775280899,0.4943820224719101,0.00546448087431694,0.5,0.00546448087431694,0.00546448087431694,0.7777777777777778,0.0,0.2222222222222222,0.00546448087431694,0.5,0.0213903743315508,2001-09-15 20:29:25,1000585765,5,4
17,182,16,0,182,0,0,0.0,0,0.9837837837837838,0.0,0.03225806451612903,0.489010989010989,0.4945054945054945,0.967741935483871,1.0,0.0,0.0,0.0,0.016483516483516484,0.0,0.972972972972973,0.0,0.02702702702702703,0.01098901098901099,1.0,0.016216216216216217,2001-09-15 20:30:25,1000585825,5,3
18,39,14,0,38,0,0,0.0,0,0.30952380952380953,0.05128205128205128,0.7073170731707317,0.0,0.9230769230769231,0.2926829268292683,1.0,0.0,0.02564102564102564,0.3333333333333333,0.02564102564102564,0.0,0.8888888888888888,0.0,0.1111111111111111,0.05128205128205128,0.6666666666666666,0.6904761904761905,2001-09-15 20:31:25,1000585885,5,87
19,22,12,0,13,0,0,0.0,0,0.8461538461538461,0.045454545454545456,0.16,0.0,0.9545454545454546,0.84,1.0,0.0,0.3181818181818182,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.45454545454545453,0.5882352941176471,0.15384615384615385,2001-09-15 20:32:25,1000585945,6,4
20,16,14,0,16,0,0,0.0,0,0.9411764705882353,0.375,0.125,0.125,0.4375,0.875,0.8571428571428571,0.14285714285714285,0.25,0.6666666666666666,0.0,0.0625,0.8888888888888888,0.0,0.1111111111111111,0.125,0.3333333333333333,0.058823529411764705,2001-09-15 20:33:25,1000586005,6,1
21,32,10,0,20,0,0,0.0,0,0.8648648648648649,0.09375,0.15151515151515152,0.0,0.875,0.8484848484848485,1.0,0.0,0.46875,0.5357142857142857,0.0,0.03125,0.8666666666666667,0.0,0.13333333333333333,0.40625,0.4642857142857143,0.13513513513513514,2001-09-15 20:34:25,1000586065,5,5
