,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,170,10,0,158,0,3,0.0,0,0.9139784946236559,0.03529411764705882,0.10191082802547771,0.023529411764705882,0.8294117647058824,0.8980891719745223,1.0,0.0,0.07058823529411765,0.3076923076923077,0.0,0.11176470588235295,0.7380952380952381,0.0,0.2619047619047619,0.1588235294117647,0.6923076923076923,0.08602150537634409,2001-07-17 00:50:50,995331050,3,16
1,37,13,0,36,0,0,0.0,0,0.7551020408163265,0.0,0.375,0.24324324324324326,0.5405405405405406,0.625,0.95,0.05,0.1891891891891892,0.5833333333333334,0.16216216216216217,0.05405405405405406,0.8636363636363636,0.0,0.13636363636363635,0.13513513513513514,0.4166666666666667,0.24489795918367346,2001-07-17 00:51:50,995331110,5,12
2,118,14,0,103,0,0,0.0,0,0.8740740740740741,0.01694915254237288,0.1328125,0.00847457627118644,0.940677966101695,0.8671875,0.990990990990991,0.009009009009009009,0.635593220338983,0.9259259259259259,0.01694915254237288,0.01694915254237288,0.8571428571428571,0.0,0.14285714285714285,0.05084745762711865,0.07407407407407407,0.1259259259259259,2001-07-17 00:52:50,995331170,4,17
3,48,16,0,43,0,0,0.0,0,0.96,0.0,0.0625,0.1875,0.625,0.9375,0.9666666666666667,0.03333333333333333,0.3541666666666667,0.68,0.14583333333333334,0.041666666666666664,0.8461538461538461,0.0,0.15384615384615385,0.16666666666666666,0.32,0.04,2001-07-17 00:53:50,995331230,5,2
4,154,15,0,147,0,2,0.0,0,0.927710843373494,0.22077922077922077,0.09917355371900827,0.006493506493506494,0.7077922077922078,0.9008264462809917,0.963302752293578,0.03669724770642202,0.13636363636363635,0.22105263157894736,0.045454545454545456,0.01948051948051948,0.9038461538461539,0.0,0.09615384615384616,0.4805194805194805,0.7789473684210526,0.07228915662650602,2001-07-17 00:54:50,995331290,3,12
5,56,9,0,45,0,2,0.0,0,0.7777777777777778,0.05357142857142857,0.25,0.017857142857142856,0.8571428571428571,0.75,1.0,0.0,0.19642857142857142,0.5,0.05357142857142857,0.017857142857142856,0.8387096774193549,0.0,0.16129032258064516,0.19642857142857142,0.5,0.2222222222222222,2001-07-17 00:55:50,995331350,5,16
6,54,10,0,38,0,1,0.0,0,0.8852459016393442,0.037037037037037035,0.14583333333333334,0.16666666666666666,0.7592592592592593,0.8541666666666666,0.975609756097561,0.024390243902439025,0.3333333333333333,0.5294117647058824,0.018518518518518517,0.018518518518518517,0.8108108108108109,0.0,0.1891891891891892,0.2962962962962963,0.47058823529411764,0.11475409836065574,2001-07-17 00:56:50,995331410,10,7
7,39,14,0,30,0,0,0.0,0,0.7959183673469388,0.02564102564102564,0.23809523809523808,0.1282051282051282,0.8205128205128205,0.7619047619047619,0.96875,0.03125,0.23076923076923078,0.375,0.02564102564102564,0.0,0.8928571428571429,0.0,0.10714285714285714,0.38461538461538464,0.625,0.20408163265306123,2001-07-17 00:57:50,995331470,6,10
8,71,13,0,46,0,0,0.0,0,0.8452380952380952,0.08450704225352113,0.18840579710144928,0.0,0.7887323943661971,0.8115942028985508,0.9285714285714286,0.07142857142857142,0.14084507042253522,0.5263157894736842,0.1267605633802817,0.0,0.9642857142857143,0.0,0.03571428571428571,0.1267605633802817,0.47368421052631576,0.15476190476190477,2001-07-17 00:58:50,995331530,9,13
9,50,10,0,38,0,0,0.0,0,0.8771929824561403,0.06,0.20588235294117646,0.2,0.54,0.7941176470588235,1.0,0.0,0.34,0.6538461538461539,0.04,0.16,0.9565217391304348,0.0,0.043478260869565216,0.18,0.34615384615384615,0.12280701754385964,2001-07-17 00:59:50,995331590,9,7
