,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,352,17,0,191,0,18,0.0,0,0.8606356968215159,0.16477272727272727,0.1912751677852349,0.07102272727272728,0.6846590909090909,0.8087248322147651,0.9253112033195021,0.07468879668049792,0.17897727272727273,0.2863636363636364,0.04261363636363636,0.036931818181818184,0.7337662337662337,0.0,0.2662337662337662,0.4460227272727273,0.7136363636363636,0.1393643031784841,2001-07-17 00:50:50,995331050,4,57
1,355,12,0,129,0,0,0.0,0,0.857487922705314,0.24507042253521127,0.21454545454545454,0.056338028169014086,0.6084507042253521,0.7854545454545454,0.8055555555555556,0.19444444444444445,0.16901408450704225,0.631578947368421,0.056338028169014086,0.03380281690140845,0.8947368421052632,0.0,0.10526315789473684,0.09859154929577464,0.3684210526315789,0.14251207729468598,2001-07-17 01:00:50,995331650,4,59
2,397,11,0,168,11,4,0.10476190476190476,4,0.9189814814814815,0.10831234256926953,0.09695290858725762,0.020151133501259445,0.8211586901763224,0.9030470914127424,0.9785276073619632,0.02147239263803681,0.13602015113350127,0.5869565217391305,0.037783375314861464,0.012594458438287154,0.744,0.0,0.256,0.09571788413098237,0.41304347826086957,0.08101851851851852,2001-07-17 01:10:50,995332250,4,35
3,274,10,0,100,31,0,0.11313868613138685,3,0.8616352201257862,0.14233576642335766,0.1825726141078838,0.072992700729927,0.718978102189781,0.8174273858921162,0.9390862944162437,0.06091370558375635,0.24452554744525548,0.5677966101694916,0.040145985401459854,0.025547445255474453,0.7605633802816901,0.0,0.23943661971830985,0.18613138686131386,0.4322033898305085,0.13836477987421383,2001-07-17 01:20:50,995332850,4,44
4,419,11,0,187,26,1,0.06205250596658711,4,0.9128540305010894,0.11217183770883055,0.10899182561307902,0.045346062052505964,0.7804295942720764,0.8910081743869209,0.981651376146789,0.01834862385321101,0.39856801909307876,0.5060606060606061,0.0477326968973747,0.014319809069212411,0.7894736842105263,0.0,0.21052631578947367,0.38902147971360385,0.49393939393939396,0.08714596949891068,2001-07-17 01:30:50,995333450,4,40
5,417,13,0,191,50,3,0.11990407673860913,7,0.8834745762711864,0.0407673860911271,0.1388888888888889,0.06474820143884892,0.8177458033573142,0.8611111111111112,0.967741935483871,0.03225806451612903,0.30935251798561153,0.49236641221374045,0.045563549160671464,0.03117505995203837,0.8284313725490197,0.0,0.1715686274509804,0.31894484412470026,0.5076335877862596,0.11652542372881355,2001-07-17 01:40:50,995334050,4,55
6,423,12,0,168,24,1,0.056737588652482275,2,0.8392857142857143,0.35933806146572106,0.27364864864864863,0.03546099290780142,0.508274231678487,0.7263513513513513,0.8697674418604651,0.13023255813953488,0.1867612293144208,0.5163398692810458,0.07565011820330969,0.02127659574468085,0.8647058823529412,0.0,0.13529411764705881,0.17494089834515367,0.48366013071895425,0.16071428571428573,2001-07-17 01:50:50,995334650,4,81
7,124,14,0,57,12,1,0.0967741935483871,2,0.8857142857142857,0.18548387096774194,0.18823529411764706,0.11290322580645161,0.5564516129032258,0.8117647058823529,0.9710144927536232,0.028985507246376812,0.2661290322580645,0.5076923076923077,0.13709677419354838,0.008064516129032258,0.7777777777777778,0.0,0.2222222222222222,0.25806451612903225,0.49230769230769234,0.11428571428571428,2001-07-17 02:00:50,995335250,4,16
8,121,14,0,47,0,0,0.0,0,0.8013245033112583,0.2231404958677686,0.297029702970297,0.03305785123966942,0.5867768595041323,0.7029702970297029,0.8450704225352113,0.15492957746478872,0.2396694214876033,0.46774193548387094,0.1487603305785124,0.008264462809917356,0.625,0.0,0.375,0.2727272727272727,0.532258064516129,0.1986754966887417,2001-07-17 02:10:50,995335850,4,30
9,256,15,0,132,17,2,0.06640625,3,0.9078014184397163,0.0390625,0.1111111111111111,0.046875,0.8125,0.8888888888888888,0.9567307692307693,0.04326923076923077,0.375,0.47761194029850745,0.0546875,0.046875,0.810126582278481,0.0,0.189873417721519,0.41015625,0.5223880597014925,0.09219858156028368,2001-07-17 02:20:50,995336450,7,26
10,566,12,0,279,39,0,0.06890459363957598,3,0.9417637271214643,0.07420494699646643,0.06930693069306931,0.054770318021201414,0.8303886925795053,0.9306930693069307,0.9297872340425531,0.07021276595744681,0.3992932862190813,0.587012987012987,0.026501766784452298,0.014134275618374558,0.8125,0.0,0.1875,0.28091872791519434,0.412987012987013,0.05823627287853577,2001-07-17 02:30:50,995337050,4,35
11,597,13,0,260,12,0,0.02010050251256281,3,0.9476190476190476,0.020100502512562814,0.056896551724137934,0.01340033500837521,0.916247906197655,0.9431034482758621,0.9542961608775137,0.04570383912248629,0.37353433835845895,0.42802303262955854,0.031825795644891124,0.018425460636515914,0.8983957219251337,0.0,0.10160427807486631,0.4991624790619765,0.5719769673704415,0.05238095238095238,2001-07-17 02:40:50,995337650,6,33
