,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,64,12,0,41,0,7,0.0,0,0.8888888888888888,0.0,0.11940298507462686,0.0,0.921875,0.8805970149253731,0.9152542372881356,0.0847457627118644,0.375,0.5853658536585366,0.0,0.078125,0.9333333333333333,0.0,0.06666666666666667,0.265625,0.4146341463414634,0.1111111111111111,2003-01-23 00:00:08,1043280008,4,8
1,90,6,0,63,0,19,0.0,0,1.0,0.0,0.0,0.0,0.9222222222222223,1.0,0.927710843373494,0.07228915662650602,0.28888888888888886,0.7878787878787878,0.0,0.07777777777777778,0.9,0.0,0.1,0.07777777777777778,0.21212121212121213,0.0,2003-01-23 00:01:08,1043280068,6,0
2,63,13,0,47,0,3,0.0,0,0.863013698630137,0.0,0.15151515151515152,0.047619047619047616,0.8888888888888888,0.8484848484848485,0.9821428571428571,0.017857142857142856,0.2222222222222222,0.56,0.015873015873015872,0.047619047619047616,0.9375,0.0,0.0625,0.1746031746031746,0.44,0.136986301369863,2003-01-23 00:02:08,1043280128,6,10
3,53,6,0,44,0,1,0.0,0,0.7066666666666667,0.03773584905660377,0.3333333333333333,0.0,0.8301886792452831,0.6666666666666666,0.8409090909090909,0.1590909090909091,0.11320754716981132,0.1875,0.05660377358490566,0.07547169811320754,1.0,0.0,0.0,0.49056603773584906,0.8125,0.29333333333333333,2003-01-23 00:03:08,1043280188,4,22
4,106,11,0,64,0,3,0.0,0,0.9724770642201835,0.0,0.0297029702970297,0.0,0.9245283018867925,0.9702970297029703,0.8877551020408163,0.11224489795918367,0.4339622641509434,0.9387755102040817,0.03773584905660377,0.03773584905660377,0.9782608695652174,0.0,0.021739130434782608,0.02830188679245283,0.061224489795918366,0.027522935779816515,2003-01-23 00:04:08,1043280248,4,3
5,112,11,0,98,0,0,0.0,0,0.7887323943661971,0.0,0.21739130434782608,0.0,0.9642857142857143,0.782608695652174,0.9351851851851852,0.06481481481481481,0.30357142857142855,0.7906976744186046,0.008928571428571428,0.026785714285714284,0.9743589743589743,0.0,0.02564102564102564,0.08035714285714286,0.20930232558139536,0.2112676056338028,2003-01-23 00:05:08,1043280308,4,30
6,28,10,0,22,0,0,0.0,0,0.875,0.0,0.125,0.0,1.0,0.875,0.9642857142857143,0.03571428571428571,0.35714285714285715,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,0.3333333333333333,0.125,2003-01-23 00:06:08,1043280368,5,4
7,24,10,0,14,0,1,0.0,0,1.0,0.0,0.0,0.0,0.9583333333333334,1.0,0.9130434782608695,0.08695652173913043,0.25,0.42857142857142855,0.041666666666666664,0.0,1.0,0.0,0.0,0.3333333333333333,0.5714285714285714,0.0,2003-01-23 00:07:08,1043280428,8,0
8,40,12,0,30,0,1,0.0,0,0.975609756097561,0.05,0.03571428571428571,0.0,0.675,0.9642857142857143,0.9259259259259259,0.07407407407407407,0.55,0.7857142857142857,0.25,0.025,0.9230769230769231,0.0,0.07692307692307693,0.15,0.21428571428571427,0.024390243902439025,2003-01-23 00:08:08,1043280488,5,1
9,80,11,0,73,0,15,0.0,0,0.9523809523809523,0.0,0.05063291139240506,0.0,0.9375,0.9493670886075949,0.9066666666666666,0.09333333333333334,0.325,0.41935483870967744,0.0625,0.0,0.9090909090909091,0.0,0.09090909090909091,0.45,0.5806451612903226,0.047619047619047616,2003-01-23 00:09:08,1043280548,5,4
