,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,53,9,0,45,0,0,0.0,0,0.8983050847457628,0.018867924528301886,0.12,0.0,0.8301886792452831,0.88,0.9772727272727273,0.022727272727272728,0.5849056603773585,0.96875,0.018867924528301886,0.1320754716981132,0.7272727272727273,0.0,0.2727272727272727,0.018867924528301886,0.03125,0.1016949152542373,2003-01-23 00:00:08,1043280008,4,6
1,50,13,0,43,0,0,0.0,0,0.6493506493506493,0.5,0.5625,0.0,0.42,0.4375,1.0,0.0,0.18,0.75,0.0,0.08,0.875,0.0,0.125,0.06,0.25,0.35064935064935066,2003-01-23 00:01:08,1043280068,6,27
2,49,8,0,42,0,0,0.0,0,0.6363636363636364,0.0,0.37333333333333335,0.0,0.9591836734693877,0.6266666666666667,1.0,0.0,0.8163265306122449,0.975609756097561,0.0,0.04081632653061224,0.9411764705882353,0.0,0.058823529411764705,0.02040816326530612,0.024390243902439025,0.36363636363636365,2003-01-23 00:02:08,1043280128,4,28
3,64,7,0,59,0,0,0.0,0,0.9142857142857143,0.1875,0.24,0.0625,0.296875,0.76,1.0,0.0,0.15625,0.29411764705882354,0.375,0.078125,0.8,0.0,0.2,0.375,0.7058823529411765,0.08571428571428572,2003-01-23 00:03:08,1043280188,6,6
4,56,9,0,43,0,0,0.0,0,1.0,0.03571428571428571,0.0,0.0,0.9464285714285714,1.0,1.0,0.0,0.5892857142857143,0.8461538461538461,0.017857142857142856,0.0,0.8823529411764706,0.0,0.11764705882352941,0.10714285714285714,0.15384615384615385,0.0,2003-01-23 00:04:08,1043280248,5,0
5,105,10,0,84,0,0,0.0,0,0.8267716535433071,0.01904761904761905,0.18181818181818182,0.0,0.9428571428571428,0.8181818181818182,1.0,0.0,0.7714285714285715,0.8181818181818182,0.01904761904761905,0.01904761904761905,0.90625,0.0,0.09375,0.17142857142857143,0.18181818181818182,0.1732283464566929,2003-01-23 00:05:08,1043280308,4,22
6,46,11,0,42,0,0,0.0,0,0.6865671641791045,0.0,0.3181818181818182,0.021739130434782608,0.9782608695652174,0.6818181818181818,1.0,0.0,0.8260869565217391,0.8636363636363636,0.0,0.0,0.9,0.0,0.1,0.13043478260869565,0.13636363636363635,0.31343283582089554,2003-01-23 00:06:08,1043280368,4,21
7,13,9,0,12,0,0,0.0,0,1.0,0.0,0.0,0.46153846153846156,0.38461538461538464,1.0,1.0,0.0,0.38461538461538464,0.8333333333333334,0.07692307692307693,0.07692307692307693,0.875,0.0,0.125,0.07692307692307693,0.16666666666666666,0.0,2003-01-23 00:07:08,1043280428,6,0
8,47,9,0,43,0,0,0.0,0,1.0,0.02127659574468085,0.0,0.0,0.7446808510638298,1.0,1.0,0.0,0.2553191489361702,0.27906976744186046,0.2127659574468085,0.02127659574468085,0.8,0.0,0.2,0.6595744680851063,0.7209302325581395,0.0,2003-01-23 00:08:08,1043280488,4,0
9,30,12,0,28,0,0,0.0,0,0.8571428571428571,0.36666666666666664,0.25,0.0,0.5,0.75,0.9333333333333333,0.06666666666666667,0.3,0.6,0.13333333333333333,0.0,0.8571428571428571,0.0,0.14285714285714285,0.2,0.4,0.14285714285714285,2003-01-23 00:09:08,1043280548,5,5
10,16,7,0,15,0,0,0.0,0,0.8421052631578947,0.5625,0.3,0.0,0.4375,0.7,1.0,0.0,0.0625,0.25,0.0,0.0,1.0,0.0,0.0,0.1875,0.75,0.15789473684210525,2003-01-23 00:10:08,1043280608,4,3
11,8,6,0,7,0,0,0.0,0,0.8888888888888888,0.125,0.2,0.125,0.5,0.8,1.0,0.0,0.375,1.0,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,2003-01-23 00:11:08,1043280668,6,1
