,announcements,as_path_max,class,nlri_ann,number_rare_ases,origin_changes,rare_ases_avg,rare_ases_max,ratio_ann,ratio_dups,ratio_exp_wd,ratio_flaps,ratio_imp_wd,ratio_imp_wd2,ratio_imp_wd_dpath,ratio_imp_wd_spath,ratio_longer,ratio_longer2,ratio_nadas,ratio_news,ratio_origin0,ratio_origin1,ratio_origin2,ratio_shorter,ratio_shorter2,ratio_wd,timestamp,timestamp2,unique_as_path_avg,withdrawals
0,132,18,0,110,0,5,0.0,0,0.7951807228915663,0.23484848484848486,0.3008849557522124,0.022727272727272728,0.5984848484848485,0.6991150442477876,0.7341772151898734,0.26582278481012656,0.14393939393939395,0.36538461538461536,0.022727272727272728,0.12121212121212122,0.9571428571428572,0.0,0.04285714285714286,0.25,0.6346153846153846,0.20481927710843373,2015-06-10 00:05:00,1433894700,4,34
1,62,14,0,62,0,0,0.0,0,0.9538461538461539,0.0967741935483871,0.05454545454545454,0.04838709677419355,0.8387096774193549,0.9454545454545454,0.6730769230769231,0.3269230769230769,0.46774193548387094,0.8529411764705882,0.0,0.016129032258064516,0.975609756097561,0.0,0.024390243902439025,0.08064516129032258,0.14705882352941177,0.046153846153846156,2015-06-10 00:06:00,1433894760,5,3
2,143,18,0,119,0,3,0.0,0,0.8773006134969326,0.04895104895104895,0.14285714285714285,0.013986013986013986,0.8391608391608392,0.8571428571428571,0.6833333333333333,0.31666666666666665,0.2867132867132867,0.5466666666666666,0.06293706293706294,0.027972027972027972,0.9578947368421052,0.0,0.042105263157894736,0.23776223776223776,0.4533333333333333,0.12269938650306748,2015-06-10 00:07:00,1433894820,5,20
3,212,18,0,189,0,1,0.0,0,0.925764192139738,0.0047169811320754715,0.07834101382488479,0.0047169811320754715,0.9433962264150944,0.9216589861751152,0.595,0.405,0.4056603773584906,0.7678571428571429,0.0330188679245283,0.014150943396226415,0.8947368421052632,0.07894736842105263,0.02631578947368421,0.12264150943396226,0.23214285714285715,0.07423580786026202,2015-06-10 00:08:00,1433894880,5,17
4,150,14,0,137,0,1,0.0,0,0.8928571428571429,0.06,0.12080536912751678,0.006666666666666667,0.8733333333333333,0.8791946308724832,0.5725190839694656,0.42748091603053434,0.12666666666666668,0.2878787878787879,0.04,0.02,0.8979591836734694,0.09183673469387756,0.01020408163265306,0.31333333333333335,0.7121212121212122,0.10714285714285714,2015-06-10 00:09:00,1433894940,3,18
5,340,15,0,244,0,6,0.0,0,0.9550561797752809,0.18529411764705883,0.05860805860805861,0.0,0.7558823529411764,0.9413919413919414,0.46303501945525294,0.5369649805447471,0.07058823529411765,0.5581395348837209,0.03529411764705882,0.008823529411764706,0.9666666666666667,0.0,0.03333333333333333,0.05588235294117647,0.4418604651162791,0.0449438202247191,2015-06-10 00:10:00,1433895000,3,16
6,254,16,0,209,0,20,0.0,0,0.9407407407407408,0.06299212598425197,0.07142857142857142,0.0,0.8188976377952756,0.9285714285714286,0.75,0.25,0.1889763779527559,0.5106382978723404,0.10236220472440945,0.015748031496062992,0.9716981132075472,0.0,0.02830188679245283,0.18110236220472442,0.48936170212765956,0.05925925925925926,2015-06-10 00:11:00,1433895060,3,16
7,190,12,0,128,0,1,0.0,0,0.8878504672897196,0.021052631578947368,0.1188118811881188,0.0,0.9368421052631579,0.8811881188118812,0.7640449438202247,0.23595505617977527,0.3473684210526316,0.5892857142857143,0.02631578947368421,0.015789473684210527,0.9797979797979798,0.0,0.020202020202020204,0.24210526315789474,0.4107142857142857,0.11214953271028037,2015-06-10 00:12:00,1433895120,3,24
8,186,14,0,120,0,3,0.0,0,0.9538461538461539,0.05913978494623656,0.05325443786982249,0.03225806451612903,0.8602150537634409,0.9467455621301775,0.4625,0.5375,0.10215053763440861,0.3584905660377358,0.043010752688172046,0.005376344086021506,0.978494623655914,0.0,0.021505376344086023,0.1827956989247312,0.6415094339622641,0.046153846153846156,2015-06-10 00:13:00,1433895180,5,9
9,127,12,0,105,0,10,0.0,0,0.9202898550724637,0.015748031496062992,0.09565217391304348,0.015748031496062992,0.8188976377952756,0.9043478260869565,0.5769230769230769,0.4230769230769231,0.30708661417322836,0.65,0.14173228346456693,0.007874015748031496,0.9285714285714286,0.0,0.07142857142857142,0.16535433070866143,0.35,0.07971014492753623,2015-06-10 00:14:00,1433895240,4,11
10,188,12,0,142,0,2,0.0,0,0.9306930693069307,0.2765957446808511,0.0979020979020979,0.010638297872340425,0.6861702127659575,0.9020979020979021,0.5116279069767442,0.4883720930232558,0.19148936170212766,0.8181818181818182,0.02127659574468085,0.005319148936170213,0.9468085106382979,0.0,0.05319148936170213,0.0425531914893617,0.18181818181818182,0.06930693069306931,2015-06-10 00:15:00,1433895300,5,14
11,430,14,0,343,27,0,0.06279069767441861,2,0.9885057471264368,0.004651162790697674,0.011655011655011656,0.0,0.986046511627907,0.9883449883449883,0.46462264150943394,0.535377358490566,0.09534883720930233,0.3228346456692913,0.0069767441860465115,0.002325581395348837,1.0,0.0,0.0,0.2,0.6771653543307087,0.011494252873563218,2015-06-10 00:16:00,1433895360,5,5
12,150,12,0,119,15,4,0.1,3,0.9090909090909091,0.03333333333333333,0.10067114093959731,0.0,0.8933333333333333,0.8993288590604027,0.5671641791044776,0.43283582089552236,0.16666666666666666,0.4716981132075472,0.06,0.013333333333333334,0.9753086419753086,0.0,0.024691358024691357,0.18666666666666668,0.5283018867924528,0.09090909090909091,2015-06-10 00:17:00,1433895420,4,15
13,114,12,0,81,14,7,0.12280701754385966,3,0.890625,0.06140350877192982,0.12389380530973451,0.0,0.868421052631579,0.8761061946902655,0.8080808080808081,0.1919191919191919,0.20175438596491227,0.5348837209302325,0.06140350877192982,0.008771929824561403,0.9466666666666667,0.0,0.05333333333333334,0.17543859649122806,0.46511627906976744,0.109375,2015-06-10 00:18:00,1433895480,4,14
14,391,53,0,349,9,7,0.023017902813299237,2,0.9824120603015075,0.01278772378516624,0.01818181818181818,0.0,0.9667519181585678,0.9818181818181818,0.5079365079365079,0.49206349206349204,0.22506393861892582,0.7787610619469026,0.020460358056265986,0.0,0.984,0.0,0.016,0.0639386189258312,0.22123893805309736,0.017587939698492462,2015-06-10 00:19:00,1433895540,5,7
15,169,13,0,109,22,1,0.1301775147928994,3,0.9883040935672515,0.05917159763313609,0.013513513513513514,0.0,0.863905325443787,0.9864864864864865,0.684931506849315,0.3150684931506849,0.1893491124260355,0.49230769230769234,0.07100591715976332,0.005917159763313609,0.9745762711864406,0.0,0.025423728813559324,0.1952662721893491,0.5076923076923077,0.011695906432748537,2015-06-10 00:20:00,1433895600,4,2
16,205,14,0,140,7,1,0.03414634146341464,3,0.9903381642512077,0.2731707317073171,0.013513513513513514,0.0,0.7121951219512195,0.9864864864864865,0.815068493150685,0.18493150684931506,0.0975609756097561,0.17094017094017094,0.00975609756097561,0.004878048780487805,0.9886363636363636,0.0,0.011363636363636364,0.47317073170731705,0.8290598290598291,0.00966183574879227,2015-06-10 00:21:00,1433895660,4,2
17,364,14,0,341,12,1,0.03296703296703297,3,0.986449864498645,0.019230769230769232,0.013927576601671309,0.0,0.9725274725274725,0.9860724233983287,0.4180790960451977,0.5819209039548022,0.14285714285714285,0.5652173913043478,0.008241758241758242,0.0,0.9903846153846154,0.0,0.009615384615384616,0.10989010989010989,0.43478260869565216,0.013550135501355014,2015-06-10 00:22:00,1433895720,5,5
18,113,13,0,96,7,2,0.06194690265486725,3,0.9576271186440678,0.008849557522123894,0.044642857142857144,0.0,0.9469026548672567,0.9553571428571429,0.8130841121495327,0.18691588785046728,0.39823008849557523,0.5294117647058824,0.035398230088495575,0.008849557522123894,0.9615384615384616,0.0,0.038461538461538464,0.35398230088495575,0.47058823529411764,0.0423728813559322,2015-06-10 00:23:00,1433895780,5,5
19,100,12,0,90,11,4,0.11,4,0.6993006993006993,0.03,0.3412698412698413,0.0,0.83,0.6587301587301587,0.8433734939759037,0.1566265060240964,0.32,0.5714285714285714,0.04,0.1,1.0,0.0,0.0,0.24,0.42857142857142855,0.3006993006993007,2015-06-10 00:24:00,1433895840,4,43
20,127,12,0,102,13,6,0.10236220472440943,5,0.9769230769230769,0.047244094488188976,0.025210084033613446,0.0,0.9133858267716536,0.9747899159663865,0.8362068965517241,0.16379310344827586,0.4409448818897638,0.6511627906976745,0.015748031496062992,0.023622047244094488,0.9538461538461539,0.0,0.046153846153846156,0.23622047244094488,0.3488372093023256,0.023076923076923078,2015-06-10 00:25:00,1433895900,6,3
21,286,12,0,173,23,7,0.08041958041958043,3,0.9727891156462585,0.06993006993006994,0.029850746268656716,0.0,0.9090909090909091,0.9701492537313433,0.6423076923076924,0.3576923076923077,0.1993006993006993,0.40714285714285714,0.02097902097902098,0.0,0.954954954954955,0.0,0.04504504504504504,0.2902097902097902,0.5928571428571429,0.027210884353741496,2015-06-10 00:26:00,1433895960,6,8
22,178,16,0,121,19,5,0.10674157303370786,2,0.9518716577540107,0.028089887640449437,0.05027932960893855,0.0,0.9550561797752809,0.9497206703910615,0.7705882352941177,0.22941176470588234,0.46629213483146065,0.8469387755102041,0.011235955056179775,0.0056179775280898875,0.9646017699115044,0.0,0.035398230088495575,0.08426966292134831,0.15306122448979592,0.0481283422459893,2015-06-10 00:27:00,1433896020,5,9
23,67,16,0,67,4,0,0.059701492537313425,2,0.9710144927536232,0.04477611940298507,0.03508771929824561,0.0,0.8208955223880597,0.9649122807017544,0.4909090909090909,0.509090909090909,0.11940298507462686,0.2857142857142857,0.11940298507462686,0.014925373134328358,1.0,0.0,0.0,0.29850746268656714,0.7142857142857143,0.028985507246376812,2015-06-10 00:28:00,1433896080,3,2
24,197,14,0,128,14,5,0.07106598984771574,4,0.9609756097560975,0.03553299492385787,0.05128205128205128,0.0,0.751269035532995,0.9487179487179487,0.38513513513513514,0.6148648648648649,0.06598984771573604,0.20634920634920634,0.18781725888324874,0.025380710659898477,0.967032967032967,0.0,0.03296703296703297,0.25380710659898476,0.7936507936507936,0.03902439024390244,2015-06-10 00:29:00,1433896140,4,8
25,159,15,0,140,19,1,0.11949685534591195,3,0.8688524590163934,0.05660377358490566,0.1437125748502994,0.006289308176100629,0.89937106918239,0.8562874251497006,0.6783216783216783,0.32167832167832167,0.27672955974842767,0.5,0.03773584905660377,0.0,0.968421052631579,0.0,0.031578947368421054,0.27672955974842767,0.5,0.13114754098360656,2015-06-10 00:30:00,1433896200,3,24
26,102,11,0,83,11,3,0.10784313725490197,2,0.918918918918919,0.049019607843137254,0.09473684210526316,0.0,0.8431372549019608,0.9052631578947369,0.7093023255813954,0.29069767441860467,0.43137254901960786,0.7719298245614035,0.029411764705882353,0.0784313725490196,1.0,0.0,0.0,0.12745098039215685,0.22807017543859648,0.08108108108108109,2015-06-10 00:31:00,1433896260,5,9
27,184,12,0,135,20,1,0.10869565217391304,3,0.8846153846153846,0.04891304347826087,0.12972972972972974,0.03260869565217391,0.875,0.8702702702702703,0.7142857142857143,0.2857142857142857,0.22826086956521738,0.5,0.010869565217391304,0.03260869565217391,0.9797979797979798,0.0,0.020202020202020204,0.22826086956521738,0.5,0.11538461538461539,2015-06-10 00:32:00,1433896320,4,24
