,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
184,273,201,814,4,15,27,1.9745989305,143,2,188,189,126,48,14,23,10,2,3,10,143,2,188,189,126,48,14,23,10,2,3,66,501,29,125,55,1,330,0,63,5,0.0012285012,1,2001-07-17 15:29:52,4,11,0
185,302,219,827,5,15,43,1.8716577540000001,101,0,300,166,87,33,27,18,7,2,5,11,101,0,300,166,87,33,27,18,7,2,5,28,527,26,124,62,3,344,0,59,5,0.0036275695,1,2001-07-17 15:34:52,5,11,0
186,377,408,1828,5,13,100,1.8823529412,274,0,589,252,293,111,64,26,7,13,3,9,274,0,589,252,293,111,64,26,7,13,3,51,1176,104,201,149,3,497,0,88,9,0.0016411379,2,2001-07-17 15:39:52,5,12,0
187,142,152,657,2,12,42,1.8484288355,149,0,101,165,44,32,25,9,8,1,6,12,149,0,101,165,44,32,25,9,8,1,6,40,302,53,104,110,1,307,0,53,13,0.00152207,1,2001-07-17 15:44:52,2,9,0
188,231,209,850,3,15,29,2.1902718169,159,1,137,174,103,39,13,25,30,16,2,10,159,1,137,174,103,39,13,25,30,16,2,62,480,8,120,88,2,282,0,54,3,0.0023529412,1,2001-07-17 15:49:52,3,11,0
189,195,201,865,4,12,69,1.7225981055000001,196,1,159,196,124,25,16,9,4,6,2,12,196,1,159,196,124,25,16,9,4,6,2,82,481,38,69,64,1,248,0,27,0,0.0011560694,1,2001-07-17 15:54:52,4,8,0
190,161,135,904,9,14,360,1.11492891,454,0,113,143,71,31,11,9,5,2,5,9,454,0,113,143,71,31,11,9,5,2,5,60,306,28,90,51,0,342,0,31,7,0.0,0,2001-07-17 15:59:52,5,9,0
191,325,258,1286,6,12,131,1.6422836753,315,2,318,165,201,69,20,25,5,0,1,10,315,2,318,165,201,69,20,25,5,0,1,101,760,60,69,141,2,382,0,21,5,0.00155521,1,2001-07-17 16:04:52,6,9,0
192,249,248,936,4,11,55,2.1640903686,156,0,193,167,162,74,45,29,10,3,2,9,156,0,193,167,162,74,45,29,10,3,2,54,569,40,123,71,1,348,0,52,12,0.0010683761,1,2001-07-17 16:09:52,4,9,0
193,152,146,586,4,13,30,1.9155206287,127,0,127,91,93,21,26,10,5,3,6,9,127,0,127,91,93,21,26,10,5,3,6,57,276,31,115,36,1,288,0,37,16,0.0017064845999999999,1,2001-07-17 16:14:52,4,9,0
194,222,256,857,5,12,31,1.8202099738,173,0,154,233,114,41,33,5,7,1,1,9,173,0,154,233,114,41,33,5,7,1,1,95,476,37,123,48,4,366,0,25,2,0.0046674446,1,2001-07-17 16:19:52,5,11,0
195,473,451,1276,4,14,53,1.5867346938999998,156,6,671,84,192,25,11,12,5,5,5,11,156,6,671,84,192,25,11,12,5,5,5,69,949,17,88,52,0,396,0,25,1,0.0,0,2001-07-17 16:24:52,4,12,0
196,84,122,438,4,11,13,1.7913043478,109,0,54,70,65,16,25,2,4,0,0,7,109,0,54,70,65,16,25,2,4,0,0,33,185,32,82,41,6,240,0,17,9,0.0136986301,1,2001-07-17 16:29:52,4,9,0
197,254,117,986,5,14,13,2.6087456847,140,3,173,279,108,19,27,10,33,17,58,11,140,3,173,279,108,19,27,10,33,17,58,72,683,50,51,111,0,343,0,27,6,0.0,0,2001-07-17 16:34:52,5,11,0
198,251,389,1135,4,13,73,2.972007722,230,57,161,207,153,87,6,8,15,76,30,11,230,57,161,207,153,87,6,8,15,76,30,49,672,104,138,85,0,325,0,35,7,0.0,0,2001-07-17 16:39:52,4,9,0
199,219,205,796,5,13,25,1.9070080862999998,171,4,238,148,71,34,23,17,20,9,7,10,171,4,238,148,71,34,23,17,20,9,7,50,491,73,103,38,1,349,0,70,6,0.0012562814,1,2001-07-17 16:44:52,5,9,0
200,435,370,1204,6,14,98,2.1232394366,203,0,329,181,186,100,80,44,10,0,2,11,203,0,329,181,186,100,80,44,10,0,2,39,883,45,71,56,1,401,0,62,9,0.0008305648,1,2001-07-17 16:49:52,4,10,0
201,618,406,1803,9,13,53,2.2745786516999997,184,6,440,327,184,82,144,20,10,1,7,15,184,6,440,327,184,82,144,20,10,1,7,39,1157,73,102,338,6,565,0,74,48,0.003327787,1,2001-07-17 16:54:52,6,10,0
202,694,701,8682,3,15,82,1.9441269100999998,339,16,4308,2157,739,412,190,206,70,54,16,13,339,16,4308,2157,739,412,190,206,70,54,16,180,8093,51,167,43,3,1843,4,144,28,0.0003455425,2,2001-07-17 16:59:52,3,11,0
203,352,360,1009,3,13,11,2.3419958419999998,100,0,141,258,331,94,17,9,9,2,1,9,100,0,141,258,331,94,17,9,9,2,1,38,780,35,98,29,1,341,0,44,1,0.0009910803,1,2001-07-17 17:04:52,3,10,0
204,140,145,527,5,14,15,1.853909465,95,0,166,96,69,16,18,12,4,8,2,9,95,0,166,96,69,16,18,12,4,8,2,38,331,32,70,38,1,302,0,22,2,0.0018975332000000001,1,2001-07-17 17:09:52,4,11,0
205,200,146,546,7,14,22,2.3266932271000003,78,1,141,115,54,38,21,19,29,3,3,10,78,1,141,115,54,38,21,19,29,3,3,35,340,19,86,40,1,302,0,36,2,0.0018315018,1,2001-07-17 17:14:52,7,10,0
206,524,169,1004,5,15,12,2.300209205,140,4,177,235,220,133,21,6,4,5,6,13,140,4,177,235,220,133,21,6,4,5,6,79,764,45,56,44,1,338,0,30,22,0.0009960159,1,2001-07-17 17:19:52,5,9,0
207,390,416,1335,7,13,203,1.9015151515000002,366,13,188,322,280,95,43,2,0,4,4,11,366,13,188,322,280,95,43,2,0,4,4,122,898,37,60,11,1,370,0,62,17,0.0007490636999999999,1,2001-07-17 17:24:52,7,12,0
208,254,277,950,4,14,82,1.9292035397999998,201,2,225,178,204,19,30,30,10,0,0,11,201,2,225,178,204,19,30,30,10,0,0,64,613,44,101,30,3,374,0,64,7,0.0031578947,2,2001-07-17 17:29:52,4,11,0
209,648,306,1636,7,14,54,2.0439121756,274,4,272,640,123,83,23,33,9,12,13,12,274,4,272,640,123,83,23,33,9,12,13,145,1047,53,204,95,0,378,0,65,19,0.0,0,2001-07-17 17:34:52,5,10,0
210,282,199,886,5,14,32,2.3670076726,112,0,200,185,106,64,43,37,20,7,7,11,112,0,200,185,106,64,43,37,20,7,7,42,524,32,152,100,9,372,0,44,1,0.0101580135,1,2001-07-17 17:39:52,5,13,0
211,214,155,686,5,15,37,2.1492537313,165,4,171,69,64,49,22,16,21,10,6,13,165,4,171,69,64,49,22,16,21,10,6,44,375,72,75,73,4,372,0,35,4,0.0058309038,2,2001-07-17 17:44:52,5,11,0
212,186,232,910,3,14,33,1.8723926380000002,258,4,162,163,107,36,39,8,21,10,7,10,258,4,162,163,107,36,39,8,21,10,7,187,466,26,103,70,4,371,0,19,0,0.0043956044,1,2001-07-17 17:49:52,3,12,0
213,163,273,753,10,12,39,2.0482269504,166,1,154,113,155,59,19,15,18,3,2,10,166,1,154,113,155,59,19,15,18,3,2,57,419,61,129,35,0,352,0,30,1,0.0,0,2001-07-17 17:54:52,4,11,0
214,359,609,1426,5,19,70,1.9391435011000002,186,2,463,336,192,44,45,35,10,10,1,12,186,2,463,336,192,44,45,35,10,10,1,74,1003,33,151,65,1,515,0,30,4,0.0007012622999999999,1,2001-07-17 17:59:52,5,11,0
215,200,253,853,5,15,75,1.6151898734,225,3,184,239,77,13,17,20,5,5,1,12,225,3,184,239,77,13,17,20,5,5,1,68,479,58,110,40,1,333,0,45,0,0.0011723329,1,2001-07-17 18:04:52,5,10,0
216,305,403,1397,4,15,19,1.8586261981,168,1,341,451,175,74,27,3,2,4,6,10,168,1,341,451,175,74,27,3,2,4,6,76,971,55,131,111,0,301,0,50,2,0.0,0,2001-07-17 18:09:52,4,10,0
217,220,160,755,4,12,51,1.6478454681,152,0,149,261,67,18,10,5,4,6,1,9,152,0,149,261,67,18,10,5,4,6,1,48,459,37,78,73,1,322,0,56,6,0.0013245032999999998,1,2001-07-17 18:14:52,4,10,0
218,228,249,779,7,13,23,1.9891008174,175,0,190,138,78,37,95,14,3,4,0,8,175,0,190,138,78,37,95,14,3,4,0,89,508,50,64,27,0,326,0,30,3,0.0,0,2001-07-17 18:19:52,7,10,0
219,156,144,567,6,12,30,2.0302457467,118,1,137,122,62,26,15,24,20,2,2,10,118,1,137,122,62,26,15,24,20,2,2,33,343,44,79,29,0,278,0,49,5,0.0,0,2001-07-17 18:24:52,6,10,0
220,115,106,448,11,14,25,1.9628647215000001,109,0,70,38,105,20,22,8,3,1,0,12,109,0,70,38,105,20,22,8,3,1,0,40,238,40,34,60,1,214,0,27,0,0.0022321429,1,2001-07-17 18:29:52,6,10,0
221,153,124,573,8,12,38,2.0626262626,106,3,155,71,69,28,25,17,20,1,0,10,106,3,155,71,69,28,25,17,20,1,0,30,320,27,80,61,1,288,0,21,1,0.0017452007000000002,1,2001-07-17 18:34:52,8,10,0
222,232,226,679,9,14,23,2.7707317073000004,91,0,86,120,78,91,131,6,9,1,2,9,91,0,86,120,78,91,131,6,9,1,2,29,481,34,48,52,1,238,0,46,6,0.0014727541,1,2001-07-17 18:39:52,6,9,0
223,162,172,699,4,12,45,1.8974789915999999,178,0,113,132,47,44,62,11,6,1,1,9,178,0,113,132,47,44,62,11,6,1,1,37,361,74,78,78,0,302,0,67,4,0.0,0,2001-07-17 18:44:52,4,10,0
224,378,226,1144,11,12,24,1.7434782609000001,134,2,393,177,121,49,18,4,14,6,2,10,134,2,393,177,121,49,18,4,14,6,2,87,674,21,114,163,1,322,0,40,1,0.0008741259,1,2001-07-17 18:49:52,9,9,0
225,642,700,2132,7,13,153,2.0790766208,301,0,493,578,266,295,68,6,10,11,8,9,301,0,493,578,266,295,68,6,10,11,8,53,1386,42,402,39,1,478,0,71,2,0.0004690432,1,2001-07-17 18:54:52,7,10,0
226,254,248,933,4,20,54,2.0182926829,188,2,236,175,75,35,47,32,9,8,10,18,188,2,236,175,75,35,47,32,9,8,10,80,575,37,74,92,4,442,0,38,2,0.0042872453999999996,1,2001-07-17 18:59:52,4,10,0
227,242,219,2574,4,15,213,1.3383489223,439,3,1287,479,153,22,43,7,14,3,8,18,439,3,1287,479,153,22,43,7,14,3,8,152,1940,55,99,38,0,676,0,42,0,0.0,0,2001-07-17 19:04:52,4,12,0
228,186,294,906,3,13,145,1.7839195980000002,238,10,109,264,113,13,29,6,7,1,6,10,238,10,109,264,113,13,29,6,7,1,6,27,480,53,91,82,0,298,0,39,0,0.0,0,2001-07-17 19:09:52,3,10,0
229,145,107,679,7,20,126,1.6698113208,312,3,66,118,35,38,20,13,8,10,7,17,312,3,66,118,35,38,20,13,8,10,7,147,279,35,49,39,1,303,0,19,0,0.0014727541,1,2001-07-17 19:14:52,7,11,0
230,92,210,2139,4,19,22,1.5142150803,225,7,891,302,59,86,18,8,7,6,1,17,225,7,891,302,59,86,18,8,7,6,1,142,1337,38,79,511,10,550,6,36,0,0.0046750818,1,2001-07-17 19:19:52,4,11,0
231,116,122,1442,5,13,40,1.1012031139,574,3,488,175,73,74,9,6,1,7,2,11,574,3,488,175,73,74,9,6,1,7,2,474,797,35,67,26,0,436,2,27,0,0.0,0,2001-07-17 19:24:52,5,11,0
232,221,196,768,5,13,16,1.7912687585,226,0,166,132,80,33,79,9,5,0,3,9,226,0,166,132,80,33,79,9,5,0,3,158,471,43,45,31,0,329,0,36,2,0.0,0,2001-07-17 19:29:52,5,11,0
233,120,297,837,4,13,132,1.6066024759,221,0,144,233,56,21,26,11,11,3,1,9,221,0,144,233,56,21,26,11,11,3,1,46,428,39,82,71,1,326,0,63,0,0.0011947430999999999,1,2001-07-17 19:34:52,4,10,0
234,261,130,1027,8,14,49,1.6614645858000001,150,0,258,249,122,25,18,5,6,0,0,7,150,0,258,249,122,25,18,5,6,0,0,35,625,54,70,151,0,370,0,56,35,0.0,0,2001-07-17 19:39:52,4,9,0
235,287,269,928,4,13,33,1.7780429594,180,0,188,315,68,38,10,19,9,10,1,9,180,0,188,315,68,38,10,19,9,10,1,106,571,30,98,56,0,292,0,32,1,0.0,0,2001-07-17 19:44:52,4,9,0
236,210,144,765,8,20,99,1.9972565158000002,161,0,139,229,86,54,43,6,3,2,0,17,161,0,139,229,86,54,43,6,3,2,0,35,471,15,109,28,0,268,0,29,0,0.0,0,2001-07-17 19:49:52,5,9,0
237,154,259,777,4,14,44,2.1677852349,143,9,211,164,93,50,7,39,13,5,7,11,143,9,211,164,93,50,7,39,13,5,7,84,420,11,186,20,2,336,0,60,3,0.0025740026,1,2001-07-17 19:54:52,4,11,0
238,139,102,1439,2,13,33,1.3757022472,118,0,895,298,47,36,16,3,6,2,3,9,118,0,895,298,47,36,16,3,6,2,3,31,1264,42,54,10,1,406,4,28,0,0.000694927,1,2001-07-17 19:59:52,2,9,0
239,146,223,883,4,13,54,2.1520803443000003,227,6,94,61,105,148,38,6,6,5,1,10,227,6,94,61,105,148,38,6,6,5,1,41,344,94,164,95,3,256,0,63,72,0.0033975084999999998,1,2001-07-17 20:04:52,4,10,0
240,434,416,2124,5,12,38,1.5685522531,137,3,1082,648,106,67,12,7,18,4,2,10,137,3,1082,648,106,67,12,7,18,4,2,44,1885,40,79,28,0,496,4,40,6,0.0,0,2001-07-17 20:09:52,5,11,0
241,621,404,1776,9,18,71,1.9810606061000002,313,1,397,269,350,168,73,3,5,1,2,16,313,1,397,269,350,168,73,3,5,1,2,103,1233,74,103,187,2,366,0,46,0,0.0011261261000000001,1,2001-07-17 20:14:52,7,9,0
242,348,277,1004,3,14,13,2.1614255765,63,0,302,282,93,186,8,9,9,2,0,8,63,0,302,282,93,186,8,9,9,2,0,20,837,26,58,43,0,258,0,9,0,0.0,0,2001-07-17 20:19:52,3,10,0
243,182,143,633,3,13,34,1.5246478872999998,173,1,125,163,68,7,25,4,0,1,0,16,173,1,125,163,68,7,25,4,0,1,0,60,275,59,140,37,1,243,0,29,0,0.0015797788,1,2001-07-17 20:24:52,3,10,0
244,213,298,912,5,13,25,2.1234256927,105,2,243,203,61,106,56,5,6,5,2,10,105,2,243,203,61,106,56,5,6,5,2,70,666,6,27,106,4,235,0,30,1,0.0043859649,1,2001-07-17 20:29:52,5,11,0
245,95,107,427,2,15,27,2.3586005831,70,3,53,84,82,13,14,3,6,5,10,10,70,3,53,84,82,13,14,3,6,5,10,22,247,15,32,58,0,235,0,22,4,0.0,0,2001-07-17 20:34:52,2,10,0
246,153,201,586,2,14,25,2.0792079208,62,0,137,157,83,29,13,11,6,4,2,11,62,0,137,157,83,29,13,11,6,4,2,15,409,14,42,72,1,242,0,33,0,0.0017064845999999999,1,2001-07-17 20:39:52,2,9,0
247,479,227,951,19,20,40,2.4485776805,98,2,259,237,114,26,99,43,6,26,4,10,98,2,259,237,114,26,99,43,6,26,4,34,758,22,60,31,3,325,0,36,0,0.0031545741,1,2001-07-17 20:44:52,7,10,0
248,253,608,1447,4,17,21,2.3551952837,330,1,189,300,216,134,57,65,17,28,14,12,330,1,189,300,216,134,57,65,17,28,14,85,977,160,114,82,0,349,0,61,10,0.0,0,2001-07-17 20:49:52,4,12,0
249,464,184,1310,5,15,62,1.6245954693,230,0,445,345,68,114,20,5,2,0,4,11,230,0,445,345,68,114,20,5,2,0,4,51,875,92,156,64,3,432,0,30,1,0.0022900763,1,2001-07-17 20:54:52,5,10,0
250,538,544,2000,6,20,141,2.0946088795,498,2,339,524,158,186,23,53,25,47,28,13,498,2,339,524,158,186,23,53,25,47,28,66,1282,222,181,72,2,487,0,43,13,0.001,2,2001-07-17 20:59:52,6,10,0
251,244,449,1427,5,14,160,1.9437400951,292,4,350,263,153,107,22,16,22,19,9,12,292,4,350,263,153,107,22,16,22,19,9,67,905,61,69,123,0,351,0,31,9,0.0,0,2001-07-17 21:04:52,5,10,0
252,235,124,665,6,16,38,1.7877813505000002,106,0,221,98,130,48,8,7,2,1,1,9,106,0,221,98,130,48,8,7,2,1,1,28,451,32,73,36,0,270,0,26,15,0.0,0,2001-07-17 21:09:52,6,10,0
253,364,349,1243,7,20,19,2.4020887728,284,3,137,320,164,29,88,51,13,50,4,13,284,3,137,320,164,29,88,51,13,50,4,36,730,137,227,94,5,325,0,19,5,0.0040225261,1,2001-07-17 21:14:52,7,12,0
254,540,177,1127,5,21,34,2.6119116234,157,5,268,211,143,60,57,60,25,24,26,14,157,5,268,211,143,60,57,60,25,24,26,80,791,33,103,67,2,370,0,10,6,0.0017746229,1,2001-07-17 21:19:52,5,11,0
255,140,101,659,4,13,79,1.4858569052000001,200,6,183,70,103,18,13,1,1,3,3,10,200,6,183,70,103,18,13,1,1,3,3,56,380,48,38,50,2,223,0,20,9,0.0030349014,1,2001-07-17 21:24:52,4,12,0
256,142,218,756,4,19,72,2.3571428571,203,4,133,98,84,59,18,78,10,0,5,17,203,4,133,98,84,59,18,78,10,0,5,44,399,66,119,50,0,330,0,29,8,0.0,0,2001-07-17 21:29:52,4,10,0
257,213,179,797,4,14,39,2.5668789809,174,0,61,154,100,33,34,23,12,1,0,12,174,0,61,154,100,33,34,23,12,1,0,86,367,35,101,156,0,256,0,48,4,0.0,0,2001-07-17 21:34:52,4,11,0
258,115,261,784,4,14,98,1.7482319661,270,1,128,122,74,20,66,7,3,4,5,12,270,1,128,122,74,20,66,7,3,4,5,126,329,38,116,72,1,266,0,30,0,0.0012755102,1,2001-07-17 21:39:52,4,13,0
259,206,192,735,6,20,87,2.7531847133999996,141,1,114,104,43,56,66,83,4,1,3,18,141,1,114,104,43,56,66,83,4,1,3,28,420,22,71,102,2,261,0,46,4,0.0027210884,1,2001-07-17 21:44:52,6,14,0
260,154,185,628,4,19,60,2.3784246575,157,2,84,111,76,31,41,76,2,0,4,10,157,2,84,111,76,31,41,76,2,0,4,37,340,52,95,20,1,237,0,25,1,0.0015923567,1,2001-07-17 21:49:52,4,12,0
261,174,270,941,5,17,87,2.3024691358,187,1,154,178,82,68,52,73,8,0,2,11,187,1,154,178,82,68,52,73,8,0,2,45,509,53,116,62,0,303,0,30,2,0.0,0,2001-07-17 21:54:52,5,9,0
262,322,392,1070,2,15,21,1.7763033175,90,1,479,341,39,29,35,14,11,10,6,10,90,1,479,341,39,29,35,14,11,10,6,31,910,30,63,8,0,307,0,20,0,0.0,0,2001-07-17 21:59:52,2,11,0
263,279,179,771,4,17,29,2.7938461538,90,1,153,139,42,51,45,101,17,4,7,10,90,1,153,139,42,51,45,101,17,4,7,37,480,20,84,114,1,316,0,79,4,0.0012970169,1,2001-07-17 22:04:52,4,12,0
264,631,535,1465,5,17,57,1.9992737836,158,2,746,135,76,46,58,122,15,3,11,11,158,2,746,135,76,46,58,122,15,3,11,52,1104,40,124,87,0,398,0,60,4,0.0,0,2001-07-17 22:09:52,5,10,0
265,288,207,997,4,21,71,1.2254901961,351,0,314,120,51,35,29,8,7,0,1,16,351,0,314,120,51,35,29,8,7,0,1,95,536,123,93,71,0,331,0,68,1,0.0,0,2001-07-17 22:14:52,4,10,0
266,198,185,707,6,12,77,1.921630094,193,0,106,162,55,49,39,7,18,9,0,8,193,0,106,162,55,49,39,7,18,9,0,69,399,44,49,49,3,247,0,63,9,0.0042432815,1,2001-07-17 22:19:52,6,9,0
267,338,343,1120,2,24,129,2.7541789576999998,222,5,207,176,141,77,50,59,33,19,4,21,222,5,207,176,141,77,50,59,33,19,4,57,620,24,187,77,4,385,0,40,23,0.0035714286,2,2001-07-17 22:24:52,2,13,0
268,254,437,1307,5,23,59,2.3966480447,353,9,226,297,123,46,75,24,29,17,10,19,353,9,226,297,123,46,75,24,29,17,10,130,714,143,207,52,4,443,0,64,36,0.0030604438,2,2001-07-17 22:29:52,5,9,0
269,8934,3615,17433,6,17,249,2.8602846926999996,848,6,727,1121,10015,1617,264,154,24,23,11,13,848,6,727,1121,10015,1617,264,154,24,23,11,231,13920,353,70,2196,6,4368,9,435,36,0.00034411559999999997,1,2001-07-17 22:34:52,6,10,0
270,1431,6691,11696,8,14,390,2.5613336871,1283,6,907,1545,5956,1242,224,105,13,19,3,12,1283,6,907,1545,5956,1242,224,105,13,19,3,820,9909,49,139,33,3,3318,6,328,22,0.0002564979,2,2001-07-17 22:39:52,7,9,0
271,3118,2935,9741,4,17,506,2.4239428231,964,13,1011,1541,3881,727,163,24,21,6,36,13,964,13,1011,1541,3881,727,163,24,21,6,36,275,7329,122,163,925,7,3087,4,234,15,0.0007186121,1,2001-07-17 22:44:52,4,13,0
272,3106,3276,8309,4,14,63,2.7784333417,438,4,323,1192,5203,467,246,40,22,10,15,12,438,4,323,1192,5203,467,246,40,22,10,15,296,7395,45,167,306,2,1990,0,160,17,0.0002407029,1,2001-07-17 22:49:52,4,11,0
273,84,99,415,4,16,55,1.9949494949000002,122,7,66,109,33,17,19,4,8,7,3,11,122,7,66,109,33,17,19,4,8,7,3,40,227,22,52,19,0,241,0,17,0,0.0,0,2001-07-17 22:54:52,4,12,0
274,152,118,510,4,15,60,1.8888888889,158,1,85,84,54,59,13,4,10,3,5,12,158,1,85,84,54,59,13,4,10,3,5,49,267,41,60,26,1,264,0,32,5,0.0019607843,1,2001-07-17 22:59:52,4,10,0
275,117,126,503,7,20,63,1.6105263158,139,0,154,71,48,35,14,3,5,1,2,12,139,0,154,71,48,35,14,3,5,1,2,46,246,27,93,19,0,276,0,26,7,0.0,0,2001-07-17 23:04:52,5,12,0
276,155,111,453,7,14,17,2.0481927711,70,1,114,102,72,16,17,19,1,0,0,12,70,1,114,102,72,16,17,19,1,0,0,31,273,15,79,33,1,189,0,45,9,0.0022075055,1,2001-07-17 23:09:52,7,10,0
277,151,148,620,4,16,67,1.5576271186000001,192,1,172,76,76,39,17,6,8,3,0,10,192,1,172,76,76,39,17,6,8,3,0,46,337,54,86,24,0,246,0,67,9,0.0,0,2001-07-17 23:14:52,4,15,0
278,105,121,424,4,15,21,1.6040100251,106,0,121,93,30,29,6,7,4,2,0,11,106,0,121,93,30,29,6,7,4,2,0,49,240,25,64,16,0,218,0,43,3,0.0,0,2001-07-17 23:19:52,4,11,0
279,142,77,349,5,14,20,2.0636363636,62,1,70,113,28,23,16,9,3,1,4,10,62,1,70,113,28,23,16,9,3,1,4,30,229,9,42,19,2,195,0,43,2,0.005730659,1,2001-07-17 23:24:52,5,12,0
280,109,92,387,6,14,22,1.8314917127,106,1,72,67,70,22,13,1,4,4,2,10,106,1,72,67,70,22,13,1,4,4,2,55,174,20,91,15,2,204,0,10,0,0.0051679587,1,2001-07-17 23:29:52,4,12,0
281,216,119,650,4,15,9,2.370221328,76,0,80,173,33,88,25,5,6,2,6,12,76,0,80,173,33,88,25,5,6,2,6,33,340,32,83,119,3,224,0,28,3,0.0046153846,1,2001-07-17 23:34:52,4,9,0
282,83,90,306,9,16,9,2.2359154930000003,54,2,89,59,26,18,7,10,7,4,3,11,54,2,89,59,26,18,7,10,7,4,3,25,183,16,51,14,1,196,0,30,0,0.0032679739000000003,1,2001-07-17 23:39:52,5,10,0
283,125,204,645,6,14,22,1.6609642302,192,0,159,158,48,37,28,3,9,7,0,13,192,0,159,158,48,37,28,3,9,7,0,89,370,67,95,0,0,270,0,45,0,0.0,0,2001-07-17 23:44:52,4,10,0
284,91,84,328,3,10,15,1.9968944099000001,80,0,92,39,41,24,35,4,3,2,2,9,80,0,92,39,41,24,35,4,3,2,2,42,188,22,55,6,0,154,6,38,0,0.0,0,2001-07-17 23:49:52,3,9,0
285,114,74,330,4,19,13,2.3344051447,79,1,67,51,37,30,30,7,2,0,0,17,79,1,67,51,37,30,30,7,2,0,0,37,208,24,29,18,0,214,5,30,1,0.0,0,2001-07-17 23:54:52,4,9,0
286,168,166,637,6,14,86,1.8221070812,182,0,161,71,53,49,23,16,11,8,5,9,182,0,161,71,53,49,23,16,11,8,5,35,328,51,79,45,0,355,0,54,19,0.0,0,2001-07-17 23:59:52,6,11,0
287,467,98,2027,4,15,241,1.6894736841999998,304,0,558,110,51,283,4,4,9,1,1,13,304,0,558,110,51,283,4,4,9,1,1,35,951,24,79,666,0,307,0,79,24,0.0,0,2001-07-18 00:04:52,4,9,0
288,53,9,83,5,14,4,1.4133333333000002,8,0,51,2,10,2,1,0,0,1,0,8,8,0,51,2,10,2,1,0,0,1,0,4,65,0,2,1,0,39,0,2,0,0.0,0,2001-07-18 00:09:52,5,8,0
