,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
110,101,76,368,9,12,26,1.6606060606,78,0,108,73,34,18,6,8,1,3,0,11,78,0,108,73,34,18,6,8,1,3,0,30,216,19,39,31,8,238,0,15,0,0.0217391304,2,2001-07-15 09:19:23,4,10,0
111,190,122,690,5,14,61,1.6561954625,196,0,117,125,70,23,9,9,18,1,4,11,196,0,117,125,70,23,9,9,18,1,4,52,320,66,74,115,10,274,0,32,2,0.014492753600000003,1,2001-07-15 09:24:23,5,10,0
112,149,105,532,2,14,16,1.4734411084999999,110,0,152,97,36,18,11,7,1,1,0,8,110,0,152,97,36,18,11,7,1,1,0,34,289,31,63,75,18,251,0,36,2,0.0338345865,3,2001-07-15 09:29:23,2,11,0
113,173,169,733,7,11,18,2.0427509294,132,0,154,93,52,39,15,16,20,17,0,8,132,0,154,93,52,39,15,16,20,17,0,34,324,77,85,187,2,213,0,22,5,0.0027285129999999997,1,2001-07-15 09:34:23,5,9,0
114,117,75,613,5,19,114,1.3472485769,151,1,178,122,40,22,10,2,0,1,0,10,151,1,178,122,40,22,10,2,0,1,0,27,351,8,27,81,19,202,0,24,0,0.030995106,1,2001-07-15 09:39:23,5,9,0
115,228,217,1196,6,12,25,2.0906567993,216,0,348,150,72,94,192,5,2,2,0,8,216,0,348,150,72,94,192,5,2,2,0,47,508,108,393,55,21,216,0,68,2,0.017558528400000002,1,2001-07-15 09:44:23,6,9,0
116,3053,1814,6111,5,11,41,2.8637506285,877,0,261,1077,2005,891,131,640,81,4,0,8,877,0,261,1077,2005,891,131,640,81,4,0,30,4386,785,725,122,17,327,0,86,35,0.0027818688,2,2001-07-15 09:49:23,4,9,0
117,60,64,534,5,14,30,1.0563380282,195,0,51,49,27,26,4,2,0,0,1,9,195,0,51,49,27,26,4,2,0,0,1,24,121,138,42,177,3,161,0,22,1,0.0056179775,1,2001-07-15 09:54:23,5,9,0
118,94,143,533,5,13,63,1.6569037656999999,124,0,165,83,31,26,39,6,0,3,1,9,124,0,165,83,31,26,39,6,0,3,1,31,300,26,58,55,4,148,0,63,30,0.0075046904000000015,1,2001-07-15 09:59:23,4,9,0
119,94,107,423,7,16,30,1.6625,141,3,104,54,50,15,17,1,4,9,0,11,141,3,104,54,50,15,17,1,4,9,0,67,211,37,55,21,6,217,0,27,2,0.0141843972,2,2001-07-15 10:04:23,6,11,0
120,71,52,275,5,11,33,1.3817427386,75,0,82,40,30,4,5,0,2,1,2,9,75,0,82,40,30,4,5,0,2,1,2,25,146,15,22,34,9,143,0,24,0,0.0327272727,1,2001-07-15 10:09:23,5,9,0
121,150,163,706,5,11,52,2.0722021661000003,127,0,97,126,106,53,20,6,19,0,0,7,127,0,97,126,106,53,20,6,19,0,0,29,351,38,84,150,3,210,0,70,17,0.0042492918,1,2001-07-15 10:14:23,5,10,0
122,172,142,646,5,15,93,2.0165562913999997,174,2,96,144,96,33,18,13,15,2,8,11,174,2,96,144,96,33,18,13,15,2,8,40,359,41,71,38,2,259,0,61,13,0.0030959752,1,2001-07-15 10:19:23,5,9,0
123,333,206,790,3,13,22,2.4788732394,69,6,135,130,213,20,30,20,2,6,5,11,69,6,135,130,213,20,30,20,2,6,5,21,499,23,74,138,5,187,0,98,17,0.0063291139,2,2001-07-15 10:24:23,3,8,0
124,347,315,1053,4,18,85,2.6244725738,180,2,154,137,208,115,43,66,20,16,2,13,180,2,154,137,208,115,43,66,20,16,2,79,561,12,211,101,20,366,0,77,5,0.0189933523,2,2001-07-15 10:29:23,4,11,0
125,85,167,468,4,14,7,2.4045226131,90,1,79,65,73,23,19,30,6,8,0,12,90,1,79,65,73,23,19,30,6,8,0,29,262,51,49,63,4,206,0,33,0,0.0085470085,1,2001-07-15 10:34:23,4,9,0
126,123,106,402,5,15,16,2.7654320988,66,4,66,53,36,43,10,25,8,1,2,13,66,4,66,53,36,43,10,25,8,1,2,21,215,29,43,70,11,166,0,56,7,0.0273631841,2,2001-07-15 10:39:23,5,11,0
127,129,129,434,4,12,17,1.8079625293000001,100,0,122,71,31,100,3,0,0,0,0,5,100,0,122,71,31,100,3,0,0,0,0,38,293,41,38,7,2,151,0,79,7,0.0046082949,1,2001-07-15 10:44:23,4,10,0
128,128,83,373,3,13,20,1.7507418397999999,65,11,133,71,37,11,6,2,0,1,0,10,65,11,133,71,37,11,6,2,0,1,0,36,261,8,12,34,0,131,0,35,0,0.0,0,2001-07-15 10:49:23,3,9,0
129,198,111,577,4,14,50,2.0968921389,123,0,127,118,72,43,8,37,18,1,0,8,123,0,127,118,72,43,8,37,18,1,0,48,381,16,52,26,0,163,0,57,8,0.0,0,2001-07-15 10:54:23,4,8,0
130,222,200,732,9,13,13,1.8037094281000001,136,1,200,126,101,53,14,4,4,4,4,10,136,1,200,126,101,53,14,4,4,4,4,68,427,40,99,57,4,216,0,49,2,0.0054644809,1,2001-07-15 10:59:23,5,10,0
131,405,390,1251,7,19,27,2.4849498328,320,1,145,231,182,83,68,34,129,0,2,12,320,1,145,231,182,83,68,34,129,0,2,87,728,203,151,50,4,354,0,83,8,0.003197442,1,2001-07-15 11:04:23,7,9,0
132,260,169,1001,5,14,47,1.8100436681,234,0,231,258,62,35,20,57,13,4,1,11,234,0,231,258,62,35,20,57,13,4,1,136,614,44,75,62,11,354,0,52,0,0.010989011000000002,1,2001-07-15 11:09:23,5,8,0
133,138,1813,2340,6,15,16,2.1771582734,157,0,76,1378,505,68,18,21,1,0,0,7,157,0,76,1378,505,68,18,21,1,0,0,30,2008,107,63,15,50,689,0,104,15,0.021367521400000002,1,2001-07-15 11:14:23,6,8,0
134,145,142,640,4,17,33,1.6720720721,134,3,192,74,103,21,11,12,3,1,1,10,134,3,192,74,103,21,11,12,3,1,1,34,379,64,45,71,19,300,0,32,7,0.0296875,1,2001-07-15 11:19:23,4,9,0
135,187,193,551,6,12,30,2.9921414538,86,13,87,89,87,35,35,34,14,21,4,12,86,13,87,89,87,35,35,34,14,21,4,36,276,18,149,38,8,257,0,32,1,0.0145190563,1,2001-07-15 11:24:23,6,11,0
136,191,118,447,4,13,7,2.3093525180000003,49,0,114,87,89,33,21,7,11,2,4,9,49,0,114,87,89,33,21,7,11,2,4,32,289,7,82,19,3,235,0,16,2,0.006711409399999999,1,2001-07-15 11:29:23,4,12,0
137,116,102,450,5,11,22,1.6898263027,123,0,92,73,64,16,29,3,1,1,1,9,123,0,92,73,64,16,29,3,1,1,1,60,224,30,67,38,2,178,0,58,1,0.0044444444,2,2001-07-15 11:34:23,5,9,0
138,161,112,568,5,13,35,1.7252964427000002,140,0,102,117,97,22,19,4,3,0,2,9,140,0,102,117,97,22,19,4,3,0,2,60,335,34,42,60,12,259,0,41,17,0.0211267606,3,2001-07-15 11:39:23,5,9,0
139,116,168,524,5,11,46,1.6734279919,146,0,97,120,70,34,17,8,0,0,1,9,146,0,97,120,70,34,17,8,0,0,1,58,251,28,110,23,10,223,0,45,8,0.0190839695,2,2001-07-15 11:44:23,5,8,0
140,150,232,1342,5,12,85,2.0771428571,226,21,95,147,73,88,22,23,4,1,0,10,226,21,95,147,73,88,22,23,4,1,0,66,398,67,84,627,16,311,0,102,8,0.011922503700000002,2,2001-07-15 11:49:23,5,8,0
141,52,43,161,5,14,10,2.0939597315,42,1,33,22,24,7,11,2,3,1,2,11,42,1,33,22,24,7,11,2,3,1,2,24,75,7,33,9,0,103,0,23,4,0.0,0,2001-07-15 11:54:23,4,9,0
142,200,268,927,7,14,43,2.30472103,136,2,151,179,48,66,83,16,7,3,0,12,136,2,151,179,48,66,83,16,7,3,0,52,515,39,50,225,11,260,0,62,0,0.0118662352,1,2001-07-15 11:59:23,7,9,0
143,244,165,660,11,13,18,3.1798941799000002,76,12,85,111,61,107,40,14,20,28,13,10,76,12,85,111,61,107,40,14,20,28,13,23,461,30,35,73,4,307,0,11,0,0.0060606061,1,2001-07-15 12:04:23,5,10,0
144,226,228,735,5,21,54,2.924382716,120,5,160,151,47,51,44,6,5,0,10,19,120,5,160,151,47,51,44,6,5,0,10,27,456,35,76,70,4,257,0,67,43,0.0054421769,1,2001-07-15 12:09:23,3,10,0
145,174,126,570,4,21,31,2.7664092663999997,89,5,157,110,48,46,9,3,1,0,1,13,89,5,157,110,48,46,9,3,1,0,1,26,363,23,75,52,2,244,0,71,44,0.0035087719,1,2001-07-15 12:14:23,4,10,0
146,119,150,594,5,14,38,1.5579868709,133,0,130,88,65,17,11,7,3,2,1,9,133,0,130,88,65,17,11,7,3,2,1,61,264,23,71,95,3,255,0,38,0,0.0050505051,1,2001-07-15 12:19:23,5,10,0
147,204,201,802,6,12,88,2.0058394161,170,0,105,171,109,78,30,17,4,1,0,8,170,0,105,171,109,78,30,17,4,1,0,63,433,17,84,93,21,273,0,55,0,0.026184538700000003,2,2001-07-15 12:24:23,6,9,0
148,84,115,382,8,11,8,2.196875,42,0,82,80,40,48,23,2,2,1,0,8,42,0,82,80,40,48,23,2,2,1,0,22,249,9,32,56,5,207,0,27,0,0.0130890052,1,2001-07-15 12:29:23,8,8,0
149,84,93,308,4,12,9,2.2808510638,37,0,52,36,59,29,17,2,2,1,0,8,37,0,52,36,59,29,17,2,2,1,0,22,157,3,44,56,21,179,0,21,15,0.06818181820000001,2,2001-07-15 12:34:23,4,10,0
150,158,188,611,5,16,40,1.7830687831,94,0,212,109,98,22,15,4,5,7,1,9,94,0,212,109,98,22,15,4,5,7,1,44,415,9,59,26,2,219,0,72,0,0.0032733224,1,2001-07-15 12:39:23,5,9,0
151,145,79,406,11,13,19,2.1715116278999997,64,0,90,68,55,34,13,6,4,3,5,11,64,0,90,68,55,34,13,6,4,3,5,32,225,8,60,61,9,193,0,61,9,0.0221674877,2,2001-07-15 12:44:23,5,11,0
152,158,179,521,5,12,34,2.0638722555,97,0,121,113,53,89,10,7,8,3,0,8,97,0,121,113,53,89,10,7,8,3,0,43,339,17,68,10,4,158,0,69,8,0.0076775431999999985,1,2001-07-15 12:49:23,5,8,0
153,209,178,672,3,15,49,1.885668277,143,0,144,139,90,74,13,10,6,2,0,8,143,0,144,139,90,74,13,10,6,2,0,66,419,25,62,37,4,217,0,104,4,0.005952381,1,2001-07-15 12:54:23,3,9,0
154,210,82,430,6,13,12,2.0652173913,68,0,136,88,62,5,16,25,8,5,0,11,68,0,136,88,62,5,16,25,8,5,0,48,296,8,50,14,7,222,0,39,11,0.0162790698,1,2001-07-15 12:59:23,5,9,0
155,132,205,527,8,14,31,2.1197478992,85,1,126,126,54,26,12,37,3,4,1,11,85,1,126,126,54,26,12,37,3,4,1,41,349,13,42,40,12,226,0,37,12,0.0227703985,1,2001-07-15 13:04:23,4,11,0
156,199,215,707,3,13,58,2.2958199357,152,13,115,126,107,52,15,12,12,5,8,13,152,13,115,126,107,52,15,12,12,5,8,51,368,38,107,71,12,233,0,82,4,0.0169731259,2,2001-07-15 13:09:23,3,9,0
157,177,170,680,4,13,67,1.7939778130000001,209,2,75,157,94,63,15,5,7,1,3,10,209,2,75,157,94,63,15,5,7,1,3,73,349,65,77,37,2,215,0,37,3,0.0029411765000000004,1,2001-07-15 13:14:23,4,9,0
158,113,138,388,15,15,4,2.4517045455,58,0,66,46,114,27,9,23,4,4,0,12,58,0,66,46,114,27,9,23,4,4,0,45,252,5,46,30,2,143,0,49,3,0.0051546392,1,2001-07-15 13:19:23,4,9,0
159,182,62,381,5,15,26,2.0247933884,77,1,104,48,83,15,11,11,10,2,1,10,77,1,104,48,83,15,11,11,10,2,1,35,258,16,28,18,2,142,0,55,2,0.0052493438,1,2001-07-15 13:24:23,5,8,0
160,193,157,550,5,16,32,1.9701789263999998,99,1,121,132,73,49,9,9,3,4,2,11,99,1,121,132,73,49,9,9,3,4,2,27,321,35,88,39,0,233,0,81,12,0.0,0,2001-07-15 13:29:23,5,11,0
161,153,107,447,6,12,22,2.1198979592,81,0,89,92,65,23,12,13,7,6,4,9,81,0,89,92,65,23,12,13,7,6,4,30,277,25,38,52,5,232,0,35,6,0.0111856823,1,2001-07-15 13:34:23,6,9,0
162,167,146,553,8,16,47,1.9776422764,109,0,152,75,58,46,29,12,6,1,1,13,109,0,152,75,58,46,29,12,6,1,1,36,271,21,117,55,3,234,0,62,1,0.0054249547999999995,1,2001-07-15 13:39:23,7,10,0
163,140,295,1045,15,15,45,1.6320441988999999,293,1,200,206,110,46,22,12,5,0,0,14,293,1,200,206,110,46,22,12,5,0,0,72,480,125,183,87,9,425,0,61,0,0.0086124402,2,2001-07-15 13:44:23,4,10,0
164,74,75,473,11,13,65,1.3406113537,145,0,165,75,30,28,5,2,6,0,2,9,145,0,165,75,30,28,5,2,6,0,2,24,246,36,87,15,2,182,0,46,5,0.0042283298,1,2001-07-15 13:49:23,5,10,0
165,371,387,1762,4,11,104,1.6133984648,360,0,318,423,220,89,13,7,1,0,2,9,360,0,318,423,220,89,13,7,1,0,2,77,892,140,220,309,6,424,0,48,0,0.0034052213,1,2001-07-15 13:54:23,4,9,0
166,247,178,641,4,12,35,2.0564516129,78,0,148,225,88,30,22,24,2,2,1,9,78,0,148,225,88,30,22,24,2,2,1,30,436,10,109,21,3,241,0,35,0,0.0046801872,1,2001-07-15 13:59:23,4,11,0
167,126,302,845,5,13,58,2.1458625525999997,209,11,145,138,98,23,16,32,6,28,1,11,209,11,145,138,98,23,16,32,6,28,1,100,357,48,150,127,27,299,0,60,2,0.0319526627,2,2001-07-15 14:04:23,5,11,0
168,110,166,568,9,14,19,1.9804305284000001,155,16,123,95,59,26,15,6,5,2,3,12,155,16,123,95,59,26,15,6,5,2,3,112,292,17,71,43,5,209,0,66,3,0.0088028169,2,2001-07-15 14:09:23,5,11,0
169,434,454,1391,2,13,10,1.5866171003999998,426,1,47,623,206,11,25,1,3,1,1,10,426,1,47,623,206,11,25,1,3,1,1,341,690,55,249,40,9,217,0,30,7,0.0064701653000000005,1,2001-07-15 14:14:23,2,9,0
170,110,62,450,6,15,115,1.4405063291,170,0,90,52,32,23,15,2,4,1,2,12,170,0,90,52,32,23,15,2,4,1,2,26,180,27,47,52,5,183,0,23,3,0.011111111100000001,1,2001-07-15 14:19:23,6,9,0
171,109,117,519,9,13,29,1.8845265588999998,162,2,61,85,40,46,6,8,6,12,5,10,162,2,61,85,40,46,6,8,6,12,5,42,186,73,103,43,1,211,0,67,10,0.0019267823,1,2001-07-15 14:24:23,4,9,0
172,120,162,596,5,13,40,1.8293172691,121,3,106,168,33,30,15,11,9,2,0,10,121,3,106,168,33,30,15,11,9,2,0,63,329,14,52,92,20,264,0,58,6,0.033557047,1,2001-07-15 14:29:23,5,10,0
173,157,169,844,4,12,113,1.1649076517,349,0,147,151,57,25,18,6,3,2,0,8,349,0,147,151,57,25,18,6,3,2,0,78,358,149,60,66,4,280,0,34,1,0.0047393365,1,2001-07-15 14:34:23,4,10,0
174,81,79,300,5,14,15,1.7706766916999999,80,0,64,45,32,15,21,7,2,0,0,7,80,0,64,45,32,15,21,7,2,0,0,32,165,31,23,30,4,152,0,27,19,0.013333333300000002,1,2001-07-15 14:39:23,4,11,0
175,94,121,403,5,14,26,1.9247311828,97,3,72,82,66,25,18,5,2,0,2,10,97,3,72,82,66,25,18,5,2,0,2,36,235,26,49,23,7,224,0,55,2,0.017369726999999998,2,2001-07-15 14:44:23,5,9,0
176,131,96,394,5,11,27,1.891598916,102,0,69,92,42,24,25,10,2,3,0,8,102,0,69,92,42,24,25,10,2,3,0,41,237,30,34,17,2,200,0,25,1,0.0050761421,1,2001-07-15 14:49:23,5,10,0
177,156,253,718,6,12,37,2.2436849926,167,0,111,108,124,55,78,12,16,1,1,9,167,0,111,108,124,55,78,12,16,1,1,74,442,43,77,30,12,264,0,54,5,0.0167130919,2,2001-07-15 14:54:23,6,9,0
178,176,77,405,5,15,9,2.1684210526,57,0,106,66,67,55,15,9,4,1,0,8,57,0,106,66,67,55,15,9,4,1,0,25,296,14,36,24,3,194,0,41,1,0.0074074074,1,2001-07-15 14:59:23,4,10,0
179,122,127,406,4,18,20,1.9325,81,0,94,125,30,40,17,6,2,1,4,9,81,0,94,125,30,40,17,6,2,1,4,24,256,27,73,6,2,175,0,55,1,0.0049261084,1,2001-07-15 15:04:23,4,10,0
180,351,252,1378,7,16,40,1.3684603886000002,357,0,460,376,61,47,11,7,10,4,4,13,357,0,460,376,61,47,11,7,10,4,4,135,907,153,103,38,2,444,0,46,17,0.0014513788,2,2001-07-15 15:09:23,7,9,0
181,146,183,615,6,13,21,1.875,150,0,157,121,79,50,26,10,6,9,0,8,150,0,157,121,79,50,26,10,6,9,0,57,361,64,105,6,4,278,0,50,2,0.006504065,1,2001-07-15 15:14:23,6,10,0
182,406,204,1101,3,11,102,1.5533890436000002,350,0,289,181,117,85,30,10,4,6,5,9,350,0,289,181,117,85,30,10,4,6,5,111,589,110,165,17,6,333,0,63,3,0.0054495913,2,2001-07-15 15:19:23,3,10,0
183,201,208,828,5,12,45,1.8539638387000001,184,0,152,179,114,34,16,24,13,0,2,12,184,0,152,179,114,34,16,24,13,0,2,82,386,36,170,106,2,306,0,58,0,0.0024009604000000003,1,2001-07-15 15:24:23,5,9,0
184,129,170,618,4,10,26,1.7476979741999998,134,0,141,150,41,28,33,6,8,2,0,8,134,0,141,150,41,28,33,6,8,2,0,56,331,51,79,45,6,172,0,61,6,0.0097087379,2,2001-07-15 15:29:23,4,8,0
185,92,95,453,3,14,27,1.5490196078,144,1,92,83,45,15,8,15,2,2,1,10,144,1,92,83,45,15,8,15,2,2,1,84,221,21,55,34,6,221,0,43,1,0.013215858999999998,2,2001-07-15 15:34:23,3,10,0
186,183,121,617,5,15,78,1.6538461538,172,1,177,65,66,22,10,11,8,3,9,12,172,1,177,65,66,22,10,11,8,3,9,51,336,42,39,47,4,208,0,55,20,0.0064829822,1,2001-07-15 15:39:23,4,9,0
187,114,145,449,3,12,15,2.0581113800999997,102,0,81,111,44,30,13,11,13,3,4,13,102,0,81,111,44,30,13,11,13,3,4,46,259,25,68,20,2,186,0,37,8,0.0044543429999999995,1,2001-07-15 15:44:23,3,10,0
188,134,142,522,4,12,37,1.9979381443000002,137,0,89,118,64,37,10,10,8,0,0,12,137,0,89,118,64,37,10,10,8,0,0,51,276,29,92,34,13,230,0,59,1,0.0249042146,2,2001-07-15 15:49:23,3,12,0
189,134,254,766,4,12,74,1.4450474897999999,200,0,213,222,60,17,7,5,11,0,2,9,200,0,213,222,60,17,7,5,11,0,2,86,387,27,163,21,5,215,0,57,3,0.0065274151,1,2001-07-15 15:54:23,4,9,0
190,85,110,436,7,11,36,1.4622871046,182,0,67,54,48,24,31,4,1,0,0,7,182,0,67,54,48,24,31,4,1,0,0,72,130,72,101,18,2,163,0,24,45,0.004587155999999999,1,2001-07-15 15:59:23,5,9,0
191,193,218,864,8,15,37,2.1902017291,123,0,149,121,177,83,16,13,4,1,4,13,123,0,149,121,177,83,16,13,4,1,4,58,485,26,88,166,16,318,0,48,11,0.0185185185,1,2001-07-15 16:04:23,6,10,0
192,133,185,624,5,12,9,2.2553191489,110,0,84,81,50,102,17,22,0,0,3,12,110,0,84,81,50,102,17,22,0,0,3,58,264,42,97,126,16,231,0,21,6,0.0256410256,1,2001-07-15 16:09:23,3,8,0
193,138,162,833,4,14,62,1.1836461126,371,0,181,69,44,18,34,21,3,2,3,9,371,0,181,69,44,18,34,21,3,2,3,33,306,261,84,31,9,350,0,30,4,0.0108043217,1,2001-07-15 16:14:23,4,10,0
194,195,133,525,8,10,34,1.9422310756999999,132,0,77,113,88,63,22,3,4,0,0,7,132,0,77,113,88,63,22,3,4,0,0,58,343,37,30,19,0,185,0,40,1,0.0,0,2001-07-15 16:19:23,7,10,0
195,122,189,514,3,14,24,2.176344086,80,0,97,138,51,59,24,7,2,1,0,11,80,0,97,138,51,59,24,7,2,1,0,31,335,16,59,46,7,235,0,8,0,0.013618677,2,2001-07-15 16:24:23,3,10,0
196,114,96,366,2,14,20,2.3901734104,83,0,76,75,37,35,10,7,0,0,0,12,83,0,76,75,37,35,10,7,0,0,0,22,220,37,47,17,4,183,0,29,0,0.0109289617,1,2001-07-15 16:29:23,2,10,0
197,184,119,641,4,13,15,1.3379549393,215,0,125,153,41,17,12,9,4,1,0,8,215,0,125,153,41,17,12,9,4,1,0,63,327,128,44,55,6,303,0,26,1,0.0093603744,1,2001-07-15 16:34:23,4,10,0
198,71,65,320,6,11,6,1.1705685619,142,0,71,44,11,17,3,6,3,0,2,9,142,0,71,44,11,17,3,6,3,0,2,126,129,6,32,19,8,128,0,23,0,0.025,2,2001-07-15 16:39:23,6,8,0
199,206,175,686,4,13,41,1.7519623234000001,194,0,98,158,95,57,25,8,1,0,1,9,194,0,98,158,95,57,25,8,1,0,1,71,367,68,90,41,4,236,0,67,4,0.0058309038,1,2001-07-15 16:44:23,4,8,0
200,131,161,610,3,10,24,1.3864013267,264,0,99,73,108,36,15,8,0,0,0,6,264,0,99,73,108,36,15,8,0,0,0,80,244,143,112,6,0,234,0,40,2,0.0,0,2001-07-15 16:49:23,3,9,0
201,204,95,556,6,12,32,1.4691588785,195,0,111,80,104,33,3,7,2,0,0,7,195,0,111,80,104,33,3,7,2,0,0,12,284,150,57,19,0,207,0,38,3,0.0,0,2001-07-15 16:54:23,6,12,0
202,151,179,595,5,14,35,2.0197238659,128,2,69,148,70,59,6,21,0,1,2,11,128,2,69,148,70,59,6,21,0,1,2,56,288,28,100,87,8,258,0,38,1,0.0134453782,2,2001-07-15 16:59:23,4,9,0
203,102,80,306,9,14,28,2.3333333333,73,0,47,44,54,29,23,20,1,0,1,11,73,0,47,44,54,29,23,20,1,0,1,28,196,14,28,11,6,152,0,26,2,0.0196078431,2,2001-07-15 17:04:23,5,9,0
204,94,154,684,5,12,9,0.9465648855,362,0,107,111,36,21,10,7,1,0,0,7,362,0,107,111,36,21,10,7,1,0,0,85,191,258,112,27,5,246,0,48,0,0.0073099415,1,2001-07-15 17:09:23,5,10,0
205,89,74,316,5,12,23,1.9742647059,62,0,48,84,26,32,10,7,1,2,0,8,62,0,48,84,26,32,10,7,1,2,0,21,181,16,31,29,3,170,0,48,5,0.009493670899999999,1,2001-07-15 17:14:23,4,9,0
206,232,229,1033,3,11,32,1.0214634146,504,0,83,388,23,19,5,3,0,0,0,6,504,0,83,388,23,19,5,3,0,0,0,43,336,245,369,7,3,277,0,31,5,0.0029041626000000003,2,2001-07-15 17:19:23,3,8,0
207,201,245,709,6,12,77,1.7826747719999998,150,0,126,209,107,36,18,10,2,0,0,7,150,0,126,209,107,36,18,10,2,0,0,39,456,30,56,49,2,211,0,42,3,0.0028208745000000003,1,2001-07-15 17:24:23,6,9,0
208,80,100,450,9,12,56,1.2921052631999999,156,0,82,73,35,25,3,2,2,1,1,9,156,0,82,73,35,25,3,2,2,1,1,33,191,64,36,48,7,243,0,23,1,0.0155555556,1,2001-07-15 17:29:23,8,10,0
209,760,267,1700,3,13,19,1.8527528809,237,0,494,476,142,144,17,28,5,13,6,9,237,0,494,476,142,144,17,28,5,13,6,51,1186,164,142,131,11,269,0,110,13,0.006470588199999999,1,2001-07-15 17:34:23,3,11,0
210,295,353,973,2,11,23,2.1380042463,268,0,174,141,48,181,111,6,5,8,0,8,268,0,174,141,48,181,111,6,5,8,0,32,535,116,236,18,6,177,0,47,0,0.0061664954,1,2001-07-15 17:39:23,2,9,0
211,115,148,681,5,14,29,2.2301255230000003,72,0,152,49,24,166,11,3,1,0,0,7,72,0,152,49,24,166,11,3,1,0,0,24,359,10,56,166,0,124,0,36,0,0.0,0,2001-07-15 17:44:23,5,10,0
212,154,101,453,6,11,96,1.6862302483000002,138,1,72,136,43,21,18,10,3,0,1,10,138,1,72,136,43,21,18,10,3,0,1,35,239,7,66,4,4,180,0,23,1,0.0088300221,1,2001-07-15 17:49:23,6,8,0
213,65,121,446,5,11,15,1.2045977011,202,0,68,92,42,16,8,7,0,0,0,6,202,0,68,92,42,16,8,7,0,0,0,46,163,130,81,11,4,188,0,44,3,0.0089686099,1,2001-07-15 17:54:23,4,8,0
214,84,135,449,5,12,22,1.5971563981,46,0,183,134,31,15,8,5,0,0,0,6,46,0,183,134,31,15,8,5,0,0,0,19,345,4,32,15,4,121,0,48,2,0.008908685999999999,1,2001-07-15 17:59:23,5,8,0
215,227,242,578,3,14,13,2.5472727272999998,47,1,54,221,56,157,3,4,2,1,3,11,47,1,54,221,56,157,3,4,2,1,3,25,471,5,36,17,1,106,0,54,0,0.0017301038,1,2001-07-15 18:04:23,3,9,0
216,62,148,1435,4,12,93,0.6940894569,955,0,63,92,20,96,3,8,8,4,3,9,955,0,63,92,20,96,3,8,8,4,3,851,273,10,25,183,9,190,0,37,2,0.006271776999999999,1,2001-07-15 18:09:23,4,8,0
217,732,304,2064,2,14,75,1.6139359699,352,0,548,219,363,76,24,8,1,1,1,9,352,0,548,219,363,76,24,8,1,1,1,188,1213,79,38,318,26,350,0,93,23,0.0125968992,2,2001-07-15 18:14:23,2,10,0
218,186,225,652,4,13,33,2.1083743842,92,8,170,148,103,34,44,4,2,1,3,10,92,8,170,148,103,34,44,4,2,1,3,36,451,18,71,25,6,269,0,35,8,0.009202454,1,2001-07-15 18:19:23,3,8,0
219,71,76,227,6,12,13,2.2321428571,46,0,41,54,27,25,20,8,2,1,0,8,46,0,41,54,27,25,20,8,2,1,0,24,154,7,26,3,0,161,0,8,8,0.0,0,2001-07-15 18:24:23,6,9,0
220,258,146,808,3,12,29,2.1334250344,73,2,267,164,61,89,52,10,2,2,4,11,73,2,267,164,61,89,52,10,2,2,4,30,604,13,51,78,10,263,0,31,2,0.0123762376,1,2001-07-15 18:29:23,3,11,0
221,156,253,782,2,16,14,2.481292517,109,11,99,148,62,130,6,10,0,1,0,13,109,11,99,148,62,130,6,10,0,1,0,18,371,56,129,141,5,223,0,42,10,0.00625,1,2001-07-15 18:34:23,2,8,0
222,305,244,767,6,14,29,2.389280677,117,25,140,237,103,43,15,6,0,0,9,12,117,25,140,237,103,43,15,6,0,0,9,67,553,20,40,56,2,249,0,34,4,0.0025773196,1,2001-07-15 18:39:23,6,9,0
223,115,163,570,5,15,24,1.8439849624000002,113,0,139,155,44,54,20,1,0,0,0,13,113,0,139,155,44,54,20,1,0,0,0,51,313,36,108,29,5,195,0,58,5,0.0087719298,1,2001-07-15 18:44:23,5,8,0
224,65,54,299,5,10,28,1.4427480916,81,0,76,47,34,17,4,3,0,0,0,6,81,0,76,47,34,17,4,3,0,0,0,39,159,11,25,37,6,171,0,22,1,0.0200668896,1,2001-07-15 18:49:23,5,9,0
225,613,411,1373,5,17,82,2.3442622951,176,3,393,296,160,234,15,14,5,10,0,13,176,3,393,296,160,234,15,14,5,10,0,68,959,20,213,21,4,265,0,115,11,0.0028388928000000003,1,2001-07-15 18:54:23,4,10,0
