,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
224,135,135,532,3,12,46,1.6544276458000002,146,0,92,113,56,30,7,10,7,2,0,8,146,0,92,113,56,30,7,10,7,2,0,46,245,42,84,59,15,243,0,40,11,0.0281954887,1,2001-07-13 18:48:59,3,9,0
225,152,173,609,4,13,64,1.6198630137,159,1,147,145,78,28,14,5,5,0,2,10,159,1,147,145,78,28,14,5,5,0,2,51,329,34,106,20,12,274,0,68,17,0.0197044335,1,2001-07-13 18:53:59,4,8,0
226,226,209,681,5,14,33,1.6503378378,99,0,205,180,57,31,12,3,2,2,1,9,99,0,205,180,57,31,12,3,2,2,1,44,401,15,99,59,27,220,0,65,0,0.0396475771,1,2001-07-13 18:58:59,5,9,0
227,221,194,805,3,21,55,1.9438990182,190,1,174,148,80,35,22,44,13,2,2,14,190,1,174,148,80,35,22,44,13,2,2,81,478,49,50,91,28,355,0,47,6,0.0347826087,1,2001-07-13 19:03:59,3,10,0
228,171,214,780,4,23,46,2.0980683506999998,165,0,131,155,93,55,24,18,26,1,4,18,165,0,131,155,93,55,24,18,26,1,4,62,405,49,111,75,28,341,0,26,2,0.0355329949,2,2001-07-13 19:08:59,4,11,0
229,113,128,507,6,14,64,1.9345603272,181,13,104,74,35,33,12,11,20,1,1,11,181,13,104,74,35,33,12,11,20,1,1,64,255,47,59,16,7,290,0,21,4,0.013618677,2,2001-07-13 19:13:59,6,10,0
230,120,93,477,4,12,49,1.6691919191999998,134,0,88,76,35,31,11,13,6,1,1,9,134,0,88,76,35,31,11,13,6,1,1,69,219,13,46,74,30,231,0,32,4,0.0628930818,1,2001-07-13 19:18:59,4,9,0
231,250,235,869,5,13,72,2.2409793814,216,29,118,213,58,67,31,24,8,2,9,11,216,29,118,213,58,67,31,24,8,2,9,80,451,56,117,90,24,319,7,115,2,0.0276179517,1,2001-07-13 19:23:59,5,9,0
232,238,135,760,5,17,47,1.8786936236000005,191,0,129,135,75,57,11,24,12,8,1,9,191,0,129,135,75,57,11,24,12,8,1,60,396,63,77,92,40,336,0,35,2,0.052631578899999996,1,2001-07-13 19:28:59,5,10,0
233,211,231,1030,6,13,62,1.7405140759,254,5,163,191,98,49,33,8,6,8,2,10,254,5,163,191,98,49,33,8,6,8,2,57,412,85,201,172,23,307,0,49,1,0.022330097099999998,2,2001-07-13 19:33:59,4,9,0
234,187,201,952,8,15,76,1.5033288947999999,222,1,262,101,62,72,17,6,6,0,2,10,222,1,262,101,62,72,17,6,6,0,2,75,412,32,156,107,45,262,0,54,1,0.0472689076,2,2001-07-13 19:38:59,6,11,0
235,655,460,1559,11,12,65,1.9215277778,227,0,431,419,148,129,36,19,13,9,9,9,227,0,431,419,148,129,36,19,13,9,9,58,913,52,352,84,21,293,0,62,22,0.013470173200000001,1,2001-07-13 19:43:59,7,8,0
236,177,145,825,5,15,85,1.5428156749000002,201,10,186,177,70,24,13,6,1,0,1,10,201,10,186,177,70,24,13,6,1,0,1,59,415,49,81,127,12,296,0,52,9,0.014545454499999999,1,2001-07-13 19:48:59,5,10,0
237,107,81,518,10,13,70,1.5478260869999998,148,0,142,72,34,32,16,5,2,9,0,8,148,0,142,72,34,32,16,5,2,9,0,32,275,39,44,40,10,277,0,29,2,0.0193050193,2,2001-07-13 19:53:59,4,9,0
238,252,171,748,4,19,85,2.15,212,2,144,132,70,59,10,1,1,57,10,11,212,2,144,132,70,59,10,1,1,57,10,91,394,34,96,38,18,227,0,33,8,0.0240641711,1,2001-07-13 19:58:59,4,9,0
239,220,270,839,5,23,31,2.1227154047,104,1,176,146,271,43,8,6,7,0,3,11,104,1,176,146,271,43,8,6,7,0,3,50,625,16,44,42,27,248,0,31,0,0.0321811681,2,2001-07-13 20:03:59,5,10,0
240,111,81,456,5,13,52,1.8700980392,157,0,49,72,70,22,7,6,7,10,8,9,157,0,49,72,70,22,7,6,7,10,8,73,197,27,59,32,18,229,0,16,3,0.0394736842,1,2001-07-13 20:08:59,4,9,0
241,169,152,692,7,15,47,2.0474576271,146,1,159,104,96,33,5,3,2,15,26,10,146,1,159,104,96,33,5,3,2,15,26,78,363,14,88,89,21,238,0,54,0,0.0303468208,1,2001-07-13 20:13:59,7,9,0
242,118,164,700,6,15,93,1.6833013436000002,171,0,125,83,62,47,8,11,9,2,3,9,171,0,125,83,62,47,8,11,9,2,3,30,278,40,80,148,14,212,0,25,2,0.02,1,2001-07-13 20:18:59,6,11,0
243,184,210,755,4,13,74,1.8418740849000002,144,0,224,182,33,49,5,14,3,16,13,9,144,0,224,182,33,49,5,14,3,16,13,41,463,23,82,71,13,230,0,49,3,0.017218543,1,2001-07-13 20:23:59,4,9,0
244,86,113,457,5,15,47,1.7149425287,174,0,73,81,36,31,9,8,6,9,8,9,174,0,73,81,36,31,9,8,6,9,8,80,220,26,62,20,2,186,0,49,4,0.0043763676,1,2001-07-13 20:28:59,4,9,0
245,163,111,678,4,15,31,1.5513043478,180,1,152,127,54,25,18,9,4,3,2,10,180,1,152,127,54,25,18,9,4,3,2,47,322,43,132,48,20,263,0,80,0,0.0294985251,3,2001-07-13 20:33:59,4,13,0
246,120,76,485,7,14,30,1.4793187347999999,102,1,168,63,39,22,6,5,4,0,0,11,102,1,168,63,39,22,6,5,4,0,0,36,277,30,38,65,24,177,0,41,1,0.049484536100000004,1,2001-07-13 20:38:59,6,9,0
247,170,200,981,5,13,47,1.6674259681,324,0,158,152,142,34,10,34,12,6,6,9,324,0,158,152,142,34,10,34,12,6,6,226,483,26,96,79,41,293,0,29,96,0.0417940877,2,2001-07-13 20:43:59,5,10,0
248,88,96,649,5,15,118,1.3400735294,235,4,157,77,28,7,5,20,0,0,1,12,235,4,157,77,28,7,5,20,0,0,1,95,264,16,51,34,28,167,3,44,2,0.0431432974,2,2001-07-13 20:48:59,5,9,0
249,109,72,430,5,12,47,1.6782608696,123,0,60,66,35,42,4,12,2,1,0,8,123,0,60,66,35,42,4,12,2,1,0,63,182,9,44,82,15,150,0,34,3,0.0348837209,1,2001-07-13 20:53:59,4,9,0
250,138,193,3342,5,22,2143,0.4192652053,2727,1,130,218,61,47,21,8,6,8,4,19,2727,1,130,218,61,47,21,8,6,8,4,274,418,248,156,48,22,619,0,63,12,0.0065828844999999995,2,2001-07-13 20:58:59,4,10,0
251,441,420,3851,5,13,2163,0.6078820527000001,2538,0,344,404,99,73,30,20,19,0,0,7,2538,0,344,404,99,73,30,20,19,0,0,195,915,160,94,305,27,673,0,58,2,0.0070111659,1,2001-07-13 21:03:59,3,10,0
252,267,315,1600,4,12,143,1.2243186583,730,0,172,262,147,49,44,10,1,12,4,9,730,0,172,262,147,49,44,10,1,12,4,542,554,34,158,162,48,485,0,59,10,0.03,4,2001-07-13 21:08:59,4,10,0
253,353,278,2440,2,13,69,1.2540033131000001,788,8,472,206,154,104,61,8,7,0,3,10,788,8,472,206,154,104,61,8,7,0,3,645,954,50,93,573,51,516,0,69,8,0.0209016393,2,2001-07-13 21:13:59,2,9,0
254,244,591,2085,7,19,78,1.1668484188,891,1,266,340,247,45,29,4,2,5,2,11,891,1,266,340,247,45,29,4,2,5,2,725,811,66,154,208,40,465,9,41,3,0.0191846523,2,2001-07-13 21:18:59,7,11,0
255,888,598,3080,4,24,334,1.6596877218000001,882,0,641,553,387,232,20,26,46,16,15,9,882,0,641,553,387,232,20,26,46,16,15,269,1401,262,552,255,41,517,16,61,4,0.013311688300000001,2,2001-07-13 21:23:59,4,12,0
256,296,217,1352,5,13,93,1.3785266458,573,12,191,314,78,23,63,4,2,3,13,10,573,12,191,314,78,23,63,4,2,3,13,372,531,93,187,62,19,328,7,59,7,0.0140532544,2,2001-07-13 21:28:59,5,9,0
257,156,292,1564,5,15,89,1.1648044693000001,778,3,221,214,85,35,48,12,13,18,4,11,778,3,221,214,85,35,48,12,13,18,4,503,503,113,224,73,27,396,8,37,2,0.0172634271,3,2001-07-13 21:33:59,4,12,0
258,162,141,716,3,15,28,1.4885145482,296,11,108,114,53,21,31,9,7,2,1,10,296,11,108,114,53,21,31,9,7,2,1,251,326,11,37,60,9,247,0,32,0,0.0125698324,2,2001-07-13 21:38:59,3,9,0
259,93,82,456,5,11,20,1.2661691542,171,0,73,70,69,8,10,0,1,0,0,7,171,0,73,70,69,8,10,0,1,0,0,132,198,14,38,46,14,209,1,18,1,0.0307017544,1,2001-07-13 21:43:59,5,8,0
260,215,231,781,6,12,24,2.0710659897999997,88,11,110,246,109,5,4,4,2,1,11,10,88,11,110,246,109,5,4,4,2,1,11,29,447,31,60,106,4,227,11,27,0,0.0051216389,1,2001-07-13 21:48:59,6,10,0
261,526,886,2317,3,14,61,2.3579654511,396,17,301,418,443,389,66,22,13,4,14,11,396,17,301,418,443,389,66,22,13,4,14,172,1431,95,325,187,56,537,1,37,7,0.0241691843,1,2001-07-13 21:53:59,3,10,0
262,277,227,1373,12,23,55,1.293916024,460,0,297,144,198,38,14,9,2,4,1,9,460,0,297,144,198,38,14,9,2,4,1,105,593,223,191,178,26,425,0,20,0,0.0189366351,1,2001-07-13 21:58:59,7,11,0
263,168,265,854,6,14,67,1.8521303258000001,267,0,151,167,75,48,40,11,17,14,5,12,267,0,151,167,75,48,40,11,17,14,5,162,368,35,166,50,26,308,3,28,1,0.030444964900000007,2,2001-07-13 22:03:59,6,11,0
264,326,136,879,3,26,55,2.3971354167,209,13,107,241,49,44,32,17,11,4,22,20,209,13,107,241,49,44,32,17,11,4,22,104,477,44,88,107,30,343,0,53,30,0.0341296928,2,2001-07-13 22:08:59,3,12,0
265,288,101,1046,4,14,111,1.5880102041,343,2,87,173,66,26,45,34,5,1,2,10,343,2,87,173,66,26,45,34,5,1,2,201,396,18,58,193,87,383,0,45,9,0.0831739962,2,2001-07-13 22:13:59,4,10,0
266,178,266,1048,4,15,87,1.9626556016999999,291,26,319,93,53,80,42,7,35,13,4,11,291,26,319,93,53,80,42,7,35,13,4,174,436,19,248,44,39,319,1,40,2,0.037213740499999995,2,2001-07-13 22:18:59,4,11,0
267,440,283,1608,5,15,104,1.4695970696,307,0,507,358,98,44,20,15,10,1,5,9,307,0,507,358,98,44,20,15,10,1,5,149,966,42,104,208,22,484,0,119,4,0.013681592,1,2001-07-13 22:23:59,5,9,0
268,218,298,1399,6,15,128,1.5352664577000001,580,0,192,207,78,121,26,33,22,2,14,11,580,0,192,207,78,121,26,33,22,2,14,256,606,189,97,116,16,452,1,74,9,0.0114367405,1,2001-07-13 22:28:59,6,9,0
269,102,380,915,11,13,18,2.6011764706,291,1,61,41,117,154,77,71,25,3,9,10,291,1,61,41,117,154,77,71,25,3,9,190,358,70,214,36,8,294,0,28,1,0.008743169399999999,2,2001-07-13 22:33:59,5,11,0
270,199,94,485,2,12,13,2.6244444444,87,1,67,112,102,11,8,17,8,1,36,10,87,1,67,112,102,11,8,17,8,1,36,36,291,34,76,24,21,205,0,55,42,0.0432989691,2,2001-07-13 22:38:59,2,11,0
271,205,298,882,9,19,29,1.5952080706,195,0,234,207,105,24,6,7,1,1,12,11,195,0,234,207,105,24,6,7,1,1,12,133,525,29,77,83,26,308,0,26,46,0.029478458,1,2001-07-13 22:43:59,4,10,0
272,476,515,1314,3,22,34,2.564631245,177,14,367,378,53,82,61,40,15,6,26,22,177,14,367,378,53,82,61,40,15,6,26,95,946,27,159,32,7,347,0,49,43,0.0053272451,1,2001-07-13 22:48:59,3,10,0
273,194,153,547,7,11,29,2.2902621723,110,0,104,136,76,39,17,18,12,12,10,9,110,0,104,136,76,39,17,18,12,12,10,35,324,33,113,12,5,273,0,25,1,0.0091407678,1,2001-07-13 22:53:59,5,10,0
274,186,169,646,4,18,19,2.0896551724,128,2,144,105,84,62,23,17,7,4,2,11,128,2,144,105,84,62,23,17,7,4,2,57,366,36,102,46,10,347,0,48,2,0.015479876200000001,1,2001-07-13 22:58:59,4,10,0
275,369,269,945,3,13,49,1.9229910713999998,153,0,283,183,149,75,32,5,3,1,12,9,153,0,283,183,149,75,32,5,3,1,12,65,632,36,114,46,1,239,0,85,4,0.0010537408000000001,1,2001-07-13 23:03:59,3,10,0
276,499,127,859,7,11,9,1.3913043478,109,0,517,55,64,23,21,11,2,3,0,8,109,0,517,55,64,23,21,11,2,3,0,35,630,58,73,50,14,339,3,35,2,0.016298021,1,2001-07-13 23:08:59,6,8,0
277,156,525,892,5,14,19,1.5926365796000002,86,0,526,69,42,91,9,9,5,0,2,13,86,0,526,69,42,91,9,9,5,0,2,32,718,34,39,36,18,272,3,64,19,0.0201793722,2,2001-07-13 23:13:59,4,10,0
278,108,119,536,5,18,43,1.5847826087,120,0,148,95,54,22,8,2,4,2,5,9,120,0,148,95,54,22,8,2,4,2,5,50,292,18,57,64,2,216,0,39,1,0.0037313433000000003,1,2001-07-13 23:18:59,5,11,0
279,218,198,1228,4,14,102,1.4435336976,344,11,383,200,88,30,14,4,1,2,20,11,344,11,383,200,88,30,14,4,1,2,20,169,631,48,148,110,25,365,0,39,2,0.020358306200000002,1,2001-07-13 23:23:59,4,9,0
280,164,108,569,6,19,23,1.573800738,211,0,128,100,35,21,19,5,3,15,0,17,211,0,128,100,35,21,19,5,3,15,0,140,291,39,49,26,7,219,0,64,21,0.012302284699999999,1,2001-07-13 23:28:59,5,9,0
281,163,124,647,7,20,28,2.0,218,20,109,85,65,36,31,14,4,2,2,14,218,20,109,85,65,36,31,14,4,2,2,152,336,32,43,46,14,269,0,75,40,0.0216383308,2,2001-07-13 23:33:59,5,9,0
282,97,145,780,5,21,16,1.5149544863,365,30,167,88,55,35,5,4,6,0,14,10,365,30,167,88,55,35,5,4,6,0,14,148,333,141,131,10,2,273,0,38,4,0.0025641026,1,2001-07-13 23:38:59,5,9,0
283,624,185,1388,8,12,65,1.9666110184,301,0,246,221,215,125,38,40,5,5,2,9,301,0,246,221,215,125,38,40,5,5,2,154,841,48,90,112,27,438,0,44,1,0.0194524496,2,2001-07-13 23:43:59,5,9,0
284,714,380,1472,9,14,27,1.6393442622999999,287,0,608,267,155,67,23,16,15,25,1,9,287,0,608,267,155,67,23,16,15,25,1,147,1000,109,181,5,6,399,4,17,4,0.004076087,1,2001-07-13 23:48:59,6,10,0
285,126,378,1392,5,15,63,1.8776713338,759,12,82,98,33,77,152,88,18,23,10,11,759,12,82,98,33,77,152,88,18,23,10,590,428,87,189,31,12,376,1,29,3,0.0086206897,1,2001-07-13 23:53:59,5,10,0
286,352,373,1525,4,20,156,1.4371693122,586,0,254,415,78,101,43,15,16,2,2,9,586,0,254,415,78,101,43,15,16,2,2,304,879,115,58,10,7,305,8,21,3,0.0045901639,1,2001-07-13 23:58:59,4,11,0
287,228,190,1005,11,20,61,2.0646992053999997,173,20,338,128,102,45,17,14,10,8,25,11,173,20,338,128,102,45,17,14,10,8,25,88,643,23,66,50,16,330,0,35,17,0.015920398,1,2001-07-14 00:03:59,8,9,0
288,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-07-14 00:08:59,0,0,0
