dataset_slammer_513_5_rrc04.csv_f1,dataset_slammer_513_15_rrc04.csv_f1,dataset_code-red_6893_15_rrc04.csv_precision,dataset_code-red_513_1_rrc04.csv_recall,dataset_code-red_6893_1_rrc04.csv_precision,dataset_slammer_559_5_rrc04.csv_f1,dataset_slammer_6893_1_rrc04.csv_precision,dataset_moscow_blackout_1853_5_rrc05.csv_recall,dataset_moscow_blackout_1853_1_rrc05.csv_f1,dataset_slammer_6893_5_rrc04.csv_recall,dataset_code-red_513_5_rrc04.csv_precision,dataset_slammer_6893_5_rrc04.csv_precision,dataset_moscow_blackout_12793_1_rrc05.csv_precision,dataset_slammer_6893_1_rrc04.csv_recall,dataset_slammer_513_5_rrc04.csv_recall,dataset_slammer_513_1_rrc04.csv_precision,dataset_slammer_559_1_rrc04.csv_precision,dataset_slammer_6893_5_rrc04.csv_f1,dataset_code-red_6893_15_rrc04.csv_f1,dataset_moscow_blackout_12793_5_rrc05.csv_recall,dataset_code-red_6893_5_rrc04.csv_precision,dataset_code-red_6893_15_rrc04.csv_recall,dataset_code-red_513_15_rrc04.csv_recall,dataset_moscow_blackout_1853_5_rrc05.csv_precision,dataset_code-red_6893_5_rrc04.csv_recall,dataset_slammer_559_1_rrc04.csv_f1,dataset_moscow_blackout_12793_5_rrc05.csv_precision,dataset_moscow_blackout_1853_5_rrc05.csv_f1,dataset_code-red_6893_1_rrc04.csv_recall,dataset_code-red_513_1_rrc04.csv_f1,dataset_code-red_513_1_rrc04.csv_precision,dataset_slammer_559_15_rrc04.csv_precision,dataset_slammer_513_1_rrc04.csv_f1,dataset_moscow_blackout_12793_1_rrc05.csv_f1,dataset_slammer_6893_15_rrc04.csv_f1,dataset_slammer_559_1_rrc04.csv_recall,dataset_slammer_6893_15_rrc04.csv_recall,dataset_slammer_6893_1_rrc04.csv_f1,dataset_code-red_6893_5_rrc04.csv_f1,dataset_moscow_blackout_1853_1_rrc05.csv_recall,dataset_moscow_blackout_12793_5_rrc05.csv_f1,dataset_slammer_559_5_rrc04.csv_recall,dataset_code-red_513_15_rrc04.csv_precision,dataset_slammer_559_15_rrc04.csv_recall,dataset_slammer_559_15_rrc04.csv_f1,dataset_code-red_513_5_rrc04.csv_recall,dataset_slammer_559_5_rrc04.csv_precision,dataset_slammer_6893_15_rrc04.csv_precision,dataset_slammer_513_1_rrc04.csv_recall,dataset_slammer_513_15_rrc04.csv_recall,dataset_code-red_513_5_rrc04.csv_f1,dataset_code-red_6893_1_rrc04.csv_f1,dataset_slammer_513_15_rrc04.csv_precision,dataset_moscow_blackout_12793_1_rrc05.csv_recall,dataset_slammer_513_5_rrc04.csv_precision,dataset_moscow_blackout_1853_1_rrc05.csv_precision,dataset_code-red_513_15_rrc04.csv_f1
0.9066666666666667,0.42424242424242414,0.6708074534161491,0.8863636363636364,0.927038626609442,0.7428571428571429,0.7133757961783439,0.935672514619883,0.7142857142857143,0.9973474801061007,0.7887139107611548,0.7790055248618785,0.9315068493150684,0.986784140969163,0.8947368421052632,0.8110236220472441,0.38920454545454547,0.8747576580069795,0.7422680412371134,0.9605263157894737,0.9016393442622951,0.8307692307692308,0.0,0.7692307692307693,0.9691629955947136,0.5239005736137667,0.8021978021978022,0.8443271767810028,0.9515418502202643,0.7358490566037735,0.6290322580645161,0.8322097378277153,0.8046875,0.912751677852349,0.8793706293706294,0.8011695906432749,0.8894783377541998,0.8280961182994454,0.9341825902335457,0.8571428571428571,0.874251497005988,0.6046511627906976,0.0,0.982316534040672,0.9010543390105434,0.9375975039001561,0.9629629629629629,0.8694900605012964,0.7984496124031008,0.8,0.8567355666429081,0.9391304347826086,0.28865979381443296,0.8947368421052632,0.918918918918919,0.6122448979591837,0.0
0.9006622516556291,0.5090909090909091,0.676829268292683,0.8863636363636364,0.8818897637795275,0.8000000000000002,0.7567567567567568,0.935672514619883,0.75,0.9902740937223696,0.8146143437077131,0.9597257926306769,0.8974358974358975,0.986784140969163,0.8947368421052632,0.7517241379310344,0.5018450184501845,0.9747606614447346,0.7551020408163266,0.9605263157894737,0.8987854251012146,0.8538461538461538,0.0,0.7960199004975125,0.9779735682819384,0.6153846153846154,0.8021978021978022,0.8602150537634409,0.986784140969163,0.7647058823529411,0.6724137931034483,0.8657874321179209,0.7956204379562043,0.9090909090909091,0.8971477960242005,0.7953216374269005,0.9177718832891246,0.8565965583173997,0.9367088607594938,0.8571428571428571,0.874251497005988,0.6976744186046512,0.0,0.986737400530504,0.9223140495867769,0.9391575663026521,0.9375,0.8774302620456467,0.8449612403100775,0.8,0.872463768115942,0.9313929313929314,0.37333333333333335,0.9210526315789473,0.9066666666666666,0.6666666666666666,0.0
0.9032258064516129,0.5185185185185185,0.6851851851851852,0.8636363636363636,0.8687258687258688,0.8607594936708861,0.7804878048780488,0.935672514619883,0.7792207792207793,0.995579133510168,0.8240109140518418,0.9252259654889071,0.8452380952380952,0.986784140969163,0.9210526315789473,0.7236842105263158,0.5714285714285714,0.9591141396933559,0.7602739726027398,0.9605263157894737,0.9024390243902439,0.8538461538461538,0.0,0.8040201005025126,0.9779735682819384,0.6650366748166259,0.8021978021978022,0.8648648648648649,0.9911894273127754,0.7524752475247524,0.6666666666666666,0.915702479338843,0.7829181494661922,0.8875000000000001,0.9125541125541126,0.7953216374269005,0.9319186560565871,0.8715953307392997,0.9386892177589853,0.8571428571428571,0.874251497005988,0.7906976744186046,0.0,0.9796640141467727,0.9466040153780436,0.9422776911076443,0.9444444444444444,0.8939779474130619,0.8527131782945736,0.8,0.8791848617176129,0.9259259259259259,0.3835616438356164,0.9342105263157895,0.8860759493670886,0.7142857142857143,0.0
0.9,0.5544554455445544,0.7142857142857143,0.8636363636363636,0.8653846153846154,0.8735632183908046,0.7879858657243817,0.9415204678362573,0.8108108108108107,0.9946949602122016,0.8308115543328748,0.9558198810535259,0.8352941176470589,0.9823788546255506,0.9473684210526315,0.7236842105263158,0.6401869158878505,0.9748700173310225,0.7903780068728522,0.9605263157894737,0.902834008097166,0.8846153846153846,0.004672897196261682,0.805,0.9823788546255506,0.7116883116883117,0.7934782608695652,0.8679245283018868,0.9911894273127754,0.7755102040816326,0.7037037037037037,0.902834008097166,0.7829181494661922,0.8819875776397516,0.9279790484504584,0.8011695906432749,0.9398762157382847,0.8745098039215685,0.9409282700421941,0.8571428571428571,0.869047619047619,0.8837209302325582,1.0,0.9858532272325375,0.9425190194420963,0.9422776911076443,0.8636363636363636,0.9163793103448276,0.8527131782945736,0.8,0.8830409356725145,0.9240246406570843,0.42424242424242425,0.9342105263157895,0.8571428571428571,0.7692307692307693,0.009302325581395347
0.906832298136646,0.5833333333333334,0.7232704402515723,0.8636363636363636,0.8823529411764706,0.853932584269663,0.8072727272727273,0.9415204678362573,0.8219178082191781,0.995579133510168,0.8445378151260504,0.9422594142259414,0.8352941176470589,0.9779735682819384,0.9605263157894737,0.717948717948718,0.6699029126213593,0.9681857265692174,0.7958477508650518,0.9605263157894737,0.902834008097166,0.8846153846153846,0.21651090342679127,0.817258883248731,0.9823788546255506,0.7320954907161803,0.7934782608695652,0.8750000000000001,0.9911894273127754,0.8,0.7450980392156863,0.938135593220339,0.7859649122807019,0.8819875776397516,0.9393278044522043,0.8070175438596491,0.9513704686118479,0.8844621513944224,0.9409282700421941,0.8571428571428571,0.869047619047619,0.8837209302325582,0.9652777777777778,0.9787798408488063,0.9580268282128948,0.9407176287051482,0.8260869565217391,0.9275862068965517,0.8682170542635659,0.8,0.8900369003690036,0.9336099585062242,0.45901639344262296,0.9342105263157895,0.8588235294117647,0.7894736842105263,0.35368956743002544
0.906832298136646,0.6086956521739131,0.7388535031847133,0.8636363636363636,0.8893280632411067,0.8444444444444444,0.8185185185185185,0.9415204678362573,0.8450704225352113,0.9929266136162688,0.8486562942008486,0.961472602739726,0.8352941176470589,0.973568281938326,0.9605263157894737,0.717948717948718,0.6995073891625616,0.9769464984775988,0.808362369337979,0.9605263157894737,0.9102040816326531,0.8923076923076924,0.5654205607476636,0.8131313131313131,0.9823788546255506,0.7593582887700536,0.7934782608695652,0.8726287262872628,0.9911894273127754,0.8,0.7450980392156863,0.91996699669967,0.7859649122807019,0.8819875776397516,0.9475982532751092,0.8304093567251462,0.9593280282935456,0.8893360160965794,0.9449152542372881,0.8571428571428571,0.869047619047619,0.8837209302325582,0.9453125,0.9858532272325375,0.9517712334613743,0.9360374414976599,0.8085106382978723,0.9361518550474547,0.8682170542635659,0.8,0.890207715133531,0.9374999999999999,0.49122807017543857,0.9342105263157895,0.8588235294117647,0.8333333333333334,0.7076023391812866
0.9012345679012346,0.6086956521739131,0.7388535031847133,0.8636363636363636,0.8893280632411067,0.8478260869565216,0.8215613382899628,0.935672514619883,0.8571428571428571,0.995579133510168,0.8530670470756063,0.950210970464135,0.8352941176470589,0.973568281938326,0.9605263157894737,0.7225806451612903,0.7093596059113301,0.9723661485319517,0.808362369337979,0.9605263157894737,0.9102040816326531,0.8923076923076924,0.7289719626168224,0.8121827411167513,0.9823788546255506,0.770053475935829,0.7934782608695652,0.8695652173913043,0.9911894273127754,0.8085106382978724,0.76,0.9501289767841788,0.7887323943661972,0.8819875776397516,0.9563318777292578,0.8421052631578947,0.9681697612732095,0.8911290322580644,0.9449152542372881,0.8571428571428571,0.869047619047619,0.9069767441860465,0.9034749034749034,0.9770114942528736,0.9633827375762859,0.9329173166926678,0.7959183673469388,0.9447799827437446,0.8682170542635659,0.8,0.8912071535022354,0.9374999999999999,0.49122807017543857,0.9342105263157895,0.8488372093023255,0.8571428571428571,0.806896551724138
0.9012345679012346,0.6086956521739131,0.7483870967741936,0.8636363636363636,0.8893280632411067,0.8602150537634408,0.8283582089552238,0.935672514619883,0.8571428571428571,0.9920424403183024,0.8567335243553008,0.9622641509433962,0.8352941176470589,0.9779735682819384,0.9605263157894737,0.7272727272727273,0.7205882352941176,0.976926425772747,0.8140350877192983,0.9605263157894737,0.9146341463414634,0.8923076923076924,0.7959501557632399,0.8121827411167513,0.9911894273127754,0.7839999999999999,0.7934782608695652,0.8695652173913043,0.9911894273127754,0.8172043010752688,0.7755102040816326,0.9224422442244224,0.7915194346289752,0.8819875776397516,0.9668122270742359,0.8596491228070176,0.9787798408488063,0.8969696969696969,0.9513742071881607,0.8571428571428571,0.869047619047619,0.9302325581395349,0.8502495840266223,0.9885057471264368,0.9543320529236022,0.9329173166926678,0.8,0.9551337359792925,0.8682170542635659,0.8,0.8932038834951457,0.9374999999999999,0.49122807017543857,0.9342105263157895,0.8488372093023255,0.8571428571428571,0.8222043443282381
0.9012345679012346,0.6292134831460674,0.7483870967741936,0.8636363636363636,0.8893280632411067,0.8602150537634408,0.8345864661654135,0.935672514619883,0.8732394366197184,0.995579133510168,0.862914862914863,0.9518174133558749,0.8452380952380952,0.9779735682819384,0.9605263157894737,0.7320261437908496,0.7205882352941176,0.9732065687121867,0.8140350877192983,0.9605263157894737,0.9253112033195021,0.8923076923076924,0.8286604361370716,0.8163265306122449,0.9823788546255506,0.7839999999999999,0.8021978021978022,0.8719346049046321,0.9911894273127754,0.8172043010752688,0.7755102040816326,0.968833481745325,0.7943262411347518,0.8875000000000001,0.9724529951902054,0.8596491228070176,0.9832007073386384,0.9006085192697769,0.952991452991453,0.8857142857142857,0.874251497005988,0.9302325581395349,0.8109756097560976,0.9619805481874447,0.9653948535936112,0.9329173166926678,0.8,0.9619377162629758,0.8682170542635659,0.8,0.8965517241379312,0.9374999999999999,0.5185185185185185,0.9342105263157895,0.8488372093023255,0.8611111111111112,0.8197226502311249
0.9012345679012346,0.651685393258427,0.7435897435897436,0.8636363636363636,0.8893280632411067,0.8602150537634408,0.8473282442748091,0.9415204678362573,0.8732394366197184,0.9902740937223696,0.862914862914863,0.9696969696969697,0.8452380952380952,0.9779735682819384,0.9605263157894737,0.7368421052631579,0.7303921568627451,0.9798775153105861,0.8111888111888114,0.9605263157894737,0.9259259259259259,0.8923076923076924,0.8613707165109035,0.817258883248731,0.9911894273127754,0.7946666666666666,0.8021978021978022,0.8750000000000001,0.9911894273127754,0.8172043010752688,0.7755102040816326,0.8992805755395683,0.797153024911032,0.8875000000000001,0.9746059544658493,0.8713450292397661,0.9840848806366048,0.9079754601226994,0.9574468085106383,0.8857142857142857,0.874251497005988,0.9302325581395349,0.7956834532374101,0.9946949602122016,0.9445843828715365,0.9329173166926678,0.8,0.9653078924544666,0.8682170542635659,0.8285714285714286,0.8965517241379312,0.9374999999999999,0.5370370370370371,0.9342105263157895,0.8488372093023255,0.8611111111111112,0.8272251308900523
