dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714]","[0.9066666666666667, 0.9189189189189189, 0.9189189189189189, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445]","[0.85, 0.8717948717948718, 0.8717948717948718, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919]",1.0,0.23587570621468926,0.3817142857142854
"[0.8372093023255814, 0.8837209302325582, 0.9534883720930233, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116]","[0.9113924050632911, 0.9268292682926831, 0.9534883720930233, 0.9655172413793104, 0.9655172413793104, 0.9655172413793104, 0.9655172413793104, 0.9655172413793104, 0.9655172413793104, 0.9767441860465116]","[1.0, 0.9743589743589743, 0.9534883720930233, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9767441860465116]",0.9961832061068703,0.3686440677966102,0.5381443298969069
"[0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579]","[0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9933774834437086]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9847560975609756,0.4562146892655367,0.6235521235521231
"[0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428]","[0.7173913043478262, 0.8148148148148148, 0.8461538461538461, 0.868421052631579, 0.88, 0.9166666666666667, 0.9295774647887323, 0.9295774647887323, 0.9295774647887323, 0.9295774647887323]","[0.5789473684210527, 0.717391304347826, 0.7674418604651163, 0.8048780487804879, 0.825, 0.8918918918918919, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9166666666666666]",1.0,0.1977401129943503,0.3301886792452827
"[0.986784140969163, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.988962472406181, 0.9868995633187773, 0.9890590809628009, 0.9912280701754385, 0.9912280701754385, 0.9912280701754385, 0.9912280701754385, 0.9912280701754385, 0.9912280701754385, 0.9912280701754385]","[0.9911504424778761, 0.9783549783549783, 0.9826086956521739, 0.9868995633187773, 0.9868995633187773, 0.9868995633187773, 0.9868995633187773, 0.9868995633187773, 0.9868995633187773, 0.9868995633187773]",0.9962264150943396,0.3728813559322034,0.5426515930113048
"[0.8863636363636364, 0.8863636363636364, 0.8863636363636364, 0.9090909090909091, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9545454545454546, 0.9318181818181818, 0.9318181818181818]","[0.8666666666666666, 0.8571428571428571, 0.8478260869565218, 0.8602150537634408, 0.8817204301075268, 0.8817204301075268, 0.8913043478260869, 0.9032258064516128, 0.9010989010989012, 0.9010989010989012]","[0.8478260869565217, 0.8297872340425532, 0.8125, 0.8163265306122449, 0.8367346938775511, 0.8367346938775511, 0.8541666666666666, 0.8571428571428571, 0.8723404255319149, 0.8723404255319149]",0.9797979797979798,0.4110169491525424,0.57910447761194
"[1.0, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.945054945054945, 0.9333333333333332, 0.9655172413793104, 0.9655172413793104, 0.9772727272727273, 0.9772727272727273, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368]","[0.8958333333333334, 0.8936170212765957, 0.9545454545454546, 0.9545454545454546, 0.9555555555555556, 0.9555555555555556, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273]",0.9918367346938776,0.3432203389830508,0.5099685204616995
"[0.9982316534040672, 0.9982316534040672, 0.9973474801061007, 0.9982316534040672, 0.9982316534040672, 0.9973474801061007, 0.9982316534040672, 0.9973474801061007, 0.9982316534040672, 0.9973474801061007]","[0.962079250106519, 0.9877515310586176, 0.992084432717678, 0.993838028169014, 0.9947136563876652, 0.9947089947089947, 0.9951520493609519, 0.9947089947089947, 0.9951520493609519, 0.9947089947089947]","[0.928453947368421, 0.9774891774891775, 0.9868766404199475, 0.9894829097283085, 0.9912203687445127, 0.9920844327176781, 0.992091388400703, 0.9920844327176781, 0.992091388400703, 0.9920844327176781]",0.9922879177377892,0.5451977401129944,0.7037374658158609
"[0.9318181818181818, 0.9090909090909091, 0.9318181818181818, 0.9318181818181818, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546, 0.9545454545454546]","[0.796116504854369, 0.8695652173913043, 0.8913043478260869, 0.9010989010989012, 0.9230769230769231, 0.9230769230769231, 0.9333333333333332, 0.9333333333333332, 0.9333333333333332, 0.9333333333333332]","[0.6949152542372882, 0.8333333333333334, 0.8541666666666666, 0.8723404255319149, 0.8936170212765957, 0.8936170212765957, 0.9130434782608695, 0.9130434782608695, 0.9130434782608695, 0.9130434782608695]",0.9900990099009901,0.423728813559322,0.5934718100890203
"[0.9736842105263158, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579]","[0.9866666666666666, 0.9803921568627451, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451]","[1.0, 0.974025974025974, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974]",0.9863760217983651,0.5112994350282486,0.6734883720930227
"[0.9982316534040672, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9964633068081344, 0.9964633068081344, 0.9964633068081344]","[0.9674378748928877, 0.9873085339168489, 0.9877408056042032, 0.9894736842105264, 0.9899078543220711, 0.9912126537785589, 0.9899078543220711, 0.9903339191564148, 0.98989898989899, 0.9912049252418645]","[0.9384871155444722, 0.9774696707105719, 0.9783174327840416, 0.9817232375979112, 0.9825783972125436, 0.9851528384279477, 0.9825783972125436, 0.9842794759825327, 0.9834205933682374, 0.9860017497812773]",0.9667221297836939,0.8206214689265536,0.8877005347593577
"[0.847953216374269, 0.8830409356725146, 0.9005847953216374, 0.9064327485380117, 0.9181286549707602, 0.9239766081871345, 0.9239766081871345, 0.9298245614035088, 0.9298245614035088, 0.9415204678362573]","[0.8238636363636362, 0.8603988603988604, 0.8876080691642652, 0.9064327485380118, 0.9262536873156342, 0.9349112426035503, 0.9376854599406528, 0.9408284023668639, 0.9408284023668639, 0.9498525073746312]","[0.8011049723756906, 0.8388888888888889, 0.875, 0.9064327485380117, 0.9345238095238095, 0.9461077844311377, 0.9518072289156626, 0.9520958083832335, 0.9520958083832335, 0.9583333333333334]",1.0,0.20480225988700565,0.33997655334114857
"[0.8384615384615385, 0.9, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154]","[0.8790322580645161, 0.8731343283582089, 0.8686131386861314, 0.8686131386861314, 0.8686131386861314, 0.8686131386861314, 0.8717948717948718, 0.8686131386861314, 0.875, 0.875]","[0.923728813559322, 0.8478260869565217, 0.8263888888888888, 0.8263888888888888, 0.8263888888888888, 0.8263888888888888, 0.8321678321678322, 0.8263888888888888, 0.8380281690140845, 0.8380281690140845]",0.9205607476635514,0.556497175141243,0.6936619718309854
"[0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579]","[0.9615384615384615, 0.974025974025974, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451, 0.9803921568627451]","[0.9375, 0.9615384615384616, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974, 0.974025974025974]",0.9568965517241379,0.4703389830508475,0.6306818181818177
"[0.9392523364485982, 0.9548286604361371, 0.9595015576323987, 0.9626168224299065, 0.9626168224299065, 0.9610591900311527, 0.9610591900311527, 0.9626168224299065, 0.9610591900311527, 0.9626168224299065]","[0.8682505399568035, 0.8794835007173601, 0.8914616497829233, 0.9021897810218977, 0.906158357771261, 0.9161098737936155, 0.9147516679021498, 0.9210134128166916, 0.927122464312547, 0.9286250939143501]","[0.8072289156626506, 0.8151595744680851, 0.8324324324324325, 0.8489010989010989, 0.8559556786703602, 0.875177304964539, 0.8727015558698727, 0.8828571428571429, 0.895500725689405, 0.8969521044992743]",0.9561551433389545,0.8008474576271186,0.87163720215219
"[0.9766081871345029, 0.9766081871345029, 0.9707602339181286, 0.9707602339181286, 0.9766081871345029, 0.9766081871345029, 0.9766081871345029, 0.9707602339181286, 0.9766081871345029, 0.9766081871345029]","[0.8630490956072351, 0.9175824175824177, 0.9405099150141643, 0.9567723342939481, 0.9653179190751444, 0.9681159420289854, 0.9737609329446064, 0.9707602339181286, 0.9737609329446064, 0.9737609329446064]","[0.7731481481481481, 0.8652849740932642, 0.9120879120879121, 0.9431818181818182, 0.9542857142857143, 0.9597701149425287, 0.9709302325581395, 0.9707602339181286, 0.9709302325581395, 0.9709302325581395]",1.0,0.2627118644067797,0.41610738255033525
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714]","[0.9189189189189189, 0.9189189189189189, 0.9189189189189189, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445]","[0.8717948717948718, 0.8717948717948718, 0.8717948717948718, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.918918918918919]",1.0,0.23022598870056496,0.3742824339839262
"[0.995579133510168, 0.9672855879752431, 0.995579133510168, 0.9814323607427056, 0.9946949602122016, 0.9885057471264368, 0.995579133510168, 0.9893899204244032, 0.995579133510168, 0.9920424403183024]","[0.9470142977291842, 0.9630281690140844, 0.9574829931972789, 0.9690091663029244, 0.9648370497427101, 0.9709075119409466, 0.9711082363087539, 0.9730434782608697, 0.9740484429065743, 0.9752281616688396]","[0.9029671210906175, 0.9588080631025416, 0.9221949221949222, 0.9568965517241379, 0.9367194004995837, 0.9539249146757679, 0.9478114478114478, 0.9572284003421728, 0.9534292972057579, 0.958974358974359]",0.994579945799458,0.518361581920904,0.6815227483751155
"[0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9533898305084746, 0.9574468085106383, 0.9635974304068523, 0.9678800856531049, 0.9678800856531049, 0.9699570815450644, 0.9699570815450644, 0.9699570815450644, 0.9720430107526882, 0.9720430107526882]","[0.9183673469387755, 0.9259259259259259, 0.9375, 0.9416666666666667, 0.9416666666666667, 0.9456066945606695, 0.9456066945606695, 0.9456066945606695, 0.9495798319327731, 0.9495798319327731]",0.9966216216216216,0.4166666666666667,0.5876494023904378
"[0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428]","[0.6947368421052631, 0.7500000000000001, 0.8250000000000001, 0.8571428571428571, 0.88, 0.8918918918918919, 0.8918918918918919, 0.8918918918918919, 0.8918918918918919, 0.9166666666666667]","[0.55, 0.6226415094339622, 0.7333333333333333, 0.7857142857142857, 0.825, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.8461538461538461, 0.8918918918918919]",1.0,0.1977401129943503,0.3301886792452827
"[0.8992248062015504, 0.9224806201550387, 0.9302325581395349, 0.9302325581395349, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031]","[0.8923076923076924, 0.8981132075471698, 0.898876404494382, 0.8955223880597015, 0.9029850746268657, 0.9097744360902256, 0.9166666666666667, 0.9201520912547528, 0.9201520912547528, 0.9201520912547528]","[0.8854961832061069, 0.875, 0.8695652173913043, 0.8633093525179856, 0.8705035971223022, 0.8832116788321168, 0.8962962962962963, 0.9029850746268657, 0.9029850746268657, 0.9029850746268657]",0.9770114942528736,0.3601694915254237,0.5263157894736837
"[0.9210526315789473, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9605263157894737, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579]","[0.9459459459459458, 0.9536423841059603, 0.9536423841059603, 0.9473684210526315, 0.935897435897436, 0.949367088607595, 0.949367088607595, 0.949367088607595, 0.949367088607595, 0.949367088607595]","[0.9722222222222222, 0.96, 0.96, 0.9473684210526315, 0.9125, 0.9146341463414634, 0.9146341463414634, 0.9146341463414634, 0.9146341463414634, 0.9146341463414634]",0.9517426273458445,0.501412429378531,0.6567992599444952
"[0.9188767550702028, 0.9313572542901716, 0.9422776911076443, 0.9453978159126365, 0.9469578783151326, 0.9547581903276131, 0.953198127925117, 0.9563182527301092, 0.9578783151326054, 0.9594383775351014]","[0.9203125, 0.924864446165763, 0.9299461123941493, 0.9315910837817064, 0.9288446824789595, 0.9329268292682927, 0.9335370511841099, 0.935163996948894, 0.9366895499618612, 0.9360730593607306]","[0.9217527386541471, 0.9184615384615384, 0.9179331306990881, 0.9181818181818182, 0.9114114114114115, 0.9120715350223547, 0.9146706586826348, 0.9149253731343283, 0.9164179104477612, 0.9138187221396731]",0.9946091644204852,0.5211864406779662,0.6839666357738643
"[0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934, 0.9934065934065934]","[0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386, 0.9912280701754386]",0.9946091644204852,0.5211864406779662,0.6839666357738643
"[0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9741379310344827, 0.9826086956521739, 0.9847494553376905, 0.9847494553376905, 0.9890590809628009, 0.9890590809628009, 0.9890590809628009, 0.9890590809628009, 0.9890590809628009, 0.9890590809628009]","[0.9535864978902954, 0.9699570815450643, 0.9741379310344828, 0.9741379310344828, 0.9826086956521739, 0.9826086956521739, 0.9826086956521739, 0.9826086956521739, 0.9826086956521739, 0.9826086956521739]",0.9968553459119497,0.4477401129943503,0.6179337231968807
"[0.9824561403508771, 0.9766081871345029, 0.9766081871345029, 0.9766081871345029, 0.9766081871345029, 0.9766081871345029, 0.9824561403508771, 0.9824561403508771, 0.9883040935672515, 0.9941520467836257]","[0.8936170212765957, 0.943502824858757, 0.9597701149425287, 0.9681159420289854, 0.9766081871345029, 0.9766081871345029, 0.9795918367346939, 0.9795918367346939, 0.9825581395348838, 0.9855072463768115]","[0.8195121951219512, 0.912568306010929, 0.943502824858757, 0.9597701149425287, 0.9766081871345029, 0.9766081871345029, 0.9767441860465116, 0.9767441860465116, 0.976878612716763, 0.9770114942528736]",1.0,0.22598870056497175,0.36866359447004576
"[0.9964633068081344, 0.9920424403183024, 0.9946949602122016, 0.995579133510168, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9964633068081344, 0.9964633068081344]","[0.930635838150289, 0.9748045178105994, 0.984251968503937, 0.9868536371603858, 0.9877408056042032, 0.988606485539001, 0.9894736842105264, 0.988173455978975, 0.9903339191564148, 0.98989898989899]","[0.8729666924864447, 0.9581554227156277, 0.974025974025974, 0.9782797567332754, 0.9783174327840416, 0.9800173761946134, 0.9817232375979112, 0.9791666666666666, 0.9842794759825327, 0.9834205933682374]",0.9691252144082333,0.7980225988700564,0.8752904725019359
"[0.8846153846153846, 0.9, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9230769230769231, 0.9307692307692308, 0.9384615384615385, 0.9384615384615385, 0.9384615384615385]","[0.8363636363636363, 0.854014598540146, 0.8847583643122677, 0.8814814814814814, 0.8814814814814814, 0.8921933085501859, 0.9029850746268656, 0.9070631970260222, 0.9104477611940298, 0.9138576779026217]","[0.7931034482758621, 0.8125, 0.8561151079136691, 0.85, 0.85, 0.8633093525179856, 0.8768115942028986, 0.8776978417266187, 0.8840579710144928, 0.8905109489051095]",0.9767441860465116,0.652542372881356,0.7823878069432679
"[0.9407176287051482, 0.9469578783151326, 0.9547581903276131, 0.9547581903276131, 0.9578783151326054, 0.9563182527301092, 0.9578783151326054, 0.9578783151326054, 0.9594383775351014, 0.9609984399375975]","[0.7810880829015544, 0.8320767649074708, 0.8793103448275862, 0.8986784140969163, 0.9212303075768942, 0.9252830188679245, 0.9303030303030304, 0.9317147192716237, 0.9367859862909368, 0.9397406559877954]","[0.6677740863787376, 0.7420537897310513, 0.8149134487350199, 0.8488210818307905, 0.8872832369942196, 0.8961988304093568, 0.9042709867452136, 0.9069423929098966, 0.9151785714285714, 0.9194029850746268]",0.9946091644204852,0.5211864406779662,0.6839666357738643
"[0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428, 0.9428571428571428]","[0.5789473684210527, 0.6470588235294117, 0.6875, 0.7415730337078652, 0.7764705882352942, 0.7857142857142857, 0.7951807228915663, 0.8250000000000001, 0.8354430379746834, 0.8461538461538461]","[0.4177215189873418, 0.4925373134328358, 0.5409836065573771, 0.6111111111111112, 0.66, 0.673469387755102, 0.6875, 0.7333333333333333, 0.75, 0.7674418604651163]",1.0,0.17231638418079095,0.2939759036144576
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714]","[0.9315068493150684, 0.9315068493150684, 0.9315068493150684, 0.9315068493150684, 0.9315068493150684, 0.9315068493150684, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9577464788732395]","[0.8947368421052632, 0.8947368421052632, 0.8947368421052632, 0.8947368421052632, 0.8947368421052632, 0.8947368421052632, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.9444444444444444]",1.0,0.16101694915254236,0.27737226277372234
"[0.9647577092511013, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9820627802690582, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[1.0, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]",0.9965870307167235,0.4124293785310734,0.583416583416583
"[0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031, 0.937984496124031]","[0.8727272727272726, 0.8856088560885608, 0.8955223880597015, 0.9063670411985019, 0.9097744360902256, 0.9097744360902256, 0.9132075471698113, 0.9166666666666667, 0.9166666666666667, 0.9236641221374046]","[0.821917808219178, 0.8450704225352113, 0.8633093525179856, 0.8768115942028986, 0.8832116788321168, 0.8832116788321168, 0.8897058823529411, 0.8962962962962963, 0.8962962962962963, 0.9097744360902256]",1.0,0.3375706214689266,0.5047518479408656
"[0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9605263157894737, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579]","[0.935064935064935, 0.935064935064935, 0.935064935064935, 0.935897435897436, 0.9367088607594938, 0.930817610062893, 0.930817610062893, 0.9433962264150944, 0.9375, 0.9375]","[0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9125, 0.9024390243902439, 0.891566265060241, 0.891566265060241, 0.9036144578313253, 0.8928571428571429, 0.8928571428571429]",0.984375,0.4449152542372881,0.6128404669260696
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9148936170212766, 0.945054945054945, 0.9662921348314606, 0.9772727272727273, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368, 0.9885057471264368]","[0.8431372549019608, 0.8958333333333334, 0.9347826086956522, 0.9555555555555556, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273, 0.9772727272727273]",1.0,0.3587570621468927,0.5280665280665277
"[0.9982316534040672, 0.9743589743589743, 0.9973474801061007, 0.9849690539345711, 0.9964633068081344, 0.986737400530504, 0.9973474801061007, 0.986737400530504, 0.9973474801061007, 0.9858532272325375]","[0.9296006587072869, 0.9620253164556962, 0.9571489181162495, 0.9695387293298521, 0.969462365591398, 0.9712793733681462, 0.9711579853637536, 0.9729729729729731, 0.971994829814735, 0.9759299781181618]","[0.8697996918335902, 0.95, 0.9200652528548124, 0.9545844044558698, 0.9438860971524288, 0.9562982005141388, 0.9463087248322147, 0.9595872742906277, 0.9478991596638655, 0.9662045060658578]",1.0,0.4562146892655367,0.6265761396702225
"[0.9595015576323987, 0.9610591900311527, 0.9641744548286605, 0.9626168224299065, 0.9626168224299065, 0.9641744548286605, 0.9641744548286605, 0.9641744548286605, 0.9641744548286605, 0.9657320872274143]","[0.8837876614060258, 0.9046920821114369, 0.9136531365313654, 0.923076923076923, 0.9272318079519881, 0.93293142426526, 0.9385898407884761, 0.9443173150266971, 0.9464831804281345, 0.950920245398773]","[0.8191489361702128, 0.8545706371191135, 0.8681626928471248, 0.8866571018651362, 0.894356005788712, 0.9036496350364963, 0.914327917282127, 0.9252615844544095, 0.9294294294294294, 0.9365558912386707]",0.9767857142857143,0.7725988700564972,0.8627760252365925
"[0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9556025369978859, 0.9596602972399151, 0.9658119658119658, 0.9783549783549782, 0.9804772234273319, 0.9847494553376905, 0.9847494553376905, 0.9868995633187773, 0.9868995633187773, 0.9890590809628009]","[0.9186991869918699, 0.9262295081967213, 0.9377593360995851, 0.9617021276595744, 0.9658119658119658, 0.9741379310344828, 0.9741379310344828, 0.9783549783549783, 0.9783549783549783, 0.9826086956521739]",1.0,0.5141242937853108,0.6791044776119398
"[0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 1.0, 1.0, 1.0, 1.0]","[0.9933774834437086, 0.9933774834437086, 0.9933774834437086, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.9934640522875817, 0.9934640522875817, 1.0, 1.0]","[1.0, 1.0, 1.0, 0.9868421052631579, 0.9868421052631579, 0.9868421052631579, 0.987012987012987, 0.987012987012987, 1.0, 1.0]",0.9974358974358974,0.5494350282485876,0.7085610200364294
"[0.9090909090909091, 0.9090909090909091, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818]","[0.7547169811320754, 0.8080808080808082, 0.8453608247422681, 0.8631578947368421, 0.8817204301075268, 0.8817204301075268, 0.8913043478260869, 0.8913043478260869, 0.8913043478260869, 0.9010989010989012]","[0.6451612903225806, 0.7272727272727273, 0.7735849056603774, 0.803921568627451, 0.8367346938775511, 0.8367346938775511, 0.8541666666666666, 0.8541666666666666, 0.8541666666666666, 0.8723404255319149]",0.9966666666666667,0.422316384180791,0.5932539682539678
"[0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 0.9955947136563876]","[0.9741379310344827, 0.9699570815450644, 0.9699570815450644, 0.9720430107526882, 0.9720430107526882, 0.9720430107526882, 0.9720430107526882, 0.9720430107526882, 0.9720430107526882, 0.9720430107526882]","[0.9535864978902954, 0.9456066945606695, 0.9456066945606695, 0.9495798319327731, 0.9495798319327731, 0.9495798319327731, 0.9495798319327731, 0.9495798319327731, 0.9495798319327731, 0.9495798319327731]",0.9967637540453075,0.4350282485875706,0.6057030481809238
"[0.9991158267020336, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9973474801061007, 0.9982316534040672, 0.9973474801061007]","[0.9448160535117057, 0.992091388400703, 0.9951520493609519, 0.9951520493609519, 0.9951520493609519, 0.9951520493609519, 0.9955908289241622, 0.9951477723864136, 0.9955908289241622, 0.9960264900662251]","[0.8961141950832673, 0.9860262008733625, 0.992091388400703, 0.992091388400703, 0.992091388400703, 0.992091388400703, 0.9929639401934917, 0.9929577464788732, 0.9929639401934917, 0.9947089947089947]",0.9950248756218906,0.5649717514124294,0.7207207207207202
"[0.8830409356725146, 0.9005847953216374, 0.9239766081871345, 0.9239766081871345, 0.9181286549707602, 0.9298245614035088, 0.9298245614035088, 0.9298245614035088, 0.935672514619883, 0.9415204678362573]","[0.8162162162162161, 0.8627450980392157, 0.8901408450704225, 0.8977272727272728, 0.9181286549707602, 0.9325513196480938, 0.9380530973451328, 0.9408284023668639, 0.943952802359882, 0.9470588235294118]","[0.7587939698492462, 0.8279569892473119, 0.8586956521739131, 0.8729281767955801, 0.9181286549707602, 0.9352941176470588, 0.9464285714285714, 0.9520958083832335, 0.9523809523809523, 0.9526627218934911]",1.0,0.17372881355932204,0.29602888086642576
