,accuracy,epoch,lag,precision_0,recall_0,f1_0
dataset_slammer_513_1_rrc04.csv,0.8270833333333333,6.0,20.0,0.33618233618233617,0.10442477876106196,0.15935178933153274
dataset_slammer_513_5_rrc04.csv,0.84375,6.0,20.0,0.5066666666666667,0.16814159292035402,0.25249169435215946
dataset_slammer_559_1_rrc04.csv,0.8184722222222223,6.0,20.0,0.3002257336343115,0.1176991150442478,0.16910362364907822
dataset_slammer_559_5_rrc04.csv,0.8618055555555556,6.0,20.0,0.6956521739130435,0.21238938053097345,0.3254237288135593
dataset_slammer_6893_1_rrc04.csv,0.8302777777777778,6.0,20.0,0.27884615384615385,0.05132743362831858,0.0866965620328849
dataset_slammer_6893_5_rrc04.csv,0.8486111111111111,6.0,20.0,0.5540540540540541,0.18141592920353986,0.2733333333333333
dataset_slammer_513_1_rrc04.csv,0.94875,56.0,20.0,0.8294372294372294,0.8477876106194691,0.8385120350109408
dataset_slammer_513_5_rrc04.csv,0.9770833333333332,56.0,20.0,0.9071729957805909,0.9513274336283186,0.9287257019438444
dataset_slammer_559_1_rrc04.csv,0.3483333333333333,56.0,20.0,0.19409137753349365,1.0,0.32508630609896433
dataset_slammer_559_5_rrc04.csv,0.5395833333333333,56.0,20.0,0.2536640360766629,0.9955752212389379,0.4043126684636119
dataset_slammer_6893_1_rrc04.csv,0.7929166666666667,56.0,20.0,0.4279441117764471,0.9486725663716814,0.5898211829436039
dataset_slammer_6893_5_rrc04.csv,0.9618055555555556,56.0,20.0,0.9211822660098522,0.8274336283185841,0.8717948717948718
dataset_slammer_513_1_rrc04.csv,0.9134722222222222,59.0,20.0,0.6832971800433839,0.8362831858407079,0.7520891364902507
dataset_slammer_513_5_rrc04.csv,0.9736111111111112,59.0,20.0,0.8949579831932774,0.9424778761061948,0.918103448275862
dataset_slammer_559_1_rrc04.csv,0.34291666666666665,59.0,20.0,0.1927998635045214,1.0,0.3232727792876556
dataset_slammer_559_5_rrc04.csv,0.5243055555555556,59.0,20.0,0.2475247524752475,0.9955752212389379,0.3964757709251101
dataset_slammer_6893_1_rrc04.csv,0.7943055555555556,59.0,20.0,0.42696629213483145,0.9079646017699116,0.5808095103311633
dataset_slammer_6893_5_rrc04.csv,0.9583333333333334,59.0,20.0,0.8990384615384616,0.8274336283185841,0.8617511520737327
dataset_slammer_513_1_rrc04.csv,0.8155555555555556,4.0,20.0,0.15140845070422534,0.038053097345132736,0.060820367751060825
dataset_slammer_513_5_rrc04.csv,0.8340277777777778,4.0,20.0,0.4,0.11504424778761063,0.17869415807560138
dataset_slammer_559_1_rrc04.csv,0.7969444444444445,4.0,20.0,0.18199233716475094,0.08407079646017701,0.11501210653753027
dataset_slammer_559_5_rrc04.csv,0.8583333333333333,4.0,20.0,0.6774193548387096,0.18584070796460175,0.2916666666666667
dataset_slammer_6893_1_rrc04.csv,0.8225,4.0,20.0,0.14423076923076922,0.02654867256637168,0.044843049327354265
dataset_slammer_6893_5_rrc04.csv,0.8451388888888889,4.0,20.0,0.5205479452054794,0.16814159292035402,0.25418060200668896
dataset_slammer_513_1_rrc04.csv,0.9338888888888888,28.0,20.0,0.9866071428571428,0.5867256637168141,0.7358490566037735
dataset_slammer_513_5_rrc04.csv,0.9388888888888888,28.0,20.0,0.9859154929577464,0.6194690265486725,0.7608695652173912
dataset_slammer_559_1_rrc04.csv,0.9406944444444444,28.0,20.0,0.9808481532147744,0.6345132743362832,0.7705534658785599
dataset_slammer_559_5_rrc04.csv,0.9763888888888888,28.0,20.0,1.0,0.8495575221238938,0.9186602870813396
dataset_slammer_6893_1_rrc04.csv,0.9125,28.0,20.0,0.9921259842519684,0.44601769911504413,0.6153846153846154
dataset_slammer_6893_5_rrc04.csv,0.9319444444444444,28.0,20.0,0.9848484848484848,0.5752212389380531,0.7262569832402235
dataset_slammer_513_1_rrc04.csv,0.68375,15.0,20.0,0.29554367201426024,0.7336283185840708,0.4213468869123253
dataset_slammer_513_5_rrc04.csv,0.8777777777777778,15.0,20.0,0.6923076923076923,0.3982300884955752,0.5056179775280899
dataset_slammer_559_1_rrc04.csv,0.8352777777777778,15.0,20.0,0.4617486338797814,0.2991150442477876,0.3630504833512352
dataset_slammer_559_5_rrc04.csv,0.8923611111111112,15.0,20.0,0.8086956521739129,0.4115044247787609,0.5454545454545453
dataset_slammer_6893_1_rrc04.csv,0.8204166666666667,15.0,20.0,0.4143007360672976,0.3486725663716814,0.3786641037962518
dataset_slammer_6893_5_rrc04.csv,0.8763888888888889,15.0,20.0,0.7264150943396226,0.3407079646017699,0.463855421686747
dataset_slammer_513_1_rrc04.csv,0.6502777777777777,24.0,20.0,0.3078626799557032,0.984070796460177,0.4690004217629692
dataset_slammer_513_5_rrc04.csv,0.9638888888888888,24.0,20.0,0.935,0.8274336283185841,0.8779342723004695
dataset_slammer_559_1_rrc04.csv,0.8247222222222222,24.0,20.0,0.4629213483146067,0.7292035398230089,0.5663230240549829
dataset_slammer_559_5_rrc04.csv,0.9638888888888888,24.0,20.0,0.8918918918918919,0.8761061946902655,0.8839285714285714
dataset_slammer_6893_1_rrc04.csv,0.9331944444444444,24.0,20.0,0.7720033528918693,0.8150442477876106,0.7929401635815756
dataset_slammer_6893_5_rrc04.csv,0.9333333333333332,24.0,20.0,0.9220779220779219,0.6283185840707964,0.7473684210526316
dataset_slammer_513_1_rrc04.csv,0.9758333333333332,29.0,20.0,0.9149305555555556,0.9327433628318584,0.9237510955302368
