,accuracy,epoch,lag,precision_0,recall_0,f1_0
dataset_moscow_blackout_1853_1_rrc05.csv,0.9501388888888888,89.0,20.0,0.2929515418502203,0.7777777777777778,0.4256
dataset_moscow_blackout_1853_5_rrc05.csv,0.8930555555555556,89.0,20.0,0.152046783625731,0.7428571428571429,0.2524271844660194
dataset_moscow_blackout_12793_1_rrc05.csv,0.9934722222222222,89.0,20.0,0.8483146067415731,0.8830409356725146,0.8653295128939827
dataset_moscow_blackout_12793_5_rrc05.csv,0.9659722222222222,89.0,20.0,0.3870967741935484,0.6857142857142857,0.4948453608247423
dataset_moscow_blackout_1853_1_rrc05.csv,0.9619444444444444,75.0,20.0,0.35967302452316074,0.7719298245614035,0.4907063197026022
dataset_moscow_blackout_1853_5_rrc05.csv,0.9104166666666668,75.0,20.0,0.1780821917808219,0.7428571428571429,0.287292817679558
dataset_moscow_blackout_12793_1_rrc05.csv,0.9933333333333332,75.0,20.0,0.8474576271186439,0.8771929824561403,0.8620689655172413
dataset_moscow_blackout_12793_5_rrc05.csv,0.9666666666666668,75.0,20.0,0.3968253968253968,0.7142857142857143,0.5102040816326531
dataset_moscow_blackout_1853_1_rrc05.csv,0.8658333333333333,86.0,20.0,0.14156898106402166,0.9181286549707602,0.2453125
dataset_moscow_blackout_1853_5_rrc05.csv,0.85,86.0,20.0,0.1148936170212766,0.7714285714285715,0.2
dataset_moscow_blackout_12793_1_rrc05.csv,0.9929166666666668,86.0,20.0,0.8296703296703297,0.8830409356725146,0.8555240793201134
dataset_moscow_blackout_12793_5_rrc05.csv,0.9645833333333332,86.0,20.0,0.3857142857142857,0.7714285714285715,0.5142857142857142
dataset_moscow_blackout_1853_1_rrc05.csv,0.7027777777777777,9.0,20.0,0.06263882718791647,0.8245614035087719,0.11643270024772916
dataset_moscow_blackout_1853_5_rrc05.csv,0.8840277777777777,9.0,20.0,0.11176470588235296,0.5428571428571428,0.18536585365853656
dataset_moscow_blackout_12793_1_rrc05.csv,0.06930555555555555,9.0,20.0,0.023496789258610627,0.9415204678362572,0.04584935212871992
dataset_moscow_blackout_12793_5_rrc05.csv,0.13680555555555554,9.0,20.0,0.025902668759811617,0.9428571428571428,0.050420168067226885
dataset_moscow_blackout_1853_1_rrc05.csv,0.9759722222222222,74.0,20.0,0.4960629921259842,0.7368421052631579,0.5929411764705882
dataset_moscow_blackout_1853_5_rrc05.csv,0.9381944444444444,74.0,20.0,0.2403846153846154,0.7142857142857143,0.3597122302158273
dataset_moscow_blackout_12793_1_rrc05.csv,0.9934722222222222,74.0,20.0,0.8563218390804598,0.8713450292397661,0.8637681159420291
dataset_moscow_blackout_12793_5_rrc05.csv,0.9680555555555556,74.0,20.0,0.4035087719298245,0.6571428571428571,0.5
dataset_moscow_blackout_1853_1_rrc05.csv,0.9545833333333332,36.0,20.0,0.3069306930693069,0.7251461988304093,0.43130434782608695
dataset_moscow_blackout_1853_5_rrc05.csv,0.9229166666666668,36.0,20.0,0.18333333333333326,0.6285714285714286,0.28387096774193543
dataset_moscow_blackout_12793_1_rrc05.csv,0.9875,36.0,20.0,0.6937799043062199,0.847953216374269,0.7631578947368421
dataset_moscow_blackout_12793_5_rrc05.csv,0.9402777777777778,36.0,20.0,0.24242424242424246,0.6857142857142857,0.3582089552238806
dataset_moscow_blackout_1853_1_rrc05.csv,0.7198611111111111,66.0,20.0,0.07621671258034894,0.9707602339181286,0.14133673903788846
dataset_moscow_blackout_1853_5_rrc05.csv,0.8243055555555555,66.0,20.0,0.09926470588235294,0.7714285714285715,0.17589576547231273
