,accuracy,epoch,lag,precision_0,recall_0,f1_0
dataset_nimda_513_1_rrc04.csv,0.6582817337461301,64.0,20.0,0.8,0.0011315417256011315,0.002259887005649717
dataset_nimda_513_5_rrc04.csv,0.66015625,64.0,20.0,0.9230769230769232,0.016973125884016973,0.03333333333333333
dataset_nimda_559_1_rrc04.csv,0.7018188854489165,64.0,20.0,0.9913232104121475,0.1292786421499293,0.22872872872872874
dataset_nimda_559_5_rrc04.csv,0.83544921875,64.0,20.0,0.8234265734265734,0.6661951909476662,0.7365129007036748
dataset_nimda_6893_1_rrc04.csv,0.6594427244582043,64.0,20.0,0.8,0.005657708628005658,0.011235955056179777
dataset_nimda_6893_5_rrc04.csv,0.6611328125,64.0,20.0,0.9333333333333332,0.0198019801980198,0.03878116343490305
dataset_nimda_513_1_rrc04.csv,0.6578947368421053,46.0,20.0,0.0,0.0,0.0
dataset_nimda_513_5_rrc04.csv,0.65576171875,46.0,20.0,0.75,0.004243281471004243,0.008438818565400843
dataset_nimda_559_1_rrc04.csv,0.6595394736842105,46.0,20.0,0.9444444444444444,0.00480905233380481,0.009569377990430622
dataset_nimda_559_5_rrc04.csv,0.80029296875,46.0,20.0,0.9966666666666668,0.4229137199434229,0.5938430983118173
dataset_nimda_6893_1_rrc04.csv,0.6588622291021672,46.0,20.0,0.8461538461538461,0.003111739745403112,0.006200676437429538
dataset_nimda_6893_5_rrc04.csv,0.65576171875,46.0,20.0,1.0,0.002828854314002829,0.005641748942172072
dataset_nimda_513_1_rrc04.csv,0.6594427244582043,11.0,20.0,0.6363636363636364,0.0099009900990099,0.019498607242339837
dataset_nimda_513_5_rrc04.csv,0.654296875,11.0,20.0,0.4782608695652174,0.01555869872701556,0.030136986301369864
dataset_nimda_559_1_rrc04.csv,0.6460913312693498,11.0,20.0,0.3573085846867749,0.04356435643564356,0.07766011094301563
dataset_nimda_559_5_rrc04.csv,0.65478515625,11.0,20.0,0.5,0.028288543140028287,0.0535475234270415
dataset_nimda_6893_1_rrc04.csv,0.6572174922600619,11.0,20.0,0.3,0.0016973125884016972,0.003375527426160337
dataset_nimda_6893_5_rrc04.csv,0.65087890625,11.0,20.0,0.16666666666666666,0.002828854314002829,0.005563282336578582
dataset_nimda_513_1_rrc04.csv,0.6580882352941176,63.0,20.0,0.6666666666666666,0.0005657708628005657,0.0011305822498586776
dataset_nimda_513_5_rrc04.csv,0.65869140625,63.0,20.0,0.9,0.01272984441301273,0.02510460251046025
dataset_nimda_559_1_rrc04.csv,0.6712461300309598,63.0,20.0,0.9858156028368794,0.039321074964639324,0.07562568008705116
dataset_nimda_559_5_rrc04.csv,0.8203125,63.0,20.0,0.9448818897637796,0.5091937765205092,0.661764705882353
dataset_nimda_6893_1_rrc04.csv,0.6588622291021672,63.0,20.0,0.7647058823529411,0.0036775106082036772,0.0073198198198198205
dataset_nimda_6893_5_rrc04.csv,0.6591796875,63.0,20.0,0.9090909090909092,0.014144271570014143,0.027855153203342614
dataset_nimda_513_1_rrc04.csv,0.6584752321981424,12.0,20.0,0.5757575757575758,0.005374823196605375,0.010650224215246636
dataset_nimda_513_5_rrc04.csv,0.6552734375,12.0,20.0,0.5294117647058824,0.01272984441301273,0.02486187845303868
dataset_nimda_559_1_rrc04.csv,0.6502515479876161,12.0,20.0,0.3165137614678899,0.01951909476661952,0.03677058353317346
dataset_nimda_559_5_rrc04.csv,0.654296875,12.0,20.0,0.4827586206896552,0.0198019801980198,0.03804347826086957
dataset_nimda_6893_1_rrc04.csv,0.6575077399380805,12.0,20.0,0.3333333333333333,0.0014144271570014145,0.002816901408450705
dataset_nimda_6893_5_rrc04.csv,0.65234375,12.0,20.0,0.2222222222222222,0.002828854314002829,0.005586592178770951
dataset_nimda_513_1_rrc04.csv,0.6578947368421053,58.0,20.0,0.0,0.0,0.0
dataset_nimda_513_5_rrc04.csv,0.65625,58.0,20.0,0.8,0.005657708628005658,0.011235955056179777
dataset_nimda_559_1_rrc04.csv,0.6577979876160991,58.0,20.0,0.0,0.0,0.0
dataset_nimda_559_5_rrc04.csv,0.7412109375,58.0,20.0,0.9889502762430941,0.2531824611032532,0.4031531531531531
dataset_nimda_6893_1_rrc04.csv,0.6589589783281734,58.0,20.0,0.8571428571428571,0.0033946251768033945,0.006762468300929839
dataset_nimda_6893_5_rrc04.csv,0.65576171875,58.0,20.0,0.75,0.004243281471004243,0.008438818565400843
dataset_nimda_513_1_rrc04.csv,0.6578947368421053,21.0,20.0,0.0,0.0,0.0
dataset_nimda_513_5_rrc04.csv,0.654296875,21.0,20.0,0.0,0.0,0.0
dataset_nimda_559_1_rrc04.csv,0.7183630030959752,21.0,20.0,0.9890282131661442,0.1785007072135785,0.30242032111190986
dataset_nimda_559_5_rrc04.csv,0.7392578125,21.0,20.0,0.7167919799498746,0.4045261669024045,0.5171790235081373
dataset_nimda_6893_1_rrc04.csv,0.6579914860681114,21.0,20.0,0.5,0.0005657708628005657,0.0011302627860977678
dataset_nimda_6893_5_rrc04.csv,0.6552734375,21.0,20.0,1.0,0.0014144271570014145,0.0028248587570621478
dataset_nimda_513_1_rrc04.csv,0.6578947368421053,98.0,20.0,0.0,0.0,0.0
dataset_nimda_513_5_rrc04.csv,0.65771484375,98.0,20.0,0.875,0.0099009900990099,0.019580419580419586
dataset_nimda_559_1_rrc04.csv,0.6576044891640866,98.0,20.0,0.0,0.0,0.0
dataset_nimda_559_5_rrc04.csv,0.740234375,98.0,20.0,0.9268292682926829,0.26874115983026875,0.4166666666666667
dataset_nimda_6893_1_rrc04.csv,0.658765479876161,98.0,20.0,0.7,0.0039603960396039604,0.007876230661040788
dataset_nimda_6893_5_rrc04.csv,0.65869140625,98.0,20.0,0.9,0.01272984441301273,0.02510460251046025
dataset_nimda_513_1_rrc04.csv,0.6597329721362231,10.0,20.0,0.6451612903225806,0.011315417256011316,0.02224075618571032
dataset_nimda_513_5_rrc04.csv,0.654296875,10.0,20.0,0.48,0.016973125884016973,0.032786885245901634
dataset_nimda_559_1_rrc04.csv,0.6440595975232198,10.0,20.0,0.3565737051792829,0.050636492220650635,0.08867971265791429
dataset_nimda_559_5_rrc04.csv,0.6533203125,10.0,20.0,0.4651162790697674,0.028288543140028287,0.05333333333333333
