,accuracy,epoch,lag,precision_0,recall_0,f1_0
dataset_code-red_513_1_rrc04.csv,0.9072309417040358,83.0,20.0,0.4388489208633093,0.9277566539923956,0.5958485958485958
dataset_code-red_513_5_rrc04.csv,0.7472222222222222,83.0,20.0,0.22553191489361699,1.0,0.3680555555555555
dataset_code-red_6893_1_rrc04.csv,0.9571188340807176,83.0,20.0,0.8691275167785235,0.4923954372623574,0.6286407766990292
dataset_code-red_6893_5_rrc04.csv,0.9680555555555556,83.0,20.0,0.7459016393442623,0.8584905660377359,0.7982456140350876
dataset_code-red_513_1_rrc04.csv,0.8785033632286996,98.0,20.0,0.3765387400434468,0.988593155893536,0.5453592029365496
dataset_code-red_513_5_rrc04.csv,0.6305555555555555,98.0,20.0,0.16614420062695925,1.0,0.2849462365591397
dataset_code-red_6893_1_rrc04.csv,0.9658071748878924,98.0,20.0,0.8560606060606061,0.6444866920152091,0.7353579175704991
dataset_code-red_6893_5_rrc04.csv,0.9708333333333332,98.0,20.0,0.7539682539682541,0.8962264150943396,0.8189655172413793
dataset_code-red_513_1_rrc04.csv,0.9261491031390134,4.0,20.0,0.0,0.0,0.0
dataset_code-red_513_5_rrc04.csv,0.9256944444444444,4.0,20.0,0.0,0.0,0.0
dataset_code-red_6893_1_rrc04.csv,0.9261491031390134,4.0,20.0,0.0,0.0,0.0
dataset_code-red_6893_5_rrc04.csv,0.9256944444444444,4.0,20.0,0.0,0.0,0.0
dataset_code-red_513_1_rrc04.csv,0.9487107623318386,37.0,20.0,0.6072386058981233,0.8612167300380228,0.7122641509433962
dataset_code-red_513_5_rrc04.csv,0.9006944444444445,37.0,20.0,0.4232365145228216,0.9622641509433962,0.5878962536023055
dataset_code-red_6893_1_rrc04.csv,0.937219730941704,37.0,20.0,1.0,0.1482889733840304,0.2582781456953642
dataset_code-red_6893_5_rrc04.csv,0.9576388888888888,37.0,20.0,0.7922077922077922,0.5754716981132075,0.6666666666666667
dataset_code-red_513_1_rrc04.csv,0.6734865470852018,61.0,20.0,0.18417366946778715,1.0,0.3110585452395033
dataset_code-red_513_5_rrc04.csv,0.5277777777777778,61.0,20.0,0.13486005089058525,1.0,0.2376681614349776
dataset_code-red_6893_1_rrc04.csv,0.9786995515695068,61.0,20.0,0.865234375,0.8422053231939164,0.8535645472061657
dataset_code-red_6893_5_rrc04.csv,0.9708333333333332,61.0,20.0,0.7162162162162162,1.0,0.8346456692913385
dataset_code-red_513_1_rrc04.csv,0.18848094170403587,82.0,20.0,0.08326737375336392,1.0,0.15373374251059474
dataset_code-red_513_5_rrc04.csv,0.34097222222222223,82.0,20.0,0.1004739336492891,1.0,0.1826012058570198
dataset_code-red_6893_1_rrc04.csv,0.7556053811659192,82.0,20.0,0.2278820375335121,0.9695817490494296,0.3690303907380608
dataset_code-red_6893_5_rrc04.csv,0.8333333333333334,82.0,20.0,0.3063583815028902,1.0,0.4690265486725664
dataset_code-red_513_1_rrc04.csv,0.9265695067264574,8.0,20.0,0.6,0.01140684410646388,0.02238805970149254
dataset_code-red_513_5_rrc04.csv,0.9409722222222222,8.0,20.0,0.7692307692307693,0.2830188679245283,0.4137931034482759
dataset_code-red_6893_1_rrc04.csv,0.9260089686098656,8.0,20.0,0.0,0.0,0.0
dataset_code-red_6893_5_rrc04.csv,0.9256944444444444,8.0,20.0,0.0,0.0,0.0
dataset_code-red_513_1_rrc04.csv,0.5161154708520179,53.0,20.0,0.1321940185976376,1.0,0.2335183129855716
dataset_code-red_513_5_rrc04.csv,0.4409722222222222,53.0,20.0,0.1163556531284303,1.0,0.20845624385447395
dataset_code-red_6893_1_rrc04.csv,0.9702914798206278,53.0,20.0,0.7302052785923754,0.946768060836502,0.8245033112582781
dataset_code-red_6893_5_rrc04.csv,0.9243055555555556,53.0,20.0,0.4930232558139535,1.0,0.6604361370716509
dataset_code-red_513_1_rrc04.csv,0.6624159192825112,38.0,20.0,0.17921635434412267,1.0,0.3039583935278821
dataset_code-red_513_5_rrc04.csv,0.6027777777777777,38.0,20.0,0.15634218289085547,1.0,0.2704081632653061
dataset_code-red_6893_1_rrc04.csv,0.9693105381165921,38.0,20.0,0.7923809523809524,0.7908745247148289,0.79162702188392
dataset_code-red_6893_5_rrc04.csv,0.9319444444444444,38.0,20.0,0.5222222222222223,0.8867924528301887,0.6573426573426574
dataset_code-red_513_1_rrc04.csv,0.10355941704035873,30.0,20.0,0.07597862198468873,1.0,0.14122701033695798
dataset_code-red_513_5_rrc04.csv,0.2708333333333333,30.0,20.0,0.0916955017301038,1.0,0.16798732171156894
dataset_code-red_6893_1_rrc04.csv,0.4768778026905829,30.0,20.0,0.1235031697581592,1.0,0.21985370950888192
dataset_code-red_6893_5_rrc04.csv,0.6555555555555556,30.0,20.0,0.1760797342192691,1.0,0.2994350282485876
dataset_code-red_513_1_rrc04.csv,0.5529708520179372,89.0,20.0,0.14155005382131325,1.0,0.247996228194248
dataset_code-red_513_5_rrc04.csv,0.4243055555555556,89.0,20.0,0.11336898395721925,1.0,0.20365033621517767
dataset_code-red_6893_1_rrc04.csv,0.9693105381165921,89.0,20.0,0.7221418234442837,0.9486692015209124,0.8200493015612161
dataset_code-red_6893_5_rrc04.csv,0.9298611111111112,89.0,20.0,0.5120772946859904,1.0,0.6773162939297125
dataset_code-red_513_1_rrc04.csv,0.5406390134529148,32.0,20.0,0.13827549947423765,1.0,0.24295612009237874
dataset_code-red_513_5_rrc04.csv,0.7423611111111111,32.0,20.0,0.2222222222222222,1.0,0.3636363636363636
