,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
69,1517,15,60,893,662,555,0,2001-09-18 05:54:46,1000792486,18,336
70,626,14,19,315,264,269,0,2001-09-18 05:59:46,1000792786,10,125
71,564,13,39,308,150,291,0,2001-09-18 06:04:46,1000793086,10,169
72,769,20,51,454,224,353,0,2001-09-18 06:09:46,1000793386,11,132
73,1131,14,51,701,389,344,0,2001-09-18 06:14:46,1000793686,15,159
74,794,15,51,502,320,317,1,2001-09-18 06:19:46,1000793986,32,158
75,879,15,43,422,263,347,0,2001-09-18 06:24:46,1000794286,7,167
76,790,13,55,495,258,374,0,2001-09-18 06:29:46,1000794586,136,355
77,1017,12,76,581,308,402,0,2001-09-18 06:34:46,1000794886,36,176
78,753,13,80,472,170,340,0,2001-09-18 06:39:46,1000795186,25,177
79,458,15,46,247,170,292,0,2001-09-18 06:44:46,1000795486,7,79
80,842,12,52,463,265,328,0,2001-09-18 06:49:46,1000795786,28,141
81,949,11,44,620,196,360,0,2001-09-18 06:54:46,1000796086,26,174
82,827,12,81,465,217,297,0,2001-09-18 06:59:46,1000796386,13,235
83,1115,16,104,437,302,381,0,2001-09-18 07:04:46,1000796686,5,215
84,633,17,22,351,198,272,0,2001-09-18 07:09:46,1000796986,3,160
85,919,14,87,490,231,369,0,2001-09-18 07:14:46,1000797286,16,179
86,929,18,57,522,488,346,0,2001-09-18 07:19:46,1000797586,9,161
87,1249,18,40,753,527,516,0,2001-09-18 07:24:46,1000797886,10,172
88,680,15,46,413,222,332,0,2001-09-18 07:29:46,1000798186,16,112
89,1525,19,93,905,566,613,0,2001-09-18 07:34:46,1000798486,14,167
90,1316,15,39,654,612,401,0,2001-09-18 07:39:46,1000798786,14,172
91,1080,12,45,479,623,373,0,2001-09-18 07:44:46,1000799086,14,144
92,5209,17,86,3145,1970,1290,0,2001-09-18 07:49:46,1000799386,38,246
93,1144,17,75,759,413,379,0,2001-09-18 07:54:46,1000799686,17,125
94,891,14,27,578,207,318,0,2001-09-18 07:59:46,1000799986,14,157
95,4876,19,2198,472,2287,546,0,2001-09-18 08:04:46,1000800286,32,170
96,1428,19,46,909,538,498,0,2001-09-18 08:09:46,1000800586,27,198
97,1595,13,82,886,646,547,0,2001-09-18 08:14:46,1000800886,24,200
98,1077,14,52,713,522,437,0,2001-09-18 08:19:46,1000801186,18,207
99,1646,14,146,884,414,499,0,2001-09-18 08:24:46,1000801486,28,342
100,971,22,14,478,408,320,0,2001-09-18 08:29:46,1000801786,17,227
101,852,17,46,595,222,427,0,2001-09-18 08:34:46,1000802086,11,186
102,549,16,16,352,162,319,0,2001-09-18 08:39:46,1000802386,12,94
103,592,14,35,394,174,352,0,2001-09-18 08:44:46,1000802686,31,154
104,831,15,42,563,174,407,0,2001-09-18 08:49:46,1000802986,34,182
105,825,16,51,417,227,353,0,2001-09-18 08:54:46,1000803286,14,188
106,839,13,47,538,191,361,0,2001-09-18 08:59:46,1000803586,15,126
107,674,11,60,413,201,320,0,2001-09-18 09:04:46,1000803886,24,200
108,1755,14,56,1009,515,536,0,2001-09-18 09:09:46,1000804186,29,183
109,922,14,62,539,222,464,0,2001-09-18 09:14:46,1000804486,18,203
110,1047,16,67,542,282,374,0,2001-09-18 09:19:46,1000804786,11,307
111,975,14,60,633,306,349,0,2001-09-18 09:24:46,1000805086,36,207
112,1100,11,44,492,394,446,0,2001-09-18 09:29:46,1000805386,7,164
113,817,12,65,487,288,336,0,2001-09-18 09:34:46,1000805686,10,133
114,30838,15,34,2237,30319,9165,20,2001-09-18 09:39:46,1000805986,15,130
115,2613,15,54,2326,2088,802,1,2001-09-18 09:44:46,1000806286,39,138
116,942,11,65,620,239,418,2,2001-09-18 09:49:46,1000806586,52,192
117,791,12,50,549,260,350,0,2001-09-18 09:54:46,1000806886,13,133
118,733,10,43,509,184,334,0,2001-09-18 09:59:46,1000807186,19,142
119,646,13,57,362,190,324,0,2001-09-18 10:04:46,1000807486,7,147
120,885,14,43,607,237,437,0,2001-09-18 10:09:46,1000807786,6,168
121,1318,13,57,664,348,573,0,2001-09-18 10:14:46,1000808086,27,292
122,1569,16,58,944,453,733,0,2001-09-18 10:19:46,1000808386,48,366
123,1089,13,43,667,286,552,0,2001-09-18 10:24:46,1000808686,16,277
124,1016,18,58,564,296,502,0,2001-09-18 10:29:46,1000808986,13,172
125,1199,15,68,528,363,379,0,2001-09-18 10:34:46,1000809286,24,151
126,1300,15,57,926,328,486,0,2001-09-18 10:39:46,1000809586,15,212
127,1076,15,51,666,301,505,0,2001-09-18 10:44:46,1000809886,21,177
128,698,16,41,513,237,367,0,2001-09-18 10:49:46,1000810186,18,248
129,1555,11,84,1096,365,538,0,2001-09-18 10:54:46,1000810486,26,265
130,1005,12,114,518,274,378,1,2001-09-18 10:59:46,1000810786,7,184
131,939,13,53,675,288,421,0,2001-09-18 11:04:46,1000811086,19,148
132,466,15,26,328,135,270,0,2001-09-18 11:09:46,1000811386,22,114
133,947,14,84,638,242,364,0,2001-09-18 11:14:46,1000811686,8,205
134,1805,12,84,1414,420,498,0,2001-09-18 11:19:46,1000811986,23,194
135,1222,13,35,739,390,449,0,2001-09-18 11:24:46,1000812286,13,238
136,956,16,36,594,301,419,0,2001-09-18 11:29:46,1000812586,14,194
137,622,12,42,370,239,325,0,2001-09-18 11:34:46,1000812886,4,111
138,746,12,51,483,258,396,0,2001-09-18 11:39:46,1000813186,18,135
139,941,13,40,625,288,395,0,2001-09-18 11:44:46,1000813486,21,264
140,963,20,22,612,303,422,0,2001-09-18 11:49:46,1000813786,6,99
141,1325,13,81,811,281,564,0,2001-09-18 11:54:46,1000814086,16,168
142,1266,15,73,928,356,467,0,2001-09-18 11:59:46,1000814386,30,176
143,981,13,73,531,283,419,0,2001-09-18 12:04:46,1000814686,21,186
144,740,13,54,454,214,331,0,2001-09-18 12:09:46,1000814986,10,85
145,811,13,69,404,259,272,4,2001-09-18 12:14:46,1000815286,28,127
146,1003,13,50,653,207,337,0,2001-09-18 12:19:46,1000815586,29,309
147,1005,15,52,659,293,324,0,2001-09-18 12:24:46,1000815886,24,118
148,729,11,67,496,222,311,0,2001-09-18 12:29:46,1000816186,22,200
149,566,11,35,366,166,289,0,2001-09-18 12:34:46,1000816486,7,77
150,834,17,18,425,213,284,0,2001-09-18 12:39:46,1000816786,18,197
151,987,12,85,680,313,345,0,2001-09-18 12:44:46,1000817086,39,238
152,947,13,51,718,263,360,5,2001-09-18 12:49:46,1000817386,15,84
153,1048,15,95,625,279,276,0,2001-09-18 12:54:46,1000817686,51,240
154,1199,32,78,897,256,410,0,2001-09-18 12:59:46,1000817986,24,147
155,772,28,33,415,251,403,0,2001-09-18 13:04:46,1000818286,16,202
156,992,28,46,583,223,386,0,2001-09-18 13:09:46,1000818586,27,170
157,1409,28,69,1058,415,493,0,2001-09-18 13:14:46,1000818886,38,285
158,1813,15,166,1315,434,580,2,2001-09-18 13:19:46,1000819186,12,319
159,2161,13,151,1368,499,671,0,2001-09-18 13:24:46,1000819486,46,266
160,2562,13,170,1492,731,805,0,2001-09-18 13:29:46,1000819786,54,409
161,1755,12,100,1254,506,640,0,2001-09-18 13:34:46,1000820086,35,260
162,3249,14,170,1990,845,922,0,2001-09-18 13:39:46,1000820386,92,416
163,3853,16,285,2796,884,1008,2,2001-09-18 13:44:46,1000820686,33,471
164,4474,18,254,2716,1113,1343,3,2001-09-18 13:49:46,1000820986,112,765
165,4712,18,311,3295,1052,1604,6,2001-09-18 13:54:46,1000821286,144,1009
166,4856,12,430,3183,1160,1280,1,2001-09-18 13:59:46,1000821586,148,1047
167,4708,13,191,3069,1246,1257,2,2001-09-18 14:04:46,1000821886,171,826
168,4380,15,356,2854,1142,1321,0,2001-09-18 14:09:46,1000822186,175,1091
169,4238,15,239,2466,1526,1485,2,2001-09-18 14:14:46,1000822486,109,960
170,12809,18,322,4979,8088,3919,5,2001-09-18 14:19:46,1000822786,174,1129
171,15009,17,1810,4563,12213,4112,10,2001-09-18 14:24:46,1000823086,127,923
172,14323,17,724,4810,11424,3737,4,2001-09-18 14:29:46,1000823386,164,1193
173,17963,17,2387,3935,14502,5949,10,2001-09-18 14:34:46,1000823686,102,951
174,7318,15,891,2378,5323,2640,5,2001-09-18 14:39:46,1000823986,91,28948
175,9845,14,4094,4553,6992,3662,0,2001-09-18 14:44:46,1000824286,93,681
176,15213,15,5569,5718,13087,4943,4,2001-09-18 14:49:46,1000824586,138,855
177,26904,21,4942,12251,25149,8142,21,2001-09-18 14:54:46,1000824886,96,553
178,27512,17,670,3481,24867,8339,6,2001-09-18 14:59:46,1000825186,135,811
179,18245,18,1674,3556,15127,6271,5,2001-09-18 15:04:46,1000825486,116,877
180,29985,16,3375,17615,27222,9808,33,2001-09-18 15:09:46,1000825786,99,988
181,34429,18,8885,17277,31437,11352,12,2001-09-18 15:14:46,1000826086,219,4876
182,36462,16,4274,25930,30903,11232,39,2001-09-18 15:19:46,1000826386,173,1010
183,57523,18,562,32937,47143,15638,14,2001-09-18 15:24:46,1000826686,320,1551
184,22912,19,412,18395,17784,7394,14,2001-09-18 15:29:46,1000826986,117,1196
185,6154,18,385,4885,2498,1834,9,2001-09-18 15:34:46,1000827286,62,750
186,6381,18,680,4328,1818,1565,6,2001-09-18 15:39:46,1000827586,353,2121
187,7349,19,409,5234,1756,1753,6,2001-09-18 15:44:46,1000827886,93,1034
188,7179,17,2410,3706,3368,1461,2,2001-09-18 15:49:46,1000828186,298,1682
189,3323,18,335,2287,1035,999,0,2001-09-18 15:54:46,1000828486,116,836
190,19077,18,12872,4235,15371,6598,3,2001-09-18 15:59:46,1000828786,164,1097
191,76790,19,66159,9253,73020,23126,55,2001-09-18 16:04:46,1000829086,346,1901
192,18316,16,13333,3705,15351,5762,0,2001-09-18 16:09:46,1000829386,166,843
193,12944,16,5195,6788,10356,4029,9,2001-09-18 16:14:46,1000829686,97,834
194,12931,16,5261,6630,9715,4048,5,2001-09-18 16:19:46,1000829986,186,852
195,47057,19,24490,21783,44031,15685,51,2001-09-18 16:24:46,1000830286,93,572
196,45562,17,22380,22080,43130,14229,11,2001-09-18 16:29:46,1000830586,50,822
197,28833,16,9043,18100,22719,8467,44,2001-09-18 16:34:46,1000830886,111,2267
198,11340,15,1152,8345,7541,2651,18,2001-09-18 16:39:46,1000831186,85,1025
199,5728,15,279,4075,1336,1250,0,2001-09-18 16:44:46,1000831486,88,872
200,3931,17,281,2980,1088,1255,0,2001-09-18 16:49:46,1000831786,160,975
201,3651,15,302,2343,1111,1219,4,2001-09-18 16:54:46,1000832086,112,1237
202,10569,18,776,7574,4193,2280,0,2001-09-18 16:59:46,1000832386,295,1494
203,7085,17,355,5150,3143,1583,0,2001-09-18 17:04:46,1000832686,115,1743
204,4114,18,296,2725,1237,1216,0,2001-09-18 17:09:46,1000832986,200,1148
205,5101,14,447,3440,1345,1293,0,2001-09-18 17:14:46,1000833286,114,1272
206,5585,15,508,4075,1273,1557,0,2001-09-18 17:19:46,1000833586,84,871
207,5848,17,384,3670,1629,1644,0,2001-09-18 17:24:46,1000833886,45,1011
208,7118,14,251,5757,3739,1951,0,2001-09-18 17:29:46,1000834186,115,1150
209,6499,18,128,4950,2602,1795,6,2001-09-18 17:34:46,1000834486,75,849
210,5296,16,245,3866,1352,1306,0,2001-09-18 17:39:46,1000834786,159,1250
211,4637,18,294,3244,1313,1405,0,2001-09-18 17:44:46,1000835086,93,1118
212,5284,18,313,4050,1675,1343,0,2001-09-18 17:49:46,1000835386,246,1342
213,6288,18,365,4050,1500,1311,0,2001-09-18 17:54:46,1000835686,88,1410
214,3948,18,229,2800,1104,1195,9,2001-09-18 17:59:46,1000835986,154,1211
215,5003,14,476,3369,1403,1458,0,2001-09-18 18:04:46,1000836286,122,984
216,5488,21,613,4010,1334,1265,2,2001-09-18 18:09:46,1000836586,298,1855
217,5044,18,190,3362,1157,1364,3,2001-09-18 18:14:46,1000836886,126,1129
218,3806,17,284,2532,1156,1141,5,2001-09-18 18:19:46,1000837186,82,787
219,3564,21,237,2326,1064,1284,0,2001-09-18 18:24:46,1000837486,91,1059
220,2612,15,168,1905,833,884,0,2001-09-18 18:29:46,1000837786,62,607
221,3719,14,195,2705,995,1103,0,2001-09-18 18:34:46,1000838086,48,627
222,4513,15,275,3072,1370,1181,0,2001-09-18 18:39:46,1000838386,78,1003
223,3733,18,280,2237,1016,936,0,2001-09-18 18:44:46,1000838686,151,1117
224,4284,17,380,2784,1148,1071,0,2001-09-18 18:49:46,1000838986,42,722
225,3882,15,408,2400,1077,1033,0,2001-09-18 18:54:46,1000839286,196,1143
226,2608,16,223,1825,776,976,0,2001-09-18 18:59:46,1000839586,85,861
227,5546,15,486,3926,1156,1788,3,2001-09-18 19:04:46,1000839886,267,1331
228,4325,14,278,3020,1089,1428,4,2001-09-18 19:09:46,1000840186,101,1145
229,3419,13,187,2289,955,1171,0,2001-09-18 19:14:46,1000840486,29,890
230,3543,15,194,2339,1230,1328,0,2001-09-18 19:19:46,1000840786,29,968
231,3851,15,232,2522,1075,1230,0,2001-09-18 19:24:46,1000841086,73,1165
232,3538,15,326,2417,1121,1075,7,2001-09-18 19:29:46,1000841386,40,825
233,3696,13,189,2372,1261,1115,1,2001-09-18 19:34:46,1000841686,60,749
234,4618,20,263,3665,1331,1132,0,2001-09-18 19:39:46,1000841986,47,672
235,3922,15,218,2732,1133,1415,0,2001-09-18 19:44:46,1000842286,85,931
236,3995,14,319,2522,1058,1129,0,2001-09-18 19:49:46,1000842586,64,925
237,3891,15,247,2498,1201,1051,0,2001-09-18 19:54:46,1000842886,109,1061
238,3171,14,261,2415,901,1043,0,2001-09-18 19:59:46,1000843186,40,647
239,3551,14,230,2511,1066,932,9,2001-09-18 20:04:46,1000843486,93,1043
240,4644,17,285,3075,1190,1081,0,2001-09-18 20:09:46,1000843786,41,590
241,2669,14,279,1727,934,909,1,2001-09-18 20:14:46,1000844086,27,752
242,2565,15,155,1538,738,763,0,2001-09-18 20:19:46,1000844386,103,740
243,2112,11,151,1272,809,649,0,2001-09-18 20:24:46,1000844686,60,666
244,2600,15,192,1782,833,922,0,2001-09-18 20:29:46,1000844986,77,732
245,2586,15,203,1906,898,983,0,2001-09-18 20:34:46,1000845286,43,397
246,3769,15,324,2460,1251,1201,0,2001-09-18 20:39:46,1000845586,50,746
247,4051,22,179,3169,1226,1003,0,2001-09-18 20:44:46,1000845886,84,667
248,2986,15,185,1951,893,877,0,2001-09-18 20:49:46,1000846186,41,663
249,2643,15,166,1716,809,702,0,2001-09-18 20:54:46,1000846486,83,642
250,2211,14,135,1489,783,790,0,2001-09-18 20:59:46,1000846786,82,638
251,3416,14,298,2435,1375,1028,0,2001-09-18 21:04:46,1000847086,41,870
252,3635,15,334,2341,1037,1061,0,2001-09-18 21:09:46,1000847386,73,797
253,3883,12,225,2703,1374,1194,0,2001-09-18 21:14:46,1000847686,65,842
254,3154,15,145,2240,1066,881,0,2001-09-18 21:19:46,1000847986,25,559
255,2685,16,265,1549,826,864,0,2001-09-18 21:24:46,1000848286,51,619
256,2207,14,162,1419,733,839,0,2001-09-18 21:29:46,1000848586,70,775
257,2758,16,140,2002,811,814,0,2001-09-18 21:34:46,1000848886,28,581
258,3175,16,183,2142,1000,934,0,2001-09-18 21:39:46,1000849186,49,894
259,2625,13,212,1765,959,757,0,2001-09-18 21:44:46,1000849486,55,711
260,3073,13,258,1627,1019,921,0,2001-09-18 21:49:46,1000849786,56,665
261,2790,19,119,2351,888,770,2,2001-09-18 21:54:46,1000850086,50,558
262,5388,15,489,4217,1425,1131,2,2001-09-18 21:59:46,1000850386,60,647
263,4640,16,412,3661,1366,976,0,2001-09-18 22:04:46,1000850686,47,583
264,2794,15,153,2189,795,739,0,2001-09-18 22:09:46,1000850986,41,462
265,3683,16,376,2600,1073,903,0,2001-09-18 22:14:46,1000851286,30,553
266,2658,16,212,1810,867,925,0,2001-09-18 22:19:46,1000851586,43,609
267,2555,15,107,1638,817,833,0,2001-09-18 22:24:46,1000851886,35,579
268,4794,16,102,3417,1323,1085,0,2001-09-18 22:29:46,1000852186,85,1092
269,4189,14,250,3256,2402,1099,0,2001-09-18 22:34:46,1000852486,106,756
270,5206,16,427,3354,1434,1161,0,2001-09-18 22:39:46,1000852786,138,1279
271,2047,16,153,1480,496,704,0,2001-09-18 22:44:46,1000853086,126,721
272,4768,18,371,2967,1388,970,0,2001-09-18 22:49:46,1000853386,117,1271
273,3408,17,144,2248,1234,763,0,2001-09-18 22:54:46,1000853686,26,279
274,4216,16,279,3099,1012,1289,0,2001-09-18 22:59:46,1000853986,85,887
275,8190,15,404,5564,1888,1186,1,2001-09-18 23:04:46,1000854286,254,1671
276,4857,16,504,3047,1498,926,0,2001-09-18 23:09:46,1000854586,57,1427
277,2321,16,215,1445,962,702,0,2001-09-18 23:14:46,1000854886,61,638
278,3068,14,228,2093,777,889,23,2001-09-18 23:19:46,1000855186,128,841
279,5521,16,455,4399,1158,820,0,2001-09-18 23:24:46,1000855486,84,571
280,2907,14,198,2122,987,760,0,2001-09-18 23:29:46,1000855786,66,626
281,5541,16,328,4684,1154,930,1,2001-09-18 23:34:46,1000856086,273,1775
282,5012,16,364,3558,990,1416,2,2001-09-18 23:39:46,1000856386,133,800
283,3515,16,288,2894,932,698,1,2001-09-18 23:44:46,1000856686,45,513
284,6821,17,401,5002,1641,1230,0,2001-09-18 23:49:46,1000856986,55,973
285,2721,16,163,1761,854,811,0,2001-09-18 23:54:46,1000857286,183,1054
286,4027,16,270,3107,1153,1016,0,2001-09-18 23:59:46,1000857586,48,901
287,2739,15,170,1752,795,739,0,2001-09-19 00:04:46,1000857886,32,738
288,127,12,3,118,123,33,0,2001-09-19 00:09:46,1000858186,0,6
