,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
0,0,0,27,6,8,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,25,26,0,15,0,1,0,0.0,0,2001-09-19 00:14:00,1000858440,6,7,0,3
1,1,0,27,3,7,0,11,0.125,15,0,0,1,0,0,0,0,0,0,0,2,15,0,0,1,0,0,0,0,0,0,0,0,5.0,1,4,0,11,18,0,9,0,1,0,0.0,0,2001-09-19 00:15:00,1000858500,3,7,1,2
2,1,6,24,8,9,0,1,1.625,1,1,0,6,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0,0,7.0,7,0,0,16,17,0,8,0,2,0,0.0,0,2001-09-19 00:16:00,1000858560,8,8,0,4
3,1,1,29,4,14,0,1,2.25,1,0,0,5,1,0,1,0,0,0,0,5,1,0,0,5,1,0,1,0,0,0,0,0,7.0,7,0,0,18,28,0,16,0,1,0,0.0,0,2001-09-19 00:17:00,1000858620,4,10,0,6
4,1,0,31,4,9,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,30,30,0,6,0,1,0,0.0,0,2001-09-19 00:18:00,1000858680,4,9,0,4
5,4,0,23,4,21,0,1,0.8,6,0,0,4,0,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,0,0,1,8.0,4,4,0,12,22,0,12,0,2,0,0.0,0,2001-09-19 00:19:00,1000858740,4,7,0,25
6,5,1,44,2,21,0,3,1.55,9,0,0,5,5,0,0,1,0,0,0,6,9,0,0,5,5,0,0,1,0,0,0,1,15.0,10,5,1,24,37,0,15,0,2,0,0.0,0,2001-09-19 00:20:00,1000858800,2,9,0,7
7,4,23,47,3,17,0,0,2.393939393939394,5,14,1,1,6,0,1,5,0,0,0,10,5,14,1,1,6,0,1,5,0,0,0,0,32.0,27,5,1,11,46,0,12,0,1,0,0.0,0,2001-09-19 00:21:00,1000858860,3,13,0,11
8,1,1,10,6,7,0,0,1.375,6,0,0,0,0,0,1,1,0,0,0,6,6,0,0,0,0,0,1,1,0,0,0,1,6.0,1,5,1,2,10,0,5,0,1,0,0.0,0,2001-09-19 00:22:00,1000858920,6,7,0,8
9,2,2,34,4,21,0,2,1.35,10,1,0,5,3,0,0,0,1,0,0,7,10,1,0,5,3,0,0,0,1,0,0,3,15.0,10,5,0,13,21,0,19,1,0,1,0.0,0,2001-09-19 00:23:00,1000858980,4,8,0,3
10,31,5,241,8,12,0,0,1.9722222222222223,0,20,0,7,5,1,0,3,0,0,0,6,0,20,0,7,5,1,0,3,0,0,0,0,35.0,35,0,1,204,238,0,93,0,4,0,0.0,0,2001-09-19 00:24:00,1000859040,8,8,4,28
11,2,0,225,7,11,0,1,0.05102040816326531,96,0,0,1,1,0,0,0,0,0,0,3,96,0,0,1,1,0,0,0,0,0,0,1,95.0,1,94,1,127,131,0,150,0,2,0,0.0,0,2001-09-19 00:25:00,1000859100,7,8,0,88
