,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
0,0,11,41,6,12,0,2,5.133333333333334,4,0,0,0,0,0,0,0,11,0,0,7,4,0,0,0,0,0,0,0,11,0,0,0,13.0,11,2,0,26,26,0,13,0,8,0,0.0,0,2001-09-16 00:13:19,1000599199,6,7,0,0
1,1,0,6,6,9,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,5,6,0,2,0,1,0,0.0,0,2001-09-16 00:14:19,1000599259,6,7,0,2
2,2,0,10,10,14,0,0,4.0,1,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,1,2.0,2,0,0,7,7,0,8,0,0,0,0.0,0,2001-09-16 00:15:19,1000599319,8,10,0,8
3,2,0,5,17,14,0,0,9.0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,2,3,5,0,3,0,0,0,0.0,0,2001-09-16 00:16:19,1000599379,13,11,0,3
4,0,2,32,8,11,0,0,0.8,3,0,0,2,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,3,2.0,2,0,0,27,30,0,11,0,1,0,0.0,0,2001-09-16 00:17:19,1000599439,8,8,0,11
5,0,34,62,8,9,0,4,3.0263157894736836,4,0,0,11,0,22,1,0,0,0,0,5,4,0,0,11,0,22,1,0,0,0,0,0,25.0,25,0,9,24,61,0,12,0,4,0,0.0,0,2001-09-16 00:18:19,1000599499,5,6,0,10
6,28,24,62,6,10,0,0,3.183333333333333,7,1,0,7,6,37,2,0,0,0,0,5,7,1,0,7,6,37,2,0,0,0,0,0,59.0,52,7,1,2,35,0,6,0,6,0,0.0,0,2001-09-16 00:19:19,1000599559,6,8,0,5
7,1,0,28,5,7,0,1,1.9230769230769231,1,0,0,25,0,0,0,0,0,0,0,2,1,0,0,25,0,0,0,0,0,0,0,0,25.0,25,0,0,1,16,0,4,0,7,0,0.0,0,2001-09-16 00:20:19,1000599619,5,6,0,111
8,1,4,30,6,12,0,23,0.43333333333333335,25,0,0,4,0,0,1,0,0,0,0,5,25,0,0,4,0,0,1,0,0,0,0,2,1.0,1,0,4,0,30,0,2,0,5,0,0.0,0,2001-09-16 00:21:19,1000599679,5,11,0,3
9,11,17,32,6,7,0,3,3.3870967741935485,3,0,0,5,3,18,1,0,0,0,1,9,3,0,0,5,3,18,1,0,0,0,1,0,28.0,28,0,0,0,31,0,4,0,5,0,0.0,0,2001-09-16 00:22:19,1000599739,6,7,0,4
10,1,0,7,7,13,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2.0,1,1,0,4,5,0,7,0,0,0,0.0,0,2001-09-16 00:23:19,1000599799,6,9,0,0
11,13,1,39,5,12,0,3,4.0,7,2,0,1,0,0,0,0,12,0,0,7,7,2,0,1,0,0,0,0,12,0,0,0,19.0,15,4,0,17,34,0,18,0,1,0,0.0,0,2001-09-16 00:24:19,1000599859,5,8,1,4
12,1,13,131,4,7,0,0,0.8518518518518519,12,9,0,5,0,1,0,0,0,0,0,4,12,9,0,5,0,1,0,0,0,0,0,4,21.0,13,8,2,1,119,0,9,0,2,0,0.0,0,2001-09-16 00:25:19,1000599919,4,7,0,1
13,20,8,30,6,6,0,0,3.4482758620689653,1,0,0,5,3,19,1,0,0,0,0,5,1,0,0,5,3,19,1,0,0,0,0,1,28.0,28,0,0,1,30,0,2,0,4,0,0.0,0,2001-09-16 00:26:19,1000599979,5,6,1,1
14,18,24,45,6,14,0,2,3.2888888888888888,2,8,0,0,11,21,1,0,0,0,2,9,2,8,0,0,11,21,1,0,0,0,2,0,43.0,43,0,0,0,35,0,9,0,3,0,0.0,0,2001-09-16 00:27:19,1000600039,6,7,0,4
15,0,1,12,4,7,0,2,1.9090909090909087,2,0,0,7,1,1,0,0,0,0,0,4,2,0,0,7,1,1,0,0,0,0,0,0,9.0,9,0,0,1,12,0,5,0,1,0,0.0,0,2001-09-16 00:28:19,1000600099,4,6,0,2
16,8,7,15,4,5,0,0,1.0,0,15,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,15.0,15,0,0,0,8,0,3,0,0,0,0.0,0,2001-09-16 00:29:19,1000600159,4,5,0,1
17,0,2,3,15,13,0,0,2.6666666666666665,1,1,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,1,0,0,0,3.0,2,1,0,0,3,0,3,0,0,0,0.0,0,2001-09-16 00:30:19,1000600219,12,9,0,2
18,0,0,2,7,5,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,2,0,0,0,1,0,0.0,0,2001-09-16 00:31:19,1000600279,7,5,0,0
19,2,1,13,5,6,0,6,0.8461538461538461,9,0,0,1,3,0,0,0,0,0,0,3,9,0,0,1,3,0,0,0,0,0,0,0,4.0,4,0,3,0,11,0,6,0,0,0,0.0,0,2001-09-16 00:32:19,1000600339,5,6,0,4
20,7,0,12,3,8,0,2,0.8,3,6,0,1,0,0,0,0,0,0,0,2,3,6,0,1,0,0,0,0,0,0,0,1,7.0,7,0,0,2,10,0,7,0,0,0,0.0,0,2001-09-16 00:33:19,1000600399,3,8,0,0
21,1,9,16,6,11,0,0,1.9166666666666667,1,6,0,3,1,0,0,0,0,1,0,8,1,6,0,3,1,0,0,0,0,1,0,1,11.0,11,0,0,4,13,0,10,0,0,0,0.0,0,2001-09-16 00:34:19,1000600459,6,8,0,3
22,0,0,7,4,4,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2.0,0,2,0,2,5,0,3,0,0,0,0.0,0,2001-09-16 00:35:19,1000600519,4,4,0,1
23,0,1,106,5,6,0,1,0.03773584905660377,105,0,0,0,0,1,0,0,0,0,0,4,105,0,0,0,0,1,0,0,0,0,0,103,2.0,1,1,0,0,105,0,4,0,0,0,0.0,0,2001-09-16 00:36:19,1000600579,5,6,0,107
24,0,0,13,4,7,0,2,0.0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1.0,0,1,0,7,12,0,9,0,1,0,0.0,0,2001-09-16 00:37:19,1000600639,4,6,0,0
25,14,12,31,7,7,0,4,1.8064516129032255,4,1,0,23,3,0,0,0,0,0,0,3,4,1,0,23,3,0,0,0,0,0,0,0,25.0,25,0,2,0,17,0,13,0,2,0,0.0,0,2001-09-16 00:38:19,1000600699,7,7,0,1
26,2,0,18,11,12,0,1,0.9333333333333332,12,0,0,1,0,0,1,0,1,0,0,7,12,0,0,1,0,0,1,0,1,0,0,0,14.0,3,11,0,3,17,0,10,0,1,0,0.0,0,2001-09-16 00:39:19,1000600759,7,7,0,8
27,3,3,8,14,14,0,0,1.5,2,3,0,2,0,0,1,0,0,0,0,5,2,3,0,2,0,0,1,0,0,0,0,2,6.0,6,0,0,0,6,0,6,0,1,0,0.0,0,2001-09-16 00:40:19,1000600819,10,9,0,1
28,1,1,3,9,6,0,0,1.6666666666666667,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2.0,2,0,1,0,2,0,3,0,0,0,0.0,0,2001-09-16 00:41:19,1000600879,8,6,0,1
29,0,0,4,5,7,0,1,0.3333333333333333,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,1,4,0,4,0,0,0,0.0,0,2001-09-16 00:42:19,1000600939,4,7,0,0
30,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,2001-09-16 00:43:19,1000600999,0,0,0,1
31,1,3,7,6,9,0,1,1.4285714285714286,3,0,0,2,2,0,0,0,0,0,0,3,3,0,0,2,2,0,0,0,0,0,0,2,4.0,4,0,0,0,7,0,4,0,1,0,0.0,0,2001-09-16 00:44:19,1000601059,6,6,0,4
32,1,1,34,4,17,0,0,3.5,2,0,0,0,0,0,0,0,2,0,0,7,2,0,0,0,0,0,0,0,2,0,0,1,1.0,1,0,2,30,34,0,10,0,0,0,0.0,0,2001-09-16 00:45:19,1000601119,4,9,0,3
33,1,4,113,6,7,0,2,0.10810810810810813,106,0,0,4,0,1,0,0,0,0,0,4,106,0,0,4,0,1,0,0,0,0,0,103,6.0,5,1,0,2,111,0,6,0,0,0,0.0,0,2001-09-16 00:46:19,1000601179,6,7,0,0
34,1,1,5,5,6,0,0,2.0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2.0,2,0,0,1,4,0,3,0,1,0,0.0,0,2001-09-16 00:47:19,1000601239,5,6,0,4
35,0,1,7,7,9,0,3,0.2,4,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,2,6,0,6,0,1,0,0.0,0,2001-09-16 00:48:19,1000601299,6,6,0,1
36,0,2,8,4,7,0,1,1.1666666666666667,3,0,0,2,1,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,2,3.0,3,0,0,2,6,0,6,0,1,0,0.0,0,2001-09-16 00:49:19,1000601359,4,6,0,4
