,announcements,as_path_max,class,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
950,1478,15,0,203,873,442,386,0,2001-07-20 07:06:27,995612787,35,277
951,468,12,0,20,289,170,213,0,2001-07-20 07:11:27,995613087,1,105
952,648,12,0,24,367,217,296,0,2001-07-20 07:16:27,995613387,0,121
953,413,11,0,15,277,180,158,0,2001-07-20 07:21:27,995613687,1,98
954,2274,15,0,57,375,1906,450,1,2001-07-20 07:26:27,995613987,2,80
955,2515,15,0,125,767,1220,561,16,2001-07-20 07:31:27,995614287,27,187
956,657,14,0,35,420,265,274,5,2001-07-20 07:36:27,995614587,3,99
957,3477,16,0,159,1375,1850,878,0,2001-07-20 07:41:27,995614887,29,1289
958,3257,18,0,77,1541,1532,826,1,2001-07-20 07:46:27,995615187,31,1850
959,773,14,0,62,537,230,317,2,2001-07-20 07:51:27,995615487,4,126
960,2172,17,0,106,1214,1014,685,0,2001-07-20 07:56:27,995615787,7,2164
961,598,18,0,44,327,234,305,1,2001-07-20 08:01:27,995616087,8,510
962,667,15,0,64,327,213,283,0,2001-07-20 08:06:27,995616387,7,149
963,456,15,0,41,257,155,244,0,2001-07-20 08:11:27,995616687,7,107
964,1768,17,0,96,937,413,407,0,2001-07-20 08:16:27,995616987,45,391
965,1061,13,0,44,445,364,358,0,2001-07-20 08:21:27,995617287,13,141
966,849,16,0,27,639,269,309,0,2001-07-20 08:26:27,995617587,3,107
967,714,12,0,26,494,251,314,0,2001-07-20 08:31:27,995617887,1,96
968,532,14,0,35,350,190,241,0,2001-07-20 08:36:27,995618187,1,105
969,818,11,0,65,448,342,325,0,2001-07-20 08:41:27,995618487,3,251
970,575,14,0,37,337,309,252,0,2001-07-20 08:46:27,995618787,4,115
971,780,17,0,38,547,222,310,0,2001-07-20 08:51:27,995619087,6,123
972,958,11,0,53,575,265,408,0,2001-07-20 08:56:27,995619387,1,201
973,478,11,0,17,305,190,215,0,2001-07-20 09:01:27,995619687,21,101
974,3085,13,0,297,1288,703,500,0,2001-07-20 09:06:27,995619987,3,1008
975,1039,13,0,49,673,505,311,0,2001-07-20 09:11:27,995620287,2,572
976,657,12,0,65,326,272,237,0,2001-07-20 09:16:27,995620587,9,165
977,979,15,0,105,642,327,396,0,2001-07-20 09:21:27,995620887,6,145
978,1167,14,0,134,798,399,402,0,2001-07-20 09:26:27,995621187,1,222
979,1209,14,0,64,521,599,385,0,2001-07-20 09:31:27,995621487,3,182
980,1471,16,0,107,873,676,445,0,2001-07-20 09:36:27,995621787,18,211
981,819,14,0,61,502,342,363,0,2001-07-20 09:41:27,995622087,29,282
982,761,16,0,63,449,306,368,0,2001-07-20 09:46:27,995622387,0,126
983,1168,13,0,34,813,482,382,0,2001-07-20 09:51:27,995622687,1,267
984,1045,14,0,57,615,311,510,1,2001-07-20 09:56:27,995622987,5,209
985,1260,12,0,67,950,410,406,0,2001-07-20 10:01:27,995623287,3,473
986,822,14,0,66,535,318,390,0,2001-07-20 10:06:27,995623587,4,136
987,849,15,0,25,509,339,331,0,2001-07-20 10:11:27,995623887,10,131
988,423,13,0,18,264,185,221,0,2001-07-20 10:16:27,995624187,9,115
989,804,17,0,147,466,241,335,0,2001-07-20 10:21:27,995624487,2,57
990,756,15,0,39,592,382,327,0,2001-07-20 10:26:27,995624787,0,133
991,835,15,0,90,588,326,334,0,2001-07-20 10:31:27,995625087,0,151
992,934,15,0,56,634,291,326,0,2001-07-20 10:36:27,995625387,11,117
993,573,11,0,23,387,176,202,0,2001-07-20 10:41:27,995625687,3,135
994,728,12,0,40,528,254,253,0,2001-07-20 10:46:27,995625987,7,149
995,743,13,0,44,450,343,307,0,2001-07-20 10:51:27,995626287,4,108
996,3647,17,0,79,2701,1459,988,0,2001-07-20 10:56:27,995626587,2,686
997,920,14,0,61,540,376,340,0,2001-07-20 11:01:27,995626887,2,129
998,1004,13,0,23,732,311,259,0,2001-07-20 11:06:27,995627187,2,89
999,769,12,0,14,633,333,266,0,2001-07-20 11:11:27,995627487,10,88
1000,578,17,0,41,391,175,321,0,2001-07-20 11:16:27,995627787,6,92
1001,931,13,0,57,603,297,402,0,2001-07-20 11:21:27,995628087,13,177
1002,925,13,0,40,389,419,295,0,2001-07-20 11:26:27,995628387,4,176
1003,1209,14,0,109,576,432,394,0,2001-07-20 11:31:27,995628687,5,172
1004,1287,14,0,40,941,493,399,0,2001-07-20 11:36:27,995628987,1,141
1005,21174,15,0,68,440,20665,7643,3,2001-07-20 11:41:27,995629287,11,151
1006,420,15,0,18,271,149,243,0,2001-07-20 11:46:27,995629587,5,69
1007,980,12,0,73,727,235,313,0,2001-07-20 11:51:27,995629887,20,167
1008,479,11,0,36,290,185,226,0,2001-07-20 11:56:27,995630187,4,151
1009,732,14,0,101,421,263,251,0,2001-07-20 12:01:27,995630487,2,271
1010,1027,13,0,55,677,324,283,0,2001-07-20 12:06:27,995630787,2,201
1011,624,12,0,57,439,232,308,0,2001-07-20 12:11:27,995631087,1,125
1012,1040,12,0,80,664,309,366,0,2001-07-20 12:16:27,995631387,2,173
1013,752,14,0,37,516,233,301,0,2001-07-20 12:21:27,995631687,1,94
1014,1248,15,0,52,922,372,559,0,2001-07-20 12:26:27,995631987,0,153
1015,1373,15,0,43,837,404,515,0,2001-07-20 12:31:27,995632287,6,119
1016,1072,13,0,25,812,429,407,0,2001-07-20 12:36:27,995632587,2,172
1017,657,13,0,46,370,245,321,0,2001-07-20 12:41:27,995632887,2,155
1018,685,14,0,43,427,221,343,0,2001-07-20 12:46:27,995633187,1,110
1019,888,14,0,33,703,310,423,0,2001-07-20 12:51:27,995633487,7,131
1020,1013,14,0,26,847,336,437,0,2001-07-20 12:56:27,995633787,3,122
1021,708,14,0,32,444,263,308,0,2001-07-20 13:01:27,995634087,2,147
1022,22452,18,0,94,528,21807,5417,7,2001-07-20 13:06:27,995634387,0,106
1023,11251,18,0,92,847,10337,3233,1,2001-07-20 13:11:27,995634687,3,194
1024,1430,15,0,77,812,337,449,0,2001-07-20 13:16:27,995634987,95,372
1025,1092,14,0,35,810,504,420,0,2001-07-20 13:21:27,995635287,6,190
1026,2806,11,0,146,971,864,522,0,2001-07-20 13:26:27,995635587,33,251
1027,790,14,0,78,463,339,335,0,2001-07-20 13:31:27,995635887,1,15016
1028,1344,15,0,133,618,768,481,0,2001-07-20 13:36:27,995636187,2,1566
1029,23027,18,0,58,736,22200,5706,5,2001-07-20 13:41:27,995636487,12,6058
1030,1211,16,0,59,847,666,394,0,2001-07-20 13:46:27,995636787,11,29815
1031,1331,13,0,72,806,393,435,0,2001-07-20 13:51:27,995637087,21,323
1032,1149,16,0,108,769,409,401,0,2001-07-20 13:56:27,995637387,2,114
1033,1098,17,0,58,789,400,346,0,2001-07-20 14:01:27,995637687,1,390
1034,1102,16,0,77,728,386,471,0,2001-07-20 14:06:27,995637987,3,693
1035,1044,16,0,54,649,468,416,0,2001-07-20 14:11:27,995638287,26,1062
1036,763,13,0,61,539,257,343,0,2001-07-20 14:16:27,995638587,2,113
1037,655,11,0,41,510,212,300,0,2001-07-20 14:21:27,995638887,4,60
1038,580,12,0,76,384,187,290,0,2001-07-20 14:26:27,995639187,4,92
1039,587,11,0,38,335,170,262,0,2001-07-20 14:31:27,995639487,2,165
1040,511,12,0,68,279,202,174,0,2001-07-20 14:36:27,995639787,0,50
1041,632,17,0,56,405,161,326,0,2001-07-20 14:41:27,995640087,10,121
1042,583,16,0,64,327,149,292,0,2001-07-20 14:46:27,995640387,1,166
1043,454,17,0,36,316,148,228,0,2001-07-20 14:51:27,995640687,2,76
1044,571,17,0,21,403,188,257,0,2001-07-20 14:56:27,995640987,0,135
1045,593,15,0,58,314,245,273,0,2001-07-20 15:01:27,995641287,4,95
1046,803,14,0,62,451,283,294,0,2001-07-20 15:06:27,995641587,0,143
1047,536,13,0,48,317,212,227,0,2001-07-20 15:11:27,995641887,3,152
1048,747,17,0,59,392,285,306,0,2001-07-20 15:16:27,995642187,1,101
1049,2803,19,0,170,1461,1203,773,0,2001-07-20 15:21:27,995642487,5,688
1050,755,13,0,51,294,262,284,0,2001-07-20 15:26:27,995642787,36,193
1051,533,12,0,37,320,184,256,0,2001-07-20 15:31:27,995643087,9,139
1052,628,16,0,39,375,202,262,0,2001-07-20 15:36:27,995643387,4,120
1053,790,16,0,46,465,300,313,0,2001-07-20 15:41:27,995643687,1,171
1054,996,12,0,54,755,339,353,0,2001-07-20 15:46:27,995643987,2,108
1055,770,14,0,19,372,291,258,0,2001-07-20 15:51:27,995644287,22,211
1056,2336,11,0,608,1164,594,268,0,2001-07-20 15:56:27,995644587,3,175
1057,704,13,0,37,421,290,260,0,2001-07-20 16:01:27,995644887,10,174
1058,879,14,0,32,560,359,330,0,2001-07-20 16:06:27,995645187,12,207
1059,1066,14,0,30,926,510,287,1,2001-07-20 16:11:27,995645487,2,175
1060,610,16,0,79,323,254,292,0,2001-07-20 16:16:27,995645787,17,171
1061,1147,11,0,117,652,344,329,0,2001-07-20 16:21:27,995646087,16,275
1062,1095,12,0,139,725,374,301,0,2001-07-20 16:26:27,995646387,6,192
1063,558,12,0,36,382,184,250,0,2001-07-20 16:31:27,995646687,2,141
1064,505,13,0,75,268,185,180,0,2001-07-20 16:36:27,995646987,0,57
1065,471,15,0,33,291,183,219,0,2001-07-20 16:41:27,995647287,1,102
1066,556,16,0,48,274,265,205,0,2001-07-20 16:46:27,995647587,2,143
1067,4870,13,0,384,2741,1250,1006,0,2001-07-20 16:51:27,995647887,37,412
1068,1778,13,0,267,1258,802,470,0,2001-07-20 16:56:27,995648187,10,198
1069,771,14,0,45,413,290,244,0,2001-07-20 17:01:27,995648487,2,259
1070,295,10,0,19,164,131,163,0,2001-07-20 17:06:27,995648787,2,78
1071,460,12,0,29,265,177,204,0,2001-07-20 17:11:27,995649087,1,114
1072,510,13,0,39,345,184,254,0,2001-07-20 17:16:27,995649387,5,124
1073,1534,15,0,140,1017,525,294,0,2001-07-20 17:21:27,995649687,12,443
1074,2087,15,0,139,1181,475,450,0,2001-07-20 17:26:27,995649987,7,418
1075,856,11,0,48,464,267,269,0,2001-07-20 17:31:27,995650287,4,155
1076,373,16,0,24,184,162,192,0,2001-07-20 17:36:27,995650587,7,93
1077,407,13,0,44,234,142,216,0,2001-07-20 17:41:27,995650887,5,95
1078,463,15,0,59,242,168,206,0,2001-07-20 17:46:27,995651187,0,126
1079,551,14,0,32,310,256,259,0,2001-07-20 17:51:27,995651487,8,134
1080,662,14,0,44,431,154,333,0,2001-07-20 17:56:27,995651787,2,138
1081,659,16,0,33,429,170,278,0,2001-07-20 18:01:27,995652087,9,95
1082,767,16,0,66,397,242,362,0,2001-07-20 18:06:27,995652387,13,161
1083,617,20,0,59,433,214,311,0,2001-07-20 18:11:27,995652687,7,66
1084,895,19,0,117,529,286,524,0,2001-07-20 18:16:27,995652987,6,72
1085,1216,20,0,124,866,307,643,0,2001-07-20 18:21:27,995653287,3,206
1086,917,13,0,50,655,275,434,0,2001-07-20 18:26:27,995653587,23,196
1087,590,16,0,22,389,253,319,0,2001-07-20 18:31:27,995653887,1,127
1088,455,14,0,40,323,135,257,0,2001-07-20 18:36:27,995654187,0,55
1089,370,13,0,20,244,107,215,0,2001-07-20 18:41:27,995654487,1,74
1090,760,13,0,46,402,343,259,0,2001-07-20 18:46:27,995654787,3,193
1091,443,11,0,31,283,172,167,0,2001-07-20 18:51:27,995655087,2,80
1092,488,15,0,35,282,213,229,0,2001-07-20 18:56:27,995655387,1,126
1093,552,16,0,48,269,257,258,0,2001-07-20 19:01:27,995655687,4,193
1094,470,13,0,34,287,166,237,0,2001-07-20 19:06:27,995655987,1,103
1095,1057,14,0,156,632,226,218,0,2001-07-20 19:11:27,995656287,1,231
1096,505,15,0,50,259,180,250,0,2001-07-20 19:16:27,995656587,1,66
1097,663,16,0,28,445,191,285,0,2001-07-20 19:21:27,995656887,7,94
1098,370,19,0,18,250,151,162,0,2001-07-20 19:26:27,995657187,0,78
1099,833,18,0,56,423,330,242,0,2001-07-20 19:31:27,995657487,7,113
1100,898,13,0,66,614,317,343,0,2001-07-20 19:36:27,995657787,4,203
1101,497,23,0,33,262,235,254,0,2001-07-20 19:41:27,995658087,2,108
1102,451,15,0,23,301,161,256,0,2001-07-20 19:46:27,995658387,0,94
1103,681,13,0,36,385,253,348,0,2001-07-20 19:51:27,995658687,26,175
1104,1185,14,0,64,764,488,374,0,2001-07-20 19:56:27,995658987,29,258
1105,814,15,0,76,505,300,328,0,2001-07-20 20:01:27,995659287,14,151
1106,773,15,0,157,426,282,311,0,2001-07-20 20:06:27,995659587,0,153
1107,999,15,0,105,586,297,362,0,2001-07-20 20:11:27,995659887,14,282
1108,681,15,0,47,384,228,282,0,2001-07-20 20:16:27,995660187,8,102
1109,766,15,0,60,502,225,364,0,2001-07-20 20:21:27,995660487,1,136
1110,850,13,0,66,578,315,287,0,2001-07-20 20:26:27,995660787,12,152
1111,690,14,0,42,400,240,261,0,2001-07-20 20:31:27,995661087,3,172
1112,953,15,0,42,653,430,317,0,2001-07-20 20:36:27,995661387,2,185
1113,768,14,0,79,478,242,299,0,2001-07-20 20:41:27,995661687,3,207
1114,733,16,0,24,479,288,274,0,2001-07-20 20:46:27,995661987,9,142
1115,600,17,0,99,364,222,292,0,2001-07-20 20:51:27,995662287,3,78
1116,473,19,0,25,347,189,251,0,2001-07-20 20:56:27,995662587,8,114
1117,831,19,0,43,551,283,260,5,2001-07-20 21:01:27,995662887,2,131
1118,482,12,0,44,306,192,159,0,2001-07-20 21:06:27,995663187,12,95
1119,700,11,0,97,367,217,287,0,2001-07-20 21:11:27,995663487,6,89
1120,388,14,0,25,273,122,229,12,2001-07-20 21:16:27,995663787,0,70
1121,345,11,0,41,242,133,171,0,2001-07-20 21:21:27,995664087,8,53
1122,606,15,0,66,399,164,223,0,2001-07-20 21:26:27,995664387,2,102
1123,668,16,0,45,498,254,281,0,2001-07-20 21:31:27,995664687,1,156
1124,983,16,0,51,621,382,462,0,2001-07-20 21:36:27,995664987,8,163
1125,714,14,0,83,472,202,319,0,2001-07-20 21:41:27,995665287,4,121
1126,526,20,0,36,331,172,284,0,2001-07-20 21:46:27,995665587,0,121
1127,586,15,0,65,305,203,232,0,2001-07-20 21:51:27,995665887,6,120
1128,619,14,0,73,250,254,238,0,2001-07-20 21:56:27,995666187,4,192
1129,485,10,0,21,321,180,225,0,2001-07-20 22:01:27,995666487,7,123
1130,1295,14,0,60,964,471,482,0,2001-07-20 22:06:27,995666787,3,132
1131,723,17,0,112,440,231,341,0,2001-07-20 22:11:27,995667087,3,141
1132,790,17,0,75,576,241,334,0,2001-07-20 22:16:27,995667387,0,156
1133,651,11,0,50,388,214,268,0,2001-07-20 22:21:27,995667687,4,128
1134,831,15,0,56,491,230,347,0,2001-07-20 22:26:27,995667987,4,239
1135,1081,13,0,70,755,245,433,0,2001-07-20 22:31:27,995668287,3,174
1136,460,13,0,48,321,135,233,0,2001-07-20 22:36:27,995668587,1,125
1137,449,15,0,31,302,158,235,0,2001-07-20 22:41:27,995668887,4,88
1138,750,11,0,115,492,242,328,0,2001-07-20 22:46:27,995669187,2,130
1139,622,12,0,115,344,185,260,0,2001-07-20 22:51:27,995669487,0,120
1140,403,14,0,49,230,162,224,0,2001-07-20 22:56:27,995669787,1,124
1141,501,13,0,28,303,180,249,0,2001-07-20 23:01:27,995670087,0,79
1142,552,14,0,32,394,197,249,5,2001-07-20 23:06:27,995670387,0,131
1143,658,14,0,64,443,196,319,5,2001-07-20 23:11:27,995670687,7,126
1144,503,14,0,47,290,155,229,0,2001-07-20 23:16:27,995670987,2,79
1145,456,13,0,48,297,153,207,0,2001-07-20 23:21:27,995671287,3,79
1146,517,17,0,53,373,130,247,0,2001-07-20 23:26:27,995671587,1,105
1147,500,17,0,57,305,168,250,0,2001-07-20 23:31:27,995671887,1,67
1148,382,12,0,55,257,125,218,0,2001-07-20 23:36:27,995672187,2,81
1149,372,13,0,33,209,140,190,0,2001-07-20 23:41:27,995672487,5,95
1150,483,14,0,39,334,135,225,0,2001-07-20 23:46:27,995672787,15,106
1151,324,15,0,25,201,110,193,0,2001-07-20 23:51:27,995673087,1,63
1152,327,12,0,23,178,94,195,0,2001-07-20 23:56:27,995673387,4,108
1153,463,15,0,40,277,144,257,0,2001-07-21 00:01:27,995673687,1,97
1154,14,5,0,0,14,14,3,0,2001-07-21 00:06:27,995673987,0,0
1155,395,15,0,30,132,131,186,0,2001-07-21 00:06:35,995673995,1,109
1156,567,14,0,46,229,178,225,0,2001-07-21 00:11:35,995674295,10,99
1157,451,9,0,51,226,130,200,0,2001-07-21 00:16:35,995674595,22,155
1158,390,11,0,26,193,112,186,0,2001-07-21 00:21:35,995674895,3,76
1159,293,13,0,28,129,119,167,0,2001-07-21 00:26:35,995675195,1,82
1160,358,11,0,17,185,120,154,0,2001-07-21 00:31:35,995675495,2,69
1161,294,13,0,24,191,96,157,0,2001-07-21 00:36:35,995675795,1,76
1162,387,11,0,15,245,125,182,0,2001-07-21 00:41:35,995676095,17,56
1163,302,15,0,19,150,103,190,0,2001-07-21 00:46:35,995676395,5,96
1164,895,15,0,34,347,409,319,0,2001-07-21 00:51:35,995676695,0,286
1165,1636,17,0,65,571,701,452,0,2001-07-21 00:56:35,995676995,5,482
1166,1128,18,0,68,546,689,306,0,2001-07-21 01:01:35,995677295,3,128
1167,358,16,0,37,196,115,194,0,2001-07-21 01:06:35,995677595,2,88
1168,679,16,0,26,223,356,284,0,2001-07-21 01:11:35,995677895,0,109
1169,505,14,0,28,314,137,295,0,2001-07-21 01:16:35,995678195,2,87
1170,319,15,0,37,180,114,151,0,2001-07-21 01:21:35,995678495,0,54
1171,3194,16,0,22,1873,365,624,0,2001-07-21 01:26:35,995678795,13,931
1172,1479,14,0,29,860,330,366,0,2001-07-21 01:31:35,995679095,3,97
1173,805,14,0,19,686,281,257,0,2001-07-21 01:36:35,995679395,13,73
1174,1038,14,0,12,801,318,329,0,2001-07-21 01:41:35,995679695,35,153
1175,478,14,0,26,213,175,167,0,2001-07-21 01:46:35,995679995,0,137
1176,472,16,0,13,322,174,233,0,2001-07-21 01:51:35,995680295,9,101
1177,348,16,0,33,220,99,214,0,2001-07-21 01:56:35,995680595,9,89
1178,853,16,0,80,251,248,313,1,2001-07-21 02:01:35,995680895,3,280
1179,881,15,0,20,588,246,288,0,2001-07-21 02:06:35,995681195,4,99
1180,652,14,0,75,338,167,179,0,2001-07-21 02:11:35,995681495,1,120
1181,436,11,0,46,247,156,176,0,2001-07-21 02:16:35,995681795,18,84
1182,356,14,0,29,243,101,182,0,2001-07-21 02:21:35,995682095,2,67
1183,473,13,0,33,243,177,211,0,2001-07-21 02:26:35,995682395,4,168
1184,701,16,0,76,414,190,295,0,2001-07-21 02:31:35,995682695,2,126
1185,439,13,0,22,242,136,205,0,2001-07-21 02:36:35,995682995,0,109
1186,398,12,0,15,278,139,221,0,2001-07-21 02:41:35,995683295,3,93
1187,609,15,0,37,407,164,276,0,2001-07-21 02:46:35,995683595,2,129
1188,507,13,0,60,271,191,266,0,2001-07-21 02:51:35,995683895,3,96
1189,592,14,0,55,308,177,263,7,2001-07-21 02:56:35,995684195,1,153
1190,579,14,0,26,334,255,235,0,2001-07-21 03:01:35,995684495,2,113
1191,592,17,0,22,401,199,297,0,2001-07-21 03:06:35,995684795,2,122
1192,600,15,0,32,345,199,284,0,2001-07-21 03:11:35,995685095,2,146
1193,440,15,0,50,252,127,251,0,2001-07-21 03:16:35,995685395,6,121
1194,341,16,0,20,193,111,204,0,2001-07-21 03:21:35,995685695,8,104
1195,352,15,0,31,212,115,220,0,2001-07-21 03:26:35,995685995,1,79
1196,289,14,0,42,147,98,181,0,2001-07-21 03:31:35,995686295,5,106
1197,572,14,0,47,267,161,250,0,2001-07-21 03:36:35,995686595,16,144
1198,349,15,0,25,199,122,204,0,2001-07-21 03:41:35,995686895,9,66
1199,525,17,0,40,323,229,235,0,2001-07-21 03:46:35,995687195,0,101
1200,670,14,0,73,362,250,239,0,2001-07-21 03:51:35,995687495,1,79
1201,390,13,0,13,312,150,191,0,2001-07-21 03:56:35,995687795,0,52
1202,555,11,0,42,385,185,223,0,2001-07-21 04:01:35,995688095,1,56
1203,572,17,0,57,361,154,246,0,2001-07-21 04:06:35,995688395,2,90
1204,406,17,0,13,262,123,190,0,2001-07-21 04:11:35,995688695,3,70
1205,501,17,0,24,323,169,231,0,2001-07-21 04:16:35,995688995,0,127
1206,581,22,0,57,276,170,195,0,2001-07-21 04:21:35,995689295,10,111
1207,465,15,0,16,299,155,197,0,2001-07-21 04:26:35,995689595,1,120
1208,399,17,0,43,231,127,189,0,2001-07-21 04:31:35,995689895,2,49
1209,656,17,0,30,395,244,256,0,2001-07-21 04:36:35,995690195,4,112
1210,363,17,0,10,238,107,189,0,2001-07-21 04:41:35,995690495,0,84
1211,367,17,0,24,201,137,161,0,2001-07-21 04:46:35,995690795,5,106
1212,506,16,0,3,317,162,152,0,2001-07-21 04:51:35,995691095,1,99
1213,229,16,0,9,163,80,137,0,2001-07-21 04:56:35,995691395,0,78
1214,352,11,0,21,191,118,132,0,2001-07-21 05:01:35,995691695,33,90
1215,521,11,0,86,251,186,256,3,2001-07-21 05:06:35,995691995,45,124
1216,674,16,0,30,329,202,239,1,2001-07-21 05:11:35,995692295,2,188
1217,399,17,0,22,218,150,162,4,2001-07-21 05:16:35,995692595,3,133
1218,956,11,0,55,588,433,268,0,2001-07-21 05:21:35,995692895,0,70
1219,2306,13,0,486,1499,692,449,0,2001-07-21 05:26:35,995693195,61,264
1220,19961,15,0,2549,8918,8916,6186,5,2001-07-21 05:31:35,995693495,0,328
1221,1883,13,0,26,1326,1064,412,0,2001-07-21 05:36:35,995693795,2,97
1222,410,14,0,6,261,126,187,6,2001-07-21 05:41:35,995694095,15,105
1223,405,11,0,55,170,162,161,0,2001-07-21 05:46:35,995694395,1,118
1224,510,14,0,33,277,220,217,0,2001-07-21 05:51:35,995694695,5,72
1225,647,10,0,109,350,179,208,2,2001-07-21 05:56:35,995694995,2,109
1226,348,11,0,31,189,165,144,0,2001-07-21 06:01:35,995695295,0,178
1227,492,15,0,14,213,159,172,0,2001-07-21 06:06:35,995695595,0,47
1228,338,11,0,38,188,104,128,0,2001-07-21 06:11:35,995695895,0,70
1229,286,15,0,20,204,114,123,0,2001-07-21 06:16:35,995696195,0,48
1230,321,16,0,18,221,115,165,0,2001-07-21 06:21:35,995696495,2,50
1231,331,16,0,14,163,158,141,0,2001-07-21 06:26:35,995696795,7,71
1232,444,8,0,28,283,191,182,0,2001-07-21 06:31:35,995697095,3,106
1233,812,15,0,56,455,274,242,0,2001-07-21 06:36:35,995697395,6,55
1234,761,11,0,91,595,179,268,0,2001-07-21 06:41:35,995697695,1,70
1235,364,15,0,33,231,131,171,0,2001-07-21 06:46:35,995697995,0,44
1236,355,11,0,33,199,127,142,0,2001-07-21 06:51:35,995698295,5,99
1237,284,15,0,13,188,103,142,0,2001-07-21 06:56:35,995698595,0,69
1238,287,13,0,12,202,76,167,0,2001-07-21 07:01:35,995698895,8,46
1239,540,14,0,28,275,260,200,0,2001-07-21 07:06:35,995699195,0,68
1240,475,15,0,14,377,232,187,0,2001-07-21 07:11:35,995699495,1,59
1241,288,10,0,5,186,132,131,0,2001-07-21 07:16:35,995699795,0,41
1242,390,13,0,41,249,106,177,0,2001-07-21 07:21:35,995700095,13,89
1243,393,12,0,33,232,148,154,0,2001-07-21 07:26:35,995700395,6,49
1244,295,13,0,23,144,106,138,0,2001-07-21 07:31:35,995700695,0,68
1245,271,16,0,19,162,96,150,0,2001-07-21 07:36:35,995700995,0,51
1246,429,15,0,20,265,132,251,0,2001-07-21 07:41:35,995701295,0,72
1247,332,10,0,12,176,98,179,0,2001-07-21 07:46:35,995701595,7,84
1248,294,18,0,15,181,76,150,0,2001-07-21 07:51:35,995701895,0,87
1249,287,13,0,26,166,114,152,0,2001-07-21 07:56:35,995702195,2,51
1250,356,15,0,25,239,105,199,0,2001-07-21 08:01:35,995702495,1,79
1251,368,18,0,4,266,92,166,0,2001-07-21 08:06:35,995702795,0,72
1252,497,13,0,39,252,155,179,2,2001-07-21 08:11:35,995703095,1,109
1253,479,16,0,33,284,165,199,0,2001-07-21 08:16:35,995703395,31,154
1254,545,13,0,36,320,222,170,0,2001-07-21 08:21:35,995703695,0,47
1255,192,14,0,16,114,73,118,0,2001-07-21 08:26:35,995703995,1,50
1256,453,14,0,28,264,117,238,0,2001-07-21 08:31:35,995704295,1,53
1257,538,15,0,64,333,134,275,4,2001-07-21 08:36:35,995704595,1,136
1258,299,12,0,22,119,148,170,0,2001-07-21 08:41:35,995704895,2,78
1259,383,10,0,11,237,145,144,0,2001-07-21 08:46:35,995705195,0,38
1260,724,13,0,73,478,235,269,0,2001-07-21 08:51:35,995705495,12,73
1261,631,17,0,41,301,200,245,0,2001-07-21 08:56:35,995705795,1,131
1262,1062,19,0,135,690,245,367,0,2001-07-21 09:01:35,995706095,0,211
1263,582,14,0,89,269,170,218,0,2001-07-21 09:06:35,995706395,0,50
1264,330,13,0,6,255,119,152,0,2001-07-21 09:11:35,995706695,4,53
1265,396,12,0,45,208,165,176,0,2001-07-21 09:16:35,995706995,0,147
1266,476,9,0,83,208,225,177,0,2001-07-21 09:21:35,995707295,46,97
1267,249,13,0,7,180,78,118,1,2001-07-21 09:26:35,995707595,0,84
1268,386,13,0,52,237,107,168,0,2001-07-21 09:31:35,995707895,0,78
1269,320,12,0,21,162,132,156,0,2001-07-21 09:36:35,995708195,1,94
1270,320,11,0,17,191,99,163,0,2001-07-21 09:41:35,995708495,4,101
1271,293,14,0,17,164,97,165,0,2001-07-21 09:46:35,995708795,7,108
1272,373,11,0,22,183,130,172,0,2001-07-21 09:51:35,995709095,9,112
1273,416,14,0,37,257,117,179,0,2001-07-21 09:56:35,995709395,4,106
1274,331,13,0,28,185,158,147,0,2001-07-21 10:01:35,995709695,0,72
1275,251,13,0,13,150,75,147,0,2001-07-21 10:06:35,995709995,1,62
1276,330,11,0,35,222,94,170,0,2001-07-21 10:11:35,995710295,1,78
1277,341,11,0,36,204,106,195,0,2001-07-21 10:16:35,995710595,0,46
1278,644,13,0,70,416,172,298,0,2001-07-21 10:21:35,995710895,3,104
1279,590,15,0,36,381,207,218,0,2001-07-21 10:26:35,995711195,6,109
1280,233,16,0,5,156,104,110,0,2001-07-21 10:31:35,995711495,0,54
1281,487,11,0,11,257,144,165,0,2001-07-21 10:36:35,995711795,0,67
1282,263,11,0,31,156,111,129,0,2001-07-21 10:41:35,995712095,0,50
1283,634,15,0,16,411,205,268,0,2001-07-21 10:46:35,995712395,2,87
1284,588,15,0,23,377,191,213,0,2001-07-21 10:51:35,995712695,2,86
1285,252,10,0,7,157,113,129,0,2001-07-21 10:56:35,995712995,0,37
1286,485,13,0,46,317,147,209,0,2001-07-21 11:01:35,995713295,0,87
1287,241,11,0,21,151,95,122,0,2001-07-21 11:06:35,995713595,1,48
1288,531,11,0,33,364,189,268,0,2001-07-21 11:11:35,995713895,4,93
1289,707,11,0,12,517,234,261,0,2001-07-21 11:16:35,995714195,0,75
1290,372,14,0,17,223,160,172,0,2001-07-21 11:21:35,995714495,11,74
1291,350,11,0,23,241,85,135,0,2001-07-21 11:26:35,995714795,2,51
1292,477,15,0,26,348,144,172,0,2001-07-21 11:31:35,995715095,0,75
1293,420,14,0,23,275,127,151,0,2001-07-21 11:36:35,995715395,0,136
1294,362,18,0,25,185,150,188,0,2001-07-21 11:41:35,995715695,0,86
1295,325,11,0,14,203,103,128,0,2001-07-21 11:46:35,995715995,0,89
1296,312,14,0,17,230,89,184,0,2001-07-21 11:51:35,995716295,0,70
