,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
342,678,16,36,437.0,189,334,0,2001-07-18 04:35:01,995430901,10,105
343,406,15,12,241.0,126,183,0,2001-07-18 04:40:01,995431201,1,109
344,710,12,10,338.0,247,294,0,2001-07-18 04:45:01,995431501,23,194
345,1031,19,25,625.0,235,294,0,2001-07-18 04:50:01,995431801,38,259
346,581,12,35,377.0,180,212,0,2001-07-18 04:55:01,995432101,7,57
347,743,19,58,373.0,202,327,0,2001-07-18 05:00:01,995432401,6,124
348,1207,15,160,866.0,402,339,0,2001-07-18 05:05:01,995432701,58,198
349,421,15,13,261.0,176,209,0,2001-07-18 05:10:01,995433001,2,134
350,944,12,62,492.0,244,338,0,2001-07-18 05:15:01,995433301,83,265
351,1122,20,113,843.0,251,336,0,2001-07-18 05:20:01,995433601,16,172
352,2068,23,57,1295.0,572,520,0,2001-07-18 05:25:01,995433901,36,393
353,825,12,47,379.0,286,303,0,2001-07-18 05:30:01,995434201,7,220
354,679,12,43,235.0,174,184,4,2001-07-18 05:35:01,995434501,81,317
355,881,15,75,499.0,213,278,11,2001-07-18 05:40:01,995434801,8,140
356,1290,20,39,557.0,473,391,0,2001-07-18 05:45:01,995435101,43,394
357,836,19,43,458.0,300,322,0,2001-07-18 05:50:01,995435401,14,300
358,551,15,47,274.0,149,264,0,2001-07-18 05:55:01,995435701,5,135
359,890,19,66,453.0,301,406,0,2001-07-18 06:00:01,995436001,10,164
360,864,23,53,496.0,237,357,0,2001-07-18 06:05:01,995436301,37,261
361,568,21,24,331.0,151,316,0,2001-07-18 06:10:01,995436601,29,202
362,865,16,78,499.0,213,358,0,2001-07-18 06:15:01,995436901,15,185
363,821,19,66,378.0,229,342,0,2001-07-18 06:20:01,995437201,2,244
364,1027,14,64,475.0,338,316,0,2001-07-18 06:25:01,995437501,13,165
365,678,14,72,383.0,187,319,0,2001-07-18 06:30:01,995437801,16,95
366,534,14,36,330.0,151,230,0,2001-07-18 06:35:01,995438101,1,82
367,570,21,28,279.0,187,278,0,2001-07-18 06:40:01,995438401,18,153
368,662,23,49,317.0,195,293,0,2001-07-18 06:45:01,995438701,11,201
369,773,13,30,452.0,201,391,0,2001-07-18 06:50:01,995439001,34,153
370,920,15,37,432.0,337,356,0,2001-07-18 06:55:01,995439301,40,196
371,631,17,18,351.0,257,336,0,2001-07-18 07:00:01,995439601,6,139
372,969,15,72,496.0,279,418,10,2001-07-18 07:05:01,995439901,12,205
373,963,15,67,574.0,228,410,7,2001-07-18 07:10:01,995440201,21,212
374,1410,14,93,697.0,563,418,0,2001-07-18 07:15:01,995440501,12,155
375,1302,19,38,643.0,349,399,0,2001-07-18 07:20:01,995440801,14,338
376,2125,16,24,1308.0,710,567,0,2001-07-18 07:25:01,995441101,24,379
377,741,15,21,455.0,219,324,0,2001-07-18 07:30:01,995441401,39,219
378,568,18,23,311.0,161,280,0,2001-07-18 07:35:01,995441701,23,195
379,672,21,35,466.0,175,302,0,2001-07-18 07:40:01,995442001,6,136
380,1605,15,24,828.0,565,567,0,2001-07-18 07:45:01,995442301,55,250
381,972,15,63,478.0,362,389,0,2001-07-18 07:50:01,995442601,62,333
382,593,18,32,348.0,157,316,0,2001-07-18 07:55:01,995442901,24,155
383,1201,21,35,672.0,254,425,0,2001-07-18 08:00:01,995443201,38,243
384,1880,22,108,1011.0,332,363,0,2001-07-18 08:05:01,995443501,30,238
385,1775,17,58,864.0,941,442,0,2001-07-18 08:10:01,995443801,31,242
386,2576,13,199,1563.0,1126,631,1,2001-07-18 08:15:01,995444101,19,265
387,1302,11,48,975.0,551,433,0,2001-07-18 08:20:01,995444401,38,346
388,933,16,77,474.0,264,257,0,2001-07-18 08:25:01,995444701,4,262
389,8635,15,156,3297.0,5658,2668,4,2001-07-18 08:30:01,995445001,11,146
390,27972,16,935,1425.0,27271,9126,10,2001-07-18 08:35:01,995445301,100,406
391,76150,21,3712,3762.0,74613,23676,45,2001-07-18 08:40:01,995445601,63,324
392,881,21,120,446.0,231,313,0,2001-07-18 08:45:01,995445901,8,120
393,1098,16,24,804.0,463,415,0,2001-07-18 08:50:01,995446201,20,229
394,2164,20,82,1314.0,793,431,0,2001-07-18 08:55:01,995446501,10,235
395,1361,21,23,972.0,546,504,0,2001-07-18 09:00:01,995446801,29,246
396,1014,11,18,804.0,256,280,0,2001-07-18 09:05:01,995447101,6,119
397,1315,13,50,858.0,384,447,0,2001-07-18 09:10:01,995447401,54,353
398,1334,14,30,956.0,349,470,0,2001-07-18 09:15:01,995447701,41,363
399,1513,13,81,855.0,371,439,0,2001-07-18 09:20:01,995448001,164,467
400,815,11,30,553.0,319,299,0,2001-07-18 09:25:01,995448301,28,421
401,832,17,70,553.0,299,340,0,2001-07-18 09:30:01,995448601,31,201
402,600,14,25,364.0,177,315,0,2001-07-18 09:35:01,995448901,19,158
403,616,13,27,413.0,162,327,0,2001-07-18 09:40:01,995449201,23,183
404,11515,15,43,5717.0,2909,722,4,2001-07-18 09:45:01,995449501,27,1181
405,2198,15,28,2026.0,1704,343,1,2001-07-18 09:50:01,995449801,15,4292
406,967,15,85,587.0,246,346,0,2001-07-18 09:55:01,995450101,29,219
407,1051,14,48,728.0,266,350,0,2001-07-18 10:00:01,995450401,33,198
408,737,14,24,530.0,240,349,0,2001-07-18 10:05:01,995450701,13,155
409,796,13,35,554.0,239,265,0,2001-07-18 10:10:01,995451001,5,134
410,1002,11,148,636.0,249,254,8,2001-07-18 10:15:01,995451301,10,152
411,658,11,67,356.0,227,264,0,2001-07-18 10:20:01,995451601,9,180
412,801,14,50,510.0,230,334,0,2001-07-18 10:25:01,995451901,35,230
413,669,13,38,315.0,223,322,0,2001-07-18 10:30:01,995452201,5,128
414,505,14,10,323.0,205,302,0,2001-07-18 10:35:01,995452501,9,107
415,468,18,21,239.0,114,172,0,2001-07-18 10:40:01,995452801,1,125
416,567,11,44,391.0,158,181,0,2001-07-18 10:45:01,995453101,12,142
417,811,16,104,417.0,222,287,0,2001-07-18 10:50:01,995453401,16,329
418,1154,15,147,501.0,459,377,0,2001-07-18 10:55:01,995453701,4,421
419,718,14,183,280.0,352,263,0,2001-07-18 11:00:01,995454001,4,59
420,897,15,121,368.0,282,301,0,2001-07-18 11:05:01,995454301,43,302
421,745,15,34,447.0,175,323,0,2001-07-18 11:10:01,995454601,34,211
422,1091,11,99,716.0,236,377,0,2001-07-18 11:15:01,995454901,7,125
423,691,20,38,506.0,186,302,0,2001-07-18 11:20:01,995455201,41,296
424,2579,17,68,2242.0,646,357,0,2001-07-18 11:25:01,995455501,89,689
425,1521,15,60,1138.0,559,374,0,2001-07-18 11:30:01,995455801,13,708
426,1862,22,33,669.0,618,374,0,2001-07-18 11:35:01,995456101,7,104
427,865,18,59,572.0,240,327,0,2001-07-18 11:40:01,995456401,14,232
428,2321,16,19,1581.0,557,712,0,2001-07-18 11:45:01,995456701,137,664
429,1026,22,26,601.0,404,396,0,2001-07-18 11:50:01,995457001,10,212
430,695,16,32,395.0,175,302,0,2001-07-18 11:55:01,995457301,22,159
431,637,12,37,417.0,186,292,0,2001-07-18 12:00:01,995457601,20,122
432,591,14,68,344.0,159,320,0,2001-07-18 12:05:01,995457901,7,146
433,815,14,64,543.0,210,305,1,2001-07-18 12:10:01,995458201,10,128
434,797,15,13,513.0,177,296,1,2001-07-18 12:15:01,995458501,18,215
435,1179,14,63,718.0,342,376,1,2001-07-18 12:20:01,995458801,68,301
436,944,14,37,605.0,253,425,6,2001-07-18 12:25:01,995459101,28,202
437,1816,16,28,1421.0,268,419,8,2001-07-18 12:30:01,995459401,17,273
438,541,16,28,365.0,145,307,0,2001-07-18 12:35:01,995459701,23,163
439,584,11,19,366.0,267,218,0,2001-07-18 12:40:01,995460001,2,141
440,861,14,64,511.0,204,270,0,2001-07-18 12:45:01,995460301,22,230
441,3526,16,322,526.0,2762,779,12,2001-07-18 12:50:01,995460601,13,224
442,15488,16,13950,1265.0,15138,5901,5,2001-07-18 12:55:01,995460901,2,209
443,8821,25,7722,793.0,8366,2432,9,2001-07-18 13:00:01,995461201,11,160
444,19286,19,17841,1222.0,18915,5045,14,2001-07-18 13:05:01,995461501,28,186
445,67846,20,31990,35591.0,67331,21148,34,2001-07-18 13:10:01,995461801,28,152
446,622,13,15,442.0,163,222,0,2001-07-18 13:15:01,995462101,28,201
447,936,12,28,486.0,469,427,1,2001-07-18 13:20:01,995462401,19,151
448,684,16,27,426.0,254,319,0,2001-07-18 13:25:01,995462701,46,171
449,1207,15,117,601.0,636,465,0,2001-07-18 13:30:01,995463001,15,151
450,993,16,32,757.0,250,416,0,2001-07-18 13:35:01,995463301,23,352
451,1063,13,40,807.0,583,455,0,2001-07-18 13:40:01,995463601,20,154
452,966,16,55,442.0,234,395,0,2001-07-18 13:45:01,995463901,15,115
453,1226,12,51,819.0,268,439,0,2001-07-18 13:50:01,995464201,91,448
454,1223,12,88,829.0,296,398,0,2001-07-18 13:55:01,995464501,31,246
455,1724,14,353,680.0,1002,545,0,2001-07-18 14:00:01,995464801,40,270
456,668,16,20,458.0,162,289,0,2001-07-18 14:05:01,995465101,20,177
457,1097,15,58,663.0,244,380,0,2001-07-18 14:10:01,995465401,113,432
458,1379,16,82,778.0,323,520,0,2001-07-18 14:15:01,995465701,8,184
459,1287,13,149,832.0,345,497,0,2001-07-18 14:20:01,995466001,122,489
460,1714,14,498,786.0,859,539,0,2001-07-18 14:25:01,995466301,30,285
461,1353,14,74,764.0,420,398,0,2001-07-18 14:30:01,995466601,57,261
462,1219,13,48,847.0,374,409,0,2001-07-18 14:35:01,995466901,6,262
463,1046,14,148,665.0,204,342,0,2001-07-18 14:40:01,995467201,68,251
464,1106,15,58,673.0,393,389,0,2001-07-18 14:45:01,995467501,21,165
465,1239,14,255,712.0,582,475,0,2001-07-18 14:50:01,995467801,16,236
466,1329,13,51,816.0,357,416,0,2001-07-18 14:55:01,995468101,13,255
467,1007,14,60,637.0,261,429,0,2001-07-18 15:00:01,995468401,25,278
468,990,16,46,636.0,244,401,4,2001-07-18 15:05:01,995468701,34,195
469,1139,20,60,829.0,235,434,0,2001-07-18 15:10:01,995469001,25,258
470,787,14,43,494.0,238,295,0,2001-07-18 15:15:01,995469301,14,139
471,633,14,21,444.0,172,288,0,2001-07-18 15:20:01,995469601,9,169
472,1194,12,30,887.0,459,439,4,2001-07-18 15:25:01,995469901,21,217
473,837,15,72,548.0,232,356,0,2001-07-18 15:30:01,995470201,26,142
474,1599,15,38,1366.0,894,503,0,2001-07-18 15:35:01,995470501,93,277
475,1411,12,59,1063.0,561,475,0,2001-07-18 15:40:01,995470801,56,380
476,1966,23,93,1396.0,702,581,0,2001-07-18 15:45:01,995471101,35,355
477,538,15,58,345.0,169,244,0,2001-07-18 15:50:01,995471401,6,127
478,715,12,40,398.0,218,249,0,2001-07-18 15:55:01,995471701,93,328
479,716,14,14,478.0,214,283,0,2001-07-18 16:00:01,995472001,9,146
480,812,13,35,480.0,215,316,0,2001-07-18 16:05:01,995472301,17,197
481,831,17,225,429.0,387,370,0,2001-07-18 16:10:01,995472601,21,214
482,812,20,40,560.0,279,354,0,2001-07-18 16:15:01,995472901,17,134
483,1598,11,17,616.0,754,370,0,2001-07-18 16:20:01,995473201,13,113
484,2480,18,63,1715.0,796,524,0,2001-07-18 16:25:01,995473501,13,542
485,1856,19,71,1322.0,837,441,0,2001-07-18 16:30:01,995473801,10,556
486,1243,15,107,927.0,553,330,0,2001-07-18 16:35:01,995474101,38,429
487,1394,14,126,879.0,307,425,0,2001-07-18 16:40:01,995474401,105,351
488,966,17,85,638.0,265,412,2,2001-07-18 16:45:01,995474701,12,192
489,1100,13,33,856.0,233,400,8,2001-07-18 16:50:01,995475001,47,290
490,613,12,43,407.0,161,299,0,2001-07-18 16:55:01,995475301,6,129
491,956,12,47,639.0,334,291,8,2001-07-18 17:00:01,995475601,5,134
492,2110,14,66,1018.0,497,313,0,2001-07-18 17:05:01,995475901,317,1603
493,2200,15,164,648.0,420,365,0,2001-07-18 17:10:01,995476201,5,176
494,958,15,46,585.0,348,422,0,2001-07-18 17:15:01,995476501,15,173
495,1077,22,82,673.0,272,398,0,2001-07-18 17:20:01,995476801,55,296
496,1080,16,125,533.0,288,400,0,2001-07-18 17:25:01,995477101,27,281
497,664,13,54,402.0,209,248,0,2001-07-18 17:30:01,995477401,63,264
498,1285,16,144,825.0,256,377,0,2001-07-18 17:35:01,995477701,77,276
499,954,19,45,591.0,252,325,7,2001-07-18 17:40:01,995478001,9,194
500,935,13,58,594.0,304,338,0,2001-07-18 17:45:01,995478301,45,210
501,1261,16,49,839.0,347,404,0,2001-07-18 17:50:01,995478601,90,359
502,1274,15,38,889.0,279,438,0,2001-07-18 17:55:01,995478901,48,331
503,1489,19,44,1047.0,257,531,0,2001-07-18 18:00:01,995479201,81,458
504,777,13,83,470.0,221,291,0,2001-07-18 18:05:01,995479501,7,123
505,1080,15,17,785.0,296,300,0,2001-07-18 18:10:01,995479801,43,338
506,975,14,52,570.0,244,397,0,2001-07-18 18:15:01,995480101,83,316
507,1042,18,36,597.0,298,366,0,2001-07-18 18:20:01,995480401,125,551
508,1498,18,61,925.0,328,528,0,2001-07-18 18:25:01,995480701,75,320
509,815,11,26,487.0,305,349,0,2001-07-18 18:30:01,995481001,32,225
510,1103,16,75,628.0,381,365,0,2001-07-18 18:35:01,995481301,19,187
511,1041,13,82,499.0,405,450,0,2001-07-18 18:40:01,995481601,88,325
512,733,19,38,448.0,277,289,0,2001-07-18 18:45:01,995481901,15,142
513,852,20,154,582.0,326,365,0,2001-07-18 18:50:01,995482201,26,143
514,1083,19,34,772.0,202,328,0,2001-07-18 18:55:01,995482501,86,352
515,1357,19,62,894.0,309,462,0,2001-07-18 19:00:01,995482801,51,385
516,2334,13,73,1171.0,603,503,0,2001-07-18 19:05:01,995483101,37,583
517,1416,13,116,914.0,397,341,0,2001-07-18 19:10:01,995483401,33,421
518,1212,11,131,820.0,356,381,0,2001-07-18 19:15:01,995483701,29,176
519,758,12,32,453.0,203,344,0,2001-07-18 19:20:01,995484001,14,168
520,555,12,42,326.0,189,241,0,2001-07-18 19:25:01,995484301,17,145
521,584,13,40,326.0,196,249,0,2001-07-18 19:30:01,995484601,6,90
522,476,22,20,347.0,177,234,0,2001-07-18 19:35:01,995484901,22,208
523,687,15,50,419.0,210,247,0,2001-07-18 19:40:01,995485201,14,109
524,2777,13,197,1163.0,1548,660,5,2001-07-18 19:45:01,995485501,63,929
525,2511,15,139,1497.0,746,638,0,2001-07-18 19:50:01,995485801,106,1020
526,2268,15,67,1345.0,548,582,0,2001-07-18 19:55:01,995486101,26,741
527,1111,13,24,574.0,368,381,0,2001-07-18 20:00:01,995486401,30,350
528,2467,14,97,1328.0,469,556,0,2001-07-18 20:05:01,995486701,47,1005
529,2015,15,107,930.0,541,556,0,2001-07-18 20:10:01,995487001,44,958
530,2763,15,256,1425.0,767,544,0,2001-07-18 20:15:01,995487301,39,886
531,1123,15,56,435.0,356,368,0,2001-07-18 20:20:01,995487601,99,640
532,1898,15,68,1155.0,604,583,0,2001-07-18 20:25:01,995487901,49,555
533,2203,17,63,1228.0,619,583,0,2001-07-18 20:30:01,995488201,16,779
534,1077,13,69,688.0,305,295,0,2001-07-18 20:35:01,995488501,2,105
535,917,23,95,494.0,289,323,0,2001-07-18 20:40:01,995488801,22,124
536,946,16,52,684.0,267,351,0,2001-07-18 20:45:01,995489101,31,282
537,710,14,29,484.0,237,294,0,2001-07-18 20:50:01,995489401,63,236
538,2109,14,68,1456.0,534,607,0,2001-07-18 20:55:01,995489701,25,472
539,2039,13,127,1165.0,779,487,11,2001-07-18 21:00:01,995490001,82,527
540,1859,14,259,1246.0,513,456,3,2001-07-18 21:05:01,995490301,250,477
541,3194,19,72,2435.0,1239,633,8,2001-07-18 21:10:01,995490601,32,207
542,1115,14,42,596.0,575,324,2,2001-07-18 21:15:01,995490901,22,885
543,673,17,40,422.0,185,298,0,2001-07-18 21:20:01,995491201,41,205
544,1952,15,187,1360.0,888,553,7,2001-07-18 21:25:01,995491501,4,104
545,2100,11,208,1404.0,405,471,0,2001-07-18 21:30:01,995491801,19,574
546,708,12,77,393.0,351,273,0,2001-07-18 21:35:01,995492101,23,211
547,1136,12,37,715.0,317,277,0,2001-07-18 21:40:01,995492401,20,389
548,1045,13,63,690.0,267,421,0,2001-07-18 21:45:01,995492701,10,206
549,950,14,55,633.0,252,368,0,2001-07-18 21:50:01,995493001,11,241
550,952,13,92,656.0,299,405,3,2001-07-18 21:55:01,995493301,16,200
551,1723,13,81,1224.0,430,420,6,2001-07-18 22:00:01,995493601,75,418
552,678,13,47,442.0,213,226,3,2001-07-18 22:05:01,995493901,13,101
553,2180,15,24,1424.0,931,402,1,2001-07-18 22:10:01,995494201,16,152
554,2726,12,119,1817.0,843,563,0,2001-07-18 22:15:01,995494501,32,660
555,1865,14,85,1263.0,674,437,0,2001-07-18 22:20:01,995494801,25,715
556,370,14,26,214.0,98,200,0,2001-07-18 22:25:01,995495101,8,76
557,662,22,67,448.0,179,225,0,2001-07-18 22:30:01,995495401,12,106
558,838,15,18,501.0,256,247,0,2001-07-18 22:35:01,995495701,42,223
559,649,11,45,408.0,243,219,0,2001-07-18 22:40:01,995496001,27,142
560,829,11,56,601.0,177,293,0,2001-07-18 22:45:01,995496301,23,170
561,395,14,49,237.0,110,195,0,2001-07-18 22:50:01,995496601,9,71
562,562,14,137,320.0,115,218,0,2001-07-18 22:55:01,995496901,10,83
563,543,14,56,334.0,163,243,0,2001-07-18 23:00:01,995497201,13,177
564,552,14,45,356.0,176,276,0,2001-07-18 23:05:01,995497501,9,96
565,1415,14,17,829.0,333,359,0,2001-07-18 23:10:01,995497801,26,490
566,829,12,178,521.0,237,267,0,2001-07-18 23:15:01,995498101,15,169
567,424,12,45,273.0,149,175,0,2001-07-18 23:20:01,995498401,14,97
568,1989,18,305,683.0,481,220,0,2001-07-18 23:25:01,995498701,1,53
569,823,12,26,490.0,229,282,0,2001-07-18 23:30:01,995499001,13,108
570,939,13,18,771.0,398,220,0,2001-07-18 23:35:01,995499301,5,635
571,515,12,28,374.0,155,262,0,2001-07-18 23:40:01,995499601,6,336
572,668,14,28,493.0,190,293,0,2001-07-18 23:45:01,995499901,7,70
573,335,14,13,238.0,94,188,0,2001-07-18 23:50:01,995500201,3,59
574,2503,15,37,1956.0,832,447,0,2001-07-18 23:55:01,995500501,4,450
575,1921,15,34,1414.0,720,440,0,2001-07-19 00:00:01,995500801,11,500
576,529,14,70,282.0,165,230,0,2001-07-19 00:05:01,995501101,28,188
577,0,0,0,,0,0,0,2001-07-19 00:10:01,995501401,0,0
578,839,12,16,227.0,367,347,0,2001-07-19 00:10:16,995501416,16,87
579,629,12,10,445.0,344,275,0,2001-07-19 00:15:16,995501716,5,75
580,499,14,62,194.0,166,170,0,2001-07-19 00:20:16,995502016,19,80
581,519,12,19,257.0,165,167,0,2001-07-19 00:25:16,995502316,7,93
582,2713,15,49,1124.0,1017,804,9,2001-07-19 00:30:16,995502616,9,120
583,1399,19,69,1019.0,662,515,1,2001-07-19 00:35:16,995502916,31,239
584,1147,15,50,458.0,355,351,0,2001-07-19 00:40:16,995503216,23,170
585,1153,15,35,603.0,269,430,0,2001-07-19 00:45:16,995503516,29,268
586,465,13,15,224.0,146,189,0,2001-07-19 00:50:16,995503816,15,111
587,1420,11,39,200.0,722,279,0,2001-07-19 00:55:16,995504116,9,64
588,2042,14,55,1371.0,739,430,1,2001-07-19 01:00:16,995504416,13,494
589,1425,12,43,983.0,550,470,3,2001-07-19 01:05:16,995504716,73,705
590,576,15,20,235.0,192,200,0,2001-07-19 01:10:16,995505016,4,86
591,833,13,33,431.0,239,249,1,2001-07-19 01:15:16,995505316,1,169
592,1114,12,16,415.0,250,332,0,2001-07-19 01:20:16,995505616,119,520
593,923,15,25,225.0,249,256,1,2001-07-19 01:25:16,995505916,5,544
594,1242,13,17,429.0,447,327,1,2001-07-19 01:30:16,995506216,24,302
595,1232,15,181,470.0,893,356,3,2001-07-19 01:35:16,995506516,9,168
596,216,16,12,137.0,78,117,0,2001-07-19 01:40:16,995506816,4,44
597,1325,19,181,682.0,274,361,0,2001-07-19 01:45:16,995507116,101,457
598,867,13,146,290.0,265,275,0,2001-07-19 01:50:16,995507416,11,218
599,2026,17,98,924.0,970,359,0,2001-07-19 01:55:16,995507716,4,227
600,2804,14,205,1784.0,1188,563,5,2001-07-19 02:00:16,995508016,32,805
601,1615,14,54,679.0,710,363,0,2001-07-19 02:05:16,995508316,6,1105
602,905,11,67,228.0,321,239,0,2001-07-19 02:10:16,995508616,15,487
603,4481,16,81,2210.0,1135,716,0,2001-07-19 02:15:16,995508916,219,1110
604,2510,16,278,1655.0,739,538,0,2001-07-19 02:20:16,995509216,13,527
605,1176,14,16,630.0,678,311,0,2001-07-19 02:25:16,995509516,11,130
606,549,19,19,297.0,159,142,0,2001-07-19 02:30:16,995509816,17,116
607,1134,15,86,614.0,365,272,0,2001-07-19 02:35:16,995510116,24,411
608,2962,15,179,2027.0,887,514,0,2001-07-19 02:40:16,995510416,22,276
609,875,15,47,530.0,299,232,0,2001-07-19 02:45:16,995510716,32,234
610,757,14,43,251.0,392,269,0,2001-07-19 02:50:16,995511016,11,204
611,1220,15,54,554.0,361,401,0,2001-07-19 02:55:16,995511316,33,471
612,1616,13,17,858.0,827,327,0,2001-07-19 03:00:16,995511616,25,305
613,2262,14,15,1589.0,789,490,0,2001-07-19 03:05:16,995511916,74,1303
614,1668,14,71,568.0,706,418,0,2001-07-19 03:10:16,995512216,14,590
615,700,13,15,292.0,294,261,0,2001-07-19 03:15:16,995512516,14,254
616,2394,19,135,1179.0,428,636,0,2001-07-19 03:20:16,995512816,85,695
617,1232,21,31,483.0,395,475,0,2001-07-19 03:25:16,995513116,29,408
618,468,17,18,211.0,229,247,0,2001-07-19 03:30:16,995513416,6,216
619,667,16,21,229.0,351,287,0,2001-07-19 03:35:16,995513716,11,297
620,556,16,10,235.0,336,204,0,2001-07-19 03:40:16,995514016,2,296
621,2084,16,77,1089.0,928,537,0,2001-07-19 03:45:16,995514316,58,305
622,1180,14,22,764.0,746,352,0,2001-07-19 03:50:16,995514616,14,588
623,1115,13,69,599.0,473,317,0,2001-07-19 03:55:16,995514916,52,261
624,705,14,24,341.0,187,291,0,2001-07-19 04:00:16,995515216,66,406
625,1142,15,54,564.0,352,362,0,2001-07-19 04:05:16,995515516,66,392
626,515,12,7,267.0,163,276,0,2001-07-19 04:10:16,995515816,19,178
627,1109,14,104,515.0,276,290,0,2001-07-19 04:15:16,995516116,21,125
628,1035,14,65,481.0,313,295,0,2001-07-19 04:20:16,995516416,37,202
629,734,13,25,357.0,349,243,0,2001-07-19 04:25:16,995516716,13,164
630,541,24,18,208.0,166,238,0,2001-07-19 04:30:16,995517016,37,230
631,677,13,24,325.0,273,255,0,2001-07-19 04:35:16,995517316,75,219
632,564,14,22,248.0,200,197,0,2001-07-19 04:40:16,995517616,2,118
633,803,25,34,482.0,209,291,0,2001-07-19 04:45:16,995517916,27,248
634,856,16,44,442.0,205,255,0,2001-07-19 04:50:16,995518216,6,158
635,914,13,21,444.0,261,282,0,2001-07-19 04:55:16,995518516,5,123
636,1502,13,150,716.0,374,478,0,2001-07-19 05:00:16,995518816,23,354
637,1413,15,103,803.0,413,484,0,2001-07-19 05:05:16,995519116,92,606
638,1185,13,33,497.0,385,356,0,2001-07-19 05:10:16,995519416,39,519
639,1454,13,248,693.0,545,331,0,2001-07-19 05:15:16,995519716,37,346
640,842,15,50,455.0,250,300,0,2001-07-19 05:20:16,995520016,17,156
641,1174,14,149,542.0,308,385,0,2001-07-19 05:25:16,995520316,19,184
642,1651,14,17,1129.0,417,536,0,2001-07-19 05:30:16,995520616,116,436
643,1473,14,59,861.0,382,360,0,2001-07-19 05:35:16,995520916,11,203
644,1590,17,63,1127.0,529,561,0,2001-07-19 05:40:16,995521216,96,504
645,998,13,68,580.0,338,398,1,2001-07-19 05:45:16,995521516,6,101
646,981,11,110,568.0,341,369,5,2001-07-19 05:50:16,995521816,6,109
647,984,13,50,523.0,290,351,0,2001-07-19 05:55:16,995522116,108,316
648,1717,11,81,607.0,916,438,0,2001-07-19 06:00:16,995522416,19,185
649,1258,18,17,953.0,868,327,0,2001-07-19 06:05:16,995522716,17,127
650,1021,19,45,588.0,262,439,0,2001-07-19 06:10:16,995523016,36,275
651,843,15,64,513.0,245,417,0,2001-07-19 06:15:16,995523316,10,198
652,577,14,39,347.0,176,326,0,2001-07-19 06:20:16,995523616,7,121
653,672,16,34,430.0,167,359,0,2001-07-19 06:25:16,995523916,21,137
654,1535,14,60,664.0,411,528,0,2001-07-19 06:30:16,995524216,181,611
655,1667,13,148,921.0,364,471,0,2001-07-19 06:35:16,995524516,17,353
656,1332,14,95,1000.0,306,267,0,2001-07-19 06:40:16,995524816,58,260
657,2298,15,33,1580.0,414,406,0,2001-07-19 06:45:16,995525116,17,551
658,1299,12,44,720.0,280,321,0,2001-07-19 06:50:16,995525416,53,455
659,1259,12,20,579.0,342,360,0,2001-07-19 06:55:16,995525716,18,473
660,986,16,39,479.0,312,388,3,2001-07-19 07:00:16,995526016,136,416
661,973,15,62,473.0,259,355,0,2001-07-19 07:05:16,995526316,29,310
662,1247,14,54,491.0,541,395,0,2001-07-19 07:10:16,995526616,109,494
663,1165,13,48,584.0,528,426,0,2001-07-19 07:15:16,995526916,60,451
664,1900,15,32,1010.0,685,613,0,2001-07-19 07:20:16,995527216,61,406
665,1898,16,163,870.0,510,583,0,2001-07-19 07:25:16,995527516,27,363
666,1178,13,41,606.0,343,446,0,2001-07-19 07:30:16,995527816,46,348
667,2387,13,41,1281.0,733,486,0,2001-07-19 07:35:16,995528116,20,470
668,1927,13,204,1022.0,660,579,0,2001-07-19 07:40:16,995528416,52,413
669,1450,22,55,675.0,465,382,2,2001-07-19 07:45:16,995528716,55,727
670,1335,25,184,563.0,609,434,0,2001-07-19 07:50:16,995529016,40,233
671,942,27,114,469.0,252,352,0,2001-07-19 07:55:16,995529316,3,253
672,2541,19,53,1464.0,512,482,3,2001-07-19 08:00:16,995529616,68,722
673,1812,13,195,962.0,577,441,5,2001-07-19 08:05:16,995529916,35,276
674,1705,12,137,729.0,539,476,3,2001-07-19 08:10:16,995530216,49,417
675,1961,12,73,1136.0,491,449,2,2001-07-19 08:15:16,995530516,33,536
676,608,12,33,325.0,239,280,0,2001-07-19 08:20:16,995530816,31,221
677,1250,13,39,859.0,331,433,1,2001-07-19 08:25:16,995531116,28,333
678,1920,14,163,1028.0,431,513,1,2001-07-19 08:30:16,995531416,13,294
679,683,12,17,421.0,248,331,1,2001-07-19 08:35:16,995531716,14,244
680,825,12,22,364.0,284,379,1,2001-07-19 08:40:16,995532016,44,249
681,811,15,42,508.0,266,312,1,2001-07-19 08:45:16,995532316,8,136
682,692,14,28,439.0,225,295,0,2001-07-19 08:50:16,995532616,12,134
683,1453,11,94,808.0,342,347,0,2001-07-19 08:55:16,995532916,16,282
684,1373,11,30,924.0,640,445,1,2001-07-19 09:00:16,995533216,77,245
685,1051,13,62,562.0,498,351,4,2001-07-19 09:05:16,995533516,27,316
686,759,12,75,416.0,294,317,0,2001-07-19 09:10:16,995533816,51,378
687,1134,13,115,477.0,593,436,0,2001-07-19 09:15:16,995534116,24,144
688,3588,15,364,391.0,3101,1108,1,2001-07-19 09:20:16,995534416,28,144
689,139763,21,9207,19017.0,100893,46353,86,2001-07-19 09:25:16,995534716,8,174
690,4042,17,208,758.0,3215,1340,3,2001-07-19 09:30:16,995535016,38,341
