,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
0,2,2,28,5,7,0,5,0.88,11,11,0,0,1,2,0,0,0,0,0,4,11,11,0,0,1,2,0,0,0,0,0,0,20,14,6,0,3,21,0,16,0,1,4,0.0,0,2005-10-05 00:05:01,1128470701,5,6,0,0
1,6,4,84,7,10,0,15,0.32051282051282054,68,1,0,7,0,0,2,0,0,0,0,5,68,1,0,7,0,0,2,0,0,0,0,0,63,10,53,0,6,56,0,18,0,1,5,0.0,0,2005-10-05 00:06:01,1128470761,7,7,0,8
2,12,9,118,5,14,0,7,1.4017094017094016,56,1,0,51,0,0,1,0,8,0,0,7,56,1,0,51,0,0,1,0,8,0,0,0,109,61,48,1,1,114,0,25,0,1,2,0.0,0,2005-10-05 00:07:01,1128470821,4,9,0,1
3,32,4,147,7,15,0,2,1.4206896551724137,67,3,0,56,9,2,0,0,8,0,0,7,67,3,0,56,9,2,0,0,8,0,0,0,143,78,65,0,2,131,0,42,0,3,3,0.0,0,2005-10-05 00:08:01,1128470881,5,15,0,1
4,0,16,71,5,6,0,22,0.7818181818181819,36,2,0,10,7,0,0,0,0,0,0,3,36,2,0,10,7,0,0,0,0,0,0,0,33,19,14,0,16,58,0,24,0,0,1,0.0,0,2005-10-05 00:09:01,1128470941,5,6,0,0
5,0,1,33,8,8,0,2,1.125,8,23,0,0,0,0,0,0,0,0,0,13,8,23,0,0,0,0,0,0,0,0,0,0,30,24,6,0,1,33,0,9,0,0,0,0.0,0,2005-10-05 00:10:01,1128471001,6,6,0,1
6,3,8,34,4,14,0,2,2.935483870967742,16,5,0,2,1,0,0,0,1,0,0,13,16,5,0,2,1,0,0,0,1,0,0,0,29,15,14,0,3,22,0,19,0,2,0,0.0,0,2005-10-05 00:11:01,1128471061,4,10,0,13
7,8,2,28,7,14,0,0,1.4074074074074074,11,4,0,10,1,0,0,0,0,0,0,11,11,4,0,10,1,0,0,0,0,0,0,1,22,12,10,4,1,19,0,15,0,0,0,0.0,0,2005-10-05 00:12:01,1128471121,7,7,0,0
8,1,3,14,5,8,0,0,1.2307692307692308,3,4,0,6,0,0,0,0,0,0,0,2,3,4,0,6,0,0,0,0,0,0,0,0,11,9,2,2,1,13,0,10,0,0,0,0.0,0,2005-10-05 00:13:01,1128471181,5,5,0,1
9,1,2,40,4,14,0,3,1.075,5,29,0,5,0,1,0,0,0,0,0,4,5,29,0,5,0,1,0,0,0,0,0,0,33,31,2,4,0,40,0,14,0,0,4,0.0,0,2005-10-05 00:14:01,1128471241,3,6,0,1
