,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
1975,33,3,42,5,14,0,0,2.45,3,0,0,18,18,0,0,0,0,1,0,8,3,0,0,18,18,0,0,0,0,1,0,1,39,37,2,0,2,40,4,23,0,0,3,0.09523809523809523,1,2004-12-23 08:55:08,1103792108,5,6,0,3
1976,6,6,20,3,10,0,3,1.9,4,7,0,2,3,2,2,0,0,0,0,5,4,7,0,2,3,2,2,0,0,0,0,1,15,15,0,1,0,14,2,14,0,1,1,0.1,1,2004-12-23 08:56:08,1103792168,3,8,0,2
1977,1,35,62,3,8,0,5,1.9166666666666667,5,18,0,22,12,0,2,0,1,0,0,7,5,18,0,22,12,0,2,0,1,0,0,0,50,50,0,5,2,58,0,29,0,1,0,0.0,0,2004-12-23 08:57:08,1103792228,3,7,0,2
1978,6,1,14,6,15,0,2,3.071428571428572,4,3,1,0,2,0,2,0,2,0,0,10,4,3,1,0,2,0,2,0,2,0,0,2,9,9,0,1,0,14,0,12,0,1,0,0.0,0,2004-12-23 08:58:08,1103792288,6,7,0,12
1979,20,5,36,6,19,0,2,3.085714285714286,6,4,0,9,9,1,3,0,0,1,0,16,6,4,0,9,9,1,3,0,0,1,0,2,20,19,1,11,1,31,1,22,0,3,0,0.027777777777777776,1,2004-12-23 08:59:08,1103792348,6,8,0,13
1980,29,208,244,5,19,0,1,4.110655737704918,2,20,3,2,5,142,67,0,1,1,0,16,2,20,3,2,5,142,67,0,1,1,0,1,238,238,0,4,0,242,5,50,0,3,0,0.020491803278688527,1,2004-12-23 09:00:08,1103792408,5,10,0,4
1981,230,26,275,9,13,0,4,3.752727272727273,4,18,0,40,5,140,65,0,1,0,0,16,4,18,0,40,5,140,65,0,1,0,0,0,271,271,0,0,0,269,1,52,0,2,0,0.003636363636363637,1,2004-12-23 09:01:08,1103792468,7,9,0,8
1982,6,13,28,4,8,0,0,2.4285714285714284,1,4,0,12,7,2,1,1,0,0,0,6,1,4,0,12,7,2,1,1,0,0,0,1,17,17,0,10,0,25,0,14,0,1,0,0.0,0,2004-12-23 09:02:08,1103792528,4,7,0,3
1983,11,29,59,6,11,0,0,2.1694915254237293,8,2,1,42,3,0,0,0,1,2,0,10,8,2,1,42,3,0,0,0,1,2,0,8,43,43,0,8,0,59,2,23,0,0,0,0.03389830508474576,2,2004-12-23 09:03:08,1103792588,6,7,0,2
1984,43,28,80,5,12,0,1,2.125,3,24,1,33,13,1,3,2,0,0,0,10,3,24,1,33,13,1,3,2,0,0,0,1,73,72,1,5,0,78,1,27,0,3,1,0.0125,1,2004-12-23 09:04:08,1103792648,5,9,0,0
1985,5,18,30,4,7,0,2,1.3666666666666667,3,21,0,1,2,3,0,0,0,0,0,4,3,21,0,1,2,3,0,0,0,0,0,1,27,27,0,0,0,28,0,24,0,0,1,0.0,0,2004-12-23 09:05:08,1103792708,4,7,0,34
